,WasherDryer,TumbleDryer,BaseLoad,P_WB
2024-01-01 21:30:00,0.7920347860576631,0.001,0.4728307020197287,0.0
2024-01-01 21:45:00,0.7920347860576631,0.001,0.3850426063922544,2.2
2024-01-01 22:00:00,0.7920347860576631,0.001,0.21337593972558783,0.0
2024-01-01 22:15:00,0.5810921764422863,0.001,0.21022294175954154,0.0
2024-01-01 22:30:00,0.001,0.001,0.8008111912510532,0.0
2024-01-01 22:45:00,0.001,0.001,0.20029535376481064,0.0
2024-01-01 23:00:00,0.001,0.001,0.2508237423726735,0.0
2024-01-01 23:15:00,0.001,0.001,0.13682374237267353,0.0
2024-01-01 23:30:00,0.001,0.001,0.0608237423726735,0.0
2024-01-01 23:45:00,0.001,0.001,0.0584589938981388,0.0
2024-01-02 00:00:00,0.001,0.001,0.15033333333333332,0.0
2024-01-02 00:15:00,0.001,0.001,0.18833333333333332,0.0
2024-01-02 00:30:00,0.001,0.001,0.7720666666666667,0.0
2024-01-02 00:45:00,0.001,0.001,0.15033333333333332,0.0
2024-01-02 01:00:00,0.001,0.001,0.049,1.6
2024-01-02 01:15:00,0.001,0.001,0.049,0.6
2024-01-02 01:30:00,0.001,0.001,0.06166666666666667,0.0
2024-01-02 01:45:00,0.001,0.001,0.239,0.0
2024-01-02 02:00:00,0.001,0.001,0.25166666666666665,1.4
2024-01-02 02:15:00,0.001,0.001,0.19880494472547047,1.4
2024-01-02 02:30:00,0.001,0.001,0.08055219735291429,0.0
2024-01-02 02:45:00,0.001,0.001,0.08055219735291429,0.0
2024-01-02 03:00:00,0.001,0.001,0.08055219735291429,1.2
2024-01-02 03:15:00,0.001,0.001,0.1945521973529143,2.8
2024-01-02 03:30:00,0.001,0.001,0.8480666666666666,0.0
2024-01-02 03:45:00,0.001,0.001,0.20099999999999998,0.0
2024-01-02 04:00:00,0.001,0.001,0.049,1.2
2024-01-02 04:15:00,0.001,0.001,0.049,2.0
2024-01-02 04:30:00,0.001,0.001,0.049,3.0
2024-01-02 04:45:00,0.001,0.001,0.07433333333333333,0.4
2024-01-02 05:00:00,0.001,0.001,0.3783333333333333,1.2
2024-01-02 05:15:00,0.001,0.001,0.22633333333333333,2.4
2024-01-02 05:30:00,0.001,0.001,0.049,0.2
2024-01-02 05:45:00,0.001,0.001,0.049,3.0
2024-01-02 06:00:00,0.001,0.001,0.049,0.4
2024-01-02 06:15:00,0.001,0.001,0.049,0.0
2024-01-02 06:30:00,0.001,0.001,0.2905333333333333,0.0
2024-01-02 06:45:00,0.001,0.001,0.3406666666666667,0.0
2024-01-02 07:00:00,0.001,0.001,0.07466666666666667,1.2
2024-01-02 07:15:00,0.001,0.001,0.06199999999999999,3.0
2024-01-02 07:30:00,0.001,0.001,0.0594,1.0
2024-01-02 07:45:00,0.001,0.001,0.049,0.0
2024-01-02 08:00:00,0.001,0.001,0.17566666666666667,1.0
2024-01-02 08:15:00,0.001,0.001,0.41633333333333333,1.0
2024-01-02 08:30:00,0.001,0.001,0.4937333333333333,0.0
2024-01-02 08:45:00,0.001,0.001,0.06199999999999999,0.0
2024-01-02 09:00:00,0.6865634812499747,0.001,0.06199999999999999,0.0
2024-01-02 09:15:00,0.7920347860576631,0.001,0.06199999999999999,0.0
2024-01-02 09:30:00,0.7920347860576631,0.001,0.12446666666666667,3.0
2024-01-02 09:45:00,0.7920347860576631,0.001,0.9183333333333332,0.0
2024-01-02 10:00:00,0.7920347860576631,0.001,0.20133333333333334,1.6
2024-01-02 10:15:00,0.7920347860576631,0.001,0.06199999999999999,3.0
2024-01-02 10:30:00,0.7920347860576631,0.001,0.06199999999999999,0.0
2024-01-02 10:45:00,0.7920347860576631,0.001,0.054200000000000005,0.0
2024-01-02 11:00:00,0.7920347860576631,0.001,0.09962087894116571,0.0
2024-01-02 11:15:00,0.7920347860576631,0.001,0.321218864019581,0.0
2024-01-02 11:30:00,0.7920347860576631,0.001,0.3338855306862476,0.0
2024-01-02 11:45:00,0.7920347860576631,0.001,0.5287521973529143,1.6
2024-01-02 12:00:00,0.7920347860576631,0.001,0.2015521973529143,1.4
2024-01-02 12:15:00,0.264678262019221,0.001,0.8310716113921371,0.8
2024-01-02 12:30:00,0.001,0.001,0.30366666666666664,3.0
2024-01-02 12:45:00,0.001,0.001,0.4245333333333333,0.8
2024-01-02 13:00:00,0.001,0.001,0.43994124745755786,0.0
2024-01-02 13:15:00,0.001,0.001,0.30969040903934014,0.0
2024-01-02 13:30:00,0.001,0.001,0.2786237423726735,0.0
2024-01-02 13:45:00,0.001,0.001,0.7148904090393402,0.0
2024-01-02 14:00:00,0.001,0.001,0.7148904090393402,0.0
2024-01-02 14:15:00,0.001,0.001,0.7502863312993796,0.4
2024-01-02 14:30:00,0.001,0.001,0.3323333333333333,2.2
2024-01-02 14:45:00,0.001,0.001,0.322,0.0
2024-01-02 15:00:00,0.001,0.001,0.17,3.0
2024-01-02 15:15:00,0.001,0.001,0.17,3.0
2024-01-02 15:30:00,0.001,0.001,0.6062666666666667,1.6
2024-01-02 15:45:00,0.001,0.001,0.31860666666666665,0.0
2024-01-02 16:00:00,0.001,0.001,0.34936666666666666,0.0
2024-01-02 16:15:00,0.001,0.001,0.4160034798235276,0.0
2024-01-02 16:30:00,0.001,0.001,0.38791886401958103,0.0
2024-01-02 16:45:00,0.001,0.001,0.3372521973529144,2.0
2024-01-02 17:00:00,0.001,0.001,2.1763188640195805,0.6
2024-01-02 17:15:00,0.001,0.001,2.589385530686248,0.0
2024-01-02 17:30:00,0.001,0.001,2.662252197352914,0.0
2024-01-02 17:45:00,0.001,0.001,0.8953188640195809,0.0
2024-01-02 18:00:00,0.001,0.001,0.3685855306862476,0.0
2024-01-02 18:15:00,0.001,0.001,0.2796521973529143,0.0
2024-01-02 18:30:00,0.001,0.001,0.36145219735291434,1.2
2024-01-02 18:45:00,0.001,0.001,0.5595855306862476,3.0
2024-01-02 19:00:00,0.001,0.001,0.6524547134614792,0.2
2024-01-02 19:15:00,0.001,0.001,0.4638570757060068,0.0
2024-01-02 19:30:00,0.001,0.001,0.6310779546471725,0.0
2024-01-02 19:45:00,0.001,0.001,0.5130092730589212,0.0
2024-01-02 20:00:00,0.001,0.001,0.4830759397255878,0.0
2024-01-02 20:15:00,0.001,0.001,0.9411661074092313,0.0
2024-01-02 20:30:00,0.001,0.001,1.1610721973529143,0.0
2024-01-02 20:45:00,0.001,0.001,0.39410135893469656,1.8
2024-01-02 21:00:00,0.001,0.001,0.4308426063922544,3.0
2024-01-02 21:15:00,0.001,0.001,0.4610426063922544,3.0
2024-01-02 21:30:00,0.001,0.001,0.37960927305892106,3.0
2024-01-02 21:45:00,0.001,0.001,0.8560092730589212,3.0
2024-01-02 22:00:00,0.001,0.001,0.5392601114771388,3.0
2024-01-02 22:15:00,0.001,0.001,0.5348562750928748,3.0
2024-01-02 22:30:00,0.001,0.001,0.4700759397255878,3.0
2024-01-02 22:45:00,0.001,0.001,1.1931426063922546,0.8
2024-01-02 23:00:00,0.001,0.001,1.0074411414903117,0.0
2024-01-02 23:15:00,0.001,0.001,0.49540927305892113,0.0
2024-01-02 23:30:00,0.001,0.001,0.48260927305892115,0.0
2024-01-02 23:45:00,0.001,0.001,0.3455426063922545,0.0
2024-01-03 00:00:00,0.001,0.001,0.7488759397255879,0.0
2024-01-03 00:15:00,0.001,0.001,1.1167426063922543,0.0
2024-01-03 00:30:00,0.001,0.001,0.43152374237267355,1.4
2024-01-03 00:45:00,0.001,0.001,0.7086529979660463,0.6
2024-01-03 01:00:00,0.001,0.001,0.4876333333333333,0.0
2024-01-03 01:15:00,0.001,0.001,0.35169999999999996,0.6
2024-01-03 01:30:00,0.001,0.001,0.30569999999999997,1.4
2024-01-03 01:45:00,0.001,0.001,0.31836666666666663,0.0
2024-01-03 02:00:00,0.001,0.001,0.4957,0.0
2024-01-03 02:15:00,0.001,0.001,0.31836666666666663,0.0
2024-01-03 02:30:00,0.001,0.001,0.33248,0.0
2024-01-03 02:45:00,0.001,0.001,0.20099999999999998,0.0
2024-01-03 03:00:00,0.001,0.001,0.049,0.0
2024-01-03 03:15:00,0.001,0.001,0.049,0.0
2024-01-03 03:30:00,0.001,0.001,0.5628,0.0
2024-01-03 03:45:00,0.001,0.001,0.15033333333333332,0.0
2024-01-03 04:00:00,0.001,0.001,0.18833333333333332,0.2
2024-01-03 04:15:00,0.001,0.001,0.22633333333333333,2.0
2024-01-03 04:30:00,0.001,0.001,0.049,0.0
2024-01-03 04:45:00,0.001,0.001,0.44880000000000003,0.4
2024-01-03 05:00:00,0.001,0.001,0.07433333333333333,2.4
2024-01-03 05:15:00,0.001,0.001,0.239,0.0
2024-01-03 05:30:00,0.001,0.001,0.16299999999999998,0.0
2024-01-03 05:45:00,0.001,0.001,0.239,0.0
2024-01-03 06:00:00,0.001,0.001,0.06253333333333334,0.0
2024-01-03 06:15:00,0.001,0.001,0.06199999999999999,2.6
2024-01-03 06:30:00,0.001,0.001,0.06199999999999999,0.0
2024-01-03 06:45:00,0.001,0.001,0.18866666666666668,0.0
2024-01-03 07:00:00,0.001,0.001,0.23846666666666666,0.0
2024-01-03 07:15:00,0.001,0.001,0.239,0.0
2024-01-03 07:30:00,0.001,0.001,0.087,0.0
2024-01-03 07:45:00,0.001,0.001,0.049,3.0
2024-01-03 08:00:00,0.001,0.001,0.056094245423604104,1.0
2024-01-03 08:15:00,0.001,0.001,0.5081570757060069,1.6
2024-01-03 08:30:00,0.1064713048076884,0.001,0.5974237423726735,0.0
2024-01-03 08:45:00,0.7920347860576631,0.001,2.385823742372674,1.0
2024-01-03 09:00:00,0.7920347860576631,0.001,1.2688904090393403,1.0
2024-01-03 09:15:00,0.7920347860576631,0.001,0.4623961636157361,0.0
2024-01-03 09:30:00,0.7920347860576631,0.001,2.049,0.0
2024-01-03 09:45:00,0.7920347860576631,0.001,0.18233333333333332,2.6
2024-01-03 10:00:00,0.7920347860576631,0.001,0.6261333333333333,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.315,0.0
2024-01-03 10:30:00,0.7920347860576631,0.001,0.13766666666666666,1.2
2024-01-03 10:45:00,0.7920347860576631,0.001,0.5942000000000001,3.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.06199999999999999,1.6
2024-01-03 11:15:00,0.7920347860576631,0.001,0.06199999999999999,0.0
2024-01-03 11:30:00,0.528356524038442,0.001,0.12533333333333332,0.0
2024-01-03 11:45:00,0.001,0.001,0.4166666666666667,0.0
2024-01-03 12:00:00,0.001,0.001,0.16820000000000002,0.0
2024-01-03 12:15:00,0.001,0.001,0.049,0.0
2024-01-03 12:30:00,0.001,0.001,0.0732,0.0
2024-01-03 12:45:00,0.001,0.001,0.17,1.2
2024-01-03 13:00:00,0.001,0.001,0.17,3.0
2024-01-03 13:15:00,0.001,0.001,0.9075472526274438,1.2
2024-01-03 13:30:00,0.001,0.001,0.9435915266183402,0.0
2024-01-03 13:45:00,0.001,0.001,0.6594426063922546,0.0
2024-01-03 14:00:00,0.001,0.001,0.12346927305892114,0.0
2024-01-03 14:15:00,0.001,0.001,0.6892759397255879,0.0
2024-01-03 14:30:00,0.001,0.001,0.3515585406079497,0.0
2024-01-03 14:45:00,0.001,0.001,0.5449904090393402,1.8
2024-01-03 15:00:00,0.001,0.001,1.1672570757060068,2.6
2024-01-03 15:15:00,0.001,0.001,0.3175237423726735,0.0
2024-01-03 15:30:00,0.001,0.001,0.257115828248449,0.0
2024-01-03 15:45:00,0.001,0.001,0.18469999999999998,0.0
2024-01-03 16:00:00,0.001,0.001,0.19076666666666664,0.0
2024-01-03 16:15:00,0.001,0.001,0.34960842454899815,0.0
2024-01-03 16:30:00,0.001,0.001,0.6968521973529143,1.4
2024-01-03 16:45:00,0.001,0.001,0.400918864019581,2.0
2024-01-03 17:00:00,0.001,0.001,0.3604210235674096,0.0
2024-01-03 17:15:00,0.001,0.001,0.3490759397255878,0.0
2024-01-03 17:30:00,0.001,0.001,0.2691237423726735,0.0
2024-01-03 17:45:00,0.001,0.001,0.2978570757060069,0.0
2024-01-03 18:00:00,0.001,0.001,0.4585824949151157,1.4
2024-01-03 18:15:00,0.001,0.001,0.34936666666666666,3.0
2024-01-03 18:30:00,0.001,0.001,0.18469999999999998,3.0
2024-01-03 18:45:00,0.001,0.001,0.19732087894116568,2.6
2024-01-03 19:00:00,0.001,0.001,0.296918864019581,0.0
2024-01-03 19:15:00,0.001,0.001,0.4132521973529143,0.0
2024-01-03 19:30:00,0.001,0.001,0.5917855306862475,0.0
2024-01-03 19:45:00,0.001,0.001,0.5595988640195809,0.0
2024-01-03 20:00:00,0.001,0.001,0.3576560244993848,0.0
2024-01-03 20:15:00,0.001,0.001,0.29475707570600684,0.0
2024-01-03 20:30:00,0.001,0.001,0.16252520727461636,2.0
2024-01-03 20:45:00,0.001,0.001,0.14304260639225447,0.8
2024-01-03 21:00:00,0.001,0.001,0.5028892730589211,0.0
2024-01-03 21:15:00,0.001,0.001,0.5034953630026041,0.0
2024-01-03 21:30:00,0.001,0.001,0.47198553068624766,0.0
2024-01-03 21:45:00,0.001,0.001,0.4393208789411657,0.0
2024-01-03 22:00:00,0.001,0.001,0.45825219735291434,0.0
2024-01-03 22:15:00,0.001,0.001,0.48358553068624766,0.0
2024-01-03 22:30:00,0.001,0.001,0.6159855306862476,2.2
2024-01-03 22:45:00,0.001,0.001,0.45471886401958095,0.4
2024-01-03 23:00:00,0.001,0.001,0.5405875456078324,0.0
2024-01-03 23:15:00,0.001,0.001,0.333398081807868,2.6
2024-01-03 23:30:00,0.001,0.001,0.3175237423726735,1.0
2024-01-03 23:45:00,0.001,0.001,0.5840570757060068,0.0
2024-01-04 00:00:00,0.001,0.001,0.6530570757060069,0.0
2024-01-04 00:15:00,0.001,0.001,0.3231904090393402,0.0
2024-01-04 00:30:00,0.001,0.001,0.2868215828248449,2.0
2024-01-04 00:45:00,0.001,0.001,0.29869999999999997,1.2
2024-01-04 01:00:00,0.001,0.001,0.18469999999999998,3.0
2024-01-04 01:15:00,0.001,0.001,0.18469999999999998,3.0
2024-01-04 01:30:00,0.001,0.001,0.34936666666666666,3.0
2024-01-04 01:45:00,0.001,0.001,0.33669999999999994,3.0
2024-01-04 02:00:00,0.001,0.001,0.19736666666666663,2.0
2024-01-04 02:15:00,0.001,0.001,0.3747,0.0
2024-01-04 02:30:00,0.001,0.001,0.19736666666666663,0.0
2024-01-04 02:45:00,0.001,0.001,0.11232666666666666,0.0
2024-01-04 03:00:00,0.001,0.001,0.18833333333333332,0.0
2024-01-04 03:15:00,0.001,0.001,0.22633333333333333,0.0
2024-01-04 03:30:00,0.001,0.001,0.049,0.0
2024-01-04 03:45:00,0.001,0.001,0.16299999999999998,0.4
2024-01-04 04:00:00,0.001,0.001,0.15033333333333332,3.0
2024-01-04 04:15:00,0.001,0.001,0.049,0.0
2024-01-04 04:30:00,0.001,0.001,0.16299999999999998,0.0
2024-01-04 04:45:00,0.001,0.001,0.239,0.0
2024-01-04 05:00:00,0.001,0.001,0.5947333333333333,0.0
2024-01-04 05:15:00,0.001,0.001,0.07433333333333333,0.0
2024-01-04 05:30:00,0.001,0.001,0.239,0.0
2024-01-04 05:45:00,0.001,0.001,0.049,0.0
2024-01-04 06:00:00,0.001,0.001,0.13766666666666666,0.0
2024-01-04 06:15:00,0.001,0.001,0.239,0.0
2024-01-04 06:30:00,0.001,0.001,0.087,0.0
2024-01-04 06:45:00,0.001,0.001,0.049,2.8
2024-01-04 07:00:00,0.001,0.001,0.18780000000000002,3.0
2024-01-04 07:15:00,0.001,0.001,0.15066666666666664,3.0
2024-01-04 07:30:00,0.001,0.001,0.24633333333333332,0.4
2024-01-04 07:45:00,0.001,0.001,0.373,1.6
2024-01-04 08:00:00,0.001,0.001,0.24633333333333332,3.0
2024-01-04 08:15:00,0.001,0.2961258633825041,0.183,3.0
2024-01-04 08:30:00,0.001,1.8140885884329891,0.18066666666666667,3.0
2024-01-04 08:45:00,0.001,1.8922650708095505,0.22633333333333333,3.0
2024-01-04 09:00:00,0.001,1.1641807619465079,0.09046666666666667,3.0
2024-01-04 09:15:00,0.001,0.07188746477208309,0.252,3.0
2024-01-04 09:30:00,0.001,0.001,0.1577609120902708,3.0
2024-01-04 09:45:00,0.001,0.001,0.0738237423726735,3.0
2024-01-04 10:00:00,0.001,0.001,0.0738237423726735,3.0
2024-01-04 10:15:00,0.001,0.001,0.20795707570600686,3.0
2024-01-04 10:30:00,0.001,0.001,0.16249040903934017,3.0
2024-01-04 10:45:00,0.001,0.001,0.2543647484745347,3.0
2024-01-04 11:00:00,0.001,0.001,0.5757999999999999,3.0
2024-01-04 11:15:00,0.001,0.001,0.05593333333333333,3.0
2024-01-04 11:30:00,0.001,0.001,0.5820666666666666,3.0
2024-01-04 11:45:00,0.001,0.001,0.09966666666666667,3.0
2024-01-04 12:00:00,0.001,0.001,0.6438,3.0
2024-01-04 12:15:00,0.001,0.001,0.3536105840968267,3.0
2024-01-04 12:30:00,0.001,1.5960292412518486,0.4558426063922545,3.0
2024-01-04 12:45:00,0.001,1.9486174013484907,0.3173759397255878,2.0
2024-01-04 13:00:00,0.001,1.5492703100199001,0.23850927305892117,0.0
2024-01-04 13:15:00,0.001,0.3060760621231199,0.27141502763531705,0.0
2024-01-04 13:30:00,0.001,1.1220097045281472,0.47801886401958094,0.0
2024-01-04 13:45:00,0.001,1.047406645034263,1.0545034798235275,0.0
2024-01-04 14:00:00,0.001,1.2930860674777291,0.4728736263137219,3.0
2024-01-04 14:15:00,0.001,0.7492946325573089,0.3394934448104721,1.4
2024-01-04 14:30:00,0.001,0.001,0.3794159397255878,0.0
2024-01-04 14:45:00,0.001,0.001,0.3525426063922545,0.0
2024-01-04 15:00:00,0.001,0.001,0.41240927305892117,0.0
2024-01-04 15:15:00,0.001,0.001,0.6898252072746163,0.0
2024-01-04 15:30:00,0.001,0.001,0.5027942454236041,0.0
2024-01-04 15:45:00,0.001,0.001,0.30569999999999997,0.0
2024-01-04 16:00:00,0.001,0.001,0.30569999999999997,0.6
2024-01-04 16:15:00,0.001,0.001,0.3175237423726735,3.0
2024-01-04 16:30:00,0.001,0.001,0.22879040903934017,3.0
2024-01-04 16:45:00,0.001,0.001,0.46252374237267346,1.2
2024-01-04 17:00:00,0.001,0.001,0.43719040903934014,0.0
2024-01-04 17:15:00,0.001,0.001,0.2306021595478286,0.0
2024-01-04 17:30:00,0.001,0.001,0.19769999999999996,0.0
2024-01-04 17:45:00,0.001,0.001,0.2024294969490694,2.4
2024-01-04 18:00:00,0.001,0.001,0.2095237423726735,1.6
2024-01-04 18:15:00,0.001,0.001,0.35372374237267346,0.0
2024-01-04 18:30:00,0.001,0.001,0.5336570757060068,0.0
2024-01-04 18:45:00,0.001,0.001,0.26019040903934015,0.0
2024-01-04 19:00:00,0.001,0.001,0.19927649898302313,0.2
2024-01-04 19:15:00,0.001,0.001,0.19769999999999996,3.0
2024-01-04 19:30:00,0.001,0.001,0.22996666666666662,3.0
2024-01-04 19:45:00,0.001,0.001,0.3693666666666667,3.0
2024-01-04 20:00:00,0.3701495668269094,0.001,0.8191150276353169,3.0
2024-01-04 20:15:00,0.7920347860576631,0.001,0.5789826063922544,3.0
2024-01-04 20:30:00,0.7920347860576631,0.001,0.5595092730589212,3.0
2024-01-04 20:45:00,0.7920347860576631,0.001,0.8260426063922545,0.2
2024-01-04 21:00:00,0.7920347860576631,0.001,0.4977492730589211,0.0
2024-01-04 21:15:00,0.7920347860576631,0.047599999999999996,1.0872092730589211,0.4
2024-01-04 21:30:00,0.7920347860576631,1.6749872683640312,0.7669426063922543,2.6
2024-01-04 21:45:00,0.7920347860576631,1.938184883948303,0.6980759397255877,3.0
2024-01-04 22:00:00,0.7920347860576631,1.4662601493572336,0.4700759397255878,1.8
2024-01-04 22:15:00,0.7920347860576631,0.3818595141041135,0.4458759397255878,1.4
2024-01-04 22:30:00,0.7920347860576631,1.0926026347692794,0.4700759397255878,2.2
2024-01-04 22:45:00,0.7920347860576631,1.0674127282709998,0.4700759397255878,0.0
2024-01-04 23:00:00,0.7920347860576631,1.3841265979895119,0.6600759397255878,0.0
2024-01-04 23:15:00,0.7920347860576631,0.559756287537335,0.7867426063922544,0.0
2024-01-04 23:30:00,0.4756208716345978,0.001,0.49540927305892113,0.0
2024-01-04 23:45:00,0.001,0.001,0.8320177464405809,0.0
2024-01-05 00:00:00,0.001,0.001,0.4700759397255878,0.0
2024-01-05 00:15:00,0.001,0.001,0.46200927305892114,3.0
2024-01-05 00:30:00,0.001,0.001,0.5137426063922544,0.6
2024-01-05 00:45:00,0.001,0.001,0.5459426063922543,0.0
2024-01-05 01:00:00,0.001,0.001,0.3420759397255878,0.0
2024-01-05 01:15:00,0.001,0.001,0.19100599593209253,0.0
2024-01-05 01:30:00,0.001,0.001,0.18469999999999998,0.0
2024-01-05 01:45:00,0.001,0.001,0.18469999999999998,0.0
2024-01-05 02:00:00,0.001,0.001,0.32403333333333334,0.0
2024-01-05 02:15:00,0.001,0.001,0.3747,0.0
2024-01-05 02:30:00,0.001,0.001,0.3747,0.0
2024-01-05 02:45:00,0.001,0.001,0.15213333333333331,0.0
2024-01-05 03:00:00,0.001,0.001,0.049,0.0
2024-01-05 03:15:00,0.001,0.001,0.3155333333333334,1.0
2024-01-05 03:30:00,0.001,0.001,0.9626,1.4
2024-01-05 03:45:00,0.001,0.001,0.239,0.0
2024-01-05 04:00:00,0.001,0.001,0.17566666666666667,2.6
2024-01-05 04:15:00,0.001,0.001,0.15033333333333332,1.6
2024-01-05 04:30:00,0.001,0.001,0.049,0.0
2024-01-05 04:45:00,0.001,0.001,0.049,0.0
2024-01-05 05:00:00,0.001,0.001,0.13766666666666666,0.0
2024-01-05 05:15:00,0.001,0.001,0.239,2.6
2024-01-05 05:30:00,0.001,0.001,0.11233333333333334,1.2
2024-01-05 05:45:00,0.001,0.001,0.239,0.0
2024-01-05 06:00:00,0.001,0.001,0.049,0.0
2024-01-05 06:15:00,0.001,0.001,0.05246666666666667,0.0
