,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.166,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.18800000000000003,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.17993333333333336,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.111,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.045,0.26666666666666666
2024-01-01 03:00:00,0.001,0.0,0.001,0.5780666666666666,1.3333333333333333
2024-01-01 03:15:00,0.001,0.0,0.001,0.6733999999999999,0.8
2024-01-01 03:30:00,0.001,0.0,0.001,0.6074,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.045,0.26666666666666666
2024-01-01 04:15:00,0.001,0.0,0.001,0.045,4.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.06699999999999999,4.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.14766666666666667,2.4
2024-01-01 05:00:00,0.001,0.0,0.001,0.5780666666666666,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.111,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.44480000000000003,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.045,2.1333333333333333
2024-01-01 07:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.14033333333333334,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.07433333333333333,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.06699999999999999,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.14766666666666667,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.045,1.8666666666666667
2024-01-01 09:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.111,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.14033333333333334,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.07433333333333333,1.8666666666666667
2024-01-01 12:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.06699999999999999,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.14766666666666667,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.111,1.0666666666666667
2024-01-01 15:00:00,0.001,0.0,0.001,0.045,0.8
2024-01-01 15:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.15646666666666667,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.19533333333333333,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.166,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.166,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.44206666666666666,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.9199333333333333,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.16618441310724766,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.06982374237267351,1.0666666666666667
2024-01-01 18:00:00,0.001,0.0,0.001,0.05769040903934017,0.8
2024-01-01 18:15:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.0544589938981388,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.10366666666666666,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.111,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.045,0.0
