,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.4048286963359375,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.2512521973529143,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.18801043947058285,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.23236666666666667,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.3717,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.2577,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.19436666666666666,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.3717,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.6954999999999999,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.1817,2.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,1.1145666666666665,3.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.2739933333333333,1.8
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.19799999999999998,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.44580000000000003,1.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.046,3.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.7057333333333333,3.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.2
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.13466666666666666,1.2
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.23600000000000002,3.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.084,2.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.4458,1.4
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.17926666666666666,2.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.09666666666666666,2.4
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.23600000000000002,3.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.12199999999999998,1.6
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.058133333333333335,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.07166666666666667,2.6
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.249,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.17213333333333333,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.046,1.6
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.046,2.6
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.21066666666666664,1.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.19799999999999998,3.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.046,2.6
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.17266666666666666,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.26334523770585905,1.4
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.2
2024-01-03 10:45:00,0.001,0.001,0.0,0.23432020964825145,0.07755219735291431,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.7039212343379038,0.07755219735291431,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.34459935945807013,0.16621886401958097,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.17055433073639628,0.23600000000000002,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.6931757513099117,0.084,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,1.1064459872400179,0.046,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.08670669606343534,0.046,1.2
2024-01-03 12:30:00,0.001,0.001,0.0,0.16148062471651628,0.23813333333333334,2.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.4466169173542534,2.358,1.6
2024-01-03 13:00:00,0.001,0.4021083233660059,0.0,0.6702829062716366,1.5390314151412015,0.0
2024-01-03 13:15:00,0.001,1.8406756085268738,0.0,0.001,0.4576237423726735,0.0
2024-01-03 13:30:00,0.001,1.876675357220152,0.0,0.001,0.0578237423726735,0.8
2024-01-03 13:45:00,0.001,1.0562196165049882,0.0,0.001,0.4702904090393402,2.6
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.2772724599020602,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.33664260639225446,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.48444644277651844,0.8
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.0893759397255878,1.2
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.0788585406079497,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.2224904090393402,2.4
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.2098237423726735,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.0554589938981388,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.0578237423726735,0.2
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.0578237423726735,3.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.18449040903934016,2.8
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.24782374237267352,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.0554589938981388,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.046,0.4
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.6338666666666666,3.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,1.4839999999999998,3.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,1.332,1.4
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.046,1.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.09666666666666666,0.2
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.6550666666666667,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.046,1.2
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.046,3.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.0602431656496898,3.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.24782374237267352,0.6
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.1718237423726735,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.11429040903934018,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.1788237423726735,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.1788237423726735,1.2
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.33876091209027076,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.319,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.07826666666666666,3.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.046,2.2
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.1781844131072476,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.25475707570600686,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.07082374237267351,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.07082374237267351,2.8
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.07082374237267351,1.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.6788431656496897,3.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.4
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.084,1.8
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.046,1.2
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.046,2.4
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.09666666666666666,1.2
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.12199999999999998,1.2
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.046,3.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.046,0.2
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.058666666666666666,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.8
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.16,2.8
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.21066666666666664,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.19799999999999998,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.046,0.4
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.046,2.4
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.17266666666666666,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.046,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.046,0.8
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.046,0.6
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.13466666666666666,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.23600000000000002,1.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.084,3.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.046,3.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.13646666666666668,3.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.23236666666666667,3.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.3717,2.6
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.2577,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.1817,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.1817,0.4
2024-01-04 09:15:00,0.31741391442306527,0.001,0.0,0.001,0.19436666666666666,3.0
2024-01-04 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.3717,1.4
2024-01-04 09:45:00,0.7920347860576631,0.001,0.0,0.001,0.29569999999999996,2.0
2024-01-04 10:00:00,0.7920347860576631,0.001,0.0,0.001,0.1817,0.0
2024-01-04 10:15:00,0.7920347860576631,0.001,0.0,0.001,0.1817,2.8
2024-01-04 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.1817,0.6
2024-01-04 10:45:00,0.7920347860576631,0.001,0.0,0.001,0.3585,0.0
2024-01-04 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.3467,0.2
2024-01-04 11:15:00,0.7920347860576631,0.001,0.0,0.001,0.19469999999999998,3.0
2024-01-04 11:30:00,0.7920347860576631,0.001,0.0,0.001,0.19469999999999998,0.6
2024-01-04 11:45:00,0.7920347860576631,0.001,0.0,0.001,0.1869,0.8
2024-01-04 12:00:00,0.7920347860576631,0.001,0.0,0.001,0.3083666666666666,2.8
2024-01-04 12:15:00,0.7920347860576631,0.001,0.0,0.001,0.37879424542360407,0.0
2024-01-04 12:30:00,0.6865634812499747,0.001,0.0,0.001,0.1935237423726735,0.8
2024-01-04 12:45:00,0.001,0.001,0.0,0.001,0.1935237423726735,0.4
2024-01-04 13:00:00,0.001,0.001,0.0,0.001,0.18707707570600682,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.001,0.2672621595478286,0.0
