,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-07-29 00:00:00,2.0,15.5,15.5,16.509165,17.51833,0.38457553212126505,0.0,0.076,60.0,60.0,0.0
2024-07-29 00:01:00,2.0,15.5,15.501410635621628,16.50850640302675,17.51833,0.38457553212126505,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-07-29 00:02:00,2.0,15.5,15.502818486932766,16.50785106065856,17.51833,0.38457553212126505,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-07-29 00:03:00,2.0,15.5,15.504223562006421,16.507198962466894,17.51833,0.38457553212126505,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-07-29 00:04:00,2.0,15.5,15.50562586889089,16.506550098055488,17.51833,0.38457553212126505,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-07-29 00:05:00,2.0,15.5,15.507025415609824,16.505904457060243,17.51833,0.38457553212126505,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-07-29 00:06:00,2.0,15.5,15.508422210162317,16.505262029149133,17.51833,0.38457553212126505,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-07-29 00:07:00,2.0,15.5,15.509816260522971,16.50462280402211,17.51833,0.38457553212126505,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-07-29 00:08:00,2.0,15.5,15.511207574641977,16.503986771410986,17.51833,0.38457553212126505,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-07-29 00:09:00,2.0,15.5,15.512596160445192,16.503353921079363,17.51833,0.38457553212126505,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-07-29 00:10:00,2.0,15.5,15.513982025834204,16.50272424282251,17.51833,0.38457553212126505,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-07-29 00:11:00,2.0,15.5,15.515365178686421,16.502097726467277,17.51833,0.38457553212126505,0.0,0.07588025784268009,60.0,59.94012892134004,0.0
2024-07-29 00:12:00,2.0,15.5,15.516745626855133,16.501474361871995,17.51833,0.38457553212126505,0.0,0.07586938155154162,60.0,59.93469077577081,0.0
2024-07-29 00:13:00,2.0,15.5,15.518123378169594,16.500854138926385,17.51833,0.38457553212126505,0.0,0.07585850681935555,60.0,59.92925340967777,0.0
2024-07-29 00:14:00,2.0,15.5,15.519498440435092,16.500237047551455,17.51833,0.38457553212126505,0.0,0.0758476336458984,60.0,59.9238168229492,0.0
2024-07-29 00:15:00,2.0,15.5,15.520870821433023,16.499623077699397,17.51833,0.38457553212126505,0.0,0.07583676203094676,60.0,59.91838101547338,0.0
2024-07-29 00:16:00,2.0,15.5,15.522240528920971,16.49901221935351,17.51833,0.38457553212126505,0.0,0.07582589197427726,60.0,59.91294598713863,0.0
2024-07-29 00:17:00,2.0,15.5,15.523607570632771,16.498404462528082,17.51833,0.38457553212126505,0.0,0.07581502347566652,60.0,59.907511737833254,0.0
2024-07-29 00:18:00,2.0,15.5,15.52497195427859,16.49779979726831,17.51833,0.38457553212126505,0.0,0.07580415653489121,60.0,59.9020782674456,0.0
2024-07-29 00:19:00,2.0,15.5,15.526333687544993,16.4971982136502,17.51833,0.38457553212126505,0.0,0.07579329115172806,60.0,59.89664557586403,0.0
2024-07-29 00:20:00,2.0,15.5,15.527692778095025,16.496599701780475,17.51833,0.38457553212126505,0.0,0.0757824273259538,60.0,59.8912136629769,0.0
2024-07-29 00:21:00,2.0,15.5,15.529049233568276,16.496004251796467,17.51833,0.38457553212126505,0.0,0.07577156505734521,60.0,59.88578252867261,0.0
2024-07-29 00:22:00,2.0,15.5,15.530403061580955,16.49541185386604,17.51833,0.38457553212126505,0.0,0.0757607043456791,60.0,59.880352172839544,0.0
2024-07-29 00:23:00,2.0,15.5,15.531754269725964,16.494822498187492,17.51833,0.38457553212126505,0.0,0.07574984519073226,60.0,59.87492259536613,0.0
2024-07-29 00:24:00,2.0,15.5,15.533102865572966,16.49423617498945,17.51833,0.38457553212126505,0.0,0.0757389875922816,60.0,59.8694937961408,0.0
2024-07-29 00:25:00,2.0,15.5,15.534448856668462,16.493652874530785,17.51833,0.38457553212126505,0.0,0.07572813155010402,60.0,59.86406577505201,0.0
2024-07-29 00:26:00,2.0,15.5,15.535792250535856,16.49307258710052,17.51833,0.38457553212126505,0.0,0.07571727706397643,60.0,59.85863853198822,0.0
2024-07-29 00:27:00,2.0,15.5,15.53713305467553,16.492495303017737,17.51833,0.38457553212126505,0.0,0.07570642413367583,60.0,59.85321206683791,0.0
2024-07-29 00:28:00,2.0,15.5,15.538471276564918,16.49192101263148,17.51833,0.38457553212126505,0.0,0.07569557275897917,60.0,59.847786379489584,0.0
2024-07-29 00:29:00,2.0,15.5,15.539806923658567,16.491349706320662,17.51833,0.38457553212126505,0.0,0.07568472293966351,60.0,59.84236146983175,0.0
2024-07-29 00:30:00,2.0,15.5,15.541140003388216,16.49078137449398,17.51833,0.38457553212126505,0.0,0.07567387467550589,60.0,59.83693733775294,0.0
2024-07-29 00:31:00,2.0,15.5,15.542470523162866,16.490216007589822,17.51833,0.38457553212126505,0.0,0.07566302796628341,60.0,59.831513983141704,0.0
2024-07-29 00:32:00,2.0,15.5,15.543798490368843,16.489653596076163,17.51833,0.38457553212126505,0.0,0.07565218281177319,60.0,59.826091405886594,0.0
2024-07-29 00:33:00,2.0,15.5,15.545123912369876,16.48909413045049,17.51833,0.38457553212126505,0.0,0.07564133921175238,60.0,59.82066960587619,0.0
2024-07-29 00:34:00,2.0,15.5,15.546446796507162,16.488537601239702,17.51833,0.38457553212126505,0.0,0.07563049716599819,60.0,59.8152485829991,0.0
2024-07-29 00:35:00,2.0,15.5,15.547767150099435,16.487983999000026,17.51833,0.38457553212126505,0.0,0.07561965667428783,60.0,59.80982833714391,0.0
2024-07-29 00:36:00,2.0,15.5,15.54908498044304,16.487433314316913,17.51833,0.38457553212126505,0.0,0.07560881773639853,60.0,59.80440886819927,0.0
2024-07-29 00:37:00,2.0,15.5,15.550400294811993,16.486885537804962,17.51833,0.38457553212126505,0.0,0.0755979803521076,60.0,59.7989901760538,0.0
2024-07-29 00:38:00,2.0,15.5,15.55171310045806,16.486340660107828,17.51833,0.38457553212126505,0.0,0.07558714452119235,60.0,59.79357226059617,0.0
2024-07-29 00:39:00,2.0,15.5,15.553023404610823,16.485798671898124,17.51833,0.38457553212126505,0.0,0.07557631024343012,60.0,59.78815512171506,0.0
2024-07-29 00:40:00,2.0,15.5,15.554331214477738,16.48525956387734,17.51833,0.38457553212126505,0.0,0.07556547751859828,60.0,59.78273875929914,0.0
2024-07-29 00:41:00,2.0,15.5,15.555636537244219,16.48472332677575,17.51833,0.38457553212126505,0.0,0.07555464634647426,60.0,59.77732317323713,0.0
2024-07-29 00:42:00,2.0,15.5,15.556939380073693,16.484189951352327,17.51833,0.38457553212126505,0.0,0.0755438167268355,60.0,59.771908363417744,0.0
2024-07-29 00:43:00,2.0,15.5,15.558239750107676,16.48365942839465,17.51833,0.38457553212126505,0.0,0.07553298865945945,60.0,59.766494329729724,0.0
2024-07-29 00:44:00,2.0,15.5,15.559537654465835,16.483131748718815,17.51833,0.38457553212126505,0.0,0.07552216214412365,60.0,59.76108107206182,0.0
2024-07-29 00:45:00,2.0,15.5,15.560833100246061,16.48260690316936,17.51833,0.38457553212126505,0.0,0.07551133718060561,60.0,59.755668590302804,0.0
