,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP
2024-07-29 00:00:00,2.0,0,0,0,0.0,0.0,15.5,15.5,16.509165,17.51833,0.14496201717304105
2024-07-29 00:01:00,2.0,0,0,0,0.0,0.0,15.5,15.500867681414373,16.50868844198358,17.51833,0.14496201717304105
2024-07-29 00:02:00,2.0,0,0,0,0.0,0.0,15.5,15.501734298007307,16.50821308528348,17.51833,0.14496201717304105
2024-07-29 00:03:00,2.0,0,0,0,0.0,0.0,15.5,15.502599851554011,16.507738927750694,17.51833,0.14496201717304105
2024-07-29 00:04:00,2.0,0,0,0,0.0,0.0,15.5,15.50346434382663,16.507265967239956,17.51833,0.14496201717304105
2024-07-29 00:05:00,2.0,0,0,0,0.0,0.0,15.5,15.50432777659424,16.506794201609736,17.51833,0.14496201717304105
2024-07-29 00:06:00,2.0,0,0,0,0.0,0.0,15.5,15.505190151622855,16.506323628722235,17.51833,0.14496201717304105
2024-07-29 00:07:00,2.0,0,0,0,0.0,0.0,15.5,15.506051470675441,16.505854246443377,17.51833,0.14496201717304105
2024-07-29 00:08:00,2.0,0,0,0,0.0,0.0,15.5,15.506911735511908,16.505386052642802,17.51833,0.14496201717304105
2024-07-29 00:09:00,2.0,0,0,0,0.0,0.0,15.5,15.507770947889124,16.504919045193862,17.51833,0.14496201717304105
2024-07-29 00:10:00,2.0,0,0,0,0.0,0.0,15.5,15.508629109560921,16.504453221973616,17.51833,0.14496201717304105
2024-07-29 00:11:00,2.0,0,0,0,0.0,0.0,15.5,15.509486222278094,16.503988580862814,17.51833,0.14496201717304105
2024-07-29 00:12:00,2.0,0,0,0,0.0,0.0,15.5,15.51034228778841,16.5035251197459,17.51833,0.14496201717304105
2024-07-29 00:13:00,2.0,0,0,0,0.0,0.0,15.5,15.511197307836614,16.503062836511,17.51833,0.14496201717304105
2024-07-29 00:14:00,2.0,0,0,0,0.0,0.0,15.5,15.512051284164434,16.50260172904992,17.51833,0.14496201717304105
2024-07-29 00:15:00,2.0,0,0,0,0.0,0.0,15.5,15.512904218510583,16.502141795258144,17.51833,0.14496201717304105
2024-07-29 00:16:00,2.0,0,0,0,0.0,0.0,15.5,15.513756112610768,16.501683033034812,17.51833,0.14496201717304105
2024-07-29 00:17:00,2.0,0,0,0,0.0,0.0,15.5,15.514606968197695,16.501225440282727,17.51833,0.14496201717304105
2024-07-29 00:18:00,2.0,0,0,0,0.0,0.0,15.5,15.515456787001071,16.500769014908347,17.51833,0.14496201717304105
2024-07-29 00:19:00,2.0,0,0,0,0.0,0.0,15.5,15.516305570747614,16.50031375482177,17.51833,0.14496201717304105
2024-07-29 00:20:00,2.0,0,0,0,0.0,0.0,15.5,15.517153321161054,16.499859657936746,17.51833,0.14496201717304105
2024-07-29 00:21:00,2.0,0,0,0,0.0,0.0,15.5,15.51800003996214,16.499406722170647,17.51833,0.14496201717304105
2024-07-29 00:22:00,2.0,0,0,0,0.0,0.0,15.5,15.518845728868643,16.498954945444478,17.51833,0.14496201717304105
2024-07-29 00:23:00,2.0,0,0,0,0.0,0.0,15.5,15.519690389595365,16.49850432568286,17.51833,0.14496201717304105
2024-07-29 00:24:00,2.0,0,0,0,0.0,0.0,15.5,15.520534023854143,16.498054860814033,17.51833,0.14496201717304105
2024-07-29 00:25:00,2.0,0,0,0,0.0,0.0,15.5,15.521376633353851,16.497606548769852,17.51833,0.14496201717304105
2024-07-29 00:26:00,2.0,0,0,0,0.0,0.0,15.5,15.52221821980041,16.497159387485762,17.51833,0.14496201717304105
2024-07-29 00:27:00,2.0,0,0,0,0.0,0.0,15.5,15.523058784896788,16.49671337490081,17.51833,0.14496201717304105
2024-07-29 00:28:00,2.0,0,0,0,0.0,0.0,15.5,15.52389833034301,16.496268508957634,17.51833,0.14496201717304105
2024-07-29 00:29:00,2.0,0,0,0,0.0,0.0,15.5,15.524736857836162,16.49582478760245,17.51833,0.14496201717304105
2024-07-29 00:30:00,2.0,0,0,0,0.0,0.0,15.5,15.525574369070391,16.49538220878506,17.51833,0.14496201717304105
2024-07-29 00:31:00,2.0,0,0,0,0.0,0.0,15.5,15.526410865736915,16.49494077045883,17.51833,0.14496201717304105
2024-07-29 00:32:00,2.0,0,0,0,0.0,0.0,15.5,15.527246349524031,16.494500470580693,17.51833,0.14496201717304105
2024-07-29 00:33:00,2.0,0,0,0,0.0,0.0,15.5,15.528080822117111,16.494061307111142,17.51833,0.14496201717304105
2024-07-29 00:34:00,2.0,0,0,0,0.0,0.0,15.5,15.528914285198617,16.493623278014223,17.51833,0.14496201717304105
2024-07-29 00:35:00,2.0,0,0,0,0.0,0.0,15.5,15.529746740448097,16.493186381257523,17.51833,0.14496201717304105
2024-07-29 00:36:00,2.0,0,0,0,0.0,0.0,15.5,15.530578189542197,16.492750614812177,17.51833,0.14496201717304105
2024-07-29 00:37:00,2.0,0,0,0,0.0,0.0,15.5,15.531408634154664,16.492315976652847,17.51833,0.14496201717304105
2024-07-29 00:38:00,2.0,0,0,0,0.0,0.0,15.5,15.532238075956348,16.49188246475773,17.51833,0.14496201717304105
2024-07-29 00:39:00,2.0,0,0,0,0.0,0.0,15.5,15.533066516615213,16.491450077108535,17.51833,0.14496201717304105
2024-07-29 00:40:00,2.0,0,0,0,0.0,0.0,15.5,15.533893957796334,16.4910188116905,17.51833,0.14496201717304105
2024-07-29 00:41:00,2.0,0,0,0,0.0,0.0,15.5,15.53472040116191,16.490588666492357,17.51833,0.14496201717304105
2024-07-29 00:42:00,2.0,0,0,0,0.0,0.0,15.5,15.535545848371267,16.490159639506356,17.51833,0.14496201717304105
2024-07-29 00:43:00,2.0,0,0,0,0.0,0.0,15.5,15.536370301080856,16.489731728728238,17.51833,0.14496201717304105
2024-07-29 00:44:00,2.0,0,0,0,0.0,0.0,15.5,15.537193760944268,16.489304932157232,17.51833,0.14496201717304105
2024-07-29 00:45:00,2.0,0,0,0,0.0,0.0,15.5,15.538016229612232,16.488879247796056,17.51833,0.14496201717304105
2024-07-29 00:46:00,2.0,0,0,0,0.0,0.0,15.5,15.538837708732624,16.48845467365091,17.51833,0.14496201717304105
2024-07-29 00:47:00,2.0,0,0,0,0.0,0.0,15.5,15.53965819995047,16.48803120773146,17.51833,0.14496201717304105
2024-07-29 00:48:00,2.0,0,0,0,0.0,0.0,15.5,15.540477704907952,16.487608848050847,17.51833,0.14496201717304105
