,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-07-29 00:00:00,2.0,0,0,0,0.0,0.0,15.5,15.5,16.509165,17.51833,0.39701972542759195,0.0,0.076,60.0,60.0,0.0
2024-07-29 00:01:00,2.0,0,0,0,0.0,0.0,15.5,15.501659575341769,16.50817114732399,17.51833,0.39701972542759195,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-07-29 00:02:00,2.0,0,0,0,0.0,0.0,15.5,15.503315010546174,16.507182078796234,17.51833,0.39701972542759195,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-07-29 00:03:00,2.0,0,0,0,0.0,0.0,15.5,15.504966319449451,16.506197777468152,17.51833,0.39701972542759195,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-07-29 00:04:00,2.0,0,0,0,0.0,0.0,15.5,15.50661351584013,16.505218226449887,17.51833,0.39701972542759195,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-07-29 00:05:00,2.0,0,0,0,0.0,0.0,15.5,15.508256613459205,16.504243408910114,17.51833,0.39701972542759195,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-07-29 00:06:00,2.0,0,0,0,0.0,0.0,15.5,15.5098956260003,16.503273308075823,17.51833,0.39701972542759195,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-07-29 00:07:00,2.0,0,0,0,0.0,0.0,15.5,15.51153056710983,16.502307907232137,17.51833,0.39701972542759195,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-07-29 00:08:00,2.0,0,0,0,0.0,0.0,15.5,15.51316145038716,16.501347189722097,17.51833,0.39701972542759195,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-07-29 00:09:00,2.0,0,0,0,0.0,0.0,15.5,15.51478828938478,16.500391138946465,17.51833,0.39701972542759195,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-07-29 00:10:00,2.0,0,0,0,0.0,0.0,15.5,15.516411097608454,16.499439738363527,17.51833,0.39701972542759195,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-07-29 00:11:00,2.0,0,0,0,0.0,0.0,15.5,15.51802988851739,16.498492971488886,17.51833,0.39701972542759195,0.0,0.07588025784268009,60.0,59.94012892134004,0.0
2024-07-29 00:12:00,2.0,0,0,0,0.0,0.0,15.5,15.519644675524393,16.497550821895278,17.51833,0.39701972542759195,0.0,0.07586938155154162,60.0,59.93469077577081,0.0
2024-07-29 00:13:00,2.0,0,0,0,0.0,0.0,15.5,15.521255471996037,16.49661327321236,17.51833,0.39701972542759195,0.0,0.07585850681935555,60.0,59.92925340967777,0.0
2024-07-29 00:14:00,2.0,0,0,0,0.0,0.0,15.5,15.522862291252812,16.495680309126527,17.51833,0.39701972542759195,0.0,0.0758476336458984,60.0,59.9238168229492,0.0
2024-07-29 00:15:00,2.0,0,0,0,0.0,0.0,15.5,15.524465146569293,16.4947519133807,17.51833,0.39701972542759195,0.0,0.07583676203094676,60.0,59.91838101547338,0.0
2024-07-29 00:16:00,2.0,0,0,0,0.0,0.0,15.5,15.526064051174293,16.49382806977414,17.51833,0.39701972542759195,0.0,0.07582589197427726,60.0,59.91294598713863,0.0
2024-07-29 00:17:00,2.0,0,0,0,0.0,0.0,15.5,15.527659018251025,16.49290876216225,17.51833,0.39701972542759195,0.0,0.07581502347566652,60.0,59.907511737833254,0.0
2024-07-29 00:18:00,2.0,0,0,0,0.0,0.0,15.5,15.529250060937258,16.491993974456392,17.51833,0.39701972542759195,0.0,0.07580415653489121,60.0,59.9020782674456,0.0
2024-07-29 00:19:00,2.0,0,0,0,0.0,0.0,15.5,15.530837192325473,16.49108369062367,17.51833,0.39701972542759195,0.0,0.07579329115172806,60.0,59.89664557586403,0.0
2024-07-29 00:20:00,2.0,0,0,0,0.0,0.0,15.5,15.532420425463021,16.490177894686767,17.51833,0.39701972542759195,0.0,0.0757824273259538,60.0,59.8912136629769,0.0
2024-07-29 00:21:00,2.0,0,0,0,0.0,0.0,15.5,15.53399977335228,16.48927657072372,17.51833,0.39701972542759195,0.0,0.07577156505734521,60.0,59.88578252867261,0.0
2024-07-29 00:22:00,2.0,0,0,0,0.0,0.0,15.5,15.535575248950805,16.48837970286776,17.51833,0.39701972542759195,0.0,0.0757607043456791,60.0,59.880352172839544,0.0
2024-07-29 00:23:00,2.0,0,0,0,0.0,0.0,15.5,15.537146865171492,16.4874872753071,17.51833,0.39701972542759195,0.0,0.07574984519073226,60.0,59.87492259536613,0.0
2024-07-29 00:24:00,2.0,0,0,0,0.0,0.0,15.5,15.538714634882727,16.48659927228475,17.51833,0.39701972542759195,0.0,0.0757389875922816,60.0,59.8694937961408,0.0
2024-07-29 00:25:00,2.0,0,0,0,0.0,0.0,15.5,15.540278570908535,16.48571567809833,17.51833,0.39701972542759195,0.0,0.07572813155010402,60.0,59.86406577505201,0.0
2024-07-29 00:26:00,2.0,0,0,0,0.0,0.0,15.5,15.541838686028747,16.484836477099883,17.51833,0.39701972542759195,0.0,0.07571727706397643,60.0,59.85863853198822,0.0
2024-07-29 00:27:00,2.0,0,0,0,0.0,0.0,15.5,15.543394992979136,16.483961653695676,17.51833,0.39701972542759195,0.0,0.07570642413367583,60.0,59.85321206683791,0.0
2024-07-29 00:28:00,2.0,0,0,0,0.0,0.0,15.5,15.544947504451585,16.48309119234603,17.51833,0.39701972542759195,0.0,0.07569557275897917,60.0,59.847786379489584,0.0
