,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-07-29 00:00:00,2.0,0,0,0,0.0,0.0,15.0,15.0,16.259165,17.51833,0.6446901765875257,0.0,0.076,60.0,60.0,0.0
2024-07-29 00:01:00,2.0,0,0,0,0.0,0.0,15.0,15.004030066620071,16.256551182907337,17.51833,0.6446901765875257,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-07-29 00:02:00,2.0,0,0,0,0.0,0.0,15.0,15.00803923914712,16.253961539825035,17.51833,0.6446901765875257,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-07-29 00:03:00,2.0,0,0,0,0.0,0.0,15.0,15.012027659056399,16.251395899544914,17.51833,0.6446901765875257,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-07-29 00:04:00,2.0,0,0,0,0.0,0.0,15.0,15.015995466841737,16.24885409205055,17.51833,0.6446901765875257,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-07-29 00:05:00,2.0,0,0,0,0.0,0.0,15.0,15.01994280202237,16.246335948508996,17.51833,0.6446901765875257,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-07-29 00:06:00,2.0,0,0,0,0.0,0.0,15.0,15.02386980314971,16.243841301262552,17.51833,0.6446901765875257,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-07-29 00:07:00,2.0,0,0,0,0.0,0.0,15.0,15.027776607814065,16.24136998382059,17.51833,0.6446901765875257,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-07-29 00:08:00,2.0,0,0,0,0.0,0.0,15.0,15.03166335265133,16.238921830851442,17.51833,0.6446901765875257,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-07-29 00:09:00,2.0,0,0,0,0.0,0.0,15.0,15.035530173349615,16.236496678174355,17.51833,0.6446901765875257,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-07-29 00:10:00,2.0,0,0,0,0.0,0.0,15.0,15.039377204655828,16.23409436275147,17.51833,0.6446901765875257,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-07-29 00:11:00,2.0,0,0,0,0.0,0.0,15.0,15.043204580382223,16.231714722679897,17.51833,0.6446901765875257,1.92556,0.07588025784268009,60.0,59.94012892134004,1.0
2024-07-29 00:12:00,2.0,0,0,0,0.0,0.0,15.0,15.047012433412894,16.229357597183807,17.51833,0.6446901765875257,1.92556,0.07559338155154162,60.0,59.796690775770806,1.0
2024-07-29 00:13:00,2.0,0,0,0,0.0,0.0,15.0,15.05080089571022,16.22702282660661,17.51833,0.6446901765875257,0.0,0.0753065463797951,60.0,59.65327318989755,0.0
2024-07-29 00:14:00,2.0,0,0,0,0.0,0.0,15.0,15.05457009832128,16.224710252403167,17.51833,0.6446901765875257,0.0,0.07529575232154667,60.0,59.647876160773336,0.0
2024-07-29 00:15:00,2.0,0,0,0,0.0,0.0,15.0,15.058320171384208,16.222419717132066,17.51833,0.6446901765875257,0.0,0.07528495981046379,60.0,59.642479905231895,0.0
2024-07-29 00:16:00,2.0,0,0,0,0.0,0.0,15.0,15.062051244134514,16.22015106444795,17.51833,0.6446901765875257,0.0,0.07527416884632468,60.0,59.63708442316234,0.0
2024-07-29 00:17:00,2.0,0,0,0,0.0,0.0,15.0,15.065763444911353,16.217904139093896,17.51833,0.6446901765875257,0.0,0.07526337942890762,60.0,59.63168971445381,0.0
2024-07-29 00:18:00,2.0,0,0,0,0.0,0.0,15.0,15.069456901163756,16.215678786893843,17.51833,0.6446901765875257,0.0,0.07525259155799091,60.0,59.626295778995456,0.0
2024-07-29 00:19:00,2.0,0,0,0,0.0,0.0,15.0,15.07313173945682,16.21347485474509,17.51833,0.6446901765875257,0.0,0.07524180523335287,60.0,59.62090261667644,0.0
2024-07-29 00:20:00,2.0,0,0,0,0.0,0.0,15.0,15.076788085477846,16.211292190610823,17.51833,0.6446901765875257,0.0,0.0752310204547719,60.0,59.61551022738595,0.0
2024-07-29 00:21:00,2.0,0,0,0,0.0,0.0,15.0,15.080426064042442,16.20913064351271,17.51833,0.6446901765875257,0.0,0.07522023722202634,60.0,59.61011861101317,0.0
2024-07-29 00:22:00,2.0,0,0,0,0.0,0.0,15.0,15.084045799100583,16.20699006352355,17.51833,0.6446901765875257,0.0,0.07520945553489466,60.0,59.60472776744733,0.0
2024-07-29 00:23:00,2.0,0,0,0,0.0,0.0,15.0,15.087647413742621,16.20487030175994,17.51833,0.6446901765875257,0.0,0.0751986753931553,60.0,59.59933769657765,0.0
2024-07-29 00:24:00,2.0,0,0,0,0.0,0.0,15.0,15.091231030205268,16.20277121037505,17.51833,0.6446901765875257,0.0,0.07518789679658676,60.0,59.59394839829338,0.0
2024-07-29 00:25:00,2.0,0,0,0,0.0,0.0,15.0,15.09479676987752,16.200692642551406,17.51833,0.6446901765875257,0.0,0.07517711974496756,60.0,59.58855987248378,0.0
2024-07-29 00:26:00,2.0,0,0,0,0.0,0.0,15.0,15.098344753306556,16.198634452493717,17.51833,0.6446901765875257,0.0,0.07516634423807625,60.0,59.583172119038124,0.0
2024-07-29 00:27:00,2.0,0,0,0,0.0,0.0,15.0,15.101875100203582,16.196596495421794,17.51833,0.6446901765875257,0.0,0.07515557027569143,60.0,59.577785137845716,0.0
2024-07-29 00:28:00,2.0,0,0,0,0.0,0.0,15.0,15.105387929449646,16.194578627563473,17.51833,0.6446901765875257,0.0,0.07514479785759172,60.0,59.572398928795856,0.0
2024-07-29 00:29:00,2.0,0,0,0,0.0,0.0,15.0,15.108883359101403,16.192580706147627,17.51833,0.6446901765875257,0.0,0.07513402698355574,60.0,59.56701349177787,0.0
2024-07-29 00:30:00,2.0,0,0,0,0.0,0.0,15.0,15.11236150639685,16.190602589397187,17.51833,0.6446901765875257,0.0,0.07512325765336221,60.0,59.5616288266811,0.0
2024-07-29 00:31:00,2.0,0,0,0,0.0,0.0,15.0,15.11582248776101,16.188644136522246,17.51833,0.6446901765875257,0.0,0.07511248986678981,60.0,59.55624493339491,0.0
2024-07-29 00:32:00,2.0,0,0,0,0.0,0.0,15.0,15.119266418811584,16.186705207713185,17.51833,0.6446901765875257,0.0,0.07510172362361732,60.0,59.55086181180866,0.0
2024-07-29 00:33:00,2.0,0,0,0,0.0,0.0,15.0,15.122693414364564,16.184785664133866,17.51833,0.6446901765875257,0.0,0.0750909589236235,60.0,59.545479461811745,0.0
2024-07-29 00:34:00,2.0,0,0,0,0.0,0.0,15.0,15.1261035884398,16.182885367914867,17.51833,0.6446901765875257,0.0,0.07508019576658714,60.0,59.54009788329357,0.0
2024-07-29 00:35:00,2.0,0,0,0,0.0,0.0,15.0,15.12949705426654,16.181004182146747,17.51833,0.6446901765875257,0.0,0.0750694341522871,60.0,59.53471707614355,0.0
2024-07-29 00:36:00,2.0,0,0,0,0.0,0.0,15.0,15.132873924288916,16.179141970873392,17.51833,0.6446901765875257,0.0,0.07505867408050226,60.0,59.52933704025113,0.0
2024-07-29 00:37:00,2.0,0,0,0,0.0,0.0,15.0,15.136234310171405,16.17729859908537,17.51833,0.6446901765875257,0.0,0.07504791555101151,60.0,59.52395777550575,0.0
2024-07-29 00:38:00,2.0,0,0,0,0.0,0.0,15.0,15.13957832280425,16.175473932713356,17.51833,0.6446901765875257,0.0,0.07503715856359378,60.0,59.51857928179689,0.0
2024-07-29 00:39:00,2.0,0,0,0,0.0,0.0,15.0,15.142906072308833,16.1736678386216,17.51833,0.6446901765875257,1.92556,0.07502640311802805,60.0,59.51320155901402,1.0
2024-07-29 00:40:00,2.0,0,0,0,0.0,0.0,15.0,15.146217668043027,16.171880184601438,17.51833,0.6446901765875257,1.92556,0.0747396492140933,60.0,59.36982460704665,1.0
2024-07-29 00:41:00,2.0,0,0,0,0.0,0.0,15.0,15.149513218606497,16.17011083936484,17.51833,0.6446901765875257,0.0,0.07445293641200816,60.0,59.22646820600408,0.0
2024-07-29 00:42:00,2.0,0,0,0,0.0,0.0,15.0,15.152792831845971,16.168359672538003,17.51833,0.6446901765875257,0.0,0.07444226470588126,60.0,59.22113235294063,0.0
2024-07-29 00:43:00,2.0,0,0,0,0.0,0.0,15.0,15.156056614860475,16.16662655465502,17.51833,0.6446901765875257,0.0,0.07443159452938257,60.0,59.21579726469128,0.0
2024-07-29 00:44:00,2.0,0,0,0,0.0,0.0,15.0,15.15930467400652,16.16491135715155,17.51833,0.6446901765875257,0.0,0.07442092588229283,60.0,59.21046294114642,0.0
2024-07-29 00:45:00,2.0,0,0,0,0.0,0.0,15.0,15.162537114903275,16.16321395235854,17.51833,0.6446901765875257,0.0,0.07441025876439283,60.0,59.20512938219642,0.0
2024-07-29 00:46:00,2.0,0,0,0,0.0,0.0,15.0,15.165754042437682,16.16153421349603,17.51833,0.6446901765875257,0.0,0.0743995931754634,60.0,59.1997965877317,0.0
2024-07-29 00:47:00,2.0,0,0,0,0.0,0.0,15.0,15.168955560769549,16.15987201466695,17.51833,0.6446901765875257,0.0,0.07438892911528536,60.0,59.194464557642675,0.0
2024-07-29 00:48:00,2.0,0,0,0,0.0,0.0,15.0,15.172141773336602,16.158227230850986,17.51833,0.6446901765875257,0.0,0.0743782665836396,60.0,59.18913329181979,0.0
2024-07-29 00:49:00,2.0,0,0,0,0.0,0.0,15.0,15.175312782859503,16.156599737898492,17.51833,0.6446901765875257,0.0,0.074367605580307,60.0,59.1838027901535,0.0
