,Occupancy,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-07-29 02:08:00,2.0,0.0,0.07489259363725956,60.0,59.446296818629776,0.0
2024-07-29 02:09:00,2.0,0.0,0.07488400585776937,60.0,59.44200292888468,0.0
2024-07-29 02:10:00,2.0,0.0,0.07487541906302218,60.0,59.43770953151109,0.0
2024-07-29 02:11:00,2.0,0.0,0.07486683325290507,60.0,59.433416626452534,0.0
2024-07-29 02:12:00,2.0,0.0,0.07485824842730511,60.0,59.42912421365256,0.0
2024-07-29 02:13:00,2.0,0.0,0.07484966458610945,60.0,59.42483229305472,0.0
2024-07-29 02:14:00,2.0,0.0,0.07484108172920516,60.0,59.42054086460258,0.0
2024-07-29 02:15:00,2.0,0.0,0.0748324998564794,60.0,59.4162499282397,0.0
2024-07-29 02:16:00,2.0,0.0,0.07482391896781933,60.0,59.41195948390966,0.0
2024-07-29 02:17:00,2.0,0.0,0.07481533906311208,60.0,59.40766953155604,0.0
2024-07-29 02:18:00,2.0,0.0,0.07480676014224483,60.0,59.40338007112241,0.0
2024-07-29 02:19:00,2.0,0.0,0.07479818220510477,60.0,59.39909110255238,0.0
2024-07-29 02:20:00,2.0,0.0,0.07478960525157909,60.0,59.394802625789545,0.0
2024-07-29 02:21:00,2.0,0.0,0.07478102928155503,60.0,59.39051464077751,0.0
2024-07-29 02:22:00,2.0,0.0,0.07477245429491977,60.0,59.386227147459884,0.0
2024-07-29 02:23:00,2.0,0.0,0.07476388029156059,60.0,59.38194014578029,0.0
2024-07-29 02:24:00,2.0,0.0,0.0747553072713647,60.0,59.37765363568235,0.0
2024-07-29 02:25:00,2.0,0.0,0.07474673523421939,60.0,59.37336761710969,0.0
2024-07-29 02:26:00,2.0,0.0,0.07473816418001192,60.0,59.36908209000596,0.0
2024-07-29 02:27:00,2.0,0.0,0.0747295941086296,60.0,59.3647970543148,0.0
2024-07-29 02:28:00,2.0,0.0,0.07472102501995971,60.0,59.360512509979856,0.0
2024-07-29 02:29:00,2.0,0.0,0.07471245691388959,60.0,59.35622845694479,0.0
2024-07-29 02:30:00,2.0,0.0,0.07470388979030654,60.0,59.35194489515327,0.0
2024-07-29 02:31:00,2.0,0.0,0.07469532364909791,60.0,59.34766182454895,0.0
2024-07-29 02:32:00,2.0,0.0,0.07468675849015104,60.0,59.34337924507552,0.0
2024-07-29 02:33:00,2.0,0.0,0.07467819431335332,60.0,59.33909715667666,0.0
2024-07-29 02:34:00,2.0,0.0,0.07466963111859211,60.0,59.334815559296054,0.0
2024-07-29 02:35:00,2.0,0.0,0.07466106890575482,60.0,59.33053445287741,0.0
2024-07-29 02:36:00,2.0,0.0,0.07465250767472884,60.0,59.32625383736442,0.0
2024-07-29 02:37:00,2.0,0.0,0.07464394742540159,60.0,59.321973712700796,0.0
2024-07-29 02:38:00,2.0,0.0,0.0746353881576605,60.0,59.31769407883025,0.0
2024-07-29 02:39:00,2.0,0.0,0.07462682987139302,60.0,59.31341493569651,0.0
2024-07-29 02:40:00,2.0,0.0,0.0746182725664866,60.0,59.3091362832433,0.0
2024-07-29 02:41:00,2.0,0.0,0.07460971624282871,60.0,59.304858121414355,0.0
2024-07-29 02:42:00,2.0,0.0,0.07460116090030684,60.0,59.30058045015342,0.0
2024-07-29 02:43:00,2.0,0.0,0.07459260653880848,60.0,59.296303269404234,0.0
2024-07-29 02:44:00,2.0,0.0,0.07458405315822113,60.0,59.29202657911056,0.0
2024-07-29 02:45:00,2.0,0.0,0.07457550075843232,60.0,59.287750379216156,0.0
2024-07-29 02:46:00,2.0,0.0,0.07456694933932959,60.0,59.28347466966479,0.0
2024-07-29 02:47:00,2.0,0.0,0.07455839890080047,60.0,59.279199450400235,0.0
2024-07-29 02:48:00,2.0,0.0,0.07454984944273253,60.0,59.27492472136627,0.0
2024-07-29 02:49:00,2.0,0.0,0.07454130096501335,60.0,59.270650482506674,0.0
2024-07-29 02:50:00,2.0,0.0,0.0745327534675305,60.0,59.26637673376525,0.0
2024-07-29 02:51:00,2.0,0.0,0.07452420695017159,60.0,59.262103475085794,0.0
2024-07-29 02:52:00,2.0,0.0,0.07451566141282422,60.0,59.25783070641211,0.0
2024-07-29 02:53:00,2.0,0.0,0.07450711685537602,60.0,59.253558427688006,0.0
2024-07-29 02:54:00,2.0,0.0,0.07449857327771463,60.0,59.24928663885731,0.0
2024-07-29 02:55:00,2.0,0.0,0.0744900306797277,60.0,59.24501533986385,0.0
2024-07-29 02:56:00,2.0,0.0,0.07448148906130288,60.0,59.24074453065144,0.0
2024-07-29 02:57:00,2.0,0.0,0.07447294842232786,60.0,59.23647421116393,0.0
2024-07-29 02:58:00,2.0,0.0,0.07446440876269032,60.0,59.23220438134516,0.0
2024-07-29 02:59:00,2.0,0.0,0.07445587008227798,60.0,59.22793504113899,0.0
2024-07-29 03:00:00,2.0,0.0,0.07444733238097855,60.0,59.22366619048927,0.0
2024-07-29 03:01:00,2.0,0.0,0.07443879565867971,60.0,59.219397829339854,0.0
2024-07-29 03:02:00,2.0,0.0,0.07443025991526925,60.0,59.21512995763462,0.0
2024-07-29 03:03:00,2.0,0.0,0.07442172515063492,60.0,59.210862575317456,0.0
2024-07-29 03:04:00,2.0,0.0,0.07441319136466445,60.0,59.20659568233223,0.0
2024-07-29 03:05:00,2.0,0.0,0.07440465855724566,60.0,59.202329278622834,0.0
2024-07-29 03:06:00,2.0,0.0,0.07439612672826634,60.0,59.19806336413317,0.0
2024-07-29 03:07:00,2.0,0.0,0.07438759587761427,60.0,59.19379793880714,0.0
2024-07-29 03:08:00,2.0,0.0,0.07437906600517728,60.0,59.18953300258864,0.0
2024-07-29 03:09:00,2.0,0.0,0.07437053711084318,60.0,59.185268555421594,0.0
2024-07-29 03:10:00,2.0,0.0,0.07436200919449985,60.0,59.181004597249924,0.0
2024-07-29 03:11:00,2.0,0.0,0.07435348225603512,60.0,59.17674112801756,0.0
2024-07-29 03:12:00,2.0,0.0,0.07434495629533687,60.0,59.172478147668436,0.0
2024-07-29 03:13:00,2.0,0.0,0.07433643131229298,60.0,59.16821565614649,0.0
2024-07-29 03:14:00,2.0,0.0,0.07432790730679131,60.0,59.16395365339566,0.0
2024-07-29 03:15:00,2.0,0.0,0.07431938427871983,60.0,59.15969213935991,0.0
2024-07-29 03:16:00,2.0,0.0,0.07431086222796641,60.0,59.155431113983205,0.0
2024-07-29 03:17:00,2.0,0.0,0.07430234115441901,60.0,59.151170577209506,0.0
2024-07-29 03:18:00,2.0,0.0,0.07429382105796557,60.0,59.14691052898279,0.0
2024-07-29 03:19:00,2.0,0.0,0.07428530193849404,60.0,59.14265096924702,0.0
2024-07-29 03:20:00,2.0,0.0,0.0742767837958924,60.0,59.1383918979462,0.0
2024-07-29 03:21:00,2.0,0.0,0.07426826663004862,60.0,59.134133315024314,0.0
2024-07-29 03:22:00,2.0,0.0,0.07425975044085073,60.0,59.12987522042536,0.0
2024-07-29 03:23:00,2.0,0.0,0.0742512352281867,60.0,59.12561761409335,0.0
2024-07-29 03:24:00,2.0,0.0,0.07424272099194458,60.0,59.12136049597229,0.0
2024-07-29 03:25:00,2.0,0.0,0.07423420773201239,60.0,59.1171038660062,0.0
2024-07-29 03:26:00,2.0,0.0,0.07422569544827819,60.0,59.112847724139094,0.0
2024-07-29 03:27:00,2.0,0.0,0.07421718414063004,60.0,59.10859207031502,0.0
2024-07-29 03:28:00,2.0,0.0,0.074208673808956,60.0,59.104336904478004,0.0
2024-07-29 03:29:00,2.0,0.0,0.07420016445314419,60.0,59.10008222657209,0.0
2024-07-29 03:30:00,2.0,0.0,0.07419165607308267,60.0,59.095828036541334,0.0
2024-07-29 03:31:00,2.0,0.0,0.07418314866865958,60.0,59.091574334329785,0.0
2024-07-29 03:32:00,2.0,0.0,0.07417464223976301,60.0,59.08732111988151,0.0
2024-07-29 03:33:00,2.0,0.0,0.07416613678628116,60.0,59.08306839314058,0.0
2024-07-29 03:34:00,1.0,0.0,0.07415763230810213,60.0,59.07881615405106,0.0
2024-07-29 03:35:00,1.0,0.0,0.0741491288051141,60.0,59.074564402557044,0.0
2024-07-29 03:36:00,1.0,0.0,0.07414062627720525,60.0,59.07031313860262,0.0
2024-07-29 03:37:00,2.0,0.0,0.07413212472426377,60.0,59.06606236213188,0.0
2024-07-29 03:38:00,2.0,0.0,0.07412362414617785,60.0,59.06181207308892,0.0
2024-07-29 03:39:00,2.0,0.0,0.07411512454283571,60.0,59.05756227141786,0.0
2024-07-29 03:40:00,2.0,0.0,0.0741066259141256,60.0,59.0533129570628,0.0
2024-07-29 03:41:00,2.0,0.0,0.07409812825993574,60.0,59.04906412996787,0.0
2024-07-29 03:42:00,2.0,0.0,0.07408963158015437,60.0,59.04481579007719,0.0
2024-07-29 03:43:00,2.0,0.0,0.07408113587466979,60.0,59.04056793733489,0.0
2024-07-29 03:44:00,2.0,0.0,0.07407264114337025,60.0,59.036320571685124,0.0
2024-07-29 03:45:00,2.0,0.0,0.07406414738614406,60.0,59.03207369307203,0.0
2024-07-29 03:46:00,2.0,0.0,0.07405565460287951,60.0,59.02782730143976,0.0
2024-07-29 03:47:00,2.0,0.0,0.07404716279346495,60.0,59.023581396732475,0.0
2024-07-29 03:48:00,2.0,0.0,0.07403867195778868,60.0,59.01933597889434,0.0
2024-07-29 03:49:00,2.0,0.0,0.07403018209573906,60.0,59.015091047869525,0.0
2024-07-29 03:50:00,2.0,0.0,0.07402169320720442,60.0,59.01084660360221,0.0
2024-07-29 03:51:00,2.0,0.0,0.07401320529207317,60.0,59.00660264603658,0.0
2024-07-29 03:52:00,2.0,0.0,0.07400471835023366,60.0,59.00235917511683,0.0
2024-07-29 03:53:00,2.0,0.0,0.0739962323815743,60.0,58.998116190787144,0.0
2024-07-29 03:54:00,2.0,0.0,0.07415974929711583,60.0,59.07987464855791,0.0
2024-07-29 03:55:00,2.0,0.0,0.07432324746250937,60.0,59.161623731254686,0.0
2024-07-29 03:56:00,2.0,0.0,0.07448672687990499,60.0,59.24336343995249,0.0
2024-07-29 03:57:00,2.0,0.0,0.07465018755145243,60.0,59.32509377572622,0.0
2024-07-29 03:58:00,2.0,0.0,0.07481362947930129,60.0,59.40681473965064,0.0
2024-07-29 03:59:00,2.0,0.0,0.07497705266560084,60.0,59.48852633280042,0.0
2024-07-29 04:00:00,2.0,0.0,0.07514045711250014,60.0,59.57022855625007,0.0
2024-07-29 04:01:00,2.0,0.0,0.07530384282214801,60.0,59.65192141107401,0.0
2024-07-29 04:02:00,2.0,0.0,0.07546720979669301,60.0,59.733604898346506,0.0
2024-07-29 04:03:00,2.0,0.0,0.07563055803828346,60.0,59.81527901914173,0.0
2024-07-29 04:04:00,2.0,0.0,0.0757938875490674,60.0,59.8969437745337,0.0
2024-07-29 04:05:00,2.0,0.0,0.07595719833119269,60.0,59.97859916559634,0.0
2024-07-29 04:06:00,2.0,0.0,0.07612049038680688,60.0,60.06024519340344,0.0
2024-07-29 04:07:00,2.0,0.0,0.07628376371805731,60.0,60.14188185902866,0.0
2024-07-29 04:08:00,2.0,0.0,0.07644701832709107,60.0,60.223509163545536,0.0
2024-07-29 04:09:00,2.0,0.0,0.076610254216055,60.0,60.3051271080275,0.0
2024-07-29 04:10:00,2.0,0.0,0.07677347138709568,60.0,60.38673569354784,0.0
2024-07-29 04:11:00,2.0,0.0,0.07693666984235946,60.0,60.46833492117973,0.0
2024-07-29 04:12:00,2.0,0.0,0.07709984958399245,60.0,60.549924791996226,0.0
2024-07-29 04:13:00,2.0,0.0,0.07726301061414048,60.0,60.63150530707024,0.0
2024-07-29 04:14:00,2.0,0.0,0.07742615293494919,60.0,60.71307646747459,0.0
2024-07-29 04:15:00,1.0,0.0,0.0775892765485639,60.0,60.79463827428195,0.0
2024-07-29 04:16:00,1.0,0.0,0.07775238145712976,60.0,60.87619072856488,0.0
2024-07-29 04:17:00,1.0,0.0,0.07791546766279163,60.0,60.957733831395814,0.0
2024-07-29 04:18:00,1.0,0.0,0.07807853516769413,60.0,61.039267583847064,0.0
2024-07-29 04:19:00,1.0,0.0,0.0780695820628493,60.0,61.034791031424646,0.0
2024-07-29 04:20:00,1.0,0.0,0.07806062998463856,60.0,61.030314992319276,0.0
2024-07-29 04:21:00,1.0,0.0,0.0780516789329442,60.0,61.02583946647209,0.0
2024-07-29 04:22:00,1.0,0.0,0.07804272890764848,60.0,61.02136445382424,0.0
2024-07-29 04:23:00,1.0,0.0,0.07803377990863375,60.0,61.01688995431687,0.0
2024-07-29 04:24:00,2.0,0.0,0.0780248319357823,60.0,61.01241596789115,0.0
2024-07-29 04:25:00,2.0,0.0,0.07801588498897648,60.0,61.00794249448824,0.0
2024-07-29 04:26:00,2.0,0.0,0.07800693906809862,60.0,61.00346953404931,0.0
2024-07-29 04:27:00,2.0,0.0,0.07799799417303109,60.0,60.998997086515544,0.0
2024-07-29 04:28:00,2.0,0.0,0.07798905030365626,60.0,60.99452515182813,0.0
2024-07-29 04:29:00,2.0,0.0,0.07798010745985652,60.0,60.990053729928256,0.0
2024-07-29 04:30:00,2.0,0.0,0.07797116564151425,60.0,60.985582820757124,0.0
2024-07-29 04:31:00,2.0,0.0,0.07796222484851188,60.0,60.98111242425594,0.0
2024-07-29 04:32:00,2.0,0.0,0.07795328508073184,60.0,60.976642540365916,0.0
2024-07-29 04:33:00,2.0,0.0,0.07794434633805655,60.0,60.972173169028274,0.0
2024-07-29 04:34:00,2.0,0.0,0.07793540862036848,60.0,60.96770431018424,0.0
2024-07-29 04:35:00,2.0,0.0,0.07792647192755009,60.0,60.96323596377504,0.0
2024-07-29 04:36:00,2.0,0.0,0.07791753625948386,60.0,60.95876812974193,0.0
2024-07-29 04:37:00,1.0,0.0,0.07790860161605229,60.0,60.95430080802614,0.0
2024-07-29 04:38:00,1.0,0.0,0.07789966799713786,60.0,60.949833998568934,0.0
2024-07-29 04:39:00,1.0,0.0,0.07789073540262315,60.0,60.945367701311575,0.0
2024-07-29 04:40:00,2.0,0.0,0.07788180383239064,60.0,60.94090191619532,0.0
2024-07-29 04:41:00,2.0,0.0,0.07787287328632292,60.0,60.93643664316146,0.0
2024-07-29 04:42:00,2.0,0.0,0.0778639437643025,60.0,60.93197188215125,0.0
2024-07-29 04:43:00,2.0,0.0,0.077855015266212,60.0,60.927507633105996,0.0
2024-07-29 04:44:00,2.0,0.0,0.07784608779193398,60.0,60.92304389596699,0.0
2024-07-29 04:45:00,2.0,0.0,0.07783716134135106,60.0,60.91858067067553,0.0
2024-07-29 04:46:00,2.0,0.0,0.07782823591434584,60.0,60.91411795717292,0.0
2024-07-29 04:47:00,2.0,0.0,0.07781931151080096,60.0,60.90965575540048,0.0
2024-07-29 04:48:00,2.0,0.0,0.07781038813059905,60.0,60.905194065299526,0.0
2024-07-29 04:49:00,2.0,0.0,0.07780146577362278,60.0,60.90073288681139,0.0
2024-07-29 04:50:00,2.0,0.0,0.07779254443975481,60.0,60.8962722198774,0.0
2024-07-29 04:51:00,2.0,0.0,0.07778362412887782,60.0,60.89181206443891,0.0
2024-07-29 04:52:00,2.0,0.0,0.07777470484087451,60.0,60.88735242043725,0.0
2024-07-29 04:53:00,2.0,0.0,0.07776578657562759,60.0,60.88289328781379,0.0
2024-07-29 04:54:00,2.0,0.0,0.07775686933301978,60.0,60.87843466650989,0.0
2024-07-29 04:55:00,2.0,0.0,0.07774795311293381,60.0,60.87397655646691,0.0
2024-07-29 04:56:00,2.0,0.0,0.07773903791525244,60.0,60.86951895762622,0.0
2024-07-29 04:57:00,2.0,11.553360000000001,0.07773012373985842,60.0,60.865061869929214,6.0
2024-07-29 04:58:00,2.0,0.0,0.07639641058663456,60.0,60.19820529331728,0.0
2024-07-29 04:59:00,2.0,0.0,0.07638765036755153,60.0,60.193825183775765,0.0
2024-07-29 05:00:00,2.0,0.0,0.07637889115298478,60.0,60.18944557649239,0.0
2024-07-29 05:01:00,2.0,0.0,0.07637013294281912,60.0,60.18506647140956,0.0
