,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-07-29 00:00:00,2.0,0,0,0,0.0,0.0,15.5,15.5,16.509165,17.51833,0.36697833589892487,0.0,0.076,60.0,60.0,0.0
2024-07-29 00:01:00,2.0,0,0,0,0.0,0.0,15.5,15.50108482091669,16.508490845862898,17.51833,0.36697833589892487,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-07-29 00:02:00,2.0,0,0,0,0.0,0.0,15.5,15.502167865872464,16.507818696701122,17.51833,0.36697833589892487,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-07-29 00:03:00,2.0,0,0,0,0.0,0.0,15.5,15.503249138658523,16.507148548015344,17.51833,0.36697833589892487,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-07-29 00:04:00,2.0,0,0,0,0.0,0.0,15.5,15.504328643057763,16.50648039531615,17.51833,0.36697833589892487,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-07-29 00:05:00,2.0,0,0,0,0.0,0.0,15.5,15.505406382844784,16.505814234123992,17.51833,0.36697833589892487,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-07-29 00:06:00,2.0,0,0,0,0.0,0.0,15.5,15.50648236178592,16.505150059969193,17.51833,0.36697833589892487,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-07-29 00:07:00,2.0,0,0,0,0.0,0.0,15.5,15.50755658363925,16.5044878683919,17.51833,0.36697833589892487,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-07-29 00:08:00,2.0,0,0,0,0.0,0.0,15.5,15.508629052154614,16.503827654942082,17.51833,0.36697833589892487,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-07-29 00:09:00,2.0,0,0,0,0.0,0.0,15.5,15.509699771073638,16.503169415179496,17.51833,0.36697833589892487,11.553360000000001,0.07590201510270814,60.0,59.95100755135407,6.0
2024-07-29 00:10:00,2.0,0,0,0,0.0,0.0,15.5,15.510768744129749,16.50251314467367,17.51833,0.36697833589892487,0.0,0.07423513569299442,60.0,59.11756784649721,0.0
2024-07-29 00:11:00,2.0,0,0,0,0.0,0.0,15.5,15.511835975048191,16.501858839003884,17.51833,0.36697833589892487,0.0,0.07422449520531746,60.0,59.11224760265873,0.0
2024-07-29 00:12:00,2.0,0,0,0,0.0,0.0,15.5,15.512901467546046,16.501206493759145,17.51833,0.36697833589892487,0.0,0.074213856242794,60.0,59.106928121397,0.0
2024-07-29 00:13:00,2.0,0,0,0,0.0,0.0,15.5,15.51396522533225,16.50055610453817,17.51833,0.36697833589892487,0.0,0.07420321880520545,60.0,59.10160940260272,0.0
2024-07-29 00:14:00,2.0,0,0,0,0.0,0.0,15.5,15.515027252107611,16.499907666949355,17.51833,0.36697833589892487,0.0,0.07419258289233323,60.0,59.09629144616661,0.0
2024-07-29 00:15:00,2.0,0,0,0,0.0,0.0,15.5,15.516087551564828,16.499261176610766,17.51833,0.36697833589892487,0.0,0.07418194850395878,60.0,59.09097425197939,0.0
2024-07-29 00:16:00,2.0,0,0,0,0.0,0.0,15.5,15.517146127388509,16.49861662915011,17.51833,0.36697833589892487,0.0,0.07417131563986361,60.0,59.085657819931804,0.0
2024-07-29 00:17:00,2.0,0,0,0,0.0,0.0,15.5,15.518202983255186,16.497974020204715,17.51833,0.36697833589892487,0.0,0.07416068429982924,60.0,59.080342149914614,0.0
2024-07-29 00:18:00,2.0,0,0,0,0.0,0.0,15.5,15.519258122833337,16.49733334542151,17.51833,0.36697833589892487,0.0,0.07415005448363718,60.0,59.07502724181859,0.0
2024-07-29 00:19:00,2.0,0,0,0,0.0,0.0,15.5,15.520311549783399,16.496694600457,17.51833,0.36697833589892487,0.0,0.07413942619106904,60.0,59.069713095534524,0.0
2024-07-29 00:20:00,2.0,0,0,0,0.0,0.0,15.5,15.521363267757788,16.49605778097726,17.51833,0.36697833589892487,0.0,0.07412879942190645,60.0,59.064399710953225,0.0
2024-07-29 00:21:00,2.0,0,0,0,0.0,0.0,15.5,15.52241328040092,16.49542288265789,17.51833,0.36697833589892487,0.0,0.07411817417593101,60.0,59.05908708796551,0.0
2024-07-29 00:22:00,2.0,0,0,0,0.0,0.0,15.5,15.523461591349223,16.494789901184014,17.51833,0.36697833589892487,0.0,0.07410755045292443,60.0,59.053775226462214,0.0
