,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP
2024-07-29 00:32:00,2.0,15.0,15.046604215711577,16.228897974173837,17.51833,0.3258480176488709
2024-07-29 00:33:00,2.0,15.0,15.04801605565951,16.228002176263015,17.51833,0.3258480176488709
2024-07-29 00:34:00,2.0,15.0,15.049425269231124,16.227109325834213,17.51833,0.3258480176488709
2024-07-29 00:35:00,2.0,15.0,15.050831862740461,16.226219415492707,17.51833,0.3258480176488709
2024-07-29 00:36:00,2.0,15.0,15.052235842486038,16.22533243786201,17.51833,0.3258480176488709
2024-07-29 00:37:00,2.0,15.0,15.053637214750887,16.224448385583838,17.51833,0.3258480176488709
2024-07-29 00:38:00,2.0,15.0,15.055035985802595,16.22356725131804,17.51833,0.3258480176488709
2024-07-29 00:39:00,2.0,15.0,15.056432161893337,16.222689027742582,17.51833,0.3258480176488709
2024-07-29 00:40:00,2.0,15.0,15.057825749259917,16.22181370755348,17.51833,0.3258480176488709
2024-07-29 00:41:00,2.0,15.0,15.059216754123806,16.22094128346477,17.51833,0.3258480176488709
2024-07-29 00:42:00,2.0,15.0,15.06060518269118,16.22007174820846,17.51833,0.3258480176488709
2024-07-29 00:43:00,2.0,15.0,15.061991041152956,16.21920509453448,17.51833,0.3258480176488709
2024-07-29 00:44:00,2.0,15.0,15.063374335684829,16.218341315210644,17.51833,0.3258480176488709
2024-07-29 00:45:00,2.0,15.0,15.064755072447314,16.217480403022602,17.51833,0.3258480176488709
2024-07-29 00:46:00,2.0,15.0,15.066133257585777,16.216622350773797,17.51833,0.3258480176488709
2024-07-29 00:47:00,2.0,15.0,15.06750889723048,16.215767151285426,17.51833,0.3258480176488709
2024-07-29 00:48:00,2.0,15.0,15.068881997496613,16.214914797396393,17.51833,0.3258480176488709
2024-07-29 00:49:00,2.0,15.0,15.070252564484326,16.214065281963258,17.51833,0.3258480176488709
2024-07-29 00:50:00,2.0,15.0,15.07162060427878,16.213218597860205,17.51833,0.3258480176488709
2024-07-29 00:51:00,2.0,15.0,15.072986122950171,16.212374737978998,17.51833,0.3258480176488709
2024-07-29 00:52:00,2.0,15.0,15.074349126553775,16.211533695228923,17.51833,0.3258480176488709
2024-07-29 00:53:00,2.0,15.0,15.075709621129977,16.210695462536766,17.51833,0.3258480176488709
2024-07-29 00:54:00,2.0,15.0,15.077067612704319,16.209860032846752,17.51833,0.3258480176488709
2024-07-29 00:55:00,2.0,15.0,15.078423107287522,16.20902739912051,17.51833,0.3258480176488709
2024-07-29 00:56:00,2.0,15.0,15.079776110875537,16.208197554337037,17.51833,0.3258480176488709
2024-07-29 00:57:00,2.0,15.0,15.081126629449571,16.207370491492636,17.51833,0.3258480176488709
2024-07-29 00:58:00,2.0,15.0,15.082474668976127,16.206546203600894,17.51833,0.3258480176488709
2024-07-29 00:59:00,2.0,15.0,15.083820235407043,16.205724683692626,17.51833,0.3258480176488709
2024-07-29 01:00:00,2.0,15.0,15.085163334679521,16.20490592481584,16.86,0.3258480176488709
2024-07-29 01:01:00,2.0,15.0,15.086479029484241,16.203858608903452,16.86,0.3258480176488709
2024-07-29 01:02:00,2.0,15.0,15.087792039817897,16.202814356884215,16.86,0.3258480176488709
2024-07-29 01:03:00,2.0,15.0,15.089102372191293,16.20177316112341,16.86,0.3258480176488709
2024-07-29 01:04:00,2.0,15.0,15.090410033099221,16.200735014005144,16.86,0.3258480176488709
2024-07-29 01:05:00,2.0,15.0,15.09171502902049,16.1996999079323,16.86,0.3258480176488709
2024-07-29 01:06:00,2.0,15.0,15.093017366417968,16.19866783532648,16.86,0.3258480176488709
2024-07-29 01:07:00,2.0,15.0,15.094317051738628,16.197638788627977,16.86,0.3258480176488709
2024-07-29 01:08:00,2.0,15.0,15.09561409141358,16.19661276029572,16.86,0.3258480176488709
2024-07-29 01:09:00,2.0,15.0,15.09690849185811,16.19558974280723,16.86,0.3258480176488709
2024-07-29 01:10:00,2.0,15.0,15.098200259471724,16.194569728658557,16.86,0.3258480176488709
2024-07-29 01:11:00,2.0,15.0,15.099489400638184,16.19355271036427,16.86,0.3258480176488709
2024-07-29 01:12:00,2.0,15.0,15.100775921725544,16.19253868045738,16.86,0.3258480176488709
2024-07-29 01:13:00,2.0,15.0,15.102059829086194,16.191527631489304,16.86,0.3258480176488709
2024-07-29 01:14:00,2.0,15.0,15.103341129056894,16.19051955602983,16.86,0.3258480176488709
2024-07-29 01:15:00,2.0,15.0,15.104619827958816,16.189514446667058,16.86,0.3258480176488709
2024-07-29 01:16:00,2.0,15.0,15.105895932097582,16.18851229600736,16.86,0.3258480176488709
2024-07-29 01:17:00,2.0,15.0,15.1071694477633,16.187513096675332,16.86,0.3258480176488709
2024-07-29 01:18:00,2.0,15.0,15.1084403812306,16.186516841313757,16.86,0.3258480176488709
2024-07-29 01:19:00,2.0,15.0,15.109708738758682,16.18552352258356,16.86,0.3258480176488709
2024-07-29 01:20:00,2.0,15.0,15.110974526591344,16.184533133163743,16.86,0.3258480176488709
2024-07-29 01:21:00,2.0,15.0,15.112237750957021,16.18354566575137,16.86,0.3258480176488709
2024-07-29 01:22:00,2.0,15.0,15.113498418068831,16.182561113061507,16.86,0.3258480176488709
2024-07-29 01:23:00,2.0,15.0,15.114756534124602,16.18157946782717,16.86,0.3258480176488709
2024-07-29 01:24:00,2.0,15.0,15.11601210530692,16.1806007227993,16.86,0.3258480176488709
