,Occupancy,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP
2024-07-29 00:00:00,2.0,11.0,11.0,14.259165,17.51833,0.34630882665867757
2024-07-29 00:01:00,2.0,11.0,11.010107058051446,14.252425112926542,17.51833,0.34630882665867757
2024-07-29 00:02:00,2.0,11.0,11.020162951381083,14.245744278798307,17.51833,0.34630882665867757
2024-07-29 00:03:00,2.0,11.0,11.03016801403885,14.239122095917324,17.51833,0.34630882665867757
2024-07-29 00:04:00,2.0,11.0,11.040122577845107,14.232558165274813,17.51833,0.34630882665867757
2024-07-29 00:05:00,2.0,11.0,11.050026972405544,14.226052090533209,17.51833,0.34630882665867757
2024-07-29 00:06:00,2.0,11.0,11.059881525125984,14.219603478008292,17.51833,0.34630882665867757
2024-07-29 00:07:00,2.0,11.0,11.069686561227094,14.213211936651449,17.51833,0.34630882665867757
2024-07-29 00:08:00,2.0,11.0,11.079442403758991,14.206877078032049,17.51833,0.34630882665867757
2024-07-29 00:09:00,2.0,11.0,11.089149373615749,14.200598516319939,17.51833,0.34630882665867757
2024-07-29 00:10:00,2.0,11.0,11.09880778954982,14.194375868268052,17.51833,0.34630882665867757
2024-07-29 00:11:00,2.0,11.0,11.108417968186348,14.188208753195136,17.51833,0.34630882665867757
2024-07-29 00:12:00,2.0,11.0,11.117980224037389,14.182096792968597,17.51833,0.34630882665867757
2024-07-29 00:13:00,2.0,11.0,11.127494869516038,14.176039611987456,17.51833,0.34630882665867757
2024-07-29 00:14:00,2.0,11.0,11.136962214950465,14.17003683716542,17.51833,0.34630882665867757
2024-07-29 00:15:00,2.0,11.0,11.146382568597847,14.164088097914066,17.51833,0.34630882665867757
2024-07-29 00:16:00,2.0,11.0,11.15575623665822,14.158193026126144,17.51833,0.34630882665867757
2024-07-29 00:17:00,2.0,11.0,11.165083523288228,14.152351256158978,17.51833,0.34630882665867757
2024-07-29 00:18:00,2.0,11.0,11.17436473061478,14.14656242481799,17.51833,0.34630882665867757
2024-07-29 00:19:00,2.0,11.0,11.183600158748629,14.140826171340327,17.51833,0.34630882665867757
