,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,60.0,1.5404480000000003,0.07444922835346555,60.0
2024-01-01 00:15:00,2.0,59.016474551459496,0.2567413333333333,0.07406538026078359,60.0
2024-01-01 00:30:00,2.0,59.09085816083037,0.0,0.07410733271577986,60.0
2024-01-01 00:45:00,2.0,59.01119189298014,0.0,0.07410571541640505,60.0
2024-01-01 01:00:00,2.0,59.03902855820379,0.7702240000000001,0.07380159348950205,60.0
2024-01-01 01:15:00,2.0,58.561695741504614,0.0,0.0739093907237423,60.0
2024-01-01 01:30:00,2.0,59.01974823594875,0.0,0.07410849798214332,60.0
2024-01-01 01:45:00,2.0,59.047581909880996,0.2567413333333333,0.07403391094987068,60.0
2024-01-01 02:00:00,2.0,59.01449815467928,0.0,0.07411232130928357,60.0
2024-01-01 02:15:00,2.0,59.04232771848916,0.0,0.07409633930024224,60.0
2024-01-01 02:30:00,2.0,59.070174463149684,0.2567413333333333,0.07407905074832778,60.0
2024-01-01 02:45:00,2.0,59.03704218212544,1.5404480000000003,0.07310105683731517,60.0
2024-01-01 03:00:00,2.0,58.05496603406812,0.2567413333333333,0.07303908938194452,60.0
2024-01-01 03:15:00,2.0,59.09796366851179,0.0,0.07412152948145127,60.0
2024-01-01 03:30:00,2.0,59.01828213896888,1.668818666666667,0.07354381539278518,60.0
2024-01-01 03:45:00,2.0,57.682727631260434,0.12837066666666666,0.0727243937362214,60.0
2024-01-01 04:00:00,2.0,59.0790659561976,0.0,0.07408377195510986,60.0
2024-01-01 04:15:00,2.0,58.999425016446544,0.2567413333333333,0.07408426796580905,60.0
2024-01-01 04:30:00,2.0,58.966287126851185,0.12837066666666666,0.07405892251281365,60.0
2024-01-01 04:45:00,2.0,58.963675289462834,0.0,0.07405370407592823,60.0
2024-01-01 05:00:00,2.0,59.09906906195647,0.0,0.07412373805153699,60.0
2024-01-01 05:15:00,2.0,59.01938515817436,0.2567413333333333,0.07401625752455193,60.0
2024-01-01 05:30:00,2.0,59.09382157507342,0.0,0.07411325360130729,60.0
2024-01-01 05:45:00,2.0,59.01414894220053,0.0,0.07411162358465186,60.0
2024-01-01 06:00:00,2.0,59.04197925607274,0.0,0.07409564307423094,60.0
2024-01-01 06:15:00,1.0,59.069826749184536,0.0,0.07406531206978775,60.0
2024-01-01 06:30:00,1.0,59.09770684848841,0.0,0.07412101635644247,60.0
2024-01-01 06:45:00,1.0,59.01802587056103,0.12837066666666666,0.0740622822209637,60.0
2024-01-01 07:00:00,1.0,59.01541042144629,0.7702240000000001,0.0737586316872014,60.0
2024-01-01 07:15:00,1.0,58.645624983655466,0.0,0.07393383838350581,60.0
2024-01-01 07:30:00,3.0,58.996150002115606,0.0,0.07411858837504508,60.0
2024-01-01 07:45:00,1.0,59.02397282875494,0.0,0.07410262368279395,60.0
2024-01-01 08:00:00,1.0,59.05181281762915,0.5134826666666666,0.0740306049086154,60.0
2024-01-01 08:15:00,1.0,59.06523619983441,0.0,0.07407047366976743,60.0
2024-01-01 08:30:00,1.0,59.09311075035665,0.0,0.07411183337739227,60.0
2024-01-01 08:45:00,3.0,59.01343964424144,0.12837066666666666,0.07409180641119036,60.0
2024-01-01 09:00:00,3.0,59.010792456269535,0.0,0.07410491734403145,60.0
2024-01-01 09:15:00,3.0,59.038629979430524,0.0,0.07408895123773028,60.0
2024-01-01 09:30:00,3.0,59.0664846663465,0.12837066666666666,0.07409179790640194,60.0
2024-01-01 09:45:00,1.0,59.06383748751737,1.0269653333333335,0.07329958972631087,60.0
2024-01-01 10:00:00,1.0,59.06355269206386,1.668818666666667,0.0734114491285306,60.0
2024-01-01 10:15:00,1.0,57.83564167412827,0.385112,0.07286442061220942,60.0
2024-01-01 10:30:00,1.0,58.95582946850121,0.0,0.07406669309905117,60.0
2024-01-01 10:45:00,1.0,59.09120927763983,0.0,0.07410803424525397,60.0
2024-01-01 11:00:00,3.0,59.01154225563703,1.5404480000000003,0.07235713249037133,60.0
2024-01-01 11:15:00,3.0,58.56777180742713,0.0,0.07392153067038279,60.0
2024-01-01 11:30:00,3.0,59.02581125128361,0.0,0.07410629684099951,60.0
2024-01-01 11:45:00,3.0,59.05364729146886,0.0,0.07407597991594564,60.0
2024-01-01 12:00:00,3.0,59.08151592271068,0.12837066666666666,0.07409103475188587,60.0
2024-01-01 12:15:00,1.0,59.07886956428175,0.0,0.07408337956513096,60.0
2024-01-01 12:30:00,1.0,58.9992290463546,0.0,0.07412474028867504,60.0
2024-01-01 12:45:00,3.0,59.0270452596133,0.5134826666666666,0.07400119759767029,60.0
2024-01-01 13:00:00,3.0,59.04050025502907,0.12837066666666666,0.07409714535000969,60.0
2024-01-01 13:15:00,3.0,59.03784732763417,0.12837066666666666,0.07408158932176839,60.0
2024-01-01 13:30:00,1.0,59.035211123155435,0.12837066666666666,0.07403528552066381,60.0
2024-01-01 13:45:00,1.0,59.03262469581599,0.2567413333333333,0.07397302014531955,60.0
2024-01-01 14:00:00,3.0,58.99960639895647,0.0,0.07412549423711962,60.0
2024-01-01 14:15:00,1.0,59.027421801711604,0.5134826666666666,0.07393844775355561,60.0
2024-01-01 14:30:00,1.0,59.04094425395932,4.107861333333334,0.06999758312990974,60.0
2024-01-01 14:45:00,1.0,56.05471273841116,0.2567413333333333,0.06915907664766176,60.0
2024-01-01 15:00:00,1.0,57.31688382180475,0.0,0.07206702397359267,60.0
