,WasherDryer,DishWasher,BaseLoad,P_WB
2024-01-01 09:30:00,0.001,0.0,0.051,0.1
2024-01-01 09:45:00,0.001,0.0,0.051,0.1
2024-01-01 10:00:00,0.001,0.0,0.051,0.3
2024-01-01 10:15:00,0.001,0.0,0.11433333333333333,0.8
2024-01-01 10:30:00,0.001,0.0,0.241,1.1
2024-01-01 10:45:00,0.001,0.0,0.07633333333333334,0.1
2024-01-01 11:00:00,0.001,0.0,0.051,0.1
2024-01-01 11:15:00,0.001,0.0,0.051,0.1
2024-01-01 11:30:00,0.001,0.0,0.051,0.3
2024-01-01 11:45:00,0.001,0.0,0.165,0.6
2024-01-01 12:00:00,0.001,0.0,0.21566666666666665,1.5
2024-01-01 12:15:00,0.001,0.0,0.051,1.5
2024-01-01 12:30:00,0.001,0.0,0.051,1.5
2024-01-01 12:45:00,0.001,0.0,0.051,1.5
2024-01-01 13:00:00,0.001,0.0,0.051,1.5
2024-01-01 13:15:00,0.001,0.0,0.21566666666666665,1.5
2024-01-01 13:30:00,0.001,0.0,0.165,1.5
2024-01-01 13:45:00,0.001,0.0,0.051,1.5
2024-01-01 14:00:00,0.001,0.0,0.051,1.5
2024-01-01 14:15:00,0.001,0.0,0.051,1.5
2024-01-01 14:30:00,0.001,0.0,0.07633333333333334,1.5
2024-01-01 14:45:00,0.001,0.0,0.241,1.5
2024-01-01 15:00:00,0.001,0.0,0.11606666666666667,1.5
2024-01-01 15:15:00,0.001,0.0,0.064,1.5
2024-01-01 15:30:00,0.001,0.0,0.064,1.5
2024-01-01 15:45:00,0.001,0.0,0.064,1.5
2024-01-01 16:00:00,0.001,0.0,0.14,0.7
2024-01-01 16:15:00,0.001,0.0,0.2514,0.1
2024-01-01 16:30:00,0.001,0.0,0.06366666666666666,0.1
2024-01-01 16:45:00,0.001,0.0,0.051,0.0
2024-01-01 17:00:00,0.001,0.0,0.051,0.2
2024-01-01 17:15:00,0.001,0.0,0.051,0.1
2024-01-01 17:30:00,0.001,0.0,0.17766666666666667,0.2
2024-01-01 17:45:00,0.001,0.0,0.21403549288116197,0.3
2024-01-01 18:00:00,0.001,0.0,0.0628237423726735,0.1
2024-01-01 18:15:00,0.001,0.0003333333333333333,0.0628237423726735,0.1
2024-01-01 18:30:00,0.001,0.6007333333333332,0.17322374237267352,0.2
2024-01-01 18:45:00,0.001,0.6007333333333332,0.06124724338965037,0.1
2024-01-01 19:00:00,0.001,0.001,0.25253333333333333,0.3
2024-01-01 19:15:00,0.001,6.666666666666667e-05,0.8064,0.6
2024-01-01 19:30:00,0.001,0.0,0.20250599593209254,0.6
2024-01-01 19:45:00,0.001,0.0,0.3048237423726735,0.0
2024-01-01 20:00:00,0.001,0.0,0.3048237423726735,0.5
2024-01-01 20:15:00,0.001,0.0,0.34282374237267355,1.0
2024-01-01 20:30:00,0.001,0.0,0.4222237423726735,0.2
2024-01-01 20:45:00,0.001,0.0,0.3039374110732939,0.0
2024-01-01 21:00:00,0.001,0.0,0.5718,0.2
2024-01-01 21:15:00,0.001,0.0,0.172,0.9
2024-01-01 21:30:00,0.001,0.0,0.09939999999999999,0.1
2024-01-01 21:45:00,0.001,0.0,0.13966666666666666,0.0
2024-01-01 22:00:00,0.001,0.0,0.3378,0.1
2024-01-01 22:15:00,0.001,0.0,0.172,0.1
2024-01-01 22:30:00,0.001,0.0,0.26032,0.1
2024-01-01 22:45:00,0.001,0.0,0.19408,0.0
2024-01-01 23:00:00,0.001,0.0,0.7050666666666666,1.3
2024-01-01 23:15:00,0.001,0.0,0.33410771142752543,1.3
2024-01-01 23:30:00,0.001,0.0,0.3547092730589211,0.9
2024-01-01 23:45:00,0.001,0.0,0.4819092730589212,0.0
