,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.3992426063922545,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,0.3466426063922545,0.0,0.4
2024-01-01 00:30:00,0.0,0.001,0.28670927305892113,0.0,0.0
2024-01-01 00:45:00,0.0,0.001,0.30804260639225445,0.0,0.4
2024-01-01 01:00:00,0.0,0.001,0.8562356467451994,0.0,0.0
2024-01-01 01:15:00,0.0,0.001,0.14955707570600685,0.0,0.2
2024-01-01 01:30:00,0.0,0.001,0.0608237423726735,0.0,0.6
2024-01-01 01:45:00,0.0,0.001,0.049788249491511574,0.0,1.6
2024-01-01 02:00:00,0.0,0.001,0.08566666666666668,0.0,1.2
2024-01-01 02:15:00,0.0,0.001,0.269,0.0,0.2
2024-01-01 02:30:00,0.0,0.001,0.07433333333333333,0.0,0.2
2024-01-01 02:45:00,0.0,0.001,0.049,0.0,0.2
2024-01-01 03:00:00,0.0,0.001,0.049,0.0,0.2
2024-01-01 03:15:00,0.0,0.001,0.049,0.0,0.0
2024-01-01 03:30:00,0.0,0.001,0.087,0.0,0.4
2024-01-01 03:45:00,0.0,0.001,0.2856666666666667,0.0,0.2
2024-01-01 04:00:00,0.0,0.001,0.05633333333333333,1.6,0.0
2024-01-01 04:15:00,0.0,0.001,0.049,3.0,1.2
2024-01-01 04:30:00,0.0,0.001,0.049,2.8,0.0
2024-01-01 04:45:00,0.0,0.001,0.049,0.0,0.2
2024-01-01 05:00:00,0.0,0.001,0.17566666666666667,0.6,0.0
2024-01-01 05:15:00,0.0,0.001,0.16033333333333333,2.8,2.0
2024-01-01 05:30:00,0.0,0.001,0.093,1.6,0.0
2024-01-01 05:45:00,0.0,0.001,0.5820666666666666,0.6,0.2
2024-01-01 06:00:00,0.0,0.001,0.049,1.8,0.0
2024-01-01 06:15:00,0.0,0.001,0.07433333333333333,0.8,0.2
2024-01-01 06:30:00,0.0,0.001,0.18833333333333332,0.0,0.2
2024-01-01 06:45:00,0.0,0.001,0.6187333333333334,0.0,0.2
2024-01-01 07:00:00,0.0,0.001,0.12966666666666668,0.0,0.6
2024-01-01 07:15:00,0.00046666666666666666,0.001,0.049,0.0,0.6
2024-01-01 07:30:00,0.9006000000000001,0.001,0.44880000000000003,0.0,0.0
2024-01-01 07:45:00,0.30086666666666667,0.001,0.16299999999999998,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.09966666666666665,0.0,1.0
2024-01-01 08:15:00,0.001,0.001,0.44880000000000003,0.0,0.2
2024-01-01 08:30:00,0.001,0.001,0.159,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.05633333333333333,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.06166666666666667,0.0,0.2
2024-01-01 09:15:00,0.001,0.001,0.7427374110732939,0.0,0.4
2024-01-01 09:30:00,1.8002,0.001,0.1940904090393402,0.0,0.0
