,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.27424417890348934,15.0,13.5,12.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,15.0,0.28771834591086487,14.978312763952749,13.512516352871355,12.0,59.91838101547338,0.0,0.07576071887506004,60.0
2024-01-01 00:30:00,2.0,15.0,0.28157167085840346,14.957092135978122,13.524503071957561,12.0,59.83693733775294,0.0,0.07559799485028137,60.0
2024-01-01 00:45:00,2.0,15.0,0.27560256619140905,14.936324623887964,13.535976446731521,12.0,59.755668590302804,0.0,0.07543562033523059,60.0
2024-01-01 01:00:00,2.0,15.0,0.26980572766550187,14.915997138556888,13.54695227732164,12.0,59.67457439739583,0.0,0.07527359457920693,60.0
2024-01-01 01:15:00,2.0,15.0,0.2641760099670455,14.896096981845256,13.557445889181459,12.0,59.59365438411192,0.0,0.07511191683312209,60.0
2024-01-01 01:30:00,2.0,15.0,0.25870842194980276,14.876611834884073,13.56747214731961,12.0,59.512908176336225,0.0,0.0749505863494966,60.0
2024-01-01 01:45:00,2.0,15.0,0.2533981220143584,14.857529746711052,13.57704547010325,12.0,59.43233540075745,0.0,0.07478960238245656,60.0
2024-01-01 02:00:00,2.0,15.0,0.25576391285744904,14.838839123247244,13.586179842647782,11.0,59.351935684866135,0.0,0.07462896418773009,60.0
2024-01-01 02:15:00,2.0,15.0,0.25209187428469987,14.819931267263737,13.589661276354907,11.0,59.27170865695292,0.0,0.07446867102264387,60.0
2024-01-01 02:30:00,2.0,15.0,0.2480265786164779,14.801331662707238,13.592820647972466,11.0,59.19165394610679,0.0,0.07430872214611978,60.0
2024-01-01 02:45:00,2.0,15.0,0.24407374566263693,14.783031765401908,13.595668195579107,11.0,59.111771182213445,0.0,0.07414911681867141,60.0
2024-01-01 03:00:00,2.0,15.0,0.24023002991009082,14.76502328539053,13.598213848824585,11.0,59.03205999595353,0.0,0.07419043693074825,60.0
2024-01-01 03:15:00,2.0,15.0,0.23649218604969946,14.747298179320074,13.600467238178226,11.0,59.167306778995005,0.0,0.07426007663875468,60.0
2024-01-01 03:30:00,2.0,15.0,0.23285706597314207,14.729848643055472,13.602437703900181,11.0,59.08747630960312,0.0,0.0741005757954356,60.0
2024-01-01 03:45:00,2.0,15.0,0.22932161585979483,14.712667104514798,13.604134304743775,11.0,59.007817305522984,0.0,0.07428515029797714,60.0
2024-01-01 04:00:00,1.0,17.666666666666668,0.25853862677655465,14.69574621671912,13.605565826397042,11.0,59.14296227056338,0.0,0.07421143644341811,60.0
2024-01-01 04:15:00,2.0,17.333333333333332,0.5132046049313023,15.660684897279047,13.609894009765037,11.0,59.063184089962476,0.0,0.074109369934216,60.0
2024-01-01 04:30:00,2.0,15.0,0.5571216690002315,16.48362997142364,13.63269432808349,11.0,59.19851802099353,0.0,0.07432243653038158,60.0
2024-01-01 04:45:00,1.0,19.333333333333332,0.6472331752338355,16.44254108338503,13.657624073907785,11.0,59.1186205139733,0.0,0.07416280174624591,60.0
2024-01-01 05:00:00,2.0,16.666666666666668,0.9216199403576509,17.99375858889002,13.690279301771042,10.0,59.03889461625276,0.0,0.0741754501247643,60.0
2024-01-01 05:15:00,2.0,15.0,0.9332494186763199,18.540574457534802,13.73609784065229,10.0,59.17415751028969,0.0,0.0742737643625922,60.0
2024-01-01 05:30:00,1.0,16.333333333333332,0.9167667486438336,18.4717488807473,13.781772530942986,10.0,59.0943123264312,0.0,0.07411423411984891,60.0
2024-01-01 05:45:00,1.0,18.333333333333332,1.076650228797558,18.89620272710023,13.826332160090168,10.0,59.01463863948916,0.0,0.07427015746732687,60.0
2024-01-01 06:00:00,1.0,20.0,1.2594625298672473,20.04667718757079,13.882969411097148,10.0,59.1497997220016,0.0,0.07422509763417469,60.0
2024-01-01 06:15:00,1.0,20.0,1.2525608988890562,20.445634020010168,13.951907320238533,10.0,59.07000685545747,0.0,0.0740656719211407,60.0
2024-01-01 06:30:00,1.0,20.0,1.223052802845739,20.353265305812116,14.019380000122515,10.0,59.20538776237452,0.0,0.07433616223626806,60.0
2024-01-01 06:45:00,1.0,20.0,1.194407528817869,20.263071794999586,14.084330629340304,10.0,59.12547550005651,0.0,0.07417649797112776,60.0
2024-01-01 07:00:00,2.0,15.666666666666666,1.1660770932899742,20.174989887103145,14.14683614218601,10.0,59.04573487873064,0.0,0.07416047048578632,60.0
2024-01-01 07:15:00,1.0,18.333333333333332,1.1390509862848823,20.088999188464516,14.206971428335777,10.0,59.181013876058394,0.0,0.07428746334407814,60.0
2024-01-01 07:30:00,1.0,20.0,1.1128499438129786,20.004997971648802,14.264809163074124,10.0,59.10115396563117,0.0,0.07412790367773067,60.0
2024-01-01 07:45:00,1.0,20.0,1.0874128598660522,19.922928188010616,14.32041953968305,10.0,59.02146558375114,0.0,0.07422654171736025,60.0
2024-01-01 08:00:00,3.0,19.766666666666666,1.0242397944374524,19.84273352449157,14.373870644033088,10.0,59.15667355371575,0.0,0.07423883151252454,60.0
2024-01-01 08:15:00,3.0,19.5,0.9980638125852604,19.767402915469727,14.425248034671473,10.0,59.07686592308834,0.0,0.07407937630093256,60.0
2024-01-01 08:30:00,3.0,19.5,0.9753377069200009,19.6937978736474,14.474637193056427,10.0,58.99722970871802,0.0,0.07432122766783032,60.0
2024-01-01 08:45:00,3.0,19.5,0.9532734269487059,19.621868111002758,14.522098915679775,10.0,59.132335890154906,0.0,0.07419020499320253,60.0
2024-01-01 09:00:00,3.0,19.5,0.8851289164360704,19.55156484290116,14.567692173600877,10.0,59.052580533616585,0.0,0.07414549751418546,60.0
2024-01-01 09:15:00,1.0,19.766666666666666,0.8943150874801997,19.486536505412893,14.611497866318643,10.0,59.187875627067655,0.0,0.07430117308524536,60.0
2024-01-01 09:30:00,1.0,20.0,1.0446047156112184,20.40459655918658,14.656750710069028,10.0,59.10800097850491,0.0,0.07414158397218337,60.0
2024-01-01 09:45:00,1.0,20.0,1.0247808157484275,20.450434341885956,14.712020383088758,10.0,59.02829789014494,0.0,0.0742115584985128,60.0
2024-01-01 10:00:00,1.0,20.0,0.8696327340217844,20.374861299097972,14.765312067321947,11.0,59.163521967248776,0.0,0.07425251460548687,60.0
2024-01-01 10:15:00,1.0,20.0,0.8381146738167555,20.31143475415632,14.821866603945418,11.0,59.083699627133,0.0,0.0740930300044172,60.0
2024-01-01 10:30:00,1.0,20.0,0.8166651405791516,20.249637443484115,14.876497140819078,11.0,59.00404873486835,0.0,0.07430623843060108,60.0
2024-01-01 10:45:00,1.0,20.0,0.7958486265860106,20.189421266234447,14.929261959495761,11.0,59.1391710299143,0.0,0.07420386156523738,60.0
2024-01-01 11:00:00,1.0,20.0,0.6630643464207874,20.13073956127553,14.980217593058923,12.0,59.059400992397926,0.0,0.07410181132587386,60.0
2024-01-01 11:15:00,1.0,20.0,0.6361158458037187,20.08245469700267,15.034699721204227,12.0,59.19474304902324,0.0,0.0743148941569325,60.0
2024-01-01 11:30:00,1.0,20.0,0.6177972851765797,20.035561705694757,15.08750230920634,12.0,59.114853650144546,0.0,0.07415527557281955,60.0
2024-01-01 11:45:00,1.0,20.0,0.6000257603186836,19.990019018831635,15.138675821520842,12.0,59.03513584315036,0.0,0.07419658245670534,60.0
2024-01-01 12:00:00,1.0,20.0,0.6322021121012065,19.945786313385376,15.188269209745572,12.0,59.170376019678024,0.0,0.07426620896493315,60.0
2024-01-01 12:15:00,1.0,20.0,0.6183001904845188,19.898915539075166,15.23630489183697,12.0,59.090538957962245,0.0,0.07410669495018679,60.0
2024-01-01 12:30:00,1.0,20.0,0.6013626007289851,19.853331536560205,15.282801414460355,12.0,59.01087337571766,0.0,0.07426263449080614,60.0
