,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.18033333333333335,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.18173333333333333,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.23600000000000002,0.4
2024-01-01 00:45:00,0.001,0.0,0.001,0.084,2.4
2024-01-01 01:00:00,0.001,0.0,0.001,0.046,0.6
2024-01-01 01:15:00,0.001,0.0,0.001,0.25420000000000004,0.2
2024-01-01 01:30:00,0.001,0.0,0.001,0.26,0.4
2024-01-01 01:45:00,0.001,0.0,0.001,0.167,1.6
2024-01-01 02:00:00,0.001,0.0,0.001,0.28099999999999997,0.2
2024-01-01 02:15:00,0.001,0.0,0.001,0.3063333333333333,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.046,0.4
2024-01-01 02:45:00,0.001,0.0,0.001,0.19066666666666668,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.09766666666666667,0.4
2024-01-01 03:15:00,0.001,0.0,0.001,0.046,0.2
2024-01-01 03:30:00,0.001,0.0,0.001,0.058666666666666666,0.2
2024-01-01 03:45:00,0.001,0.0,0.001,0.23600000000000002,0.4
2024-01-01 04:00:00,0.001,0.0,0.001,0.12766666666666668,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.201,0.2
2024-01-01 04:30:00,0.001,0.0,0.001,0.05633333333333333,0.2
2024-01-01 04:45:00,0.001,0.0,0.001,0.046,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.046,0.4
2024-01-01 05:15:00,0.001,0.0,0.001,0.14733333333333334,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.2703333333333333,0.2
2024-01-01 05:45:00,0.001,0.0,0.001,0.17,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.31253333333333333,2.2
2024-01-01 06:15:00,0.001,0.0,0.001,0.3194666666666667,1.2
2024-01-01 06:30:00,0.001,0.0,0.001,0.059000000000000004,0.6
2024-01-01 06:45:00,0.001,0.0,0.001,0.059000000000000004,0.2
2024-01-01 07:00:00,0.001,0.0,0.001,0.3626666666666667,0.2
2024-01-01 07:15:00,0.001,0.0,0.001,0.19546666666666665,0.6
2024-01-01 07:30:00,0.001,0.0,0.001,0.046,1.2
2024-01-01 07:45:00,0.001,0.0,0.001,0.046,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.0702,1.6
2024-01-01 08:15:00,0.001,0.0,0.001,0.167,0.8
2024-01-01 08:30:00,0.001,0.0,0.001,0.4106666666666667,0.2
2024-01-01 08:45:00,0.001,0.0,0.001,0.373,0.2
2024-01-01 09:00:00,0.001,0.0,0.001,0.167,2.2
2024-01-01 09:15:00,0.001,0.0,0.001,0.14279999999999998,1.6
2024-01-01 09:30:00,0.001,0.0,0.001,0.046,0.4
2024-01-01 09:45:00,0.001,0.0,0.001,0.08733333333333333,0.2
2024-01-01 10:00:00,0.001,0.0,0.001,0.201,1.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.2233333333333333,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.12199999999999998,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.046,0.2
2024-01-01 11:00:00,0.001,0.0,0.001,0.046,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.12866666666666668,0.2
2024-01-01 11:30:00,0.001,0.0,0.001,0.15966666666666668,0.8
2024-01-01 11:45:00,0.001,0.0,0.001,0.12199999999999998,0.2
2024-01-01 12:00:00,0.001,0.0,0.001,0.2233333333333333,1.8
2024-01-01 12:15:00,0.001,0.0,0.001,0.046,1.6
2024-01-01 12:30:00,0.001,0.0,0.001,0.046,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.5698000000000001,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.2516,0.2
2024-01-01 13:15:00,0.001,0.0,0.001,0.046,0.2
2024-01-01 13:30:00,0.001,0.0,0.001,0.21066666666666664,0.2
2024-01-01 13:45:00,0.001,0.0,0.001,0.13466666666666666,0.2
2024-01-01 14:00:00,0.001,0.0,0.001,0.6998,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.201,1.2
2024-01-01 14:30:00,0.001,0.0,0.001,0.077,0.6
2024-01-01 14:45:00,0.001,0.0,0.001,0.4458,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.10933333333333332,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.23600000000000002,0.4
2024-01-01 15:30:00,0.001,0.0,0.001,0.09766666666666667,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.19066666666666668,1.4
2024-01-01 16:00:00,0.001,0.0,0.001,0.046,0.8
2024-01-01 16:15:00,0.001,0.0,0.001,0.31253333333333333,1.4
2024-01-01 16:30:00,0.001,0.0,0.001,0.17926666666666666,0.6
2024-01-01 16:45:00,0.001,0.0,0.001,0.19799999999999998,0.4
2024-01-01 17:00:00,0.001,0.0,0.001,0.24033333333333334,1.2
2024-01-01 17:15:00,0.001,0.0,0.001,0.14933333333333335,0.6
2024-01-01 17:30:00,0.001,0.0,0.001,1.0056,1.0
2024-01-01 17:45:00,0.001,0.0,0.001,1.4853999999999998,0.2
2024-01-01 18:00:00,0.001,0.0,0.001,0.046,0.2
2024-01-01 18:15:00,0.001,0.0,0.001,0.8963333333333332,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,2.1296,0.6
2024-01-01 18:45:00,0.001,0.0,0.001,0.12066666666666667,0.8
2024-01-01 19:00:00,0.001,0.0,0.001,0.046,1.6
2024-01-01 19:15:00,0.001,0.0,0.001,0.056517399117638104,0.2
2024-01-01 19:30:00,0.001,0.0,0.001,0.07755219735291431,2.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.17708553068624763,1.6
2024-01-01 20:00:00,0.001,0.0,0.001,0.5193521973529143,1.2
2024-01-01 20:15:00,0.001,0.0,0.001,0.4242188640195809,0.6
2024-01-01 20:30:00,0.001,0.0,0.001,0.285345237705859,1.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.167,0.6
2024-01-01 21:00:00,0.001,0.0,0.001,0.18172435876469334,0.6
2024-01-01 21:15:00,0.001,0.0,0.001,0.793618864019581,0.2
2024-01-01 21:30:00,0.001,0.0,0.001,0.28039152661834016,0.2
2024-01-01 21:45:00,0.001,0.0,0.001,0.2793759397255878,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.13890927305892115,0.2
2024-01-01 22:15:00,0.001,0.0,0.001,0.18934114149031162,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.1788237423726735,0.2
2024-01-01 22:45:00,0.001,0.0,0.001,0.27900407773996055,0.2
2024-01-01 23:00:00,0.001,0.0,0.001,0.27182374237267354,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.29742374237267355,0.2
2024-01-01 23:30:00,0.001,0.0,0.001,0.23289040903934016,0.8
2024-01-01 23:45:00,0.001,0.0,0.001,0.1788237423726735,0.2
