,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 10:00:00,0.001,0.0,0.10714553533121343,0.20876666666666666,0.2
2024-01-01 10:15:00,0.001,0.0,0.22679193220298569,0.1987,0.6
2024-01-01 10:30:00,0.001,0.0,0.46523556676035854,0.1987,0.6
2024-01-01 10:45:00,0.001,0.0,0.3648347632789099,0.1987,0.0
2024-01-01 11:00:00,0.001,0.0,0.11089546792914368,0.2634333333333333,0.0
2024-01-01 11:15:00,0.001,0.0,0.3183593209385203,0.3757,0.2
2024-01-01 11:30:00,0.001,0.0,1.9552611943631961,0.23636666666666664,0.0
2024-01-01 11:45:00,0.001,0.0,0.09966301068376837,0.1857,0.2
2024-01-01 12:00:00,0.001,0.0,0.15704385363812254,0.1857,0.0
2024-01-01 12:15:00,0.001,0.0,0.24201605146578084,0.1857,0.0
2024-01-01 12:30:00,0.001,0.0,0.707970005707166,0.22369999999999998,0.2
2024-01-01 12:45:00,0.001,0.0,0.03051514850408295,0.3757,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.27436666666666665,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.1857,0.2
2024-01-01 13:30:00,0.001,0.0,0.001,0.1857,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.20883827805880378,0.4
2024-01-01 14:00:00,0.001,0.0,0.001,0.33825219735291434,0.4
2024-01-01 14:15:00,0.001,0.0,0.001,0.5395188640195809,0.6
2024-01-01 14:30:00,0.001,0.0,0.001,0.47791886401958095,1.2
2024-01-01 14:45:00,0.001,0.0,0.001,0.396854212274499,0.2
2024-01-01 15:00:00,0.001,0.0,0.001,0.45513886401958104,0.2
2024-01-01 15:15:00,0.001,0.0,0.001,0.21965435690074292,1.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.2596092730589211,0.4
2024-01-01 15:45:00,0.001,0.0,0.001,0.8938759397255878,0.2
2024-01-01 16:00:00,0.001,0.0,0.001,0.5094321669216716,0.2
2024-01-01 16:15:00,0.001,0.0,0.001,0.40192374237267353,1.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.44248824949151155,1.2
2024-01-01 16:45:00,0.001,0.0,0.001,0.6187533333333334,1.6
2024-01-01 17:00:00,0.001,0.0,0.001,0.6121252377058591,0.8
2024-01-01 17:15:00,0.001,0.0,0.001,0.599918864019581,1.2
2024-01-01 17:30:00,0.001,0.0,0.001,0.5685855306862476,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.350918864019581,1.6
2024-01-01 18:00:00,0.001,0.0,0.001,0.34849944074256467,0.2
2024-01-01 18:15:00,0.001,0.0,0.001,0.3416620204314773,0.2
2024-01-01 18:30:00,0.001,0.0,0.001,0.3185237423726735,0.4
2024-01-01 18:45:00,0.001,0.0,0.001,0.39452374237267346,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.5106316657346914,0.4
2024-01-01 19:15:00,0.001,0.0,0.001,0.788718864019581,2.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.346318864019581,0.4
2024-01-01 19:45:00,0.001,0.0,0.001,0.33825219735291434,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.3626521973529143,0.2
2024-01-01 20:15:00,0.001,0.0,0.001,0.47899469226802993,1.6
2024-01-01 20:30:00,0.001,0.0,0.001,0.6158237423726735,0.2
2024-01-01 20:45:00,0.001,0.0,0.001,0.4418904090393401,0.2
2024-01-01 21:00:00,0.001,0.0,0.001,0.32375506078442207,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.3559013589346966,0.4
2024-01-01 21:30:00,0.001,0.0,0.001,0.32355219735291435,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.4132855306862476,2.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.5145521973529142,0.2
2024-01-01 22:15:00,0.001,0.0,0.001,0.5560855306862477,0.4
2024-01-01 22:30:00,0.001,0.0,0.001,0.5204629417595414,0.4
2024-01-01 22:45:00,0.001,0.0,0.001,0.5015359397255877,0.8
2024-01-01 23:00:00,0.001,0.0,0.001,0.45737593972558777,1.2
2024-01-01 23:15:00,0.001,0.0,0.001,0.45737593972558777,0.4
2024-01-01 23:30:00,0.001,0.0,0.001,0.552909273058921,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.35983469226802994,0.2
