,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 19:45:00,0.001,0.001,0.1478,0.0,0.1
2024-01-01 20:00:00,0.001,0.001,0.33963549288116196,0.0,0.3
2024-01-01 20:15:00,0.001,0.001,0.31049040903934016,0.0,0.1
2024-01-01 20:30:00,0.001,0.001,0.2664904090393402,0.0,0.1
2024-01-01 20:45:00,0.001,0.001,0.29749040903934015,0.0,0.5
2024-01-01 21:00:00,0.001,0.001,0.26291391005631704,0.0,1.4
2024-01-01 21:15:00,0.001,0.001,0.18466666666666665,2.4,1.4
2024-01-01 21:30:00,0.001,0.001,0.362,0.2,0.0
2024-01-01 21:45:00,0.001,0.001,0.26066666666666666,0.0,0.1
2024-01-01 22:00:00,0.001,0.001,0.8600666666666666,0.0,0.5
2024-01-01 22:15:00,0.001,0.001,0.22297649898302313,0.0,1.2
2024-01-01 22:30:00,0.001,0.001,0.18382374237267352,0.0,0.1
2024-01-01 22:45:00,0.001,0.001,0.23449040903934018,0.0,0.3
2024-01-01 23:00:00,0.001,0.001,0.4786904090393402,0.0,0.3
2024-01-01 23:15:00,0.001,0.001,0.4278237423726735,0.0,0.2
2024-01-01 23:30:00,0.001,0.001,0.42075707570600684,0.0,0.4
2024-01-01 23:45:00,0.001,0.001,0.17594124745755782,0.0,0.0
