,WasherDryer,DishWasher,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.1445521973529143,0.0
2024-01-01 00:15:00,0.001,0.0,0.062241757882331446,0.0
2024-01-01 00:30:00,0.001,0.0,0.037,0.0
2024-01-01 00:45:00,0.001,0.0,0.06233333333333334,0.3333333333333333
2024-01-01 01:00:00,0.001,0.0,0.6267999999999999,0.0
2024-01-01 01:15:00,0.001,0.0,0.13833333333333334,2.0
2024-01-01 01:30:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 01:45:00,0.001,0.0,0.037,1.3333333333333333
2024-01-01 02:00:00,0.001,0.0,0.5700666666666667,0.0
2024-01-01 02:15:00,0.001,0.0,0.227,0.3333333333333333
2024-01-01 02:30:00,0.001,0.0,0.5634666666666667,1.0
2024-01-01 02:45:00,0.001,0.0,0.037,0.6666666666666666
2024-01-01 03:00:00,0.001,0.0,0.037,1.0
2024-01-01 03:15:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 03:30:00,0.001,0.0,0.20166666666666666,2.0
2024-01-01 03:45:00,0.001,0.0,0.189,0.0
2024-01-01 04:00:00,0.001,0.0,0.037,0.0
2024-01-01 04:15:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 04:30:00,0.001,0.0,0.5700666666666667,0.3333333333333333
2024-01-01 04:45:00,0.001,0.0,0.17633333333333334,0.3333333333333333
2024-01-01 05:00:00,0.001,0.0,0.21433333333333335,0.0
2024-01-01 05:15:00,0.001,0.0,0.037,0.0
2024-01-01 05:30:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 05:45:00,0.001,0.0,0.037,1.6666666666666667
2024-01-01 06:00:00,0.001,0.0,0.151,0.3333333333333333
2024-01-01 06:15:00,0.001,0.0,0.227,0.3333333333333333
2024-01-01 06:30:00,0.001,0.0,0.4494666666666667,1.6666666666666667
2024-01-01 06:45:00,0.001,0.0,0.049133333333333334,2.6666666666666665
2024-01-01 07:00:00,0.001,0.0,0.05,2.6666666666666665
2024-01-01 07:15:00,0.001,0.0,0.13866666666666666,0.0
2024-01-01 07:30:00,0.001,0.0,0.23999999999999996,0.3333333333333333
2024-01-01 07:45:00,0.001,0.0,0.07933333333333333,0.0
2024-01-01 08:00:00,0.001,0.0,0.037,1.0
2024-01-01 08:15:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 08:30:00,0.001,0.0,0.10033333333333333,0.3333333333333333
2024-01-01 08:45:00,0.001,0.0,0.6268,0.0
2024-01-01 09:00:00,0.001,0.0,0.10427458079089116,0.3333333333333333
2024-01-01 09:15:00,0.001,0.0,0.0488237423726735,0.0
2024-01-01 09:30:00,0.001,0.0,0.0488237423726735,0.3333333333333333
2024-01-01 09:45:00,0.001,0.0,0.0868237423726735,0.0
2024-01-01 10:00:00,0.001,0.0,0.2388237423726735,0.0
2024-01-01 10:15:00,0.001,0.0,0.12881966463271294,0.3333333333333333
2024-01-01 10:30:00,0.001,0.0,0.037,1.3333333333333333
2024-01-01 10:45:00,0.001,0.0,0.037,0.6666666666666666
2024-01-01 11:00:00,0.001,0.0,0.049666666666666665,0.6666666666666666
2024-01-01 11:15:00,0.001,0.0,0.227,2.6666666666666665
2024-01-01 11:30:00,0.001,0.0,0.151,0.3333333333333333
2024-01-01 11:45:00,0.001,0.0,0.037,1.6666666666666667
2024-01-01 12:00:00,0.001,0.0,0.43679999999999997,0.0
2024-01-01 12:15:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 12:30:00,0.001,0.0,0.21433333333333335,0.3333333333333333
2024-01-01 12:45:00,0.001,0.0,0.17633333333333334,0.0
2024-01-01 13:00:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 13:15:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 13:30:00,0.001,0.0,0.037,0.3333333333333333
2024-01-01 13:45:00,0.001,0.0,0.189,0.3333333333333333
2024-01-01 14:00:00,0.001,0.0,0.20166666666666666,0.0
2024-01-01 14:15:00,0.001,0.0,0.12573333333333334,0.3333333333333333
2024-01-01 14:30:00,0.001,0.0,0.158,0.0
2024-01-01 14:45:00,0.001,0.0,0.158,0.0
2024-01-01 15:00:00,0.001,0.0,0.2846666666666666,0.0
2024-01-01 15:15:00,0.001,0.0,0.29153333333333337,0.3333333333333333
2024-01-01 15:30:00,0.001,0.0,0.04724724338965037,0.0
2024-01-01 15:45:00,0.001,0.0,0.0488237423726735,1.0
2024-01-01 16:00:00,0.001,0.0,0.0488237423726735,1.6666666666666667
2024-01-01 16:15:00,0.001,0.0,0.1817092730589211,0.3333333333333333
2024-01-01 16:30:00,0.001,0.0,0.26801119125105305,0.0
2024-01-01 16:45:00,0.001,0.0,0.09388553068624764,0.0
2024-01-01 17:00:00,0.001,0.0,0.0685521973529143,0.3333333333333333
2024-01-01 17:15:00,0.001,0.0,0.0685521973529143,0.6666666666666666
2024-01-01 17:30:00,0.001,0.0,0.12141391929411048,0.3333333333333333
2024-01-01 17:45:00,0.001,0.0,0.227,0.0
2024-01-01 18:00:00,0.001,0.0,0.08766666666666666,0.3333333333333333
2024-01-01 18:15:00,0.001,0.0,0.037,0.0
2024-01-01 18:30:00,0.001,0.0,0.037,0.0
2024-01-01 18:45:00,0.001,0.0,0.08766666666666666,0.0
2024-01-01 19:00:00,0.001,0.0,0.227,0.0
2024-01-01 19:15:00,0.001,0.0,0.12141391929411048,0.3333333333333333
2024-01-01 19:30:00,0.001,0.0,0.07012869633593745,0.3333333333333333
2024-01-01 19:45:00,0.001,0.0,0.08037593972558779,0.0
2024-01-01 20:00:00,0.001,0.0,0.2186426063922545,0.0
2024-01-01 20:15:00,0.001,0.0,0.39137593972558776,0.3333333333333333
2024-01-01 20:30:00,0.001,0.0,0.2879849142942278,0.3333333333333333
2024-01-01 20:45:00,0.001,0.0,0.1942772507634934,0.0
2024-01-01 21:00:00,0.001,0.0,0.19191694582744903,0.6666666666666666
2024-01-01 21:15:00,0.001,0.0,0.18524260639225448,0.6666666666666666
2024-01-01 21:30:00,0.001,0.0,0.27037593972558777,0.3333333333333333
2024-01-01 21:45:00,0.001,0.0,0.27964260639225447,1.0
2024-01-01 22:00:00,0.001,0.0,0.1992724599020602,0.0
2024-01-01 22:15:00,0.001,0.0,0.1992724599020602,0.3333333333333333
2024-01-01 22:30:00,0.001,0.0,0.19979944074256467,0.3333333333333333
2024-01-01 22:45:00,0.001,0.0,0.36604260639225444,0.0
2024-01-01 23:00:00,0.001,0.0,0.3533759397255878,1.3333333333333333
2024-01-01 23:15:00,0.001,0.0,0.09650927305892114,0.3333333333333333
2024-01-01 23:30:00,0.001,0.0,0.0593411414903116,0.6666666666666666
2024-01-01 23:45:00,0.001,0.0,0.03778824949151157,0.3333333333333333
