,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.2825426063922544,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,1.4254759397255878,0.0,0.0
2024-01-01 00:30:00,0.0,0.001,0.1945237423726735,0.0,0.0
2024-01-01 00:45:00,0.0,0.001,0.1945237423726735,0.0,0.0
2024-01-01 01:00:00,0.0,0.001,0.6186294969490693,0.0,0.0
2024-01-01 01:15:00,0.0,0.001,0.5632333333333333,0.0,0.4
2024-01-01 01:30:00,0.0,0.001,0.1874294969490694,0.0,1.4
2024-01-01 01:45:00,0.0,0.001,0.7275904090393401,0.0,0.4
2024-01-01 02:00:00,0.0,0.001,0.1945237423726735,0.0,0.0
2024-01-01 02:15:00,0.0,0.001,0.1945237423726735,0.0,2.0
2024-01-01 02:30:00,0.0,0.001,0.32119040903934015,0.0,0.6
2024-01-01 02:45:00,0.0,0.001,0.7408059959320925,0.0,0.8
2024-01-01 03:00:00,0.0,0.001,0.1827,0.0,1.2
2024-01-01 03:15:00,0.0,0.001,0.1827,0.0,0.4
2024-01-01 03:30:00,0.0,0.001,0.1827,0.26666666666666666,0.0
2024-01-01 03:45:00,0.0,0.001,0.2381942454236041,2.6666666666666665,0.0
2024-01-01 04:00:00,0.0,0.001,0.40419040903934017,0.0,0.4
2024-01-01 04:15:00,0.0,0.001,0.5055237423726735,0.0,0.6
2024-01-01 04:30:00,0.0,0.001,0.23410374237267348,0.0,0.2
2024-01-01 04:45:00,0.0,0.001,0.1798237423726735,0.0,0.0
2024-01-01 05:00:00,0.0,0.001,0.13967458079089118,0.0,0.2
2024-01-01 05:15:00,0.0,0.001,0.047,0.0,0.0
2024-01-01 05:30:00,0.0,0.001,0.09766666666666665,0.0,0.2
2024-01-01 05:45:00,0.0,0.001,0.237,0.0,0.2
2024-01-01 06:00:00,0.0,0.001,0.6180666666666668,0.0,1.8
2024-01-01 06:15:00,0.0,0.001,0.047,0.0,0.4
2024-01-01 06:30:00,0.0,0.001,0.047,0.0,0.4
2024-01-01 06:45:00,0.0,0.001,0.047,0.0,1.6
2024-01-01 07:00:00,0.0,0.001,0.060533333333333335,0.0,0.4
2024-01-01 07:15:00,0.0,0.001,0.25,0.0,0.0
2024-01-01 07:30:00,0.0,0.001,0.6353133333333333,0.0,0.0
2024-01-01 07:45:00,0.0,0.001,0.19569999999999999,0.0,0.2
2024-01-01 08:00:00,0.0,0.001,0.18963333333333335,0.0,1.8
2024-01-01 08:15:00,0.0,0.001,0.1827,0.0,0.4
2024-01-01 08:30:00,0.0,0.001,0.1827,0.0,0.2
2024-01-01 08:45:00,0.0,0.001,0.34736666666666666,0.0,0.2
2024-01-01 09:00:00,0.0,0.001,0.2967,0.0,0.2
2024-01-01 09:15:00,0.0,0.001,0.1827,0.0,0.0
2024-01-01 09:30:00,0.0,0.001,0.1827,0.0,0.0
2024-01-01 09:45:00,0.0,0.001,0.1827,0.0,0.2
2024-01-01 10:00:00,0.0,0.001,0.1827,0.0,0.2
2024-01-01 10:15:00,0.0,0.001,0.3093666666666666,0.0,1.6
2024-01-01 10:30:00,0.0,0.001,0.33469999999999994,0.0,0.4
2024-01-01 10:45:00,0.0,0.001,0.3159666666666666,0.0,1.2
2024-01-01 11:00:00,0.0,0.001,0.44923333333333326,0.0,1.2
2024-01-01 11:15:00,0.0,0.001,0.1827,0.0,0.0
2024-01-01 11:30:00,0.0,0.001,0.1827,0.0,1.8
2024-01-01 11:45:00,0.0,0.001,0.27136666666666664,0.0,0.2
2024-01-01 12:00:00,0.0,0.001,0.3779,0.0,0.0
2024-01-01 12:15:00,0.0,0.001,0.7287666666666666,0.0,0.2
2024-01-01 12:30:00,0.0,0.001,0.3167,0.0,0.2
2024-01-01 12:45:00,0.0,0.001,0.3167,2.933333333333333,1.8
2024-01-01 13:00:00,0.0,0.001,0.3167,0.0,1.4
2024-01-01 13:15:00,0.0,0.001,0.3673666666666667,0.0,0.2
2024-01-01 13:30:00,0.0,0.001,0.7671666666666667,0.0,0.0
