,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.3870883954442665,15.0,13.5,12.0,60.0,0.2567413333333333,0.07529619757531396,60.0
2024-01-01 00:15:00,2.0,15.0,0.4034029694830309,14.969443468250939,13.51367838429711,12.0,59.2861113764506,0.0,0.07442276522901645,60.0
2024-01-01 00:30:00,2.0,15.0,0.39215804416754413,14.93975001900959,13.526352169903364,12.0,59.126100653311276,0.0,0.07429447101057436,60.0
2024-01-01 00:45:00,2.0,15.0,0.3813830970305908,14.910883491742394,13.538068206483237,12.0,59.68304039552455,0.2567413333333333,0.07431876972840386,60.0
2024-01-01 01:00:00,2.0,15.0,0.37105726435530795,14.882809331647769,13.548871238604232,12.0,59.687927894914026,0.385112,0.07437241948359428,60.0
2024-01-01 01:15:00,2.0,15.0,0.3611606149805487,14.85549451788164,13.558803999953378,12.0,59.41670004604819,0.8985946666666668,0.07379361034773171,60.0
2024-01-01 01:30:00,2.0,15.0,0.3516741085868685,14.828907494993588,13.567907303338718,12.0,59.476065910087954,0.2567413333333333,0.07491112262384769,60.0
2024-01-01 01:45:00,2.0,15.0,0.3425795558485515,14.803018107429851,13.576220126664403,12.0,59.47967983660143,1.668818666666667,0.0736244962400566,60.0
2024-01-01 02:00:00,2.0,15.0,0.34209041862321155,14.777797536966105,13.58377969505945,11.0,57.88340930001268,0.0,0.07419838797886623,60.0
2024-01-01 02:15:00,2.0,15.0,0.33674552833977667,14.75256160788063,13.580240111548415,11.0,59.15723025275759,0.0,0.07416551958829472,60.0
2024-01-01 02:30:00,2.0,15.0,0.3311148411316901,14.727755733143562,13.576314187258356,11.0,58.99777261389121,0.7702240000000001,0.07451156879596202,60.0
2024-01-01 02:45:00,2.0,15.0,0.3256901830941647,14.703364071711045,13.572021852973476,11.0,59.33159485011586,0.385112,0.07452723855338336,60.0
2024-01-01 03:00:00,2.0,15.0,0.32046256045939814,14.679371474671596,13.567382135003676,11.0,59.06003413655149,0.0,0.07473520332479736,60.0
2024-01-01 03:15:00,2.0,15.0,0.3154233807114842,14.655763454363903,13.56241319570874,11.0,59.61602629376048,0.12837066666666666,0.0750812726337873,60.0
2024-01-01 03:30:00,2.0,15.0,0.31056443464170086,14.632526154875732,13.557132372209335,11.0,59.17859976396972,0.0,0.07420817295324188,60.0
2024-01-01 03:45:00,2.0,15.0,0.30587787920652776,14.60964632386219,13.551556213366018,11.0,59.01905041934976,1.5404480000000003,0.07421748261117875,60.0
2024-01-01 04:00:00,2.0,15.0,0.30135622115248795,14.587111285624282,13.54570051510367,11.0,58.41417957761526,0.5134826666666666,0.07414169058361407,60.0
2024-01-01 04:15:00,1.0,19.666666666666668,0.469348370727441,14.564908915391444,13.53958035415537,11.0,59.30079706083252,0.5134826666666666,0.07464852788761801,60.0
2024-01-01 04:30:00,1.0,17.0,0.8451860861992679,16.24897960723833,13.547898503503255,11.0,59.46965020202017,0.7702240000000001,0.07456830718374229,60.0
2024-01-01 04:45:00,1.0,20.0,1.1166877869183358,16.923261527958605,13.582305027326774,11.0,58.37000118991945,0.12837066666666666,0.07440702893892655,60.0
