,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,60.0,1.668818666666667,0.074514317795401,60.0
2024-01-01 00:15:00,2.0,59.200908162905094,0.2567413333333333,0.07429756591085958,60.0
2024-01-01 00:30:00,2.0,59.20337470695696,0.0,0.07433214016250102,60.0
2024-01-01 00:45:00,2.0,59.12346676841627,0.2567413333333333,0.07421284221694961,60.0
2024-01-01 01:00:00,2.0,59.12602439145108,0.12837066666666666,0.07454081864123283,60.0
2024-01-01 01:15:00,2.0,59.26622943591226,0.12837066666666666,0.07434736312170846,60.0
2024-01-01 01:30:00,2.0,59.0483051325086,1.5404480000000003,0.0736337832541369,60.0
2024-01-01 01:45:00,2.0,59.10483451028127,0.0,0.07413525738590797,60.0
2024-01-01 02:00:00,2.0,59.025138223077114,0.0,0.07440578295932525,60.0
2024-01-01 02:15:00,2.0,59.30348843250928,0.2567413333333333,0.07452090491266675,60.0
2024-01-01 02:30:00,2.0,59.305714884466525,0.7702240000000001,0.07436360941294017,60.0
2024-01-01 02:45:00,2.0,59.114447745823846,0.6418533333333334,0.0742458257689307,60.0
2024-01-01 03:00:00,2.0,59.06130722600536,0.7702240000000001,0.07392638462766214,60.0
2024-01-01 03:15:00,2.0,59.22884742408838,0.0,0.07438303451267886,60.0
2024-01-01 03:30:00,2.0,59.14888477351335,0.0,0.07422326957207531,60.0
2024-01-01 03:45:00,2.0,59.0690938721578,0.7702240000000001,0.07404078533304928,60.0
2024-01-01 04:00:00,2.0,59.23651108811608,2.6957840000000006,0.07364065821441536,60.0
2024-01-01 04:15:00,1.0,59.12604501980149,0.0,0.07417763586847828,60.0
2024-01-01 04:30:00,1.0,59.04630317522238,1.668818666666667,0.0738254041951659,60.0
2024-01-01 04:45:00,2.0,59.322963873053645,0.0,0.07457107866542542,60.0
2024-01-01 05:00:00,2.0,59.24279907276831,0.0,0.07441090983080101,60.0
2024-01-01 05:15:00,2.0,59.16280645589333,1.668818666666667,0.07413172117234926,60.0
2024-01-01 05:30:00,1.0,58.36412591473815,0.7702240000000001,0.07397557029010918,60.0
