,WasherDryer,DishWasher,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.035,0.0
2024-01-01 00:15:00,0.001,0.0,0.035,0.0
2024-01-01 00:30:00,0.001,0.0,0.035,0.0
2024-01-01 00:45:00,0.001,0.0,0.035,0.0
2024-01-01 01:00:00,0.001,0.0,0.11566666666666665,0.0
2024-01-01 01:15:00,0.001,0.0,0.079,0.0
2024-01-01 01:30:00,0.001,0.0,0.035,0.0
2024-01-01 01:45:00,0.001,0.0,0.035,0.0
2024-01-01 02:00:00,0.001,0.0,0.035,0.0
2024-01-01 02:15:00,0.001,0.0,0.035,0.0
2024-01-01 02:30:00,0.001,0.0,0.13766666666666666,0.0
2024-01-01 02:45:00,0.001,0.0,0.057,0.0
2024-01-01 03:00:00,0.001,0.0,0.035,0.1
2024-01-01 03:15:00,0.001,0.0,0.035,0.1
2024-01-01 03:30:00,0.001,0.0,0.035,0.0
2024-01-01 03:45:00,0.001,0.0,0.049666666666666665,0.1
2024-01-01 04:00:00,0.001,0.0,0.5448000000000001,0.1
2024-01-01 04:15:00,0.001,0.0,0.035,0.1
2024-01-01 04:30:00,0.001,0.0,0.035,0.0
2024-01-01 04:45:00,0.001,0.0,0.035,0.6
2024-01-01 05:00:00,0.001,0.0,0.43479999999999996,0.7
2024-01-01 05:15:00,0.001,0.0,0.07166666666666667,0.4
2024-01-01 05:30:00,0.001,0.0,0.123,1.5
2024-01-01 05:45:00,0.001,0.0,0.035,1.0
2024-01-01 06:00:00,0.001,0.0,0.035,0.4
2024-01-01 06:15:00,0.001,0.0,0.035,1.0
2024-01-01 06:30:00,0.001,0.0,0.035,1.0
2024-01-01 06:45:00,0.001,0.0,0.6267333333333334,1.2
2024-01-01 07:00:00,0.001,0.0,0.3675333333333333,0.8
2024-01-01 07:15:00,0.001,0.0,0.035,0.3
2024-01-01 07:30:00,0.001,0.0,0.035,0.2
2024-01-01 07:45:00,0.001,0.0,0.035,0.6
2024-01-01 08:00:00,0.001,0.0,0.035,0.1
2024-01-01 08:15:00,0.001,0.0,0.11566666666666665,0.1
2024-01-01 08:30:00,0.001,0.0,0.079,0.0
2024-01-01 08:45:00,0.001,0.0,0.035,0.1
2024-01-01 09:00:00,0.001,0.0,0.03586666666666667,0.1
2024-01-01 09:15:00,0.001,0.0,0.048,1.1
2024-01-01 09:30:00,0.001,0.0,0.048,1.3
2024-01-01 09:45:00,0.001,0.0,0.15066666666666664,1.1
2024-01-01 10:00:00,0.4228852192307536,0.0,0.06393333333333334,0.1
2024-01-01 10:15:00,0.7920347860576631,0.0,0.5165333333333334,0.4
2024-01-01 10:30:00,0.7920347860576631,0.0,2.447,0.4
2024-01-01 10:45:00,0.7920347860576631,0.0,0.3678666666666667,1.3
2024-01-01 11:00:00,0.7920347860576631,0.0,0.06266666666666668,1.5
2024-01-01 11:15:00,0.7920347860576631,0.0,0.1528,0.9
2024-01-01 11:30:00,0.7920347860576631,0.0,0.048,0.1
2024-01-01 11:45:00,0.7920347860576631,0.0,0.048,0.0
2024-01-01 12:00:00,0.7920347860576631,0.0,0.048,0.1
2024-01-01 12:15:00,0.7920347860576631,0.0,0.041933333333333336,0.1
2024-01-01 12:30:00,0.7920347860576631,0.0,0.07166666666666667,0.1
2024-01-01 12:45:00,0.7920347860576631,0.0,0.123,0.0
2024-01-01 13:00:00,0.7920347860576631,0.0,0.035,0.1
2024-01-01 13:15:00,0.001,0.0,0.035,0.1
2024-01-01 13:30:00,0.001,0.0,0.035,0.1
2024-01-01 13:45:00,0.001,0.0,0.035,0.0
2024-01-01 14:00:00,0.001,0.0,0.09366666666666666,0.1
2024-01-01 14:15:00,0.001,0.0,0.10099999999999999,0.1
2024-01-01 14:30:00,0.001,0.0,0.035,0.1
2024-01-01 14:45:00,0.001,0.0,0.035,0.0
2024-01-01 15:00:00,0.001,0.0,0.035,0.4
2024-01-01 15:15:00,0.001,0.0,0.035,0.0
2024-01-01 15:30:00,0.001,0.0,0.5154666666666666,0.1
2024-01-01 15:45:00,0.001,0.0,0.079,0.1
2024-01-01 16:00:00,0.001,0.0,0.035,0.8
2024-01-01 16:15:00,0.001,0.0,0.035,0.5
2024-01-01 16:30:00,0.001,0.0,0.04131043947058286,0.8
2024-01-01 16:45:00,0.001,0.0,0.08010519531896057,1.1
2024-01-01 17:00:00,0.001,0.0,0.19404260639225449,0.2
2024-01-01 17:15:00,0.001,0.0,0.11337593972558781,0.6
2024-01-01 17:30:00,0.001,0.0,0.0913759397255878,1.4
2024-01-01 17:45:00,0.001,0.0,0.16527627509287485,0.3
2024-01-01 18:00:00,0.001,0.0,0.05715421227449905,0.1
2024-01-01 18:15:00,0.001,0.0,0.06266666666666668,0.3
2024-01-01 18:30:00,0.001,0.0,0.158,0.3
2024-01-01 18:45:00,0.001,0.0,0.048,1.1
2024-01-01 19:00:00,0.001,0.0,0.0585173991176381,0.4
2024-01-01 19:15:00,0.001,0.0,0.06741886401958097,0.9
2024-01-01 19:30:00,0.001,0.0,0.0665521973529143,0.8
2024-01-01 19:45:00,0.001,0.0,0.10321886401958097,0.0
2024-01-01 20:00:00,0.001,0.0,0.1461382780588038,0.1
2024-01-01 20:15:00,0.001,0.0,0.035,0.1
2024-01-01 20:30:00,0.001,0.0,0.035,0.1
2024-01-01 20:45:00,0.001,0.0,0.035,0.0
2024-01-01 21:00:00,0.001,0.0,0.035,0.1
2024-01-01 21:15:00,0.001,0.0,0.09366666666666666,0.1
2024-01-01 21:30:00,0.001,0.0,0.10099999999999999,0.1
2024-01-01 21:45:00,0.001,0.0,0.035,0.0
2024-01-01 22:00:00,0.001,0.0,0.035,0.1
2024-01-01 22:15:00,0.001,0.0,0.035,0.1
2024-01-01 22:30:00,0.001,0.0,0.035,0.0
2024-01-01 22:45:00,0.001,0.0,0.11566666666666665,0.1
2024-01-01 23:00:00,0.001,0.0,0.079,0.1
2024-01-01 23:15:00,0.001,0.0,0.035,0.1
2024-01-01 23:30:00,0.001,0.0,0.035,0.0
2024-01-01 23:45:00,0.001,0.0,0.035,0.1
