,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.17,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.06513333333333333,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.21366666666666667,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.17099999999999999,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.204,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.12133333333333332,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.13766666666666666,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.22633333333333333,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.08,1.6
2024-01-01 02:30:00,0.001,0.0,0.001,0.204,0.26666666666666666
2024-01-01 02:45:00,0.001,0.0,0.001,0.111,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.06166666666666667,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.239,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.11233333333333334,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.09033333333333333,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.204,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.10066666666666667,3.7333333333333334
2024-01-01 04:30:00,0.001,0.0,0.001,0.17566666666666667,3.2
2024-01-01 04:45:00,0.001,0.0,0.001,0.18833333333333332,3.466666666666667
2024-01-01 05:00:00,0.001,0.0,0.001,0.049,0.26666666666666666
2024-01-01 05:15:00,0.001,0.0,0.001,0.10066666666666667,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.204,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.141,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.239,2.1333333333333333
2024-01-01 06:15:00,0.001,0.0,0.001,0.08424666666666666,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.19769999999999996,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.2597,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.35269999999999996,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.3933666666666667,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.37703333333333333,2.1333333333333333
2024-01-01 07:45:00,0.001,0.0,0.001,0.2757,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.8087666666666666,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.30556666666666665,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.4283666666666667,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.3827,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.7177666666666667,1.6
2024-01-01 09:15:00,0.001,0.0,0.001,0.8510333333333333,0.5333333333333333
2024-01-01 09:30:00,0.001,0.0,0.001,0.3179666666666667,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.2800333333333333,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.5297000000000001,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.25836666666666663,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.18469999999999998,1.0666666666666667
2024-01-01 11:15:00,0.001,0.0,0.001,0.40436666666666665,0.8
2024-01-01 11:30:00,0.001,0.0,0.001,0.4790333333333334,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.12137333333333332,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,2.1788000000000003,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.8221333333333334,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.21899999999999997,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.44880000000000003,1.8666666666666667
2024-01-01 13:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.21366666666666667,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.264,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.18333333333333332,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.25866666666666666,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.4754275787569374,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,1.2264904090393403,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,2.825823742372674,1.8666666666666667
2024-01-01 16:15:00,0.001,0.0,0.001,0.4627570757060068,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.2235904090393402,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.4830547134614792,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.41240927305892117,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.48600927305892117,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.4757426063922544,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.37034260639225447,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.4897426063922545,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.49961128798050586,1.3333333333333333
2024-01-01 18:30:00,0.001,0.0,0.001,0.46865707570600684,0.5333333333333333
2024-01-01 18:45:00,0.001,0.0,0.001,0.7434321669216716,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.6973737801777593,0.0
2024-01-01 19:15:00,0.001,0.0003333333333333333,0.001,0.6486483609686504,0.0
2024-01-01 19:30:00,0.001,2.25,0.001,0.7950759397255877,0.0
2024-01-01 19:45:00,0.001,1.2004666666666668,0.001,1.158275939725588,0.0
2024-01-01 20:00:00,0.001,1.2004666666666668,0.001,0.8586092730589211,0.0
2024-01-01 20:15:00,0.001,0.0006666666666666666,0.001,0.7505426063922545,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.6980759397255878,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.7697426063922544,1.8666666666666667
2024-01-01 21:00:00,0.001,0.0,0.001,0.7064092730589212,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.6050759397255878,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.6058759397255877,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.7470759397255878,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.7426759397255878,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.7340092730589212,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.5566759397255878,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.6050759397255878,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.6150092730589212,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.5812759397255878,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,1.007002313411866,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.376915828248449,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.30569999999999997,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.29174724338965036,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.2275237423726735,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.4781904090393402,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.797657075706007,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.10605707570600684,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.05530599593209253,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.14100000000000001,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.394,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.126,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.18226666666666666,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.3155333333333334,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.6651333333333334,0.8
2024-01-02 03:45:00,0.001,0.0,0.001,0.30533333333333335,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.09033333333333333,1.6
2024-01-02 04:15:00,0.001,0.0,0.001,0.049,2.4
2024-01-02 04:30:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.6707333333333333,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.28833333333333333,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.204,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.08,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.4614666666666667,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.239,1.6
2024-01-02 06:30:00,0.001,0.0,0.001,0.7177333333333333,0.26666666666666666
2024-01-02 06:45:00,0.001,0.0,0.001,0.6064,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.08266666666666667,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.06199999999999999,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.18866666666666668,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.19613333333333335,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.6647333333333333,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.2092,1.0666666666666667
2024-01-02 08:30:00,0.001,0.0,0.001,0.07233333333333333,0.8
2024-01-02 08:45:00,0.001,0.00046666666666666666,0.001,0.11266666666666666,0.0
2024-01-02 09:00:00,0.001,0.9006000000000001,0.001,0.252,0.0
2024-01-02 09:15:00,0.001,0.30086666666666667,0.001,0.07606666666666667,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.142,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.204,0.0
2024-01-02 10:00:00,0.001,0.00013333333333333334,0.001,0.049,0.0
2024-01-02 10:15:00,0.001,0.0,0.001,0.21366666666666667,0.0
