,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.1428084692726008,0.20764644277651842,0.0,0.0,4.0
2024-01-01 00:15:00,0.001,0.0,0.24201605146578084,0.25270927305892116,0.0,0.0,0.3333333333333333
2024-01-01 00:30:00,0.001,0.0,0.001,0.3553759397255878,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.32310927305892106,0.0,0.0,2.3333333333333335
2024-01-01 01:00:00,0.001,0.0,0.001,0.20922294175954154,0.0,0.0,1.3333333333333333
2024-01-01 01:15:00,0.001,0.0,0.001,0.15917710613724953,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.048,0.0,0.0,2.6666666666666665
2024-01-01 01:45:00,0.001,0.0,0.001,0.07,0.0,0.0,5.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.15066666666666667,0.0,0.0,5.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.048,0.0,0.0,1.6666666666666667
2024-01-01 02:30:00,0.001,0.0,0.001,0.048,0.0,0.0,1.3333333333333333
2024-01-01 02:45:00,0.001,0.0,0.001,0.048,0.0,0.0,3.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.46980000000000005,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.15066666666666667,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.048,0.0,2.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.048,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.048,0.0,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.07,0.0,4.333333333333333,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.15066666666666667,0.0,3.6666666666666665,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.5810666666666667,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.048,0.0,3.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.048,0.0,0.0,3.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.6030666666666668,0.0,0.0,1.3333333333333333
2024-01-01 05:45:00,0.001,0.0,0.001,0.15066666666666667,0.0,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.048,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.048,0.0,0.0,3.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.048,0.0,0.0,5.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.07866666666666668,0.0,0.0,5.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.16366666666666668,0.0,0.0,2.6666666666666665
2024-01-01 07:15:00,0.001,0.0,0.001,0.061000000000000006,0.0,2.3333333333333335,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.061000000000000006,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.06013333333333334,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.07,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.00013333333333333334,0.001,0.15933333333333335,0.0,0.0,4.333333333333333
2024-01-01 08:30:00,0.001,1.8002,0.001,0.061000000000000006,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,1.2004666666666668,0.001,0.061000000000000006,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,1.6502666666666668,0.001,0.061000000000000006,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.0006000000000000001,0.001,0.083,0.0,0.0,0.3333333333333333
2024-01-01 09:30:00,0.001,0.0,0.001,0.16366666666666668,0.0,0.0,2.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.061000000000000006,0.0,2.3333333333333335,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.5940666666666666,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.06415299796604627,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.2935437423726735,1.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.7166237423726736,15.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.1938237423726735,15.0,0.0,2.3333333333333335
2024-01-01 11:15:00,0.001,0.0,0.001,0.1886237423726735,10.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.28018824949151155,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.20913333333333334,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.30881966463271293,0.0,0.0,1.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.17802374237267352,0.0,0.0,3.6666666666666665
2024-01-01 12:30:00,0.001,0.0,0.001,0.0598237423726735,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.6251570757060069,0.0,0.0,2.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.32382374237267353,0.0,0.6666666666666666,2.6666666666666665
2024-01-01 13:15:00,0.001,0.0,0.001,0.39739616361573604,0.0,1.6666666666666667,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.29,4.0,0.0,0.6666666666666666
2024-01-01 13:45:00,0.001,0.0,0.001,0.29,0.0,0.0,1.3333333333333333
2024-01-01 14:00:00,0.001,0.0,0.001,0.29,0.0,0.0,2.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.25553333333333333,0.0,0.0,0.0
2024-01-01 14:30:00,0.001,0.0002,0.001,0.27166666666666667,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.30086666666666667,0.001,0.17766666666666667,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.9006000000000001,0.001,0.0852,0.0,0.0,2.6666666666666665
2024-01-01 15:15:00,0.001,0.001,0.001,0.061000000000000006,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,6.666666666666667e-05,0.001,0.083,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.15413333333333334,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.048,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.048,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.048,0.0,0.0,2.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.1804,0.0,1.3333333333333333,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.1668,0.0,0.0,1.3333333333333333
2024-01-01 17:15:00,0.001,0.0,0.001,0.169,0.0,0.0,3.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.169,0.0,0.0,0.0
