,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 18:45:00,0.4466169173542534,0.47356666666666664,0.0,0.0
2024-01-01 19:00:00,0.5990162396049699,0.2071863312993796,0.0,0.0
2024-01-01 19:15:00,0.001,0.1905237423726735,0.0,1.6
2024-01-01 19:30:00,0.001,0.27119040903934016,0.0,0.4
2024-01-01 19:45:00,0.001,0.7113237423726735,0.0,0.0
2024-01-01 20:00:00,0.001,0.4255237423726735,0.0,0.0
2024-01-01 20:15:00,0.001,0.4580059959320925,0.0,0.0
2024-01-01 20:30:00,0.001,0.22732666666666665,0.0,0.0
2024-01-01 20:45:00,0.001,0.10753333333333333,0.0,0.0
2024-01-01 21:00:00,0.001,0.043,0.0,0.0
2024-01-01 21:15:00,0.001,0.043,0.0,0.0
2024-01-01 21:30:00,0.001,0.22033333333333335,0.0,0.0
2024-01-01 21:45:00,0.001,0.13166666666666668,0.0,0.0
2024-01-01 22:00:00,0.001,0.043,0.0,0.0
2024-01-01 22:15:00,0.001,0.043,0.0,0.0
2024-01-01 22:30:00,0.001,0.043,0.0,0.0
2024-01-01 22:45:00,0.001,0.09366666666666666,0.0,0.0
2024-01-01 23:00:00,0.001,0.233,0.0,0.0
2024-01-01 23:15:00,0.001,0.06833333333333333,0.0,0.0
2024-01-01 23:30:00,0.001,0.043,0.0,0.0
2024-01-01 23:45:00,0.001,0.043,0.0,0.0
2024-01-02 00:00:00,0.001,0.043,0.0,0.0
2024-01-02 00:15:00,0.001,0.157,0.0,0.0
2024-01-02 00:30:00,0.001,0.195,0.0,0.0
2024-01-02 00:45:00,0.001,0.17626666666666665,0.0,0.0
2024-01-02 01:00:00,0.001,0.8481177464405809,0.0,2.4
2024-01-02 01:15:00,0.001,0.0548237423726735,0.0,0.2
2024-01-02 01:30:00,0.001,0.0548237423726735,0.0,0.0
2024-01-02 01:45:00,0.001,0.23215707570600685,0.0,1.4
2024-01-02 02:00:00,0.001,0.14349040903934016,0.0,2.4
2024-01-02 02:15:00,0.001,0.047729496949069396,0.0,0.0
2024-01-02 02:30:00,0.001,0.043,0.0,0.0
2024-01-02 02:45:00,0.001,0.043,0.0,0.0
2024-01-02 03:00:00,0.001,0.09366666666666666,0.0,0.0
2024-01-02 03:15:00,0.001,0.233,0.0,2.4
2024-01-02 03:30:00,0.001,0.06833333333333333,0.0,0.4
2024-01-02 03:45:00,0.001,0.44279999999999997,0.0,0.0
2024-01-02 04:00:00,0.001,0.043,0.0,0.0
2024-01-02 04:15:00,0.001,0.043,0.9333333333333333,0.0
2024-01-02 04:30:00,0.001,0.6900666666666666,1.0666666666666667,1.4
2024-01-02 04:45:00,0.001,0.195,2.0,0.6
2024-01-02 05:00:00,0.001,0.043,0.0,0.0
2024-01-02 05:15:00,0.001,0.043,0.0,0.0
2024-01-02 05:30:00,0.001,0.043,0.0,0.0
2024-01-02 05:45:00,0.001,0.3095333333333333,0.0,0.0
2024-01-02 06:00:00,0.001,0.8866666666666667,0.0,0.0
2024-01-02 06:15:00,0.001,0.26493333333333335,0.0,0.0
2024-01-02 06:30:00,0.001,0.043,0.13333333333333333,2.8
2024-01-02 06:45:00,0.001,1.5623333333333336,2.0,0.2
2024-01-02 07:00:00,0.001,1.9622000000000002,1.8666666666666667,3.0
2024-01-02 07:15:00,0.001,0.09366666666666666,0.0,2.0
2024-01-02 07:30:00,0.001,0.233,0.0,2.4
2024-01-02 07:45:00,0.001,0.6013999999999999,0.0,0.0
2024-01-02 08:00:00,0.001,0.043,0.0,0.0
2024-01-02 08:15:00,0.001,0.043,0.0,0.0
2024-01-02 08:30:00,0.001,0.043,0.0,0.0
2024-01-02 08:45:00,0.001,0.5568000000000001,0.0,0.6
2024-01-02 09:00:00,0.001,0.195,0.0,3.0
2024-01-02 09:15:00,0.001,0.043,0.0,0.8
2024-01-02 09:30:00,0.001,0.44279999999999997,0.0,0.0
2024-01-02 09:45:00,0.001,0.043,0.0,2.0
2024-01-02 10:00:00,0.001,0.5760666666666666,0.0,1.8
2024-01-02 10:15:00,0.001,0.22033333333333335,0.0,0.0
2024-01-02 10:30:00,0.001,0.16785333333333335,0.0,0.0
2024-01-02 10:45:00,0.001,0.1787,0.0,3.0
2024-01-02 11:00:00,0.030528685607001272,0.1787,0.0,2.0
2024-01-02 11:15:00,0.13127529386954348,0.5784999999999999,0.0,0.0
2024-01-02 11:30:00,0.4035889908621166,0.22936666666666664,0.0,0.0
2024-01-02 11:45:00,0.967440270205737,0.4332333333333333,0.0,0.0
2024-01-02 12:00:00,0.127732778090345,0.33212757875693744,0.0,0.0
2024-01-02 12:15:00,0.2795297395044324,0.3115237423726735,0.0,0.0
2024-01-02 12:30:00,0.6215710321512413,0.3115237423726735,0.0,0.0
2024-01-02 12:45:00,0.14483182563310534,0.3115237423726735,0.0,2.8
2024-01-02 13:00:00,0.07892441846784014,0.41559040903934014,0.0,3.0
2024-01-02 13:15:00,0.001,0.5490059959320924,0.0,2.2
2024-01-02 13:30:00,0.001,0.3907,0.0,0.0
2024-01-02 13:45:00,0.001,0.3907,0.26666666666666666,0.0
2024-01-02 14:00:00,0.001,0.32790791412422443,2.0,0.0
2024-01-02 14:15:00,0.001,0.3115237423726735,0.8,1.8
2024-01-02 14:30:00,0.001,0.36785707570600684,0.0,1.6
2024-01-02 14:45:00,0.001,0.3679237423726735,0.0,0.0
2024-01-02 15:00:00,0.001,0.19391707570600683,0.0,0.0
2024-01-02 15:15:00,0.001,0.1758237423726735,0.0,0.0
2024-01-02 15:30:00,0.001,0.7002196646327129,0.0,1.8
2024-01-02 15:45:00,0.001,0.21466666666666664,0.0,3.0
2024-01-02 16:00:00,0.001,0.32409808180786803,0.0,0.4
2024-01-02 16:15:00,0.001,0.08015707570600683,0.0,0.0
2024-01-02 16:30:00,0.001,0.0548237423726735,0.0,0.0
2024-01-02 16:45:00,0.001,0.0548237423726735,0.0,0.0
2024-01-02 17:00:00,0.001,0.9876904090393401,0.0,2.4
2024-01-02 17:15:00,0.001,0.19302374237267353,0.0,0.0
2024-01-02 17:30:00,0.001,0.3207294969490694,0.0,0.0
2024-01-02 17:45:00,0.001,0.164,0.0,0.0
2024-01-02 18:00:00,0.001,0.164,0.0,0.0
2024-01-02 18:15:00,0.001,0.164,0.0,0.0
2024-01-02 18:30:00,0.001,0.1156,0.0,0.0
2024-01-02 18:45:00,0.001,0.22033333333333335,0.0,0.0
2024-01-02 19:00:00,0.001,0.13166666666666668,0.0,1.6
2024-01-02 19:15:00,0.001,0.043,0.0,3.0
2024-01-02 19:30:00,0.001,0.043,0.0,1.2
2024-01-02 19:45:00,0.001,0.043,1.4666666666666666,0.0
2024-01-02 20:00:00,0.001,0.09366666666666666,2.0,0.0
2024-01-02 20:15:00,0.001,0.233,0.5333333333333333,0.0
2024-01-02 20:30:00,0.001,0.46813333333333335,0.0,2.4
2024-01-02 20:45:00,0.001,0.05403549288116193,0.0,1.8
2024-01-02 21:00:00,0.001,0.17243040903934015,0.0,0.0
2024-01-02 21:15:00,0.001,0.1905237423726735,0.0,0.8
2024-01-02 21:30:00,0.001,0.3045237423726735,0.0,1.6
2024-01-02 21:45:00,0.001,0.3820688262144953,0.0,0.0
2024-01-02 22:00:00,0.001,0.29969999999999997,0.0,0.0
2024-01-02 22:15:00,0.001,0.29969999999999997,0.0,0.0
2024-01-02 22:30:00,0.001,0.3044294969490694,0.0,0.0
2024-01-02 22:45:00,0.001,0.7113237423726735,0.0,0.0
2024-01-02 23:00:00,0.001,0.4565904090393402,0.0,0.0
2024-01-02 23:15:00,0.001,0.27919040903934017,0.0,0.0
2024-01-02 23:30:00,0.001,0.1905237423726735,0.0,0.0
2024-01-02 23:45:00,0.001,0.18264124745755783,0.0,0.0
2024-01-03 00:00:00,0.001,0.1787,0.0,1.0
2024-01-03 00:15:00,0.001,0.22936666666666664,0.0,3.0
2024-01-03 00:30:00,0.001,0.36869999999999997,0.0,2.0
2024-01-03 00:45:00,0.001,0.20403333333333332,0.0,0.0
2024-01-03 01:00:00,0.001,0.07014000000000001,0.0,0.0
2024-01-03 01:15:00,0.001,0.043,0.0,0.0
2024-01-03 01:30:00,0.001,0.043,0.0,0.0
2024-01-03 01:45:00,0.001,0.157,0.0,0.0
2024-01-03 02:00:00,0.001,0.195,0.0,0.0
2024-01-03 02:15:00,0.001,0.44279999999999997,0.0,0.2
2024-01-03 02:30:00,0.001,0.043,0.0,2.2
2024-01-03 02:45:00,0.001,0.043,0.0,0.4
2024-01-03 03:00:00,0.001,0.043,0.0,3.0
2024-01-03 03:15:00,0.001,0.22033333333333335,0.0,0.2
2024-01-03 03:30:00,0.001,0.13166666666666668,0.0,0.0
2024-01-03 03:45:00,0.001,0.043,0.0,0.0
2024-01-03 04:00:00,0.001,0.043,0.0,0.0
2024-01-03 04:15:00,0.001,0.043,0.4,0.0
2024-01-03 04:30:00,0.001,0.09366666666666666,0.6666666666666666,0.0
2024-01-03 04:45:00,0.001,0.233,0.13333333333333333,0.0
2024-01-03 05:00:00,0.001,0.06833333333333333,0.0,0.0
2024-01-03 05:15:00,0.001,0.043,0.0,0.0
2024-01-03 05:30:00,0.001,0.043,0.0,2.4
2024-01-03 05:45:00,0.001,0.043,0.4,0.0
2024-01-03 06:00:00,0.001,0.157,0.0,0.0
2024-01-03 06:15:00,0.001,0.7280666666666668,0.26666666666666666,0.0
2024-01-03 06:30:00,0.001,0.043,0.5333333333333333,0.0
2024-01-03 06:45:00,0.001,0.043,0.0,0.0
2024-01-03 07:00:00,0.001,0.043,0.0,0.4
2024-01-03 07:15:00,0.001,0.043,0.0,1.8
2024-01-03 07:30:00,0.001,0.22033333333333335,0.0,0.0
2024-01-03 07:45:00,0.001,0.13166666666666668,0.5333333333333333,0.0
2024-01-03 08:00:00,0.001,0.043,2.0,0.0
2024-01-03 08:15:00,0.001,0.043,1.4666666666666666,1.2
2024-01-03 08:30:00,0.001,0.2916333333333333,0.0,3.0
2024-01-03 08:45:00,0.001,0.35036666666666666,0.0,0.2
2024-01-03 09:00:00,0.001,0.48969999999999997,0.0,0.0
2024-01-03 09:15:00,0.001,0.32503333333333334,0.0,0.0
2024-01-03 09:30:00,0.014266666666666669,0.29969999999999997,0.0,0.0
2024-01-03 09:45:00,0.10510630079405671,0.25936666666666663,0.0,0.0
2024-01-03 10:00:00,0.19214710767787047,0.1787,0.0,0.0
2024-01-03 10:15:00,1.2027958555259315,0.29269999999999996,0.0,1.2
2024-01-03 10:30:00,0.10547570046788418,0.3307,0.0,2.8
2024-01-03 10:45:00,0.19810219016477396,0.1787,0.0,0.0
2024-01-03 11:00:00,0.4055025913590631,0.1787,0.0,0.0
2024-01-03 11:15:00,0.45188089508402235,0.1787,0.0,2.0
2024-01-03 11:30:00,0.11496419182045223,0.1787,0.0,0.0
2024-01-03 11:45:00,0.30229283432497456,0.3560333333333333,0.0,0.0
2024-01-03 12:00:00,1.9337103493254595,0.26736666666666664,0.0,0.0
2024-01-03 12:15:00,0.1364252346954003,0.18973549288116193,0.0,0.0
2024-01-03 12:30:00,0.16296581508691743,0.1905237423726735,0.0,0.0
2024-01-03 12:45:00,0.24201605146578084,0.1905237423726735,0.0,0.0
2024-01-03 13:00:00,0.6914044548965439,0.24119040903934016,0.0,0.0
2024-01-03 13:15:00,0.04708069931470505,0.3750059959320925,0.0,0.0
2024-01-03 13:30:00,0.001,0.7371,0.0,0.0
2024-01-03 13:45:00,0.001,0.1787,0.0,0.0
2024-01-03 14:00:00,0.001,0.1787,0.0,0.0
2024-01-03 14:15:00,0.001,0.1787,0.0,1.2
2024-01-03 14:30:00,0.001,0.29269999999999996,0.0,3.0
2024-01-03 14:45:00,0.001,0.5972333333333333,0.0,3.0
2024-01-03 15:00:00,0.001,0.4452333333333333,0.0,2.2
2024-01-03 15:15:00,0.001,0.1787,0.6666666666666666,0.0
2024-01-03 15:30:00,0.001,0.1787,2.0,0.6
2024-01-03 15:45:00,0.001,0.10632666666666667,1.3333333333333333,3.0
2024-01-03 16:00:00,0.001,0.22033333333333335,0.0,0.4
2024-01-03 16:15:00,0.001,0.13166666666666668,0.0,0.0
2024-01-03 16:30:00,0.001,0.043,0.0,0.8
2024-01-03 16:45:00,0.001,0.043,0.0,1.4
2024-01-03 17:00:00,0.001,0.043,0.0,0.0
2024-01-03 17:15:00,0.001,0.09366666666666666,0.0,0.0
2024-01-03 17:30:00,0.001,0.6367412474575578,0.0,0.0
2024-01-03 17:45:00,0.001,0.08015707570600683,0.0,0.0
2024-01-03 18:00:00,0.001,0.0548237423726735,0.0,0.0
2024-01-03 18:15:00,0.001,0.32135707570600686,0.0,0.0
2024-01-03 18:30:00,0.0320847911347406,0.18809040903934016,0.0,0.0
2024-01-03 18:45:00,0.17024573764765996,0.2514079141242245,0.0,0.0
2024-01-03 19:00:00,0.6549454171780517,0.3871666666666666,0.0,2.6
2024-01-03 19:15:00,0.6899985656358884,0.8382844131072476,0.0,3.0
2024-01-03 19:30:00,0.14051531329240405,0.3115237423726735,0.0,1.8
2024-01-03 19:45:00,0.26725347411247097,0.7113237423726735,0.0,1.4
2024-01-03 20:00:00,0.6694765650804625,0.3115237423726735,0.0,1.8
2024-01-03 20:15:00,0.09643487810921333,0.48885707570600684,0.0,0.0
2024-01-03 20:30:00,0.16095998638317108,0.40019040903934017,0.0,1.8
2024-01-03 20:45:00,0.6840029394128664,0.3115237423726735,0.0,1.0
2024-01-03 21:00:00,1.519195949822883,0.21903333333333333,0.0,3.0
2024-01-03 21:15:00,0.13219224463900603,0.23516666666666666,0.0,3.0
2024-01-03 21:30:00,0.1423001883100892,0.36219040903934013,0.0,2.2
2024-01-03 21:45:00,0.2842216236540919,0.5015237423726735,0.0,0.0
2024-01-03 22:00:00,0.6613092642575037,0.3368570757060068,0.0,0.0
2024-01-03 22:15:00,0.001,0.3115237423726735,0.0,0.0
2024-01-03 22:30:00,0.001,0.3115237423726735,0.0,0.0
2024-01-03 22:45:00,0.001,0.3115237423726735,0.0,1.2
2024-01-03 23:00:00,0.001,0.41685299796604625,0.0,3.0
2024-01-03 23:15:00,0.001,0.34314,0.0,3.0
2024-01-03 23:30:00,0.001,0.164,0.0,0.8
2024-01-03 23:45:00,0.001,0.13173333333333334,0.0,0.0
2024-01-04 00:00:00,0.001,0.043,0.0,0.0
2024-01-04 00:15:00,0.001,0.043,0.0,2.4
2024-01-04 00:30:00,0.001,0.6201333333333334,0.0,1.4
2024-01-04 00:45:00,0.001,0.13166666666666668,0.0,1.0
2024-01-04 01:00:00,0.001,0.043,0.0,3.0
2024-01-04 01:15:00,0.001,0.043,0.0,3.0
2024-01-04 01:30:00,0.001,0.043,0.0,2.0
2024-01-04 01:45:00,0.001,0.09366666666666666,0.0,0.0
2024-01-04 02:00:00,0.001,0.233,0.0,0.0
2024-01-04 02:15:00,0.001,0.06833333333333333,0.0,0.0
2024-01-04 02:30:00,0.001,0.043,0.0,1.8
2024-01-04 02:45:00,0.001,0.44279999999999997,0.0,3.0
2024-01-04 03:00:00,0.001,0.043,0.0,3.0
2024-01-04 03:15:00,0.001,0.157,0.0,2.0
2024-01-04 03:30:00,0.001,0.195,0.0,2.4
2024-01-04 03:45:00,0.001,0.043,0.0,3.0
2024-01-04 04:00:00,0.001,0.043,0.26666666666666666,0.0
2024-01-04 04:15:00,0.001,0.3095333333333333,0.13333333333333333,1.8
2024-01-04 04:30:00,0.001,0.17626666666666665,1.3333333333333333,0.8
2024-01-04 04:45:00,0.001,0.22033333333333335,2.0,0.0
2024-01-04 05:00:00,0.001,0.13166666666666668,2.0,0.0
2024-01-04 05:15:00,0.001,0.043,1.4666666666666666,0.0
2024-01-04 05:30:00,0.001,0.043,0.0,0.0
2024-01-04 05:45:00,0.001,0.043,0.0,0.0
2024-01-04 06:00:00,0.001,0.09366666666666666,0.0,1.6
2024-01-04 06:15:00,0.001,0.233,0.0,0.8
2024-01-04 06:30:00,0.001,0.06833333333333333,0.0,0.0
2024-01-04 06:45:00,0.001,0.043,0.0,0.0
2024-01-04 07:00:00,0.001,0.043,0.0,0.0
2024-01-04 07:15:00,0.001,0.043,0.0,0.0
2024-01-04 07:30:00,0.001,0.157,0.0,0.2
2024-01-04 07:45:00,0.001,0.195,0.0,3.0
2024-01-04 08:00:00,0.001,0.043,0.0,1.8
2024-01-04 08:15:00,0.001,0.043,0.0,0.0
2024-01-04 08:30:00,0.001,0.043,0.0,2.2
2024-01-04 08:45:00,0.001,0.043,0.0,0.0
2024-01-04 09:00:00,0.001,0.2258510797739143,0.0,0.0
2024-01-04 09:15:00,0.001,0.14349040903934016,0.0,0.0
2024-01-04 09:30:00,0.001,0.0548237423726735,0.0,2.2
2024-01-04 09:45:00,0.001,1.1214904090393403,0.0,1.8
2024-01-04 10:00:00,0.001,2.054823742372674,0.0,3.0
2024-01-04 10:15:00,0.001,0.10076091209027077,0.0,0.6
2024-01-04 10:30:00,0.001,0.233,0.0,0.6
2024-01-04 10:45:00,0.001,0.06833333333333333,0.0,1.4
2024-01-04 11:00:00,0.001,0.043,1.3333333333333333,0.0
2024-01-04 11:15:00,0.001,0.043,2.0,2.2
2024-01-04 11:30:00,0.001,0.043,0.6666666666666666,0.0
2024-01-04 11:45:00,0.001,0.8233333333333334,0.0,0.0
2024-01-04 12:00:00,0.001,0.195,0.0,0.0
2024-01-04 12:15:00,0.001,0.043,0.0,1.4
2024-01-04 12:30:00,0.001,0.043,0.0,0.8
2024-01-04 12:45:00,0.001,0.7093333333333333,0.0,0.2
2024-01-04 13:00:00,0.001,0.44279999999999997,0.0,1.8
2024-01-04 13:15:00,0.001,0.22033333333333335,0.0,0.0
2024-01-04 13:30:00,0.001,0.13166666666666668,0.0,0.0
2024-01-04 13:45:00,0.001,0.043,0.0,0.0
2024-01-04 14:00:00,0.001,0.1787,0.0,0.0
2024-01-04 14:15:00,0.001,0.585594245423604,0.0,0.0
2024-01-04 14:30:00,0.001,0.2976570757060068,0.0,0.0
2024-01-04 14:45:00,0.001,0.5015237423726735,0.0,0.6
2024-01-04 15:00:00,0.001,0.3368570757060068,0.0,1.4
2024-01-04 15:15:00,0.001,0.3083707444066272,0.0,0.0
2024-01-04 15:30:00,0.001,0.29969999999999997,0.0,0.0
2024-01-04 15:45:00,0.001,0.25936666666666663,0.0,0.2
2024-01-04 16:00:00,0.001,0.29269999999999996,0.0,3.0
2024-01-04 16:15:00,0.001,0.3307,0.0,3.0
2024-01-04 16:30:00,0.001,0.7117666666666665,0.0,3.0
2024-01-04 16:45:00,0.001,0.1787,0.0,2.6
2024-01-04 17:00:00,0.001,0.1787,0.0,0.0
2024-01-04 17:15:00,0.001,0.1787,1.7333333333333334,0.0
2024-01-04 17:30:00,0.001,0.3560333333333333,2.0,0.0
2024-01-04 17:45:00,0.001,0.8004333333333332,0.26666666666666666,0.0
2024-01-04 18:00:00,0.001,0.2271,0.0,0.0
2024-01-04 18:15:00,0.001,0.3075824949151157,0.0,0.0
2024-01-04 18:30:00,0.001,0.3115237423726735,0.0,0.4
2024-01-04 18:45:00,0.001,0.36219040903934013,0.0,3.0
2024-01-04 19:00:00,0.001,0.5015237423726735,0.0,0.6
2024-01-04 19:15:00,0.001,0.3368570757060068,0.0,2.0
2024-01-04 19:30:00,0.001,0.19859040903934017,0.0,0.0
2024-01-04 19:45:00,0.001,0.1905237423726735,0.0,0.0
2024-01-04 20:00:00,0.001,0.19859040903934017,0.0,0.0
2024-01-04 20:15:00,0.001,0.4255237423726735,0.0,0.0
2024-01-04 20:30:00,0.001,0.4635237423726735,0.0,0.0
2024-01-04 20:45:00,0.05564715796137402,0.3115237423726735,0.0,0.2
2024-01-04 21:00:00,0.22013987331463125,0.3115237423726735,0.0,3.0
2024-01-04 21:15:00,0.9795795582158954,0.3115237423726735,0.0,0.8
2024-01-04 21:30:00,0.3190568556123789,0.3115237423726735,0.0,0.0
2024-01-04 21:45:00,0.14121900394048875,0.48885707570600684,0.0,1.6
2024-01-04 22:00:00,0.23940084995644734,0.40019040903934017,0.0,3.0
2024-01-04 22:15:00,0.67508669111518,0.3115237423726735,0.0,3.0
2024-01-04 22:30:00,0.11586924878944922,0.3115237423726735,0.0,0.6
2024-01-04 22:45:00,0.23374226993171238,0.837496163615736,0.0,0.0
2024-01-04 23:00:00,1.1687090628504015,0.36219040903934013,0.0,1.2
2024-01-04 23:15:00,0.9583355868984219,0.9270104090393403,0.0,2.4
2024-01-04 23:30:00,0.15898641551634765,0.20115707570600685,0.0,0.0
2024-01-04 23:45:00,0.19416460380795228,0.1758237423726735,0.0,0.0
2024-01-05 00:00:00,0.4402888580549542,0.17345899389813882,0.0,0.0
2024-01-05 00:15:00,0.4049109027048677,0.164,0.0,0.0
2024-01-05 00:30:00,0.001,0.7868666666666667,0.0,0.0
2024-01-05 00:45:00,0.001,0.195,0.0,0.8
2024-01-05 01:00:00,0.001,0.043,0.0,2.4
2024-01-05 01:15:00,0.001,0.5760666666666666,0.0,2.0
2024-01-05 01:30:00,0.001,0.44279999999999997,0.0,0.6
2024-01-05 01:45:00,0.001,0.043,0.0,0.0
2024-01-05 02:00:00,0.001,0.22033333333333335,0.0,0.0
2024-01-05 02:15:00,0.001,0.13166666666666668,0.0,0.0
2024-01-05 02:30:00,0.001,0.043,0.0,0.8
2024-01-05 02:45:00,0.001,0.5760666666666665,0.0,1.2
2024-01-05 03:00:00,0.001,0.043,0.0,0.0
2024-01-05 03:15:00,0.001,0.09366666666666666,0.0,0.0
2024-01-05 03:30:00,0.001,0.233,0.0,1.8
2024-01-05 03:45:00,0.001,0.06833333333333333,0.0,3.0
2024-01-05 04:00:00,0.001,0.5760666666666666,0.0,3.0
2024-01-05 04:15:00,0.001,0.043,1.6,2.0
2024-01-05 04:30:00,0.001,0.043,2.0,1.4
2024-01-05 04:45:00,0.001,0.157,1.2,3.0
2024-01-05 05:00:00,0.001,0.195,0.0,3.0
2024-01-05 05:15:00,0.001,0.043,0.0,3.0
2024-01-05 05:30:00,0.001,0.043,0.0,1.4
2024-01-05 05:45:00,0.001,0.5760666666666666,0.0,0.0
2024-01-05 06:00:00,0.001,0.043,1.0666666666666667,0.0
2024-01-05 06:15:00,0.001,0.7534,0.0,0.0
2024-01-05 06:30:00,0.001,0.13166666666666668,0.0,0.0
2024-01-05 06:45:00,0.001,0.043,0.0,0.0
2024-01-05 07:00:00,0.001,0.043,0.0,0.0
2024-01-05 07:15:00,0.001,0.05167074440662723,1.3333333333333333,1.6
2024-01-05 07:30:00,0.001,0.10549040903934018,2.0,1.0
2024-01-05 07:45:00,0.001,0.24482374237267351,0.8,2.0
2024-01-05 08:00:00,0.001,0.08015707570600683,0.0,0.2
2024-01-05 08:15:00,0.001,0.0548237423726735,0.0,0.0
2024-01-05 08:30:00,0.001,0.0500942454236041,0.0,0.0
2024-01-05 08:45:00,0.001,0.043,0.0,0.0
2024-01-05 09:00:00,0.001,0.157,0.0,0.0
