,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 18:45:00,0.0,0.18915707570600684,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.18515707570600687,0.0,0.0,0.8
2024-01-01 19:15:00,0.0,0.20354810113736685,0.0,0.0,3.0
2024-01-01 19:30:00,0.0,0.8179759397255879,0.0,0.0,2.6
2024-01-01 19:45:00,1.3503333333333332,0.4471092730589211,0.0,0.0,3.0
2024-01-01 20:00:00,1.6502666666666668,0.5147092730589211,0.0,0.0,1.4
2024-01-01 20:15:00,1.5003333333333333,0.7685492730589212,0.0,0.0,0.0
2024-01-01 20:30:00,0.1509333333333333,0.5107226063922545,0.0,0.0,0.0
2024-01-01 20:45:00,6.666666666666667e-05,0.6120759397255878,0.0,0.0,0.0
2024-01-01 21:00:00,0.0,1.1102252072746164,0.0,0.0,0.0
2024-01-01 21:15:00,0.0,0.6236759397255879,0.0,0.0,1.8
2024-01-01 21:30:00,0.0,0.6944092730589212,0.0,0.0,3.0
2024-01-01 21:45:00,0.0,0.5990759397255878,0.0,0.0,2.2
2024-01-01 22:00:00,0.0,0.5990759397255878,0.0,0.0,0.0
2024-01-01 22:15:00,0.0,0.5990759397255878,0.0,0.0,0.0
2024-01-01 22:30:00,0.0,0.5919816943019837,0.0,0.0,0.0
2024-01-01 22:45:00,0.0,0.6736521973529144,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.601918864019581,0.0,0.0,0.0
2024-01-01 23:15:00,0.0,0.5872521973529143,0.0,0.0,2.8
2024-01-01 23:30:00,0.0,0.4823855306862477,0.0,0.0,2.4
2024-01-01 23:45:00,0.0,0.522718864019581,0.0,0.0,0.0
2024-01-02 00:00:00,0.0,1.472009273058921,0.0,0.0,0.6
2024-01-02 00:15:00,0.0,0.899091873941283,0.0,0.0,2.8
2024-01-02 00:30:00,0.0,0.5349904090393401,0.0,0.0,0.0
2024-01-02 00:45:00,0.0,0.4837655002550049,0.0,0.0,0.0
2024-01-02 01:00:00,0.0,0.39327593972558783,0.0,0.0,1.4
2024-01-02 01:15:00,0.0,0.2920759397255878,0.0,0.0,0.6
2024-01-02 01:30:00,0.0,0.32140927305892114,0.0,0.0,0.0
2024-01-02 01:45:00,0.0,0.4970321669216716,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.29666249491511565,0.0,0.0,0.0
2024-01-02 02:15:00,0.0,0.056,0.0,0.0,0.0
2024-01-02 02:30:00,0.0,0.07066666666666667,0.0,0.0,1.6
2024-01-02 02:45:00,0.0,0.15866666666666668,0.0,0.0,0.8
2024-01-02 03:00:00,0.0,0.056,0.0,0.0,0.0
2024-01-02 03:15:00,0.0,0.056,0.0,0.0,0.0
2024-01-02 03:30:00,0.0,0.056,0.0,0.0,0.2
2024-01-02 03:45:00,0.0,0.056,0.0,0.0,2.6
2024-01-02 04:00:00,0.0,0.15133333333333335,0.0,0.0,0.0
2024-01-02 04:15:00,0.0,0.08431043947058287,0.0,0.8,0.0
2024-01-02 04:30:00,0.0,0.08755219735291431,0.0,2.0,0.0
2024-01-02 04:45:00,0.0,0.08755219735291431,0.0,1.4666666666666666,0.0
2024-01-02 05:00:00,0.0,0.08755219735291431,0.0,0.0,0.0
2024-01-02 05:15:00,0.0,0.1535521973529143,0.0,0.0,0.0
2024-01-02 05:30:00,0.0,0.13888553068624762,0.0,0.0,0.0
2024-01-02 05:45:00,0.0,0.07493131841174859,0.0,0.0,0.0
2024-01-02 06:00:00,0.0,0.1892666666666667,0.0,0.0,2.6
2024-01-02 06:15:00,0.0,0.7223333333333334,0.0,0.0,3.0
2024-01-02 06:30:00,0.0,0.49939999999999996,0.0,0.0,3.0
2024-01-02 06:45:00,0.0,0.5494666666666668,0.0,0.0,3.0
2024-01-02 07:00:00,0.0,0.069,0.0,0.0,3.0
2024-01-02 07:15:00,0.0,0.069,0.0,0.0,2.4
2024-01-02 07:30:00,0.0,0.0664,11.0,0.0,0.2
2024-01-02 07:45:00,0.0,0.06853333333333333,8.8,0.0,3.0
2024-01-02 08:00:00,0.0,0.3204666666666667,0.0,0.0,3.0
2024-01-02 08:15:00,0.0,2.191,0.0,0.0,0.2
2024-01-02 08:30:00,0.0,2.191,0.0,0.0,0.0
2024-01-02 08:45:00,0.0,0.6023333333333334,0.0,0.0,0.0
2024-01-02 09:00:00,0.0,2.069,0.0,0.0,2.0
2024-01-02 09:15:00,0.0,0.6877333333333333,0.0,0.0,2.2
2024-01-02 09:30:00,0.0,0.08533333333333333,0.0,0.0,0.0
2024-01-02 09:45:00,0.0,0.06504666666666667,0.0,0.0,0.0
2024-01-02 10:00:00,0.0,0.19516666666666665,0.0,0.0,1.0
2024-01-02 10:15:00,0.0,0.2047,0.0,0.0,3.0
2024-01-02 10:30:00,0.0,0.26336666666666664,0.0,0.0,3.0
2024-01-02 10:45:00,0.0,0.7964333333333333,0.0,0.0,0.0
2024-01-02 11:00:00,0.0,0.20036666666666664,0.0,0.0,0.0
2024-01-02 11:15:00,0.0,0.6044999999999999,0.0,0.0,0.0
2024-01-02 11:30:00,0.0,0.6155354928811619,0.0,0.0,0.4
2024-01-02 11:45:00,0.0,0.24585707570600682,0.0,0.0,3.0
2024-01-02 12:00:00,0.0,0.3045237423726735,0.0,1.2,3.0
2024-01-02 12:15:00,0.0,0.2165237423726735,0.0,1.4666666666666666,0.0
2024-01-02 12:30:00,0.0,1.1317237423726736,0.0,0.0,0.0
2024-01-02 12:45:00,0.0,3.098323742372673,0.0,0.0,0.0
2024-01-02 13:00:00,0.0,2.60699040903934,0.0,0.0,1.0
2024-01-02 13:15:00,0.0,0.5989904090393402,0.0,0.0,3.0
2024-01-02 13:30:00,0.0,0.5440688262144953,0.0,0.0,0.2
2024-01-02 13:45:00,0.0,0.5257000000000001,0.0,0.0,0.0
2024-01-02 14:00:00,0.0,0.9669479141242244,0.0,0.0,0.0
2024-01-02 14:15:00,0.0,0.3144170757060068,0.0,0.0,0.0
2024-01-02 14:30:00,0.0008,0.33905707570600685,0.0,0.0,0.0
2024-01-02 14:45:00,1.2004666666666668,0.6644704090393402,0.0,0.0,0.6
2024-01-02 15:00:00,0.001,0.32382374237267353,0.0,0.0,1.6
2024-01-02 15:15:00,0.0008,0.4206237423726735,0.0,0.0,0.0
2024-01-02 15:30:00,0.0,0.5196240777399606,0.0,0.0,0.0
2024-01-02 15:45:00,0.0,0.6803675787569374,0.0,0.0,1.0
2024-01-02 16:00:00,0.0,0.5559504090393402,0.0,0.0,1.6
2024-01-02 16:15:00,0.0,0.38099040903934017,0.0,0.0,0.0
2024-01-02 16:30:00,0.0,0.5803237423726735,0.0,0.0,0.0
2024-01-02 16:45:00,0.0,0.9795904090393402,0.0,0.0,0.0
2024-01-02 17:00:00,0.0,0.46576283028240273,0.0,0.0,0.0
2024-01-02 17:15:00,0.0,0.5548570757060068,0.0,0.0,2.6
2024-01-02 17:30:00,0.0,0.4595237423726735,0.0,0.0,0.2
2024-01-02 17:45:00,0.0,1.8826570757060068,0.0,0.0,0.0
2024-01-02 18:00:00,0.0,2.09679040903934,0.0,0.0,0.0
2024-01-02 18:15:00,0.0,0.48655040903934016,0.0,0.0,0.0
2024-01-02 18:30:00,0.0,0.7149324599020602,0.0,0.0,0.0
2024-01-02 18:45:00,0.0,0.6137426063922544,0.0,0.0,2.4
2024-01-02 19:00:00,0.0006000000000000001,1.1321426063922544,0.0,0.0,0.8
2024-01-02 19:15:00,1.2004666666666668,2.1984092730589215,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,2.038475939725588,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.6724092730589212,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.6345959397255877,0.0,0.0,1.6
2024-01-02 20:15:00,0.001,0.6211559397255878,0.0,0.0,3.0
2024-01-02 20:30:00,0.001,0.5990759397255878,0.0,1.7333333333333334,1.0
2024-01-02 20:45:00,0.001,0.5990759397255878,0.0,0.9333333333333333,0.0
2024-01-02 21:00:00,0.001,0.6821759397255878,0.0,0.0,0.0
2024-01-02 21:15:00,2.1000666666666667,0.558789273058921,0.0,0.0,0.0
2024-01-02 21:30:00,0.30086666666666667,0.44724260639225444,0.0,0.0,0.0
2024-01-02 21:45:00,0.0008,0.3423759397255878,0.0,0.0,0.0
2024-01-02 22:00:00,0.0,0.3423759397255878,0.0,0.0,0.0
2024-01-02 22:15:00,0.0,0.35704260639225444,0.0,0.0,0.0
2024-01-02 22:30:00,0.0,0.9781092730589211,0.0,0.0,2.0
2024-01-02 22:45:00,0.0,0.4147492730589211,0.0,0.0,1.6
2024-01-02 23:00:00,0.0,0.5909426063922545,0.0,0.0,0.0
2024-01-02 23:15:00,0.0,1.0101426063922545,0.0,0.0,0.0
2024-01-02 23:30:00,0.0,0.49007593972558783,0.0,0.0,1.2
2024-01-02 23:45:00,0.0,0.6504759397255878,0.0,0.0,2.4
2024-01-03 00:00:00,0.0,0.6309229417595416,0.0,0.0,0.0
2024-01-03 00:15:00,0.0,0.6049945052548876,0.0,0.0,0.0
2024-01-03 00:30:00,0.0,0.840017746440581,0.0,0.0,0.0
2024-01-03 00:45:00,0.0,0.9795904090393402,0.0,0.0,1.8
2024-01-03 01:00:00,0.0,0.5125237423726735,0.0,0.0,2.0
2024-01-03 01:15:00,0.0,0.49785707570600685,0.0,0.0,0.0
2024-01-03 01:30:00,0.0,0.3335904090393402,0.0,0.0,0.0
2024-01-03 01:45:00,0.0,0.26805299796604626,0.0,0.0,0.0
2024-01-03 02:00:00,0.0,0.19169999999999998,0.0,0.0,0.0
2024-01-03 02:15:00,0.0,0.7614333333333332,0.0,0.0,0.0
2024-01-03 02:30:00,0.0,0.28919450525488766,0.0,0.0,1.8
2024-01-03 02:45:00,0.0,0.2232521973529143,0.0,0.0,0.2
2024-01-03 03:00:00,0.0,0.2232521973529143,0.0,0.0,2.0
2024-01-03 03:15:00,0.0,0.2232521973529143,0.0,0.0,3.0
2024-01-03 03:30:00,0.0,0.21586117192155427,0.0,0.0,3.0
2024-01-03 03:45:00,0.0,0.2655133333333333,0.0,0.0,1.8
2024-01-03 04:00:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 04:15:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 04:30:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 04:45:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 05:00:00,0.0,0.14400000000000002,0.0,0.6666666666666666,0.0
2024-01-03 05:15:00,0.0,0.08533333333333333,0.0,0.0,2.4
2024-01-03 05:30:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 05:45:00,0.0,0.45580000000000004,0.0,0.0,0.0
2024-01-03 06:00:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 06:15:00,0.0,0.11466666666666668,0.0,0.0,0.0
2024-01-03 06:30:00,0.0,0.5179333333333334,0.0,0.0,0.0
2024-01-03 06:45:00,0.0,0.069,0.0,0.0,0.0
2024-01-03 07:00:00,0.0,0.069,0.0,0.5333333333333333,1.8
2024-01-03 07:15:00,0.0,0.6020666666666667,0.0,2.0,1.2
2024-01-03 07:30:00,0.0,0.7603333333333334,0.0,0.13333333333333333,0.0
2024-01-03 07:45:00,0.0,0.41053333333333336,0.0,0.0,0.0
2024-01-03 08:00:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 08:15:00,0.0,0.45580000000000004,0.0,0.0,0.0
2024-01-03 08:30:00,0.0,0.5203333333333334,8.066666666666666,0.0,0.0
2024-01-03 08:45:00,0.0,0.20733333333333331,8.8,0.0,0.0
2024-01-03 09:00:00,0.0,0.7888745807908911,0.0,0.0,0.0
2024-01-03 09:15:00,0.0,2.300157075706007,0.0,0.0,0.0
2024-01-03 09:30:00,0.0,0.42615707570600686,0.0,0.0,0.0
2024-01-03 09:45:00,0.0,0.14142374237267352,0.0,0.0,0.0
2024-01-03 10:00:00,0.0,0.07514916158178234,0.0,0.0,0.0
2024-01-03 10:15:00,0.0,0.1366666666666667,0.0,0.0,0.0
2024-01-03 10:30:00,0.0,0.09266666666666667,0.0,0.0,0.0
2024-01-03 10:45:00,0.0,0.056,0.0,0.0,2.2
2024-01-03 11:00:00,0.0,0.056,0.0,0.0,3.0
2024-01-03 11:15:00,0.0,0.056,0.0,0.0,0.4
2024-01-03 11:30:00,0.0,0.10733333333333334,0.0,0.0,0.0
2024-01-03 11:45:00,0.0,0.12200000000000001,0.0,0.0,0.0
2024-01-03 12:00:00,0.0,0.056,0.0,0.0,0.0
2024-01-03 12:15:00,0.0,0.056,8.066666666666666,0.0,0.0
2024-01-03 12:30:00,0.0,0.056,0.0,0.0,0.4
2024-01-03 12:45:00,0.0,0.13446666666666665,0.0,0.0,3.0
2024-01-03 13:00:00,0.0,0.8295313184117485,0.0,0.0,0.6
2024-01-03 13:15:00,0.0,0.22785819328500687,0.0,0.0,0.6
2024-01-03 13:30:00,0.0,0.2740426063922545,0.0,0.0,2.2
2024-01-03 13:45:00,0.0,0.3553759397255878,0.0,0.0,0.0
2024-01-03 14:00:00,0.0,0.3020744748236449,0.0,0.0,0.0
2024-01-03 14:15:00,0.0,0.6948904090393402,0.0,0.0,2.6
2024-01-03 14:30:00,0.0,0.7304628302824028,0.0,0.0,0.0
2024-01-03 14:45:00,0.0,0.18289450525488765,0.0,0.0,2.2
2024-01-03 15:00:00,0.0,0.13281886401958098,0.0,0.0,0.0
2024-01-03 15:15:00,0.0,0.22155219735291432,0.0,0.0,0.0
2024-01-03 15:30:00,0.0,0.2948855306862476,0.0,0.0,0.0
2024-01-03 15:45:00,0.0,0.2424139192941105,0.0,0.5333333333333333,0.0
2024-01-03 16:00:00,0.0,0.199299797303301,0.0,2.0,0.0
2024-01-03 16:15:00,0.0,0.09937593972558781,0.0,0.13333333333333333,0.0
2024-01-03 16:30:00,0.0,0.11550927305892114,0.0,0.0,2.8
2024-01-03 16:45:00,0.0,1.5987759397255876,0.0,0.0,3.0
2024-01-03 17:00:00,0.0,2.5655381932850068,0.0,0.0,2.6
2024-01-03 17:15:00,0.0,1.387594212274499,0.0,0.0,0.0
2024-01-03 17:30:00,0.0,1.1785333333333332,0.0,0.0,0.0
2024-01-03 17:45:00,0.0,4.686800000000001,0.0,0.0,0.0
2024-01-03 18:00:00,0.0,1.2195333333333334,0.0,0.0,0.0
2024-01-03 18:15:00,0.0,0.17166666666666666,5.866666666666666,0.0,2.6
2024-01-03 18:30:00,0.0,0.0630942454236041,0.0,0.0,0.0
2024-01-03 18:45:00,0.0,0.14849040903934016,0.0,0.0,0.0
2024-01-03 19:00:00,0.0,0.197237661666784,0.0,0.0,0.0
2024-01-03 19:15:00,0.0,0.33424260639225445,0.0,0.0,0.0
2024-01-03 19:30:00,0.0,0.9582426063922544,0.0,0.0,0.8
2024-01-03 19:45:00,0.0,0.4952229417595415,0.0,0.0,3.0
2024-01-03 20:00:00,0.0,0.3813366104601619,0.0,0.0,2.0
2024-01-03 20:15:00,0.0,0.6389675151765897,0.0,0.0,0.0
2024-01-03 20:30:00,0.0,2.0205237423726734,0.0,0.0,0.0
2024-01-03 20:45:00,0.9003333333333333,1.5369883941177556,0.0,0.0,1.6
2024-01-03 21:00:00,2.1000666666666667,0.6504092730589212,0.0,0.0,3.0
2024-01-03 21:15:00,1.0505333333333333,0.5990759397255878,0.0,0.0,3.0
2024-01-03 21:30:00,0.6007333333333332,0.5990759397255878,0.0,0.0,3.0
2024-01-03 21:45:00,0.0002666666666666667,0.5990759397255878,0.0,0.0,3.0
2024-01-03 22:00:00,0.0,0.7240626063922544,0.0,0.0,1.8
2024-01-03 22:15:00,0.0,0.5822759397255878,0.0,0.0,0.0
2024-01-03 22:30:00,0.0,0.5506759397255878,0.0,0.0,1.4
2024-01-03 22:45:00,0.0,0.5990759397255878,0.0,0.0,1.6
2024-01-03 23:00:00,0.0,0.5990759397255878,0.0,0.0,0.0
2024-01-03 23:15:00,0.0,0.5822092730589212,0.0,0.0,0.0
2024-01-03 23:30:00,0.0,0.7090759397255878,0.0,0.0,2.4
2024-01-03 23:45:00,0.0,0.5990759397255878,0.0,0.0,0.2
2024-01-04 00:00:00,0.0,0.575937661666784,0.0,0.0,0.0
2024-01-04 00:15:00,0.0,0.5151824949151157,0.0,0.9333333333333333,0.0
2024-01-04 00:30:00,0.0,1.0458844131072476,0.0,1.7333333333333334,0.0
2024-01-04 00:45:00,0.0,0.6151904090393402,0.0,0.0,1.4
2024-01-04 01:00:00,0.0,1.1299237423726736,0.0,0.0,1.2
2024-01-04 01:15:00,0.0,1.0355237423726735,0.0,0.0,0.0
2024-01-04 01:30:00,0.0,0.28245707570600687,0.0,0.0,0.0
2024-01-04 01:45:00,0.0,0.1888237423726735,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.2152237423726735,0.0,0.0,0.0
2024-01-04 02:15:00,0.0,0.1264904090393402,0.0,0.0,1.6
2024-01-04 02:30:00,0.0,0.06782374237267351,0.0,0.0,3.0
2024-01-04 02:45:00,0.0,0.5930079141242246,0.0,0.0,1.8
2024-01-04 03:00:00,0.0,0.056,0.0,0.0,0.0
2024-01-04 03:15:00,0.0,0.08533333333333333,0.0,0.0,0.0
2024-01-04 03:30:00,0.0,0.14400000000000002,0.0,0.0,3.0
2024-01-04 03:45:00,0.0,0.056,0.0,0.0,0.6
2024-01-04 04:00:00,0.0,0.7223333333333334,0.0,0.0,0.0
2024-01-04 04:15:00,0.0,0.18926666666666667,0.0,0.0,0.0
2024-01-04 04:30:00,0.0,0.056,0.0,0.0,0.0
2024-01-04 04:45:00,0.0,0.166,0.0,0.0,1.0
2024-01-04 05:00:00,0.0,0.4631333333333334,0.0,0.0,1.0
2024-01-04 05:15:00,0.0,0.056,0.0,0.0,0.0
2024-01-04 05:30:00,0.0,0.5890666666666667,0.0,0.0,0.0
2024-01-04 05:45:00,0.0,0.48613333333333336,0.0,0.0,0.0
2024-01-04 06:00:00,0.0,0.23373333333333335,0.0,0.0,0.6
2024-01-04 06:15:00,0.0,2.4357333333333333,0.0,0.0,3.0
2024-01-04 06:30:00,0.0,0.4798666666666667,0.0,0.0,0.0
2024-01-04 06:45:00,0.0,0.16,0.0,0.0,0.0
2024-01-04 07:00:00,0.0,0.07506666666666667,0.0,0.0,0.0
2024-01-04 07:15:00,0.0,0.12033333333333333,0.0,0.0,0.0
2024-01-04 07:30:00,0.0,0.12893333333333332,0.0,0.0,0.6
2024-01-04 07:45:00,0.0,0.056,0.0,0.0,3.0
2024-01-04 08:00:00,0.0,0.1536,0.0,0.0,0.2
2024-01-04 08:15:00,0.0,0.178,0.0,0.8,0.0
2024-01-04 08:30:00,0.0,0.8532933333333333,0.0,1.8666666666666667,0.6
2024-01-04 08:45:00,0.0,0.45149333333333336,0.0,0.0,3.0
2024-01-04 09:00:00,0.0,0.23066666666666666,0.0,0.0,0.0
2024-01-04 09:15:00,0.0,0.19,0.0,0.0,0.0
2024-01-04 09:30:00,0.0,0.1822,0.0,0.0,2.0
2024-01-04 09:45:00,0.0,2.5896,0.0,0.0,1.8
2024-01-04 10:00:00,0.0,0.4785333333333333,0.0,0.0,1.4
2024-01-04 10:15:00,0.0,0.07066666666666667,0.0,0.0,0.0
2024-01-04 10:30:00,0.0,0.06553333333333335,0.0,0.0,0.0
2024-01-04 10:45:00,0.0,0.069,0.0,0.0,0.0
2024-01-04 11:00:00,0.0,1.0286,0.0,0.0,0.0
2024-01-04 11:15:00,0.0,1.9015999999999997,2.2,0.0,0.6
2024-01-04 11:30:00,0.0,0.10346666666666667,0.7333333333333333,0.0,3.0
2024-01-04 11:45:00,0.0,0.5890666666666667,0.0,0.0,1.8
2024-01-04 12:00:00,0.0,2.2950666666666666,0.0,0.0,0.0
2024-01-04 12:15:00,0.0,0.5358,0.0,0.0,0.0
2024-01-04 12:30:00,0.0,0.1,0.0,0.0,1.2
2024-01-04 12:45:00,0.0,0.19386666666666666,0.0,0.0,1.0
2024-01-04 13:00:00,0.0,0.20496813156860952,0.0,0.0,0.0
2024-01-04 13:15:00,0.0,0.22155219735291432,3.6666666666666665,0.0,2.4
2024-01-04 13:30:00,0.0,0.22155219735291432,0.0,0.0,3.0
2024-01-04 13:45:00,0.0,0.23621886401958098,0.0,0.0,0.8
2024-01-04 14:00:00,0.0,0.874618864019581,0.0,0.0,0.0
2024-01-04 14:15:00,0.0,0.27052695964705525,0.0,0.0,0.0
2024-01-04 14:30:00,0.0,0.4668399364196523,0.0,0.0,0.0
2024-01-04 14:45:00,0.0,0.9007092730589213,0.0,0.0,0.6
2024-01-04 15:00:00,0.0,0.30061593972558776,0.0,0.0,2.2
2024-01-04 15:15:00,0.0,0.21584260639225447,0.0,0.0,0.0
2024-01-04 15:30:00,0.0,0.3370426063922544,0.0,0.0,0.0
2024-01-04 15:45:00,0.0,1.3894671678536468,0.0,0.0,0.2
2024-01-04 16:00:00,0.0,2.433,0.0,0.0,3.0
2024-01-04 16:15:00,0.0,0.6910000000000001,0.0,0.8,1.4
2024-01-04 16:30:00,0.0,0.9378666666666666,0.0,1.8666666666666667,0.0
2024-01-04 16:45:00,0.0,0.24638057672298372,10.266666666666667,0.0,0.0
2024-01-04 17:00:00,0.0,0.18527707570600685,0.0,0.0,0.0
2024-01-04 17:15:00,0.0,3.279423742372673,0.0,0.0,0.0
2024-01-04 17:30:00,0.0,1.2768220204314773,0.0,0.0,0.0
2024-01-04 17:45:00,0.0,0.5004413589346967,0.0,0.0,0.0
2024-01-04 18:00:00,0.0,0.559918864019581,0.0,0.0,0.0
2024-01-04 18:15:00,0.0,0.5209778579177198,1.4666666666666666,0.0,0.0
2024-01-04 18:30:00,0.0,0.6015585406079498,0.0,0.0,1.6
2024-01-04 18:45:00,0.0,0.6008092730589212,0.0,0.0,3.0
2024-01-04 19:00:00,0.0,1.1394759397255878,0.0,0.0,0.4
2024-01-04 19:15:00,0.0,1.1088759397255878,0.0,0.0,0.0
2024-01-04 19:30:00,0.0,0.5990759397255878,0.0,0.0,0.0
2024-01-04 19:45:00,0.0,0.5990759397255878,0.0,0.0,0.0
2024-01-04 20:00:00,0.0,0.6527692730589211,0.0,0.0,0.0
