,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV
2024-01-01 08:00:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 08:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 08:30:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-01 08:45:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-01 09:00:00,0.001,0.001,0.001,0.24133333333333334,0.0
2024-01-01 09:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 09:45:00,0.001,0.001,0.001,0.04788249491511567,0.0
2024-01-01 10:00:00,0.001,0.001,0.001,0.11382374237267351,0.0
2024-01-01 10:15:00,0.001,0.8689622377404913,0.001,0.27015707570600683,0.0
2024-01-01 10:30:00,0.001,1.9127276990289628,0.001,0.2521570757060069,0.0
2024-01-01 10:45:00,0.001,1.8124454728166914,0.001,0.11515707570600683,0.0
2024-01-01 11:00:00,0.001,0.6293646436977995,0.001,0.08731299796604626,0.0
2024-01-01 11:15:00,0.001,1.066386949685267,0.001,0.19497333333333333,0.0
2024-01-01 11:30:00,0.001,0.7806512044240247,0.001,2.530073626313722,0.0
2024-01-01 11:45:00,0.001,0.9624449889523569,0.001,0.6390855306862476,0.0
2024-01-01 12:00:00,0.001,1.578806867995214,0.001,0.3448855306862476,0.0
2024-01-01 12:15:00,0.001,0.001,0.001,0.38288553068624764,0.0
2024-01-01 12:30:00,0.001,0.001,0.001,1.3406855306862477,0.0
2024-01-01 12:45:00,0.001,0.001,0.001,1.8411521973529146,0.0
2024-01-01 13:00:00,0.001,0.001,0.001,0.30793333333333334,9.533333333333333
2024-01-01 13:15:00,0.001,0.001,0.001,0.22733333333333333,11.0
2024-01-01 13:30:00,0.001,0.001,0.001,0.1993333333333333,6.6
2024-01-01 13:45:00,0.001,0.001,0.001,0.364,0.0
2024-01-01 14:00:00,0.001,0.001,0.001,0.2753333333333333,0.0
2024-01-01 14:15:00,0.001,0.001,0.001,0.13053333333333333,0.0
2024-01-01 14:30:00,0.001,0.001,0.001,0.7280666666666666,0.0
2024-01-01 14:45:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-01 15:00:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 15:15:00,0.001,0.001,0.001,0.14133333333333334,0.0
2024-01-01 15:30:00,0.001,0.001,0.001,0.23,0.0
2024-01-01 15:45:00,0.001,0.001,0.001,0.179,0.0
2024-01-01 16:00:00,0.001,0.001,0.001,0.15366666666666667,5.133333333333334
2024-01-01 16:15:00,0.001,0.001,0.001,0.04,4.4
2024-01-01 16:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 16:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 17:00:00,0.001,0.001,0.001,0.22766666666666666,0.0
2024-01-01 17:15:00,0.001,0.001,0.001,0.33433333333333337,2.933333333333333
2024-01-01 17:30:00,0.001,0.001,0.001,2.0212,0.0
2024-01-01 17:45:00,0.001,0.001,0.001,0.9995999999999999,0.0
2024-01-01 18:00:00,0.001,0.001,0.001,0.08033333333333334,0.0
2024-01-01 18:15:00,0.001,0.001,0.001,0.161,0.0
2024-01-01 18:30:00,0.001,0.001,0.001,0.8233412474575578,0.0
2024-01-01 18:45:00,0.001,0.001,0.001,0.5178237423726735,0.0
2024-01-01 19:00:00,0.001,0.001,0.001,0.2464904090393402,0.0
2024-01-01 19:15:00,0.001,0.001,0.001,0.26155707570600684,0.0
2024-01-01 19:30:00,0.001,0.001,0.001,0.22122374237267348,0.0
2024-01-01 19:45:00,0.001,0.001,0.001,0.17282374237267348,0.0
2024-01-01 20:00:00,0.001,0.001,0.001,0.3907529979660463,0.0
2024-01-01 20:15:00,0.001,0.001,0.001,0.535,0.0
2024-01-01 20:30:00,0.001,0.001,0.001,0.33833333333333326,0.0
2024-01-01 20:45:00,0.001,0.001,0.001,0.18834523770585906,0.0
2024-01-01 21:00:00,0.001,0.001,0.001,0.36675785791771975,0.0
2024-01-01 21:15:00,0.001,0.001,0.001,0.33570927305892106,0.0
2024-01-01 21:30:00,0.001,0.001,0.001,0.4803759397255878,0.0
2024-01-01 21:45:00,0.001,0.001,0.001,0.4127092730589211,0.0
2024-01-01 22:00:00,0.001,0.001,0.001,0.9151759397255879,0.0
2024-01-01 22:15:00,0.001,0.001,0.001,0.3621759397255878,0.0
2024-01-01 22:30:00,0.001,0.001,0.001,0.2608426063922545,0.0
2024-01-01 22:45:00,0.001,0.001,0.001,0.38737593972558776,0.0
2024-01-01 23:00:00,0.001,0.001,0.001,0.4803759397255878,0.0
2024-01-01 23:15:00,0.001,0.001,0.001,0.3230883941177554,0.0
2024-01-01 23:30:00,0.001,0.001,0.001,0.39515707570600683,0.0
2024-01-01 23:45:00,0.001,0.001,0.001,0.25795707570600684,0.0
2024-01-02 00:00:00,0.001,0.001,0.001,0.15782374237267352,0.0
2024-01-02 00:15:00,0.001,0.001,0.001,0.2864904090393402,0.0
2024-01-02 00:30:00,0.001,0.001,0.001,0.27545491615817824,0.0
2024-01-02 00:45:00,0.001,0.001,0.001,0.161,0.0
2024-01-02 01:00:00,0.001,0.001,0.001,0.14486666666666667,0.0
2024-01-02 01:15:00,0.001,0.001,0.001,0.21733333333333335,0.0
2024-01-02 01:30:00,0.001,0.001,0.001,0.18966666666666668,0.0
2024-01-02 01:45:00,0.001,0.001,0.001,0.5948,0.0
2024-01-02 02:00:00,0.001,0.001,0.001,0.10200000000000001,0.0
2024-01-02 02:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 02:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.10333333333333333,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.292,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.25833333333333336,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 04:30:00,0.001,0.001,0.001,0.29300000000000004,0.0
2024-01-02 04:45:00,0.001,0.001,0.001,0.331,0.0
2024-01-02 05:00:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 05:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.292,0.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.14133333333333334,0.0
2024-01-02 06:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.04,0.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.6350666666666667,0.0
2024-01-02 07:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.15166666666666667,0.0
2024-01-02 08:00:00,0.001,0.001,0.001,0.23,0.0
2024-01-02 08:15:00,0.001,0.001,0.001,0.06533333333333333,0.0
2024-01-02 08:30:00,0.001,0.001,0.001,0.4398,0.0
2024-01-02 08:45:00,0.001,0.001,0.001,0.15839616361573608,0.0
2024-01-02 09:00:00,0.001,0.001,0.001,0.25381040903934016,0.0
2024-01-02 09:15:00,0.001,0.001,0.001,0.0518237423726735,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.22915707570600682,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.19115707570600685,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.12524407773996057,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.3724266666666667,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.5502,0.0
2024-01-02 10:45:00,0.001,0.001,0.042154049271240696,0.161,0.0
2024-01-02 11:00:00,0.001,0.001,0.3286032769611479,0.26849333333333336,6.6
2024-01-02 11:15:00,0.001,0.001,0.7776798389088754,0.44458523770585906,8.8
2024-01-02 11:30:00,0.001,0.001,0.16114019821312534,0.24686202966927076,0.0
2024-01-02 11:45:00,0.001,0.001,0.1581828177695388,0.23837593972558782,0.0
2024-01-02 12:00:00,0.001,0.001,1.000722737988656,2.1858426063922547,0.0
2024-01-02 12:15:00,0.001,0.001,0.7836777193005633,0.8490426063922546,0.0
2024-01-02 12:30:00,0.001,0.001,0.12242849310647148,0.8472426063922546,0.0
2024-01-02 12:45:00,0.001,0.001,0.2539360595937185,0.4777092730589211,0.0
2024-01-02 13:00:00,0.001,0.001,0.7200642343758334,0.6293759397255877,0.0
2024-01-02 13:15:00,0.001,0.001,0.2705145916472217,0.8518426063922545,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.7034629841464402,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,2.9437647484745346,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,1.692357075706007,0.0
2024-01-02 14:15:00,0.4756208716345978,0.001,0.001,0.20849040903934016,0.0
2024-01-02 14:30:00,0.7920347860576631,0.001,0.001,0.6065570757060068,8.8
2024-01-02 14:45:00,0.7920347860576631,0.001,0.001,0.4597570757060068,11.0
2024-01-02 15:00:00,0.7920347860576631,0.001,0.001,0.3068237423726735,0.0
2024-01-02 15:15:00,0.7920347860576631,0.001,0.001,1.8318904090393402,0.0
2024-01-02 15:30:00,0.7920347860576631,0.001,0.001,2.4288237423726735,0.0
2024-01-02 15:45:00,0.7920347860576631,0.001,0.001,0.4634770757060068,0.0
2024-01-02 16:00:00,0.7920347860576631,0.001,0.001,0.3098904090393402,0.0
2024-01-02 16:15:00,0.7920347860576631,0.001,0.001,0.3216237423726735,4.4
2024-01-02 16:30:00,0.7920347860576631,0.001,0.001,1.2328104090393404,0.0
2024-01-02 16:45:00,0.7920347860576631,0.001,0.001,2.212110702019729,0.0
2024-01-02 17:00:00,0.7920347860576631,0.001,0.001,1.393309273058921,0.0
2024-01-02 17:15:00,0.7920347860576631,0.001,0.001,0.3180426063922545,0.0
2024-01-02 17:30:00,0.7920347860576631,0.001,0.001,0.3190026063922545,5.133333333333334
2024-01-02 17:45:00,0.3701495668269094,0.001,0.001,0.8607492730589212,0.0
2024-01-02 18:00:00,0.001,0.001,0.001,0.3398814344707002,0.0
2024-01-02 18:15:00,0.001,0.001,0.001,2.2612,0.0
2024-01-02 18:30:00,0.001,0.001,0.001,0.9450666666666667,0.0
2024-01-02 18:45:00,0.001,0.001,0.001,2.155533333333333,0.0
2024-01-02 19:00:00,0.001,0.001,0.001,1.6376666666666668,0.0
2024-01-02 19:15:00,0.001,0.001,0.001,0.22433333333333333,0.0
2024-01-02 19:30:00,0.001,0.001,0.001,0.3512446213138392,0.0
2024-01-02 19:45:00,0.001,0.001,0.001,0.14670927305892112,0.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.33049593972558783,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.3593759397255878,0.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.20919152661834017,0.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.27171946193601393,0.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.4163092730589211,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.9025092730589213,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.8388426063922545,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.5723092730589212,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.2925051953189605,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.3253759397255878,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.3212605555295344,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.49415707570600687,0.0
2024-01-02 23:00:00,0.001,0.001,0.001,1.0186904090393403,0.0
2024-01-02 23:15:00,0.001,0.001,0.001,0.3558237423726735,0.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.2998904090393402,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.3071754385386077,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,0.28839944074256463,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.5017092730589211,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.5842426063922544,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.24004260639225447,0.0
2024-01-03 01:00:00,0.001,0.001,0.001,0.18045385571376277,0.0
2024-01-03 01:15:00,0.001,0.001,0.001,0.161,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.0884,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.15366666666666667,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.331,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.17933333333333332,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.5730666666666667,0.0
2024-01-03 02:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 03:00:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.195,0.0
2024-01-03 03:30:00,0.001,0.001,0.001,0.16533333333333333,0.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.23,0.0
2024-01-03 04:00:00,0.001,0.001,0.001,0.10333333333333333,0.0
2024-01-03 04:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.10200000000000001,0.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.195,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.17933333333333332,0.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.21733333333333335,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.15366666666666667,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.15366666666666667,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.06533333333333333,0.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.23,0.0
2024-01-03 07:15:00,0.001,0.001,0.001,0.15166666666666667,0.0
2024-01-03 07:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-03 07:45:00,0.001,0.001,0.001,0.10200000000000001,0.0
2024-01-03 08:00:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 08:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 08:30:00,0.001,0.001,0.001,0.14133333333333334,0.0
2024-01-03 08:45:00,0.001,0.001,0.001,0.292,0.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.22033333333333335,0.0
2024-01-03 09:15:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-03 09:30:00,0.001,0.001,0.001,0.1126,0.0
2024-01-03 09:45:00,0.001,0.001,0.001,0.161,0.0
2024-01-03 10:00:00,0.001,0.001,0.001,1.0938666666666668,0.0
2024-01-03 10:15:00,0.001,0.001,0.001,0.9850666666666666,0.0
2024-01-03 10:30:00,0.001,0.001,0.001,0.414,0.0
2024-01-03 10:45:00,0.001,0.001,0.001,0.09646666666666667,10.266666666666667
2024-01-03 11:00:00,0.001,0.001,0.001,0.04,11.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.04,11.0
2024-01-03 11:30:00,0.001,0.001,0.001,2.2894,11.0
2024-01-03 11:45:00,0.001,0.001,0.001,1.058,2.933333333333333
2024-01-03 12:00:00,0.001,0.001,0.001,0.8250666666666667,0.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.10333333333333333,0.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-03 12:45:00,0.001,0.001,0.001,0.050517399117638105,0.0
2024-01-03 13:00:00,0.001,0.001,0.001,0.1655521973529143,0.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.36055219735291427,0.0
2024-01-03 13:30:00,0.001,0.001,0.001,0.8882855306862477,0.0
2024-01-03 13:45:00,0.001,0.001,0.001,0.38288553068624764,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.1872347982352762,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.12873333333333334,3.6666666666666665
2024-01-03 14:30:00,0.001,0.001,0.001,0.6417866666666666,10.266666666666667
2024-01-03 14:45:00,0.001,0.001,0.001,0.18731790030461826,0.0
2024-01-03 15:00:00,0.001,0.001,0.001,0.10870927305892113,0.0
2024-01-03 15:15:00,0.001,0.001,0.001,0.27337593972558777,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.1847092730589211,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.09160579323539352,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.6981412474575579,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,1.35,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,2.0132,0.0
2024-01-03 16:45:00,0.001,0.001,0.001,1.835,0.0
2024-01-03 17:00:00,0.1592069572115326,0.001,0.001,0.6175333333333334,0.0
2024-01-03 17:15:00,0.7920347860576631,0.001,0.001,0.7364533333333333,0.0
2024-01-03 17:30:00,0.7920347860576631,0.001,0.001,0.32388249491511567,0.0
2024-01-03 17:45:00,0.7920347860576631,0.001,0.001,0.08635707570600684,8.066666666666666
2024-01-03 18:00:00,0.7920347860576631,0.001,0.001,0.0518237423726735,8.066666666666666
2024-01-03 18:15:00,0.7920347860576631,0.001,0.001,0.05875707570600684,0.0
2024-01-03 18:30:00,0.7920347860576631,0.001,0.001,0.3754237423726735,0.0
2024-01-03 18:45:00,0.7920347860576631,0.001,0.001,1.0088762962863242,0.0
2024-01-03 19:00:00,0.7920347860576631,0.001,0.001,0.3477521973529143,0.0
2024-01-03 19:15:00,0.7920347860576631,0.001,0.001,2.42982836096865,0.0
2024-01-03 19:30:00,0.7920347860576631,0.001,0.001,3.045895939725588,0.0
2024-01-03 19:45:00,0.7920347860576631,0.001,0.001,0.3253759397255878,0.0
2024-01-03 20:00:00,0.7920347860576631,0.001,0.001,0.3990426063922544,0.0
2024-01-03 20:15:00,0.7920347860576631,0.001,0.001,1.0771092730589211,0.0
2024-01-03 20:30:00,0.7920347860576631,0.001,0.001,0.46370927305892107,0.0
2024-01-03 20:45:00,0.264678262019221,0.001,0.001,0.8714426063922546,0.0
2024-01-03 21:00:00,0.001,0.001,0.001,0.32785854060794967,0.0
2024-01-03 21:15:00,0.001,0.001,0.001,0.3375092730589211,0.0
2024-01-03 21:30:00,0.001,0.001,0.001,0.3793092730589211,0.0
2024-01-03 21:45:00,0.001,0.001,0.001,0.9469092730589211,0.0
2024-01-03 22:00:00,0.001,0.001,0.001,0.5130426063922545,0.0
2024-01-03 22:15:00,0.001,0.001,0.001,0.3253759397255878,0.0
2024-01-03 22:30:00,0.001,0.001,0.001,0.3253759397255878,0.0
2024-01-03 22:45:00,0.001,0.001,0.001,0.3253759397255878,0.0
2024-01-03 23:00:00,0.001,0.001,0.001,0.3825759397255878,0.0
2024-01-03 23:15:00,0.001,0.001,0.001,0.4488426063922545,0.0
2024-01-03 23:30:00,0.001,0.001,0.001,0.5283759397255877,0.0
2024-01-03 23:45:00,0.001,0.001,0.001,0.4273585498457431,0.0
2024-01-04 00:00:00,0.001,0.001,0.001,0.27799999999999997,0.0
2024-01-04 00:15:00,0.001,0.001,0.001,0.16326666666666664,0.0
2024-01-04 00:30:00,0.001,0.001,0.001,0.195,0.0
2024-01-04 00:45:00,0.001,0.001,0.001,0.10200000000000001,0.0
2024-01-04 01:00:00,0.001,0.001,0.001,0.14133333333333334,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.32680000000000003,0.0
2024-01-04 01:30:00,0.001,0.001,0.001,0.18633333333333332,0.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.223,0.0
2024-01-04 02:00:00,0.001,0.001,0.001,0.316,0.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.6479333333333334,0.0
2024-01-04 02:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.21733333333333335,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.4458666666666667,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.6867333333333333,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.15366666666666667,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.04,7.333333333333333
2024-01-04 04:15:00,0.001,0.001,0.001,0.10333333333333333,0.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.24033333333333334,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.25833333333333336,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.6350666666666667,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.5730666666666667,10.266666666666667
2024-01-04 06:00:00,0.001,0.001,0.001,0.6411333333333334,4.4
2024-01-04 06:15:00,0.001,0.001,0.001,0.37233333333333335,0.0
2024-01-04 06:30:00,0.001,0.001,0.001,0.06333333333333332,0.0
2024-01-04 06:45:00,0.001,0.001,0.001,0.053,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.053,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.053,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.1816,3.6666666666666665
2024-01-04 07:45:00,0.001,0.001,0.001,0.38782666666666665,5.866666666666666
2024-01-04 08:00:00,0.001,0.001,0.001,0.22965333333333335,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.050333333333333334,0.0
2024-01-04 09:00:00,0.001,0.001,0.001,0.195,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,1.0275333333333334,0.0
2024-01-04 09:30:00,0.001,0.001,0.001,2.416533333333333,0.0
2024-01-04 09:45:00,0.001,0.001,0.001,1.601,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.16966666666666666,0.0
2024-01-04 10:15:00,0.001,0.001,0.001,0.3464,0.0
2024-01-04 10:30:00,0.001,0.001,0.001,0.3400354928811619,0.0
2024-01-04 10:45:00,0.5810921764422863,0.001,0.001,0.18002374237267352,0.0
2024-01-04 11:00:00,0.7920347860576631,0.001,0.001,0.6419570757060069,0.0
2024-01-04 11:15:00,0.7920347860576631,0.001,0.001,0.7346237423726735,0.0
2024-01-04 11:30:00,0.7920347860576631,0.001,0.001,0.3648628302824027,0.0
2024-01-04 11:45:00,0.7920347860576631,0.001,0.001,0.6187333333333334,0.0
2024-01-04 12:00:00,0.7920347860576631,0.001,0.001,0.4086666666666667,0.0
2024-01-04 12:15:00,0.7920347860576631,0.001,0.001,0.295,0.0
2024-01-04 12:30:00,0.7920347860576631,0.001,0.001,0.3557333333333333,0.0
2024-01-04 12:45:00,0.7920347860576631,0.001,0.001,0.5945333333333332,0.0
2024-01-04 13:00:00,0.7920347860576631,0.001,0.001,0.34190998618039375,0.0
2024-01-04 13:15:00,0.7920347860576631,0.001,0.001,0.43861593972558777,0.0
2024-01-04 13:30:00,0.7920347860576631,0.001,0.001,0.9776026063922545,0.0
2024-01-04 13:45:00,0.7920347860576631,0.001,0.001,0.33837593972558777,0.0
2024-01-04 14:00:00,0.7920347860576631,0.001,0.001,0.4266959397255877,0.0
2024-01-04 14:15:00,0.21194260961537684,0.001,0.001,0.36244260639225445,0.0
2024-01-04 14:30:00,0.001,0.001,0.001,0.4296078081569783,0.0
2024-01-04 14:45:00,0.001,0.001,0.001,0.27312520727461637,0.0
2024-01-04 15:00:00,0.26467826201922107,0.001,0.001,0.10670927305892114,0.0
2024-01-04 15:15:00,0.7920347860576631,0.001,0.001,0.10444260639225447,0.0
2024-01-04 15:30:00,0.7920347860576631,0.001,0.001,0.20468553068624765,0.0
2024-01-04 15:45:00,0.7920347860576631,0.001,0.001,0.2259521973529143,0.0
2024-01-04 16:00:00,0.7920347860576631,0.001,0.001,0.6024945052548876,0.0
2024-01-04 16:15:00,0.7920347860576631,0.001,0.001,0.497,1.4666666666666666
2024-01-04 16:30:00,0.7920347860576631,0.001,0.001,0.282,11.0
2024-01-04 16:45:00,0.7920347860576631,0.001,0.001,0.3109217366888822,11.0
2024-01-04 17:00:00,0.7920347860576631,0.001,0.001,0.6243759397255879,10.266666666666667
2024-01-04 17:15:00,0.7920347860576631,0.001,0.001,0.22770927305892114,0.0
2024-01-04 17:30:00,0.7920347860576631,0.001,0.001,0.4817759397255878,0.0
2024-01-04 17:45:00,0.7920347860576631,0.001,0.001,0.5903759397255878,0.0
2024-01-04 18:00:00,0.7920347860576631,0.001,0.001,0.2911092730589211,0.0
2024-01-04 18:15:00,0.7920347860576631,0.001,0.001,0.2697797761098517,8.066666666666666
2024-01-04 18:30:00,0.001,0.001,0.001,1.3471121973529143,5.133333333333334
2024-01-04 18:45:00,0.001,0.001,0.001,1.1544455306862476,0.0
2024-01-04 19:00:00,0.001,0.001,0.001,0.3257366104601619,0.0
2024-01-04 19:15:00,0.001,0.001,0.001,0.4050426063922545,0.0
2024-01-04 19:30:00,0.001,0.001,0.001,0.335674474823645,0.0
2024-01-04 19:45:00,0.001,0.001,0.001,0.17889040903934017,0.0
2024-01-04 20:00:00,0.001,0.001,0.001,0.20509040903934014,0.0
2024-01-04 20:15:00,0.001,0.001,0.001,0.9360932909464348,0.0
2024-01-04 20:30:00,0.001,0.001,0.001,0.4272188640195809,0.0
2024-01-04 20:45:00,0.001,0.001,0.001,0.3855521973529143,0.0
2024-01-04 21:00:00,0.001,0.001,0.001,0.4122896084262082,0.0
2024-01-04 21:15:00,0.001,0.001,0.001,0.40170927305892107,0.0
2024-01-04 21:30:00,0.001,0.001,0.001,0.25576898007853255,0.0
2024-01-04 21:45:00,0.001,0.001,0.036593312409691596,0.3716237423726735,0.0
2024-01-04 22:00:00,0.001,0.001,0.19006134212123083,0.38527245990206016,0.0
2024-01-04 22:15:00,0.001,0.001,0.7803025484349668,0.3253759397255878,0.0
2024-01-04 22:30:00,0.001,0.001,0.5492199581826239,0.3517759397255878,0.0
2024-01-04 22:45:00,0.001,0.001,0.1434513441698239,0.5271092730589211,0.0
2024-01-04 23:00:00,0.001,0.001,0.2554147936828785,0.9433445245843866,0.0
2024-01-04 23:15:00,0.001,0.001,0.67508669111518,0.36055219735291427,0.0
2024-01-04 23:30:00,0.001,0.001,0.09870951859967539,0.21588553068624763,0.0
2024-01-04 23:45:00,0.001,0.001,0.18557756726486918,0.18376813156860955,0.0
2024-01-05 00:00:00,0.001,0.001,0.6515005920059885,0.6176855306862475,0.0
2024-01-05 00:15:00,0.001,0.001,0.001,0.3825521973529143,0.0
2024-01-05 00:30:00,0.001,0.001,0.001,0.40755219735291426,0.0
2024-01-05 00:45:00,0.001,0.001,0.001,0.24168553068624762,0.0
2024-01-05 01:00:00,0.001,0.001,0.001,0.05893131841174858,0.0
2024-01-05 01:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-05 01:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-05 01:45:00,0.001,0.001,0.001,0.15166666666666667,0.0
2024-01-05 02:00:00,0.001,0.001,0.001,0.7848,0.0
2024-01-05 02:15:00,0.001,0.001,0.001,0.12733333333333335,0.0
2024-01-05 02:30:00,0.001,0.001,0.001,0.04,0.0
2024-01-05 02:45:00,0.001,0.001,0.001,0.04,0.0
2024-01-05 03:00:00,0.001,0.001,0.001,0.04,0.0
