,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,11.0,0.8051496397958303,11.002069086684935,11.499159184296003,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,11.0,0.8051496397958303,11.00647024705049,11.497394074263717,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,11.0,0.8051496397958303,11.010821453863304,11.495685017249825,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,11.0,0.8051496397958303,11.015123550935321,11.494030939556682,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,11.0,0.8051496397958303,11.0193773668499,11.492430787164247,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,11.0,0.8051496397958303,11.023583715238951,11.490883525371336,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,11.0,0.8051496397958303,11.027743395055035,11.489388138443344,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,11.0,0.8051496397958303,11.031857190838496,11.487943629266464,12.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,11.0,0.8051496397958303,11.035656715069075,11.484547023975631,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,11.0,0.8051496397958303,11.039086062810549,11.47894206539645,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,11.0,0.8051496397958303,11.04244397918631,11.47343215626962,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,11.0,0.8051496397958303,11.045731785299047,11.46801558032439,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,11.0,0.8051496397958303,11.04895077813809,11.462690652526156,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,11.0,0.8051496397958303,11.052102231018832,11.457455718507424,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,11.0,0.8051496397958303,11.055187394014172,11.452309154009134,11.0,60.0,60.0,0.0,0.0,0.0,0.0,0,0,0
