,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.059333333333333335,4.333333333333333
2024-01-01 00:15:00,0.001,0.0,0.049,3.3333333333333335
2024-01-01 00:30:00,0.001,0.0,0.115,0.0
2024-01-01 00:45:00,0.001,0.0,0.115,0.0
2024-01-01 01:00:00,0.001,0.0,0.06966666666666667,0.0
2024-01-01 01:15:00,0.001,0.0,0.204,0.0
2024-01-01 01:30:00,0.001,0.0,0.111,0.0
2024-01-01 01:45:00,0.001,0.0,0.049,0.0
2024-01-01 02:00:00,0.001,0.0,0.10766666666666666,0.0
2024-01-01 02:15:00,0.001,0.0,0.12233333333333334,0.0
2024-01-01 02:30:00,0.001,0.0,0.049,0.0
2024-01-01 02:45:00,0.001,0.0,0.173,0.0
2024-01-01 03:00:00,0.001,0.0,0.16266666666666665,0.0
2024-01-01 03:15:00,0.001,0.0,0.049,0.0
2024-01-01 03:30:00,0.001,0.0,0.10033333333333334,0.0
2024-01-01 03:45:00,0.001,0.0,0.12966666666666668,0.0
2024-01-01 04:00:00,0.001,0.0,0.049,0.0
2024-01-01 04:15:00,0.001,0.0,0.12133333333333332,0.0
2024-01-01 04:30:00,0.001,0.0,0.204,0.0
2024-01-01 04:45:00,0.001,0.0,0.059333333333333335,0.0
2024-01-01 05:00:00,0.001,0.0,0.093,0.0
2024-01-01 05:15:00,0.001,0.0,0.137,0.0
2024-01-01 05:30:00,0.001,0.0,0.049,2.0
2024-01-01 05:45:00,0.001,0.0,0.06966666666666667,0.0
2024-01-01 06:00:00,0.001,0.0,0.204,0.0
2024-01-01 06:15:00,0.001,0.0,0.111,0.0
2024-01-01 06:30:00,0.001,0.0,0.08566666666666668,0.0
2024-01-01 06:45:00,0.001,0.0,0.14433333333333334,0.0
2024-01-01 07:00:00,0.001,0.0,0.049,0.0
2024-01-01 07:15:00,0.001,0.0,0.049,0.0
2024-01-01 07:30:00,0.001,0.0,0.173,0.0
2024-01-01 07:45:00,0.001,0.0,0.16266666666666665,0.0
2024-01-01 08:00:00,0.001,0.0,0.07833333333333334,0.0
2024-01-01 08:15:00,0.001,0.0,0.2582666666666667,0.0
2024-01-01 08:30:00,0.001,0.0,0.183,0.0
2024-01-01 08:45:00,0.001,0.0,0.183,0.0
2024-01-01 09:00:00,0.001,0.0,0.25533333333333336,0.0
2024-01-01 09:15:00,0.001,0.0,0.24753333333333333,0.0
2024-01-01 09:30:00,0.001,0.0,0.08133333333333333,0.0
2024-01-01 09:45:00,0.001,0.0,0.159,0.0
2024-01-01 10:00:00,0.001,0.0,0.049,0.0
2024-01-01 10:15:00,0.001,0.0,0.049,0.0
2024-01-01 10:30:00,0.001,0.0,0.06966666666666667,0.0
2024-01-01 10:45:00,0.001,0.0,0.204,0.0
2024-01-01 11:00:00,0.001,0.0,0.12566666666666668,0.0
2024-01-01 11:15:00,0.001,0.0,0.159,0.0
2024-01-01 11:30:00,0.001,0.0,0.05633333333333333,0.0
2024-01-01 11:45:00,0.001,0.0,0.049,2.0
2024-01-01 12:00:00,0.001,0.0,0.049,0.0
2024-01-01 12:15:00,0.001,0.0,0.173,0.0
2024-01-01 12:30:00,0.001,0.0,0.16999999999999998,0.0
2024-01-01 12:45:00,0.001,0.0,0.159,0.0
2024-01-01 13:00:00,0.001,0.0,0.06366666666666668,0.0
2024-01-01 13:15:00,0.001,0.0,0.049,0.0
2024-01-01 13:30:00,0.001,0.0,0.049,0.0
2024-01-01 13:45:00,0.001,0.0,0.12133333333333332,0.0
2024-01-01 14:00:00,0.001,0.0,0.204,0.0
2024-01-01 14:15:00,0.001,0.0,0.27973333333333333,0.0
2024-01-01 14:30:00,0.001,0.0,0.071,0.0
2024-01-01 14:45:00,0.001,0.0,0.049,0.0
2024-01-01 15:00:00,0.001,0.0,0.049,0.0
2024-01-01 15:15:00,0.001,0.0,0.06966666666666667,0.0
2024-01-01 15:30:00,0.001,0.0,0.204,0.0
2024-01-01 15:45:00,0.001,0.0,0.21366666666666667,0.0
2024-01-01 16:00:00,0.001,0.0,0.07833333333333334,0.0
2024-01-01 16:15:00,0.001,0.0,0.049,0.0
2024-01-01 16:30:00,0.001,0.0,0.13946666666666666,0.0
2024-01-01 16:45:00,0.001,0.0,0.19021774644058095,0.0
2024-01-01 17:00:00,0.001,0.0,0.32052374237267345,0.0
2024-01-01 17:15:00,0.001,0.0,0.40552374237267347,0.0
2024-01-01 17:30:00,0.001,0.0,0.32151040903934014,0.0
2024-01-01 17:45:00,0.001,0.0,0.19510407773996055,0.0
2024-01-01 18:00:00,0.001,0.0,0.19769999999999996,0.0
2024-01-01 18:15:00,0.001,0.0,0.19769999999999996,0.0
2024-01-01 18:30:00,0.001,0.0,0.33627333333333337,0.0
2024-01-01 18:45:00,0.001,0.0,0.6615,0.0
2024-01-01 19:00:00,0.001,0.0,0.39672666666666667,0.0
2024-01-01 19:15:00,0.001,0.0,0.3430312124445024,0.3333333333333333
2024-01-01 19:30:00,0.001,0.0,0.3490759397255878,1.6666666666666667
2024-01-01 19:45:00,0.001,0.0,0.43780927305892114,0.0
2024-01-01 20:00:00,0.001,0.0,0.3858759397255878,0.0
2024-01-01 20:15:00,0.001,0.0,0.577382648779153,0.0
2024-01-01 20:30:00,0.001,0.0,0.4292805767229837,0.0
2024-01-01 20:45:00,0.001,0.0,0.3841605555295345,0.0
2024-01-01 21:00:00,0.001,0.0,0.38940927305892115,0.0
2024-01-01 21:15:00,0.001,0.0,0.4700759397255878,0.0
2024-01-01 21:30:00,0.001,0.0,0.4700759397255878,0.0
2024-01-01 21:45:00,0.001,0.0,0.6587385286522939,0.0
2024-01-01 22:00:00,0.001,0.0,0.5676242527974471,0.0
2024-01-01 22:15:00,0.001,0.0,0.28525707570600684,0.0
2024-01-01 22:30:00,0.001,0.0002,0.35785707570600683,0.0
2024-01-01 22:45:00,0.001,1.9501333333333333,0.4385237423726735,0.0
2024-01-01 23:00:00,0.001,1.2004666666666668,0.4385281859111638,0.0
2024-01-01 23:15:00,0.001,1.5003333333333333,0.5989502791607824,0.0
2024-01-01 23:30:00,0.001,0.0008,0.6104092730589212,0.0
2024-01-01 23:45:00,0.001,0.0,0.34327593972558784,0.0
2024-01-02 00:00:00,0.001,0.0,0.2280759397255878,0.0
2024-01-02 00:15:00,0.001,0.0,0.2280759397255878,0.0
2024-01-02 00:30:00,0.001,0.0,0.20257291319224927,0.0
2024-01-02 00:45:00,0.001,0.0,0.19166,0.0
2024-01-02 01:00:00,0.001,0.0,0.2773333333333333,0.0
2024-01-02 01:15:00,0.001,0.0,0.111,0.0
2024-01-02 01:30:00,0.001,0.0,0.049,0.0
2024-01-02 01:45:00,0.001,0.0,0.049,0.0
2024-01-02 02:00:00,0.001,0.0,0.049,0.0
2024-01-02 02:15:00,0.001,0.0,0.10033333333333334,0.0
2024-01-02 02:30:00,0.001,0.0,0.25366666666666665,0.0
2024-01-02 02:45:00,0.001,0.0,0.16266666666666665,0.0
2024-01-02 03:00:00,0.001,0.0,0.049,0.0
2024-01-02 03:15:00,0.001,0.0,0.049,0.0
2024-01-02 03:30:00,0.001,0.0,0.049,0.0
2024-01-02 03:45:00,0.001,0.0,0.093,0.0
2024-01-02 04:00:00,0.001,0.0,0.20933333333333334,0.0
2024-01-02 04:15:00,0.001,0.0,0.204,2.0
2024-01-02 04:30:00,0.001,0.0,0.059333333333333335,0.0
2024-01-02 04:45:00,0.001,0.0,0.049,0.0
2024-01-02 05:00:00,0.001,0.0,0.049,0.0
2024-01-02 05:15:00,0.001,0.0,0.08566666666666668,0.0
2024-01-02 05:30:00,0.001,0.0,0.165,0.0
2024-01-02 05:45:00,0.001,0.0,0.204,0.0
2024-01-02 06:00:00,0.001,0.0,0.111,0.0
2024-01-02 06:15:00,0.001,0.0,0.049,0.0
2024-01-02 06:30:00,0.001,0.0,0.06026666666666667,0.0
2024-01-02 06:45:00,0.001,0.0,0.09133333333333332,0.0
2024-01-02 07:00:00,0.001,0.0,0.16466666666666666,0.0
2024-01-02 07:15:00,0.001,0.0,0.186,0.0
2024-01-02 07:30:00,0.001,0.0,0.1644,0.0
2024-01-02 07:45:00,0.001,0.0,0.049,0.0
2024-01-02 08:00:00,0.001,0.0,0.049,0.0
2024-01-02 08:15:00,0.001,0.0,0.071,0.0
2024-01-02 08:30:00,0.001,0.0,0.159,0.0
2024-01-02 08:45:00,0.001,0.0,0.12133333333333332,0.0
2024-01-02 09:00:00,0.001,0.0,0.21439999999999998,0.0
2024-01-02 09:15:00,0.001,0.0,0.07233333333333333,0.0
2024-01-02 09:30:00,0.001,0.0,0.06199999999999999,0.0
2024-01-02 09:45:00,0.001,0.0,0.07666666666666666,0.0
2024-01-02 10:00:00,0.001,0.0,0.16593333333333332,0.0
2024-01-02 10:15:00,0.001,0.0,0.077,0.0
2024-01-02 10:30:00,0.001,0.0,0.204,0.0
2024-01-02 10:45:00,0.001,0.0,0.111,0.0
2024-01-02 11:00:00,0.001,0.0,0.049,0.0
2024-01-02 11:15:00,0.001,0.0,0.05633333333333333,0.0
2024-01-02 11:30:00,0.001,0.0,0.159,0.0
2024-01-02 11:45:00,0.001,0.0,0.06366666666666668,0.0
2024-01-02 12:00:00,0.001,0.0,0.173,0.0
2024-01-02 12:15:00,0.001,0.0,0.16266666666666665,0.0
2024-01-02 12:30:00,0.001,0.0,0.049,0.0
2024-01-02 12:45:00,0.001,0.0,0.049,0.0
2024-01-02 13:00:00,0.001,0.0,0.159,2.0
2024-01-02 13:15:00,0.001,0.0,0.071,0.0
2024-01-02 13:30:00,0.001,0.0,0.12133333333333332,0.0
2024-01-02 13:45:00,0.001,0.0,0.204,0.0
2024-01-02 14:00:00,0.001,0.0,0.059333333333333335,0.0
2024-01-02 14:15:00,0.001,0.0,0.049,0.0
2024-01-02 14:30:00,0.001,0.0,0.15166666666666667,0.0
2024-01-02 14:45:00,0.001,0.0,0.07833333333333334,0.0
2024-01-02 15:00:00,0.001,0.0,0.06966666666666667,0.0
2024-01-02 15:15:00,0.001,0.0,0.204,0.0
2024-01-02 15:30:00,0.001,0.0,0.111,0.0
2024-01-02 15:45:00,0.001,0.0,0.15386666666666668,0.0
