,DishWasher,BaseLoad,P_WB
2024-01-01 22:45:00,0.0,0.12566666666666668,0.0
2024-01-01 23:00:00,0.0,0.023,0.0
2024-01-01 23:15:00,0.0,0.21033333333333332,0.0
2024-01-01 23:30:00,0.0,0.29566666666666663,0.0
2024-01-01 23:45:00,0.0,0.061000000000000006,0.0
2024-01-02 00:00:00,0.0,0.10366666666666667,0.0
2024-01-02 00:15:00,0.0,0.067,0.0
2024-01-02 00:30:00,0.0,0.043666666666666666,0.0
2024-01-02 00:45:00,0.0,0.178,0.0
2024-01-02 01:00:00,0.0,0.19333333333333333,0.0
2024-01-02 01:15:00,0.0,0.20433333333333334,0.0
2024-01-02 01:30:00,0.0,0.11833333333333335,0.0
2024-01-02 01:45:00,0.0,0.023,0.0
2024-01-02 02:00:00,0.0,0.09533333333333333,0.0
2024-01-02 02:15:00,0.0,0.15733333333333333,0.0
2024-01-02 02:30:00,0.0,0.04833333333333333,0.0
2024-01-02 02:45:00,0.0,0.301,0.0
2024-01-02 03:00:00,0.0,0.13566666666666669,0.0
2024-01-02 03:15:00,0.0,0.023,0.0
2024-01-02 03:30:00,0.0,0.147,0.0
2024-01-02 03:45:00,0.0,0.10566666666666666,0.0
2024-01-02 04:00:00,0.0,0.059666666666666666,0.0
2024-01-02 04:15:00,0.0,0.21233333333333335,0.0
2024-01-02 04:30:00,0.0,0.213,0.0
2024-01-02 04:45:00,0.0,0.043666666666666666,0.0
2024-01-02 05:00:00,0.0,0.178,0.0
2024-01-02 05:15:00,0.0,0.054,0.0
2024-01-02 05:30:00,0.0,0.11833333333333335,0.0
2024-01-02 05:45:00,0.0,0.052333333333333336,0.0
2024-01-02 06:00:00,0.0,0.20033333333333334,0.0
2024-01-02 06:15:00,0.0,0.20933333333333332,0.2
2024-01-02 06:30:00,0.0,0.15733333333333333,1.2
2024-01-02 06:45:00,0.0,0.6000666666666667,2.6
2024-01-02 07:00:00,0.0,0.10366666666666667,0.6
2024-01-02 07:15:00,0.0,0.023,0.0
2024-01-02 07:30:00,0.0,0.09673333333333334,0.0
2024-01-02 07:45:00,0.0,0.35,2.6
2024-01-02 08:00:00,0.0,1.8296666666666668,3.0
2024-01-02 08:15:00,0.0,2.2580666666666662,3.0
2024-01-02 08:30:00,0.0,0.045000000000000005,3.0
2024-01-02 08:45:00,0.0,0.023,3.0
2024-01-02 09:00:00,0.0,0.043666666666666666,3.0
2024-01-02 09:15:00,0.0,0.3173333333333333,1.2
2024-01-02 09:30:00,0.0,0.2573333333333333,0.0
2024-01-02 09:45:00,0.0,0.09633333333333334,0.0
2024-01-02 10:00:00,0.0,0.023,0.0
2024-01-02 10:15:00,0.0,0.023,0.0
2024-01-02 10:30:00,0.0,0.10573333333333333,0.0
2024-01-02 10:45:00,0.0,0.19566666666666668,0.0
2024-01-02 11:00:00,0.0,1.0026666666666666,1.8
2024-01-02 11:15:00,0.0,1.9924666666666666,2.8
2024-01-02 11:30:00,0.0,0.03426666666666667,0.0
2024-01-02 11:45:00,0.0,0.13551333333333332,0.0
2024-01-02 12:00:00,0.0,0.2957,0.0
2024-01-02 12:15:00,0.0,0.31303333333333333,0.0
2024-01-02 12:30:00,0.0,0.3355666666666667,0.0
2024-01-02 12:45:00,0.0,0.3487,0.0
2024-01-02 13:00:00,0.0,0.15869999999999998,0.0
2024-01-02 13:15:00,0.0,0.17936666666666665,0.0
2024-01-02 13:30:00,0.0,0.32103333333333334,0.0
2024-01-02 13:45:00,0.0,0.29969999999999997,0.0
2024-01-02 14:00:00,0.0,0.16603333333333334,0.0
2024-01-02 14:15:00,0.0,0.3360333333333333,0.0
2024-01-02 14:30:00,0.0,0.2727,0.0
2024-01-02 14:45:00,0.0,0.2310333333333333,0.0
2024-01-02 15:00:00,0.0,0.3590333333333333,0.0
2024-01-02 15:15:00,0.0,0.21736666666666665,0.0
2024-01-02 15:30:00,0.0,0.15869999999999998,0.0
2024-01-02 15:45:00,0.0,0.22203333333333333,0.0
2024-01-02 16:00:00,0.0,0.3487,0.0
2024-01-02 16:15:00,0.0,0.33536666666666665,0.0
2024-01-02 16:30:00,0.0,0.3513666666666666,0.0
2024-01-02 16:45:00,0.0,0.15869999999999998,0.0
2024-01-02 17:00:00,0.0,0.10441999999999999,0.0
2024-01-02 17:15:00,0.0,0.023,0.0
2024-01-02 17:30:00,0.0,0.183,0.0
2024-01-02 17:45:00,0.0,0.4033333333333333,0.0
2024-01-02 18:00:00,0.0,0.10533333333333333,0.0
2024-01-02 18:15:00,0.0,0.023,0.0
2024-01-02 18:30:00,0.0,0.023,1.4
2024-01-02 18:45:00,0.0,0.023,0.0
2024-01-02 19:00:00,0.0,0.14266666666666664,0.0
2024-01-02 19:15:00,0.0,0.45,0.0
2024-01-02 19:30:00,0.0,0.09899999999999999,0.0
2024-01-02 19:45:00,0.0,0.023,0.0
2024-01-02 20:00:00,0.0,0.023,0.0
2024-01-02 20:15:00,0.0,0.023,0.0
2024-01-02 20:30:00,0.0,0.22766666666666663,0.0
2024-01-02 20:45:00,0.0,0.251,0.0
2024-01-02 21:00:00,0.0,0.213,0.0
2024-01-02 21:15:00,0.0,0.023,0.0
2024-01-02 21:30:00,0.0,0.023,0.0
2024-01-02 21:45:00,0.0,0.073,0.0
2024-01-02 22:00:00,0.0,0.2814,1.0
2024-01-02 22:15:00,0.0,0.28129450525488764,0.0
2024-01-02 22:30:00,0.0,0.8746855306862477,0.0
2024-01-02 22:45:00,0.0,0.5244855306862476,0.0
2024-01-02 23:00:00,0.0,0.8183521973529143,0.0
2024-01-02 23:15:00,0.0,0.5788855306862476,0.0
2024-01-02 23:30:00,0.0,0.43601886401958095,0.0
2024-01-02 23:45:00,0.0,0.29755219735291427,0.0
2024-01-03 00:00:00,0.0,0.2721521973529143,0.6
2024-01-03 00:15:00,0.0,0.8975153841960534,0.6
2024-01-03 00:30:00,0.0,0.6426049447254705,2.8
2024-01-03 00:45:00,0.0,0.824018864019581,0.2
2024-01-03 01:00:00,0.0,0.24208553068624764,1.0
2024-01-03 01:15:00,0.0,0.1755521973529143,0.8
2024-01-03 01:30:00,0.0,0.1755521973529143,0.0
2024-01-03 01:45:00,0.0,0.2833333333333333,1.2
2024-01-03 02:00:00,0.0,0.412,0.0
2024-01-03 02:15:00,0.0,0.2638,1.4
2024-01-03 02:30:00,0.0,0.054,3.0
2024-01-03 02:45:00,0.0,0.023,0.4
2024-01-03 03:00:00,0.0,0.023,0.0
2024-01-03 03:15:00,0.0,0.09233333333333334,0.0
2024-01-03 03:30:00,0.0,0.366,0.0
2024-01-03 03:45:00,0.0,0.23333333333333334,0.0
2024-01-03 04:00:00,0.0,0.023,0.0
2024-01-03 04:15:00,0.0,0.023,0.0
2024-01-03 04:30:00,0.0,0.023,0.0
2024-01-03 04:45:00,0.0,0.12566666666666668,0.0
2024-01-03 05:00:00,0.0,0.2703333333333333,0.0
2024-01-03 05:15:00,0.0,0.29566666666666663,0.0
2024-01-03 05:30:00,0.0,0.023,0.0
2024-01-03 05:45:00,0.0,0.023,0.0
2024-01-03 06:00:00,0.0,0.07433333333333333,0.0
2024-01-03 06:15:00,0.0,0.117,0.0
2024-01-03 06:30:00,0.0,0.178,0.0
2024-01-03 06:45:00,0.0,0.2313333333333333,0.0
2024-01-03 07:00:00,0.0,0.137,0.0
2024-01-03 07:15:00,0.0,0.023,0.0
2024-01-03 07:30:00,0.0,0.133,0.0
2024-01-03 07:45:00,0.0,0.11,0.0
2024-01-03 08:00:00,0.0,0.15733333333333333,0.0
2024-01-03 08:15:00,0.0,0.08633333333333333,0.0
2024-01-03 08:30:00,0.0,0.213,0.0
2024-01-03 08:45:00,0.0,0.11966666666666666,0.0
2024-01-03 09:00:00,0.0,0.089,0.0
2024-01-03 09:15:00,0.0,0.147,0.0
2024-01-03 09:30:00,0.0,0.10566666666666666,0.0
2024-01-03 09:45:00,0.0,0.023,0.0
2024-01-03 10:00:00,0.0,0.16966666666666666,0.0
2024-01-03 10:15:00,0.0,0.28500000000000003,0.0
2024-01-03 10:30:00,0.0,0.051000000000000004,0.0
2024-01-03 10:45:00,0.0,0.178,0.0
2024-01-03 11:00:00,0.0,0.054,0.0
2024-01-03 11:15:00,0.0,0.023,0.0
2024-01-03 11:30:00,0.0,0.11433333333333334,0.0
2024-01-03 11:45:00,0.0,0.27166666666666667,0.0
2024-01-03 12:00:00,0.0,0.1713333333333333,0.0
2024-01-03 12:15:00,0.0,0.15733333333333333,0.0
2024-01-03 12:30:00,0.0,0.023,0.0
2024-01-03 12:45:00,0.0,0.03766666666666666,0.0
2024-01-03 13:00:00,0.0,0.133,0.0
2024-01-03 13:15:00,0.0,0.12433333333333334,0.0
2024-01-03 13:30:00,0.0,0.33699999999999997,0.0
2024-01-03 13:45:00,0.0,0.10566666666666666,0.0
2024-01-03 14:00:00,0.0,0.023,0.0
2024-01-03 14:15:00,0.0,0.09633333333333334,0.0
2024-01-03 14:30:00,0.0,0.07433333333333333,0.0
2024-01-03 14:45:00,0.0,0.043666666666666666,0.0
2024-01-03 15:00:00,0.0,0.35533333333333333,0.0
2024-01-03 15:15:00,0.0,0.168,0.0
2024-01-03 15:30:00,0.0,0.045000000000000005,0.0
2024-01-03 15:45:00,0.0,0.12566666666666668,0.0
2024-01-03 16:00:00,0.0,0.023,0.0
2024-01-03 16:15:00,0.0,0.09533333333333333,0.0
2024-01-03 16:30:00,0.0,0.22066666666666668,0.0
2024-01-03 16:45:00,0.0,0.213,0.0
2024-01-03 17:00:00,0.0,0.14166666666666666,0.0
2024-01-03 17:15:00,0.0,0.067,0.0
2024-01-03 17:30:00,0.0,0.023,0.0
2024-01-03 17:45:00,0.0,0.147,0.0
2024-01-03 18:00:00,0.0,0.10566666666666666,0.0
2024-01-03 18:15:00,0.0,0.19166666666666668,0.0
2024-01-03 18:30:00,0.0,0.2703333333333333,0.0
2024-01-03 18:45:00,0.0,0.023,0.0
2024-01-03 19:00:00,0.0,0.043666666666666666,0.0
2024-01-03 19:15:00,0.0,0.178,0.0
2024-01-03 19:30:00,0.0,0.054,0.0
2024-01-03 19:45:00,0.0,0.13633333333333333,0.0
2024-01-03 20:00:00,0.0,0.24966666666666668,0.0
2024-01-03 20:15:00,0.0,0.09899999999999999,0.0
2024-01-03 20:30:00,0.0,0.09533333333333333,0.0
2024-01-03 20:45:00,0.0,0.15733333333333333,0.0
2024-01-03 21:00:00,0.0,0.059666666666666666,0.0
2024-01-03 21:15:00,0.0,0.111,0.0
2024-01-03 21:30:00,0.0,0.12433333333333334,0.0
2024-01-03 21:45:00,0.0,0.213,0.0
2024-01-03 22:00:00,0.0,0.147,0.0
2024-01-03 22:15:00,0.0,0.10566666666666666,0.0
2024-01-03 22:30:00,0.0,0.11833333333333335,0.0
2024-01-03 22:45:00,0.0,0.052333333333333336,0.0
2024-01-03 23:00:00,0.0,0.023,0.0
2024-01-03 23:15:00,0.0,0.221,0.0
2024-01-03 23:30:00,0.0,0.292,0.0
2024-01-03 23:45:00,0.0,0.098,0.0
2024-01-04 00:00:00,0.0,0.10366666666666667,0.0
2024-01-04 00:15:00,0.0,0.023,0.0
2024-01-04 00:30:00,0.0,0.023,0.0
2024-01-04 00:45:00,0.0,0.15866666666666665,3.0
2024-01-04 01:00:00,0.0,0.3473333333333333,3.0
2024-01-04 01:15:00,0.0,0.16366666666666668,0.0
2024-01-04 01:30:00,0.0,0.045000000000000005,0.0
2024-01-04 01:45:00,0.0,0.023,0.0
2024-01-04 02:00:00,0.0,0.023,0.0
2024-01-04 02:15:00,0.0,0.147,0.0
2024-01-04 02:30:00,0.0,0.29633333333333334,0.0
2024-01-04 02:45:00,0.0,0.24833333333333335,0.0
2024-01-04 03:00:00,0.0,0.023,0.0
2024-01-04 03:15:00,0.0,0.023,0.0
2024-01-04 03:30:00,0.0,0.043666666666666666,0.0
2024-01-04 03:45:00,0.0,0.178,0.0
2024-01-04 04:00:00,0.0,0.18933333333333333,0.0
2024-01-04 04:15:00,0.0,0.22766666666666666,0.0
2024-01-04 04:30:00,0.0,0.09899999999999999,0.0
2024-01-04 04:45:00,0.0,0.023,0.0
2024-01-04 05:00:00,0.0,0.09533333333333333,0.0
2024-01-04 05:15:00,0.0,0.216,0.0
2024-01-04 05:30:00,0.0,0.089,0.0
2024-01-04 05:45:00,0.0,0.12433333333333334,0.0
2024-01-04 06:00:00,0.0,0.213,0.0
2024-01-04 06:15:00,0.0,0.023,0.0
2024-01-04 06:30:00,0.0,0.15433333333333332,0.0
2024-01-04 06:45:00,0.0,0.21566666666666665,0.0
2024-01-04 07:00:00,0.0,0.030333333333333334,0.0
2024-01-04 07:15:00,0.0,0.023,0.0
2024-01-04 07:30:00,0.0,0.20033333333333334,0.0
2024-01-04 07:45:00,0.0,0.15766666666666665,0.0
2024-01-04 08:00:00,0.0,0.24399999999999997,0.0
2024-01-04 08:15:00,0.0,0.11266666666666666,0.0
2024-01-04 08:30:00,0.0,0.023,0.0
2024-01-04 08:45:00,0.0,0.023,0.0
2024-01-04 09:00:00,0.0,0.08633333333333333,0.0
2024-01-04 09:15:00,0.0,0.3,0.0
2024-01-04 09:30:00,0.0,0.30533333333333335,0.0
2024-01-04 09:45:00,0.0,0.023,0.0
2024-01-04 10:00:00,0.0,0.023,0.0
2024-01-04 10:15:00,0.0,0.023,0.0
2024-01-04 10:30:00,0.0,0.023,0.0
2024-01-04 10:45:00,0.0,0.35966666666666663,0.0
2024-01-04 11:00:00,0.0,0.309,0.0
2024-01-04 11:15:00,0.0,0.023,0.0
2024-01-04 11:30:00,0.0,0.023,0.0
2024-01-04 11:45:00,0.0,0.023,0.0
2024-01-04 12:00:00,0.0,0.06566666666666666,0.0
2024-01-04 12:15:00,0.0,0.306,0.0
2024-01-04 12:30:00,0.0,0.24400000000000002,0.0
2024-01-04 12:45:00,0.0,0.09899999999999999,0.0
2024-01-04 13:00:00,0.0,0.023,0.0
2024-01-04 13:15:00,0.0,0.023,0.0
2024-01-04 13:30:00,0.0,0.176,0.0
2024-01-04 13:45:00,0.0,0.20133333333333334,0.0
2024-01-04 14:00:00,0.0,0.12433333333333334,0.0
2024-01-04 14:15:00,0.0,0.213,0.0
2024-01-04 14:30:00,0.0,0.023,0.0
2024-01-04 14:45:00,0.0,0.052333333333333336,0.0
2024-01-04 15:00:00,0.0,0.24233333333333332,0.0
2024-01-04 15:15:00,0.0,0.10566666666666666,0.0
2024-01-04 15:30:00,0.0,0.023,0.0
2024-01-04 15:45:00,0.0,0.20033333333333334,0.0
2024-01-04 16:00:00,0.0,0.137,0.0
2024-01-04 16:15:00,0.0,0.13166666666666668,0.0
2024-01-04 16:30:00,0.0,0.21466666666666664,0.0
2024-01-04 16:45:00,0.0,0.12253333333333333,3.0
2024-01-04 17:00:00,0.0,0.158,1.0
2024-01-04 17:15:00,0.0,0.22133333333333333,0.0
2024-01-04 17:30:00,0.0,0.38466666666666666,0.0
2024-01-04 17:45:00,0.0,0.33399999999999996,0.0
2024-01-04 18:00:00,0.0,0.15733333333333333,0.4
2024-01-04 18:15:00,0.0,0.24080000000000001,3.0
2024-01-04 18:30:00,0.0,0.29444871752938667,1.4
2024-01-04 18:45:00,0.0,0.29655219735291427,1.0
2024-01-04 19:00:00,0.0,0.531218864019581,0.0
2024-01-04 19:15:00,0.0,0.6018855306862476,0.0
2024-01-04 19:30:00,0.0,0.2743521973529143,0.0
2024-01-04 19:45:00,0.0,0.06368058596077715,1.0
2024-01-04 20:00:00,0.0,0.023,0.0
2024-01-04 20:15:00,0.0,0.067,1.2
2024-01-04 20:30:00,0.0,0.14966666666666667,3.0
2024-01-04 20:45:00,0.0,0.368,3.0
2024-01-04 21:00:00,0.0,0.13,1.0
2024-01-04 21:15:00,0.0,0.023,0.8
2024-01-04 21:30:00,0.0,0.023,2.0
2024-01-04 21:45:00,0.0,0.12566666666666668,0.0
2024-01-04 22:00:00,0.0,0.11733333333333333,1.2
2024-01-04 22:15:00,0.0,0.25866666666666666,0.4
2024-01-04 22:30:00,0.0,0.213,1.0
2024-01-04 22:45:00,0.0,0.0440347982352762,1.0
2024-01-04 23:00:00,0.0,0.10588553068624763,0.0
2024-01-04 23:15:00,0.0,0.1278855306862476,0.0
2024-01-04 23:30:00,0.0,0.1785521973529143,0.0
2024-01-04 23:45:00,0.0,0.13721886401958097,1.2
2024-01-05 00:00:00,0.0,0.2066437728039162,0.0
2024-01-05 00:15:00,0.0,0.137,0.0
2024-01-05 00:30:00,0.0,0.133,0.0
2024-01-05 00:45:00,0.0,0.058333333333333334,2.0
2024-01-05 01:00:00,0.0,0.178,3.0
2024-01-05 01:15:00,0.0,0.054,3.0
2024-01-05 01:30:00,0.0,0.08633333333333333,0.2
2024-01-05 01:45:00,0.0,0.27166666666666667,0.0
2024-01-05 02:00:00,0.0,0.127,0.0
2024-01-05 02:15:00,0.0,0.09533333333333333,0.0
2024-01-05 02:30:00,0.0,0.15733333333333333,0.0
2024-01-05 02:45:00,0.0,0.023,0.0
2024-01-05 03:00:00,0.0,0.030333333333333334,0.0
2024-01-05 03:15:00,0.0,0.2723333333333333,0.0
2024-01-05 03:30:00,0.0,0.18233333333333332,0.0
2024-01-05 03:45:00,0.0,0.147,0.0
2024-01-05 04:00:00,0.0,0.10566666666666666,0.0
2024-01-05 04:15:00,0.0,0.023,0.0
2024-01-05 04:30:00,0.0,0.6220666666666667,0.0
2024-01-05 04:45:00,0.0,0.107,0.6
2024-01-05 05:00:00,0.0,0.6334666666666667,1.8
2024-01-05 05:15:00,0.0,0.254,0.0
2024-01-05 05:30:00,0.0,0.054,0.0
2024-01-05 05:45:00,0.0,0.03766666666666666,0.0
2024-01-05 06:00:00,0.0,0.133,0.0
2024-01-05 06:15:00,0.0,0.023,0.0
2024-01-05 06:30:00,0.0,0.19666666666666668,0.0
2024-01-05 06:45:00,0.0,0.3473333333333333,0.0
2024-01-05 07:00:00,0.0,0.023,0.0
2024-01-05 07:15:00,0.0,0.09633333333333334,0.0
2024-01-05 07:30:00,0.0,0.07433333333333333,0.0
2024-01-05 07:45:00,0.0,0.023,0.0
2024-01-05 08:00:00,0.0,0.147,0.0
2024-01-05 08:15:00,0.0,0.28300000000000003,0.0
2024-01-05 08:30:00,0.0,0.15899999999999997,0.0
2024-01-05 08:45:00,0.0,0.12566666666666668,0.0
2024-01-05 09:00:00,0.0,0.023,0.0
2024-01-05 09:15:00,0.0,0.043666666666666666,0.0
2024-01-05 09:30:00,0.0,0.178,0.0
2024-01-05 09:45:00,0.0,0.11733333333333333,0.0
2024-01-05 10:00:00,0.0,0.2936666666666667,0.0
2024-01-05 10:15:00,0.0,0.105,0.0
2024-01-05 10:30:00,0.0,0.023,0.0
2024-01-05 10:45:00,0.0,0.09533333333333333,0.0
2024-01-05 11:00:00,0.0,0.15733333333333333,0.0
2024-01-05 11:15:00,0.0,0.052333333333333336,0.0
2024-01-05 11:30:00,0.0,0.25766666666666665,0.0
2024-01-05 11:45:00,0.0,0.175,0.0
2024-01-05 12:00:00,0.0,0.023,0.0
2024-01-05 12:15:00,0.0,0.147,0.0
2024-01-05 12:30:00,0.0,0.10566666666666666,0.0
2024-01-05 12:45:00,0.0,0.111,0.0
2024-01-05 13:00:00,0.0,0.08846666666666667,3.0
2024-01-05 13:15:00,0.0,0.226,0.4
2024-01-05 13:30:00,0.0,0.17333333333333334,1.8
2024-01-05 13:45:00,0.0,0.313,0.0
2024-01-05 14:00:00,0.0,0.22393333333333335,0.0
2024-01-05 14:15:00,0.0,0.28728,0.0
2024-01-05 14:30:00,0.0,0.7530999999999999,1.0
2024-01-05 14:45:00,0.0,0.43796666666666667,0.0
2024-01-05 15:00:00,0.0,0.943936813156861,0.0
2024-01-05 15:15:00,0.0,0.4455855306862477,0.0
2024-01-05 15:30:00,0.0,0.28558553068624765,0.6
2024-01-05 15:45:00,0.0,0.3415855306862477,1.0
2024-01-05 16:00:00,0.0,0.3122521973529143,2.6
2024-01-05 16:15:00,0.0,0.3122521973529143,1.2
2024-01-05 16:30:00,0.0,0.5841368131568611,3.0
2024-01-05 16:45:00,0.0,0.5213666666666666,3.0
2024-01-05 17:00:00,0.0,0.26376666666666665,0.8
2024-01-05 17:15:00,0.0,0.15869999999999998,0.8
2024-01-05 17:30:00,0.0,0.15869999999999998,2.8
2024-01-05 17:45:00,0.0,0.17936666666666665,0.0
2024-01-05 18:00:00,0.0,0.7931,0.0
2024-01-05 18:15:00,0.0,0.6043666666666667,0.0
2024-01-05 18:30:00,0.0,0.3407,0.0
2024-01-05 18:45:00,0.0,0.2807,0.0
2024-01-05 19:00:00,0.0,0.2807,0.0
2024-01-05 19:15:00,0.0,0.5357999999999999,1.6
2024-01-05 19:30:00,0.0,0.22759798507841522,0.4
2024-01-05 19:45:00,0.0,0.26721886401958095,0.0
2024-01-05 20:00:00,0.0,0.31141886401958097,0.0
2024-01-05 20:15:00,0.0,0.1755521973529143,2.0
2024-01-05 20:30:00,0.0,0.16293131841174857,0.8
2024-01-05 20:45:00,0.0,0.26799999999999996,0.0
2024-01-05 21:00:00,0.0,0.23179999999999998,0.0
2024-01-05 21:15:00,0.0,0.063,0.0
2024-01-05 21:30:00,0.0,0.213,0.4
2024-01-05 21:45:00,0.0,0.09899999999999999,1.2
2024-01-05 22:00:00,0.0,0.043666666666666666,0.8
2024-01-05 22:15:00,0.0,0.3699333333333333,3.0
2024-01-05 22:30:00,0.0,0.38653333333333334,3.0
2024-01-05 22:45:00,0.0,0.023,1.8
2024-01-05 23:00:00,0.0,0.19753333333333334,0.0
2024-01-05 23:15:00,0.0,0.335,0.0
2024-01-05 23:30:00,0.0,0.22466666666666665,0.0
2024-01-05 23:45:00,0.0,0.3893333333333333,0.0
2024-01-06 00:00:00,0.0,0.15233333333333332,0.6
2024-01-06 00:15:00,0.0,0.06366666666666666,3.0
2024-01-06 00:30:00,0.0,0.023,3.0
2024-01-06 00:45:00,0.0,0.20033333333333334,3.0
2024-01-06 01:00:00,0.0,0.32699999999999996,1.0
2024-01-06 01:15:00,0.0,0.16433333333333333,0.0
2024-01-06 01:30:00,0.0,0.023,2.2
2024-01-06 01:45:00,0.0,0.023,1.2
2024-01-06 02:00:00,0.0,0.023,0.8
2024-01-06 02:15:00,0.0,0.12166666666666666,3.0
2024-01-06 02:30:00,0.0,0.478,1.6
2024-01-06 02:45:00,0.0,0.092,0.4
2024-01-06 03:00:00,0.0,0.023,0.0
2024-01-06 03:15:00,0.0,0.023,0.0
2024-01-06 03:30:00,0.0,0.5560666666666666,0.0
2024-01-06 03:45:00,0.0,0.16866666666666666,0.0
2024-01-06 04:00:00,0.0,0.348,0.0
2024-01-06 04:15:00,0.0,0.175,0.0
2024-01-06 04:30:00,0.0,0.023,0.8
