,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.6563237423726735,0.0
2024-01-01 00:15:00,0.001,0.0,0.3205237423726735,0.0
2024-01-01 00:30:00,0.001,0.0,0.28019040903934017,0.0
2024-01-01 00:45:00,0.001,0.0,0.1995237423726735,0.0
2024-01-01 01:00:00,0.001,0.0,0.20430791412422447,0.0
2024-01-01 01:15:00,0.001,0.0,0.4293666666666667,0.0
2024-01-01 01:30:00,0.001,0.0,0.4210333333333333,0.0
2024-01-01 01:45:00,0.001,0.0,0.18769999999999998,0.0
2024-01-01 02:00:00,0.001,0.0,0.07009333333333333,0.0
2024-01-01 02:15:00,0.001,0.0,0.052,0.0
2024-01-01 02:30:00,0.001,0.0,0.15333333333333332,1.6666666666666667
2024-01-01 02:45:00,0.001,0.0,0.30400000000000005,1.3333333333333333
2024-01-01 03:00:00,0.001,0.0,0.18633333333333332,0.0
2024-01-01 03:15:00,0.001,0.0,0.052,0.0
2024-01-01 03:30:00,0.001,0.0,0.052,0.0
2024-01-01 03:45:00,0.001,0.0,0.052,0.0
2024-01-01 04:00:00,0.001,0.0,0.242,0.0
2024-01-01 04:15:00,0.001,0.0,0.22566666666666665,3.6666666666666665
2024-01-01 04:30:00,0.001,0.0,0.176,5.0
2024-01-01 04:45:00,0.001,0.0,0.052,5.0
2024-01-01 05:00:00,0.001,0.0,0.052,2.3333333333333335
2024-01-01 05:15:00,0.001,0.0,0.14066666666666666,0.0
2024-01-01 05:30:00,0.001,0.0,0.242,0.0
2024-01-01 05:45:00,0.001,0.0,0.14733333333333334,0.0
2024-01-01 06:00:00,0.001,0.0,0.16566666666666666,0.0
2024-01-01 06:15:00,0.001,0.0,0.052,3.3333333333333335
2024-01-01 06:30:00,0.001,0.0,0.052,0.0
2024-01-01 06:45:00,0.001,0.0,0.22933333333333333,0.0
2024-01-01 07:00:00,0.001,0.0,0.16599999999999998,0.0
2024-01-01 07:15:00,0.001,0.0,0.145,0.0
2024-01-01 07:30:00,0.001,0.0,0.15533333333333335,0.0
2024-01-01 07:45:00,0.001,0.0,0.052,0.0
2024-01-01 08:00:00,0.001,0.0,0.128,3.0
2024-01-01 08:15:00,0.001,0.0,0.242,0.0
2024-01-01 08:30:00,0.001,0.0,0.07733333333333332,0.0
2024-01-01 08:45:00,0.001,0.0,0.15533333333333335,0.0
2024-01-01 09:00:00,0.001,0.0,0.145,0.0
2024-01-01 09:15:00,0.001,0.0,0.052,0.6666666666666666
2024-01-01 09:30:00,0.001,0.0,0.21666666666666667,2.3333333333333335
2024-01-01 09:45:00,0.001,0.0,0.17866666666666664,0.0
2024-01-01 10:00:00,0.001,0.0,0.052,0.0
2024-01-01 10:15:00,0.001,0.0,0.16566666666666666,0.0
2024-01-01 10:30:00,0.001,0.0,0.13466666666666666,0.0
2024-01-01 10:45:00,0.001,0.0,0.11533333333333333,0.0
2024-01-01 11:00:00,0.001,0.0,0.242,0.0
2024-01-01 11:15:00,0.001,0.0,0.09,2.3333333333333335
2024-01-01 11:30:00,0.001,0.0,0.052,0.0
2024-01-01 11:45:00,0.001,0.0,0.176,0.0
2024-01-01 12:00:00,0.001,0.0,0.12433333333333334,0.0
2024-01-01 12:15:00,0.001,0.0,0.20400000000000001,0.0
2024-01-01 12:30:00,0.001,0.0,0.19133333333333333,0.0
2024-01-01 12:45:00,0.001,0.0,0.052,0.0
2024-01-01 13:00:00,0.001,0.0,0.052,0.0
2024-01-01 13:15:00,0.001,0.0,0.18633333333333332,3.3333333333333335
2024-01-01 13:30:00,0.001,0.0,0.16466666666666666,0.0
2024-01-01 13:45:00,0.001,0.0,0.242,0.0
2024-01-01 14:00:00,0.001,0.0,0.10266666666666667,0.0
2024-01-01 14:15:00,0.001,0.0,0.052,0.0
2024-01-01 14:30:00,0.001,0.0,0.052,0.0
2024-01-01 14:45:00,0.001,0.0,0.19666666666666666,0.0
2024-01-01 15:00:00,0.001,0.0,0.243,0.0
2024-01-01 15:15:00,0.001,0.0,0.20400000000000001,0.0
2024-01-01 15:30:00,0.001,0.0,0.052,2.3333333333333335
2024-01-01 15:45:00,0.001,0.0,0.052,0.6666666666666666
2024-01-01 16:00:00,0.001,0.0,0.052,0.0
2024-01-01 16:15:00,0.001,0.0,0.245,0.0
2024-01-01 16:30:00,0.001,0.0,0.2833333333333333,0.0
2024-01-01 16:45:00,0.001,0.0,0.11533333333333333,0.0
2024-01-01 17:00:00,0.001,0.0,0.052,0.0
2024-01-01 17:15:00,0.001,0.0,0.08144871752938669,0.0
2024-01-01 17:30:00,0.001,0.0,0.09388553068624764,0.0
2024-01-01 17:45:00,0.001,0.0,0.8982855306862477,0.0
2024-01-01 18:00:00,0.001,0.0,0.2792188640195809,3.0
2024-01-01 18:15:00,0.001,0.0,0.08144871752938669,0.0
2024-01-01 18:30:00,0.001,0.0,0.6018945052548876,0.0
2024-01-01 18:45:00,0.001,0.0,0.0835521973529143,0.0
2024-01-01 19:00:00,0.001,0.0,0.24341886401958096,0.0
2024-01-01 19:15:00,0.001,0.0,0.5666855306862476,0.0
2024-01-01 19:30:00,0.001,0.0,0.5294119043725256,0.0
2024-01-01 19:45:00,0.001,0.0,0.3500576920980267,0.0
2024-01-01 20:00:00,0.001,0.0,0.4475521973529143,0.0
2024-01-01 20:15:00,0.001,0.0,0.4417836124941157,0.0
2024-01-01 20:30:00,0.001,0.00046666666666666666,0.5836426063922544,1.0
2024-01-01 20:45:00,0.001,0.9006000000000001,0.6837092730589212,2.3333333333333335
2024-01-01 21:00:00,0.001,0.30086666666666667,0.33050432833345067,0.0
2024-01-01 21:15:00,0.001,0.001,0.802948101137367,0.0
2024-01-01 21:30:00,0.001,0.0002,0.3273876902340762,0.0
