,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 00:15:00,0.0,0.18033333333333335,0.0,0.0,0.0
2024-01-01 00:30:00,0.0,0.193,0.0,0.0,0.0
2024-01-01 00:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 01:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 01:15:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 01:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 01:45:00,0.0,0.16766666666666669,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.20566666666666666,0.0,0.0,0.0
2024-01-01 02:15:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 02:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 02:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 03:15:00,0.0,0.155,0.0,0.0,0.0
2024-01-01 03:30:00,0.0,0.21833333333333335,0.0,0.0,0.0
2024-01-01 03:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 04:00:00,0.0,0.041,0.0,0.5333333333333333,0.0
2024-01-01 04:15:00,0.0,0.041,0.0,2.0,0.0
2024-01-01 04:30:00,0.0,0.041,0.0,2.0,0.0
2024-01-01 04:45:00,0.0,0.14233333333333334,0.0,2.0,0.0
2024-01-01 05:00:00,0.0,0.231,0.0,2.0,0.0
2024-01-01 05:15:00,0.0,0.041,0.0,2.0,0.0
2024-01-01 05:30:00,0.0,0.041,0.0,1.4666666666666666,0.0
2024-01-01 05:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 06:00:00,0.0,0.041,0.0,0.9333333333333333,1.2
2024-01-01 06:15:00,0.0,0.12966666666666668,0.0,2.0,3.0
2024-01-01 06:30:00,0.0,0.231,0.0,2.0,1.8
2024-01-01 06:45:00,0.0,0.05366666666666667,0.0,2.0,0.0
2024-01-01 07:00:00,0.0,0.041,0.0,2.0,1.0
2024-01-01 07:15:00,0.0,0.041,0.0,2.0,2.8
2024-01-01 07:30:00,0.0,0.041,0.0,2.0,0.0
2024-01-01 07:45:00,0.0,0.117,0.0,2.0,0.2
2024-01-01 08:00:00,0.0,0.231,0.0,0.13333333333333333,3.0
2024-01-01 08:15:00,0.0,0.06633333333333333,0.0,0.0,0.6
2024-01-01 08:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 08:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 09:00:00,0.0,0.0514,0.0,0.0,0.0
2024-01-01 09:15:00,0.0,0.11733333333333333,0.0,0.0,1.8
2024-01-01 09:30:00,0.0,0.24400000000000002,0.0,0.0,0.2
2024-01-01 09:45:00,0.0,0.092,0.0,0.0,0.0
2024-01-01 10:00:00,0.0,0.054,0.0,0.0,0.0
2024-01-01 10:15:00,0.0,0.04533333333333334,0.0,0.0,0.0
2024-01-01 10:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 10:45:00,0.0,0.09166666666666666,0.0,0.0,0.0
2024-01-01 11:00:00,0.0,0.231,0.0,0.0,0.0
2024-01-01 11:15:00,0.0,0.09166666666666666,0.0,0.0,0.0
2024-01-01 11:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 11:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 12:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 12:15:00,0.0,0.079,0.0,1.0666666666666667,0.0
2024-01-01 12:30:00,0.0,0.231,0.0,1.8666666666666667,0.0
2024-01-01 12:45:00,0.0,0.1678942454236041,0.0,0.0,1.2
2024-01-01 13:00:00,0.0,0.1842237423726735,0.0,0.0,2.4
2024-01-01 13:15:00,0.0,0.18682374237267352,0.0,0.0,0.0
2024-01-01 13:30:00,0.0,0.18682374237267352,0.0,0.0,0.0
2024-01-01 13:45:00,0.0,0.22057099500011731,0.0,0.0,0.0
2024-01-01 14:00:00,0.0,0.34114044684442585,0.0,0.0,0.0
2024-01-01 14:15:00,0.0,0.2695521973529143,0.0,0.0,0.0
2024-01-01 14:30:00,0.0,0.19355219735291432,0.0,0.0,0.0
2024-01-01 14:45:00,0.0,0.19355219735291432,0.0,0.0,2.8
2024-01-01 15:00:00,0.0,0.23739798507841525,0.0,0.0,0.4
2024-01-01 15:15:00,0.0,2.2762000000000002,0.0,0.0,0.0
2024-01-01 15:30:00,0.0,2.4982,0.0,0.0,0.0
2024-01-01 15:45:00,0.0,0.8165333333333334,0.0,0.0,0.0
2024-01-01 16:00:00,0.0,0.162,0.0,0.0,0.0
2024-01-01 16:15:00,0.0,0.08133333333333333,0.0,0.0,0.0
2024-01-01 16:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 16:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 17:00:00,0.0,0.24226666666666666,0.0,0.0,0.0
2024-01-01 17:15:00,0.0,0.17636813156860953,0.0,0.0,1.6
2024-01-01 17:30:00,0.0,0.0855521973529143,0.0,2.0,1.2
2024-01-01 17:45:00,0.0,0.07428553068624763,0.0,0.9333333333333333,0.0
2024-01-01 18:00:00,0.0,0.07255219735291431,0.0,0.0,1.8
2024-01-01 18:15:00,0.0,0.06834523770585907,0.0,0.0,0.2
2024-01-01 18:30:00,0.0,0.21833333333333335,0.0,0.0,0.0
2024-01-01 18:45:00,0.0,0.155,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 19:15:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 19:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 19:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 20:00:00,0.0,0.20566666666666666,0.0,0.0,0.0
2024-01-01 20:15:00,0.0,0.16766666666666669,0.0,0.0,0.0
2024-01-01 20:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 20:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 21:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 21:15:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 21:30:00,0.0,0.193,0.0,0.0,0.0
2024-01-01 21:45:00,0.0,0.18033333333333335,0.0,0.0,0.0
2024-01-01 22:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 22:15:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 22:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 22:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.18033333333333335,0.0,0.0,0.0
2024-01-01 23:15:00,0.0,0.193,0.0,0.0,0.0
2024-01-01 23:30:00,0.0,0.041,0.0,0.0,0.0
2024-01-01 23:45:00,0.0,0.041,0.0,0.0,0.0
2024-01-02 00:00:00,0.0,0.041,0.0,0.0,0.0
2024-01-02 00:15:00,0.0,0.041,0.0,0.0,0.0
2024-01-02 00:30:00,0.0,0.16766666666666669,0.0,0.0,0.0
2024-01-02 00:45:00,0.0,0.20566666666666666,0.0,0.0,0.0
