,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-01 22:30:00,0.001,0.0,0.23121582824844902,0.0
2024-01-01 22:45:00,0.001,0.0,0.16,0.0
2024-01-01 23:00:00,0.001,0.0,0.18973333333333334,0.0
2024-01-01 23:15:00,0.001,0.0,0.194,0.0
2024-01-01 23:30:00,0.001,0.0,0.26517649898302315,0.0
2024-01-01 23:45:00,0.001,0.0,0.3618237423726735,0.0
2024-01-02 00:00:00,0.001,0.0,0.18449040903934016,0.0
2024-01-02 00:15:00,0.001,0.0,0.1718237423726735,0.0
2024-01-02 00:30:00,0.001,0.0,0.8185570757060069,0.0
2024-01-02 00:45:00,0.001,0.0,0.2823374110732939,0.0
2024-01-02 01:00:00,0.001,0.0,0.27166666666666667,0.0
2024-01-02 01:15:00,0.001,0.0,0.191,0.0
2024-01-02 01:30:00,0.001,0.0,0.039,0.0
2024-01-02 01:45:00,0.001,0.0,0.04933333333333333,0.0
2024-01-02 02:00:00,0.001,0.0,0.194,0.0
2024-01-02 02:15:00,0.001,0.0,0.11366666666666667,0.0
2024-01-02 02:30:00,0.001,0.0,0.229,0.0
2024-01-02 02:45:00,0.001,0.0,0.14033333333333334,0.0
2024-01-02 03:00:00,0.001,0.0,0.4387999999999999,0.0
2024-01-02 03:15:00,0.001,0.0,0.6340666666666667,0.0
2024-01-02 03:30:00,0.001,0.0,0.194,0.0
2024-01-02 03:45:00,0.001,0.0,0.11266666666666666,0.0
2024-01-02 04:00:00,0.001,0.0,0.229,0.0
2024-01-02 04:15:00,0.001,0.0,0.08966666666666666,0.0
2024-01-02 04:30:00,0.001,0.0,0.039,0.0
2024-01-02 04:45:00,0.001,0.0,0.15266666666666667,0.0
2024-01-02 05:00:00,0.001,0.0,0.15266666666666667,0.0
2024-01-02 05:15:00,0.001,0.0,0.153,0.0
2024-01-02 05:30:00,0.001,0.0,0.229,0.0
2024-01-02 05:45:00,0.001,0.0,0.039,0.0
2024-01-02 06:00:00,0.001,0.0,0.44913333333333333,0.0
2024-01-02 06:15:00,0.001,0.0,0.32726666666666665,0.0
2024-01-02 06:30:00,0.001,0.0,0.101,0.0
2024-01-02 06:45:00,0.001,0.0,0.2036666666666667,0.0
2024-01-02 07:00:00,0.001,0.0,0.17833333333333334,0.0
2024-01-02 07:15:00,0.001,0.0,0.039,0.4666666666666667
2024-01-02 07:30:00,0.001,0.0,0.101,7.0
2024-01-02 07:45:00,0.001,0.0,0.194,3.2666666666666666
2024-01-02 08:00:00,0.001,0.0,0.07466666666666667,0.0
2024-01-02 08:15:00,0.001,0.0,0.229,0.0
2024-01-02 08:30:00,0.001,0.0,0.12766666666666668,0.0
2024-01-02 08:45:00,0.001,0.0,0.04766666666666666,0.0
2024-01-02 09:00:00,0.001,0.0,0.16566666666666666,0.0
2024-01-02 09:15:00,0.001,0.0,0.16566666666666666,0.0
2024-01-02 09:30:00,0.001,0.0,0.128,0.0
2024-01-02 09:45:00,0.001,0.0,0.242,0.0
2024-01-02 10:00:00,0.001,0.0,0.09,0.0
2024-01-02 10:15:00,0.001,0.0,0.4723805767229837,0.0
2024-01-02 10:30:00,0.001,0.0,0.35209040903934025,0.0
2024-01-02 10:45:00,0.001,0.0,0.12582374237267352,0.0
2024-01-02 11:00:00,0.001,0.0,0.1904904090393402,0.0
2024-01-02 11:15:00,0.001,0.0,0.23642757875693746,0.0
2024-01-02 11:30:00,0.001,0.0,0.052,0.0
2024-01-02 11:45:00,0.001,0.0,0.12582374237267352,0.0
2024-01-02 12:00:00,0.001,0.0,0.21882374237267352,0.0
2024-01-02 12:15:00,0.001,0.0,0.6072237423726735,0.0
2024-01-02 12:30:00,0.001,0.0002,0.24115707570600683,0.0
2024-01-02 12:45:00,0.001,1.9501333333333333,0.1904904090393402,0.0
2024-01-02 13:00:00,0.001,1.2004666666666668,0.053423742372673506,5.6
2024-01-02 13:15:00,0.001,1.5003333333333333,0.7136904090393402,0.0
2024-01-02 13:30:00,0.001,0.0,0.2854904090393402,0.0
2024-01-02 13:45:00,0.001,0.0,0.2098237423726735,0.0
2024-01-02 14:00:00,0.001,0.0,0.355517746440581,0.0
2024-01-02 14:15:00,0.001,0.0,0.23600000000000002,0.0
2024-01-02 14:30:00,0.001,0.0,0.16208249491511567,0.0
2024-01-02 14:45:00,0.001,0.0,0.2058237423726735,0.0
2024-01-02 15:00:00,0.001,0.0,0.1128237423726735,0.0
2024-01-02 15:15:00,0.001,0.0,0.13949040903934015,0.0
2024-01-02 15:30:00,0.001,0.0,0.2408237423726735,0.0
2024-01-02 15:45:00,0.001,0.0,0.19439616361573606,0.0
2024-01-02 16:00:00,0.001,0.0,0.23815299796604625,0.0
2024-01-02 16:15:00,0.001,0.0,0.3398237423726735,0.0
2024-01-02 16:30:00,0.001,0.0,0.594957075706007,0.0
2024-01-02 16:45:00,0.001,0.0,0.30369040903934014,0.0
2024-01-02 17:00:00,0.001,0.0,0.3122904090393402,0.0
2024-01-02 17:15:00,0.001,0.0,1.1557844131072477,0.0
2024-01-02 17:30:00,0.001,0.0,2.449957075706007,0.0
2024-01-02 17:45:00,0.001,0.0,1.350357075706007,0.0
2024-01-02 18:00:00,0.001,0.0,0.5388904090393402,0.0
2024-01-02 18:15:00,0.001,0.0,0.4658237423726735,0.0
2024-01-02 18:30:00,0.001,0.0,0.5048904090393402,0.0
2024-01-02 18:45:00,0.001,0.0,0.4498666666666667,0.0
2024-01-02 19:00:00,0.001,0.0,0.32453333333333334,0.0
2024-01-02 19:15:00,0.001,0.0,0.23145899389813882,0.0
2024-01-02 19:30:00,0.001,0.0,0.7555570757060068,0.0
2024-01-02 19:45:00,0.001,0.0,0.3704904090393402,0.0
2024-01-02 20:00:00,0.001,0.0,0.7812237423726737,0.0
2024-01-02 20:15:00,0.001,0.0,0.24682374237267352,0.0
2024-01-02 20:30:00,0.001,0.0,0.3380904090393402,0.0
2024-01-02 20:45:00,0.001,0.0,0.06922374237267351,0.0
2024-01-02 21:00:00,0.001,0.0,0.17635707570600684,0.0
2024-01-02 21:15:00,0.001,0.0,0.3618237423726735,0.0
2024-01-02 21:30:00,0.001,0.0,0.18449040903934016,0.0
2024-01-02 21:45:00,0.001,0.0,0.2854904090393402,0.0
2024-01-02 22:00:00,0.001,0.0,0.2854904090393402,0.0
2024-01-02 22:15:00,0.001,0.0,0.5716237423726735,0.0
2024-01-02 22:30:00,0.001,0.0,0.7439570757060069,0.0
2024-01-02 22:45:00,0.001,0.0,0.2028237423726735,3.2666666666666666
2024-01-02 23:00:00,0.001,0.0,0.05563932926542587,7.0
2024-01-02 23:15:00,0.001,0.0,0.194,1.8666666666666667
2024-01-02 23:30:00,0.001,0.0,0.101,0.0
2024-01-02 23:45:00,0.001,0.0,0.14336882621449526,0.0
2024-01-03 00:00:00,0.001,0.0,0.6283570757060069,0.0
2024-01-03 00:15:00,0.001,0.0,0.5396904090393402,0.0
2024-01-03 00:30:00,0.001,0.0,0.5003570757060068,0.0
2024-01-03 00:45:00,0.001,0.0,0.4358904090393402,0.0
2024-01-03 01:00:00,0.001,0.0,0.061157075706006835,0.0
2024-01-03 01:15:00,0.001,0.0,0.6385529979660463,0.0
2024-01-03 01:30:00,0.001,0.0,0.229,0.0
2024-01-03 01:45:00,0.001,0.0,0.48946666666666666,0.0
2024-01-03 02:00:00,0.001,0.0,0.15266666666666667,0.0
2024-01-03 02:15:00,0.001,0.0,0.15266666666666667,0.0
2024-01-03 02:30:00,0.001,0.0,0.039,0.0
2024-01-03 02:45:00,0.001,0.0,0.153,0.0
2024-01-03 03:00:00,0.001,0.0,0.7620666666666668,0.0
2024-01-03 03:15:00,0.001,0.0,0.04933333333333333,0.0
2024-01-03 03:30:00,0.001,0.0,0.194,0.0
2024-01-03 03:45:00,0.001,0.0,0.101,0.0
2024-01-03 04:00:00,0.001,0.0,0.039,0.0
2024-01-03 04:15:00,0.001,0.0,0.2036666666666667,0.0
2024-01-03 04:30:00,0.001,0.0,0.17833333333333334,0.0
2024-01-03 04:45:00,0.001,0.0,0.101,0.0
2024-01-03 05:00:00,0.001,0.0,0.194,0.0
2024-01-03 05:15:00,0.001,0.0,0.04933333333333333,0.0
2024-01-03 05:30:00,0.001,0.0,0.06433333333333334,0.0
2024-01-03 05:45:00,0.001,0.0,0.229,0.0
2024-01-03 06:00:00,0.001,0.0,0.12766666666666668,0.0
2024-01-03 06:15:00,0.001,0.0,0.15266666666666667,0.0
2024-01-03 06:30:00,0.001,0.0,0.15266666666666667,0.0
2024-01-03 06:45:00,0.001,0.0,0.039,0.0
2024-01-03 07:00:00,0.001,0.0,0.115,0.0
2024-01-03 07:15:00,0.001,0.0,0.229,0.0
2024-01-03 07:30:00,0.001,0.0,0.6204,0.0
2024-01-03 07:45:00,0.001,0.0,0.194,0.0
2024-01-03 08:00:00,0.001,0.0,0.101,0.0
2024-01-03 08:15:00,0.001,0.0,0.039,0.0
2024-01-03 08:30:00,0.001,0.0,0.5654666666666667,0.0
2024-01-03 08:45:00,0.001,0.0,0.21633333333333335,0.0
2024-01-03 09:00:00,0.001,0.0,0.101,0.0
2024-01-03 09:15:00,0.001,0.0,0.7270666666666667,0.0
2024-01-03 09:30:00,0.001,0.0,0.0528,0.0
2024-01-03 09:45:00,0.001,0.0,0.052,0.0
2024-01-03 10:00:00,0.001,0.0,0.22933333333333333,0.0
2024-01-03 10:15:00,0.001,0.0,0.17866666666666664,0.0
2024-01-03 10:30:00,0.001,0.0,0.15873333333333334,0.0
2024-01-03 10:45:00,0.001,0.0,0.15266666666666667,0.0
2024-01-03 11:00:00,0.001,0.0,0.05513333333333333,0.0
2024-01-03 11:15:00,0.001,0.0,0.19799999999999998,0.0
2024-01-03 11:30:00,0.001,0.0,0.35,0.0
2024-01-03 11:45:00,0.001,0.0,0.24633333333333332,0.0
2024-01-03 12:00:00,0.001,0.0,0.3158666666666667,0.0
2024-01-03 12:15:00,0.001,0.0,1.0031333333333334,0.0
2024-01-03 12:30:00,0.001,0.0,2.174,0.0
2024-01-03 12:45:00,0.001,0.0,2.0966,0.0
2024-01-03 13:00:00,0.001,0.0,0.242,0.0
2024-01-03 13:15:00,0.001,0.0,0.40586666666666665,0.0
2024-01-03 13:30:00,0.001,0.0,0.34026666666666666,0.0
2024-01-03 13:45:00,0.001,0.0,0.06233333333333333,0.0
2024-01-03 14:00:00,0.001,0.0,0.052,0.0
2024-01-03 14:15:00,0.001,0.0,1.1241999999999999,0.0
2024-01-03 14:30:00,0.001,0.0,0.21666666666666667,0.0
2024-01-03 14:45:00,0.001,0.0,0.4322,0.0
2024-01-03 15:00:00,0.001,0.0,0.2868,0.0
2024-01-03 15:15:00,0.001,0.0,0.039,0.0
2024-01-03 15:30:00,0.001,0.0,0.039,0.0
2024-01-03 15:45:00,0.001,0.0,0.24513333333333334,0.0
2024-01-03 16:00:00,0.001,0.0,0.2843333333333333,0.0
2024-01-03 16:15:00,0.001,0.0,0.315,0.0
2024-01-03 16:30:00,0.001,0.0,0.22964316564968978,0.0
2024-01-03 16:45:00,0.001,0.0,0.18482374237267354,0.0
2024-01-03 17:00:00,0.001,0.0,0.14675707570600685,0.0
2024-01-03 17:15:00,0.001,0.0,0.2538237423726735,0.0
2024-01-03 17:30:00,0.001,0.0,0.18049040903934016,0.0
2024-01-03 17:45:00,0.001,0.0,0.6943570757060069,0.0
2024-01-03 18:00:00,0.001,0.0,0.18215707570600684,0.0
2024-01-03 18:15:00,0.001,0.0,0.1718237423726735,0.0
2024-01-03 18:30:00,0.001,0.0,0.27315707570600684,0.0
2024-01-03 18:45:00,0.001,0.0,0.3618237423726735,0.0
2024-01-03 19:00:00,0.001,0.0,0.7908904090393403,0.0
2024-01-03 19:15:00,0.001,0.0,0.16449040903934015,0.0
2024-01-03 19:30:00,0.001,0.0,0.0508237423726735,0.0
2024-01-03 19:45:00,0.001,0.0,0.0508237423726735,0.0
2024-01-03 20:00:00,0.001,0.0,0.19730599593209253,0.0
2024-01-03 20:15:00,0.001,0.0,0.2076393292654259,0.0
2024-01-03 20:30:00,0.001,0.0,0.24615707570600687,0.0
2024-01-03 20:45:00,0.001,0.0,0.7668904090393401,0.0
2024-01-03 21:00:00,0.001,0.0,0.1718237423726735,0.0
2024-01-03 21:15:00,0.001,0.0,0.18449040903934016,0.0
2024-01-03 21:30:00,0.001,0.0,0.36024724338965036,0.0
2024-01-03 21:45:00,0.001,0.0,0.331215828248449,0.0
2024-01-03 22:00:00,0.001,0.0,0.32682374237267353,0.0
2024-01-03 22:15:00,0.001,0.0,0.18215707570600684,0.0
2024-01-03 22:30:00,0.001,0.0,0.1718237423726735,0.0
2024-01-03 22:45:00,0.001,0.0,0.23515707570600683,0.0
2024-01-03 23:00:00,0.001,0.0,0.8948904090393403,0.0
2024-01-03 23:15:00,0.001,0.0,0.33615707570600684,0.0
2024-01-03 23:30:00,0.001,0.0,0.2854904090393402,0.0
2024-01-03 23:45:00,0.001,0.0,0.1718237423726735,0.0
2024-01-04 00:00:00,0.001,0.0,0.06695707570600683,0.0
2024-01-04 00:15:00,0.001,0.0,0.16482374237267353,0.0
2024-01-04 00:30:00,0.001,0.0,0.24563932926542587,0.0
2024-01-04 00:45:00,0.001,0.0,0.194,0.0
2024-01-04 01:00:00,0.001,0.0,0.5008,0.0
2024-01-04 01:15:00,0.001,0.0,0.039,0.0
2024-01-04 01:30:00,0.001,0.0,0.039,0.0
2024-01-04 01:45:00,0.001,0.0,0.2036666666666667,0.0
2024-01-04 02:00:00,0.001,0.0,0.24033333333333334,0.0
2024-01-04 02:15:00,0.001,0.0,0.1987294969490694,0.0
2024-01-04 02:30:00,0.001,0.0,0.061157075706006835,0.0
2024-01-04 02:45:00,0.001,0.0,0.0508237423726735,0.0
2024-01-04 03:00:00,0.001,0.0,0.07615707570600684,0.0
2024-01-04 03:15:00,0.001,0.0,0.2408237423726735,0.0
2024-01-04 03:30:00,0.001,0.0,0.2500040777399606,0.0
2024-01-04 03:45:00,0.001,0.0,0.15266666666666667,0.0
2024-01-04 04:00:00,0.001,0.0,0.3055333333333333,0.0
2024-01-04 04:15:00,0.001,0.0,0.30553333333333327,0.0
2024-01-04 04:30:00,0.001,0.0,0.115,0.0
2024-01-04 04:45:00,0.001,0.0,0.23933333333333334,0.0
2024-01-04 05:00:00,0.001,0.0,0.49853333333333333,0.0
2024-01-04 05:15:00,0.001,0.0,0.3675333333333333,0.0
2024-01-04 05:30:00,0.001,0.0,0.039,0.0
2024-01-04 05:45:00,0.001,0.0,0.039,0.0
2024-01-04 06:00:00,0.001,0.0,0.16566666666666668,0.0
2024-01-04 06:15:00,0.001,0.0,0.2783333333333333,0.0
2024-01-04 06:30:00,0.001,0.0,0.2061333333333333,0.0
2024-01-04 06:45:00,0.001,0.0,0.06233333333333333,0.0
2024-01-04 07:00:00,0.001,0.0,0.052,0.0
2024-01-04 07:15:00,0.001,0.0,0.052,0.4666666666666667
2024-01-04 07:30:00,0.001,0.0,0.22933333333333333,7.0
2024-01-04 07:45:00,0.001,0.0,0.2802,2.8
2024-01-04 08:00:00,0.001,0.0,0.15266666666666667,0.0
2024-01-04 08:15:00,0.001,0.0,0.039,0.0
2024-01-04 08:30:00,0.001,0.0,0.043333333333333335,0.0
2024-01-04 08:45:00,0.001,0.0,0.09,0.0
2024-01-04 09:00:00,0.001,0.0,0.25233333333333335,0.0
2024-01-04 09:15:00,0.001,0.0,0.28300000000000003,0.0
2024-01-04 09:30:00,0.001,0.0,0.10446666666666667,0.0
2024-01-04 09:45:00,0.001,0.0,0.039,0.0
2024-01-04 10:00:00,0.001,0.0,0.039,0.0
2024-01-04 10:15:00,0.001,0.0,0.6607333333333333,0.0
2024-01-04 10:30:00,0.001,0.0,0.29100000000000004,0.0
2024-01-04 10:45:00,0.001,0.0,0.21933333333333332,0.0
2024-01-04 11:00:00,0.001,0.0,0.0606,0.0
2024-01-04 11:15:00,0.001,0.0,0.052,0.0
2024-01-04 11:30:00,0.001,0.0,0.052,0.0
2024-01-04 11:45:00,0.001,0.0,0.19133333333333333,0.0
2024-01-04 12:00:00,0.001,0.0,1.7485333333333335,0.0
2024-01-04 12:15:00,0.001,0.0,3.5234549161581783,0.0
2024-01-04 12:30:00,1.097658519979849,0.0,4.027957075706007,0.0
2024-01-04 12:45:00,1.885593053077702,0.0,1.118157075706007,0.0
2024-01-04 13:00:00,1.9703161243890035,0.0,0.18482374237267354,0.0
2024-01-04 13:15:00,1.8448225303006172,0.0003333333333333333,0.3851570757060069,0.0
2024-01-04 13:30:00,0.24163535205144038,2.25,0.44357649898302315,0.0
2024-01-04 13:45:00,0.001,1.2004666666666668,0.1624,0.0
2024-01-04 14:00:00,0.001,1.2004666666666668,0.052,0.0
2024-01-04 14:15:00,0.001,0.0006666666666666666,0.14273333333333332,0.0
2024-01-04 14:30:00,0.001,0.0,0.22366666666666665,0.0
2024-01-04 14:45:00,0.001,0.0,0.9580666666666666,0.0
2024-01-04 15:00:00,0.001,0.0,0.39133333333333337,0.0
2024-01-04 15:15:00,0.001,0.0,0.126,1.8666666666666667
2024-01-04 15:30:00,0.001,0.0,0.039,7.0
2024-01-04 15:45:00,0.001,0.0,0.04215299796604626,1.4
2024-01-04 16:00:00,0.001,0.0,0.15302374237267352,0.0
2024-01-04 16:15:00,0.001,0.0,0.36749040903934016,0.0
2024-01-04 16:30:00,0.001,0.0,0.19015707570600685,0.0
2024-01-04 16:45:00,0.001,0.0,0.0638237423726735,0.0
2024-01-04 17:00:00,0.001,0.0,0.05988249491511567,0.0
2024-01-04 17:15:00,0.001,0.0,0.03986666666666667,0.0
2024-01-04 17:30:00,0.001,0.0,0.2256,0.0
2024-01-04 17:45:00,0.001,0.0,0.437,0.0
2024-01-04 18:00:00,0.001,0.0,0.192,0.0
2024-01-04 18:15:00,0.001,0.0,0.6630666666666667,0.0
2024-01-04 18:30:00,0.001,0.0,0.11598057672298372,0.0
2024-01-04 18:45:00,0.001,0.0,0.06349040903934017,0.0
2024-01-04 19:00:00,0.001,0.0,0.3028237423726735,0.0
2024-01-04 19:15:00,0.001,0.0,0.3394237423726735,1.8666666666666667
2024-01-04 19:30:00,0.001,0.0,0.18215707570600684,2.8
2024-01-04 19:45:00,0.001,0.0,0.16551774644058095,0.0
2024-01-04 20:00:00,0.001,0.0,0.1718237423726735,0.0
2024-01-04 20:15:00,0.001,0.0,0.23515707570600683,0.0
2024-01-04 20:30:00,0.001,0.0002,0.47549040903934015,0.0
2024-01-04 20:45:00,0.001,0.30086666666666667,0.3200237423726735,0.0
2024-01-04 21:00:00,0.001,0.9006000000000001,0.17103549288116193,0.0
2024-01-04 21:15:00,0.001,0.001,0.16,0.0
2024-01-04 21:30:00,0.001,0.0002666666666666667,0.16,0.0
2024-01-04 21:45:00,0.001,0.0,0.2882745807908912,0.0
2024-01-04 22:00:00,0.001,0.0,0.5168237423726735,0.0
2024-01-04 22:15:00,0.001,0.0,0.23382374237267353,0.0
2024-01-04 22:30:00,0.001,0.0,0.1718237423726735,0.0
2024-01-04 22:45:00,0.001,0.0,0.1718237423726735,0.0
2024-01-04 23:00:00,0.001,0.0,0.1718237423726735,0.0
2024-01-04 23:15:00,0.001,0.0,0.3945491615817823,0.0
2024-01-04 23:30:00,0.001,0.0,0.45433333333333337,0.0
2024-01-04 23:45:00,0.001,0.0,0.7033999999999999,0.0
2024-01-05 00:00:00,0.001,0.0,0.10353333333333332,0.0
2024-01-05 00:15:00,0.001,0.0,0.3055333333333333,0.0
2024-01-05 00:30:00,0.001,0.0,0.3308666666666666,0.0
2024-01-05 00:45:00,0.001,0.0,0.34266666666666673,0.0
2024-01-05 01:00:00,0.001,0.0,0.24133333333333334,0.0
2024-01-05 01:15:00,0.001,0.0,0.43879999999999997,0.0
2024-01-05 01:30:00,0.001,0.0,0.039,0.0
2024-01-05 01:45:00,0.001,0.0,0.039,0.0
2024-01-05 02:00:00,0.001,0.0,0.12533333333333335,0.0
2024-01-05 02:15:00,0.001,0.0,0.384,0.0
2024-01-05 02:30:00,0.001,0.0,0.13899999999999998,0.0
2024-01-05 02:45:00,0.001,0.0,0.039,0.0
2024-01-05 03:00:00,0.001,0.0,0.039,0.0
2024-01-05 03:15:00,0.001,0.0,0.039,0.0
2024-01-05 03:30:00,0.001,0.0,0.22766666666666666,0.0
2024-01-05 03:45:00,0.001,0.0,0.37133333333333335,0.0
2024-01-05 04:00:00,0.001,0.0,0.04933333333333333,0.0
2024-01-05 04:15:00,0.001,0.0,0.039,0.0
2024-01-05 04:30:00,0.001,0.0,0.039,0.0
2024-01-05 04:45:00,0.001,0.0,0.039,0.0
2024-01-05 05:00:00,0.001,0.0,0.33,0.0
2024-01-05 05:15:00,0.001,0.0,0.2793333333333334,0.0
2024-01-05 05:30:00,0.001,0.0,0.039,0.0
2024-01-05 05:45:00,0.001,0.0,0.039,0.0
2024-01-05 06:00:00,0.001,0.0,0.039,0.0
2024-01-05 06:15:00,0.001,0.0,0.08733333333333333,0.0
2024-01-05 06:30:00,0.001,0.0,0.384,0.0
2024-01-05 06:45:00,0.001,0.0,0.5768000000000001,0.0
2024-01-05 07:00:00,0.001,0.0,0.5720666666666666,0.0
2024-01-05 07:15:00,0.001,0.0,0.039,0.0
2024-01-05 07:30:00,0.001,0.0,0.039,0.0
2024-01-05 07:45:00,0.001,0.0,0.18966666666666668,0.0
2024-01-05 08:00:00,0.001,0.0,0.384,0.0
2024-01-05 08:15:00,0.001,0.0,0.08073333333333334,0.0
2024-01-05 08:30:00,0.001,0.0,0.052,0.0
2024-01-05 08:45:00,0.001,0.0,0.052,0.0
2024-01-05 09:00:00,0.001,0.0,0.052,0.0
2024-01-05 09:15:00,0.001,0.0,0.2954666666666667,0.0
2024-01-05 09:30:00,0.001,0.0,0.3173333333333333,0.0
