,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-05 14:30:00,0.0,0.001,0.7642098323163563,2.0
2024-01-05 14:45:00,0.0,0.001,0.5105237423726735,2.3333333333333335
2024-01-05 15:00:00,0.0,0.001,0.24091707570600684,0.0
2024-01-05 15:15:00,0.0,0.001,0.18482374237267354,0.0
2024-01-05 15:30:00,0.0,0.001,0.24935707570600688,3.3333333333333335
2024-01-05 15:45:00,0.0,0.001,0.3058237423726735,1.0
2024-01-05 16:00:00,0.0,0.001,0.43249040903934016,0.0
2024-01-05 16:15:00,0.0,0.001,0.4664904090393402,0.0
2024-01-05 16:30:00,0.0,0.001,0.8518904090393402,3.0
2024-01-05 16:45:00,0.0,0.001,0.20589040903934017,0.6666666666666666
2024-01-05 17:00:00,0.0,0.001,0.6010424525282172,0.0
2024-01-05 17:15:00,0.0,0.001,0.7546188640195809,0.0
2024-01-05 17:30:00,0.0,0.001,0.3945521973529143,0.0
2024-01-05 17:45:00,0.0,0.001,0.2805521973529143,0.0
2024-01-05 18:00:00,0.0,0.001,0.1319521973529143,3.0
2024-01-05 18:15:00,0.0,0.001,0.17581344481047212,0.6666666666666666
2024-01-05 18:30:00,0.0,0.001,0.07013418184325637,1.3333333333333333
2024-01-05 18:45:00,0.0,0.001,0.2628904090393402,2.3333333333333335
2024-01-05 19:00:00,0.0,0.001,0.29798374237267355,0.0
2024-01-05 19:15:00,0.0,0.001,0.24767040903934015,0.0
2024-01-05 19:30:00,0.0,0.001,0.20793766166678398,2.6666666666666665
2024-01-05 19:45:00,0.0,0.001,0.3843426063922545,0.0
2024-01-05 20:00:00,0.0,0.001,0.4730759397255878,0.0
2024-01-05 20:15:00,0.0,0.001,0.6377426063922544,0.0
2024-01-05 20:30:00,0.0,0.001,0.5870759397255878,0.0
2024-01-05 20:45:00,0.0,0.001,0.4730759397255878,0.0
2024-01-05 21:00:00,0.0,0.001,0.39240927305892115,3.0
2024-01-05 21:15:00,0.0,0.001,0.4730759397255878,0.0
2024-01-05 21:30:00,0.0,0.001,0.5229543569007429,0.0
2024-01-05 21:45:00,0.0,0.001,0.6630759397255878,1.3333333333333333
2024-01-05 22:00:00,0.0,0.001,0.9108759397255878,3.3333333333333335
2024-01-05 22:15:00,0.0,0.001,0.4730759397255878,0.0
2024-01-05 22:30:00,0.0,0.001,0.4246759397255878,0.0
2024-01-05 22:45:00,0.0,0.001,0.4267056393713562,0.0
2024-01-05 23:00:00,0.0,0.001,0.5642491615817824,0.0
2024-01-05 23:15:00,0.0,0.001,0.6021904090393402,3.0
2024-01-05 23:30:00,0.0,0.001,0.4545237423726735,1.6666666666666667
2024-01-05 23:45:00,0.0,0.001,0.4545237423726735,2.6666666666666665
2024-01-06 00:00:00,0.0,0.001,0.2925863312993796,0.0
2024-01-06 00:15:00,0.0,0.001,0.2099,0.0
2024-01-06 00:30:00,0.0,0.001,0.9107666666666667,0.0
2024-01-06 00:45:00,0.0,0.001,0.2637,4.0
2024-01-06 01:00:00,0.0,0.001,0.18769999999999998,0.0
2024-01-06 01:15:00,0.0,0.001,0.18769999999999998,3.3333333333333335
2024-01-06 01:30:00,0.0,0.001,0.18769999999999998,0.3333333333333333
2024-01-06 01:45:00,0.0,0.001,0.2763666666666666,0.0
2024-01-06 02:00:00,0.0,0.001,0.9107666666666667,0.0
2024-01-06 02:15:00,0.0,0.001,0.18769999999999998,0.0
2024-01-06 02:30:00,0.0,0.001,0.5941133333333334,0.0
