,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 06:45:00,0.001,0.001,0.001,0.11933333333333333,0.0,3.6666666666666665
2024-01-01 07:00:00,0.001,0.001,0.001,0.21240407773996056,0.0,0.0
2024-01-01 07:15:00,0.001,0.001,0.001,0.8586237423726735,0.0,3.6666666666666665
2024-01-01 07:30:00,0.001,0.001,0.001,1.5098237423726735,0.0,0.3333333333333333
2024-01-01 07:45:00,0.001,0.001,0.001,0.8134237423726736,2.6666666666666665,0.0
2024-01-01 08:00:00,0.001,0.001,0.001,0.07103549288116194,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.001,1.0196,0.0,1.6666666666666667
2024-01-01 08:30:00,0.001,0.001,0.001,1.8942666666666668,0.0,5.0
2024-01-01 08:45:00,0.001,0.001,0.001,0.16426666666666667,0.0,2.0
2024-01-01 09:00:00,0.001,0.001,0.001,0.237,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.001,0.13513333333333336,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.001,0.13833333333333334,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.001,0.22966666666666669,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.001,0.237,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.001,0.123,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.001,0.3135333333333333,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.001,0.18026666666666666,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.001,0.05733333333333333,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.001,0.24000000000000002,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.001,0.7788,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.001,2.5220000000000002,1.0666666666666667,0.0
2024-01-01 12:30:00,0.001,0.001,0.001,0.047,1.6,0.0
2024-01-01 12:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.001,0.7110666666666667,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.001,0.37133333333333335,0.0,1.6666666666666667
2024-01-01 13:45:00,0.001,0.001,0.001,0.123,0.0,1.6666666666666667
2024-01-01 14:00:00,0.001,0.001,0.001,0.047,0.0,2.0
2024-01-01 14:15:00,0.001,0.001,0.001,0.047,0.0,0.3333333333333333
2024-01-01 14:30:00,0.001,0.001,0.001,0.047,0.0,2.0
2024-01-01 14:45:00,0.001,0.001,0.001,0.10566666666666666,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.001,0.392,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.001,0.17466666666666666,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.001,0.047,0.0,2.6666666666666665
2024-01-01 15:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.001,0.3403333333333334,0.0,4.666666666666667
2024-01-01 16:45:00,0.001,0.001,0.001,0.247,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.001,0.047,0.0,4.0
2024-01-01 17:15:00,0.001,0.001,0.001,0.053933333333333326,0.0,0.3333333333333333
2024-01-01 17:30:00,0.001,0.001,0.001,0.05999999999999999,0.0,1.6666666666666667
2024-01-01 17:45:00,0.001,0.001,0.001,0.098,2.6666666666666665,0.0
2024-01-01 18:00:00,0.001,0.001,0.001,0.28099999999999997,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.001,0.2797333333333334,0.0,2.0
2024-01-01 18:30:00,0.001,0.001,0.001,0.08833333333333333,0.0,2.6666666666666665
2024-01-01 18:45:00,0.001,0.001,0.001,0.047,0.0,0.3333333333333333
2024-01-01 19:00:00,0.001,0.001,0.001,0.07644871752938667,0.0,1.6666666666666667
2024-01-01 19:15:00,0.001,0.001,0.001,0.20273661046016192,0.0,1.0
2024-01-01 19:30:00,0.001,0.001,0.001,0.40137593972558777,0.0,1.0
2024-01-01 19:45:00,0.001,0.001,0.10380772589538387,0.4010426063922544,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.20671234924320997,0.7122217274510888,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,1.1731496535286334,0.1798237423726735,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.1215106793706645,0.0540942454236041,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.15265282371868386,0.08499999999999999,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.30594172154070426,0.237,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.5891640288904405,0.17189808180786803,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.125838916766587,0.3706078081569783,0.0,2.6666666666666665
2024-01-01 21:45:00,0.001,0.001,0.28592485526772343,0.4735092730589212,0.0,0.6666666666666666
2024-01-01 22:00:00,0.001,0.001,1.7786189899076337,0.2243759397255878,0.0,3.6666666666666665
2024-01-01 22:15:00,0.001,0.001,0.30575700752031626,0.2623759397255878,0.0,3.3333333333333335
2024-01-01 22:30:00,0.4756208716345978,0.001,0.16873927696341465,0.4014543569007429,0.0,0.0
2024-01-01 22:45:00,0.7920347860576631,0.001,0.24449967983169618,0.24610347982352762,0.0,0.0
2024-01-01 23:00:00,0.7920347860576631,0.001,0.636472797972938,0.171,0.0,0.3333333333333333
2024-01-01 23:15:00,0.7920347860576631,0.001,0.10634643225247319,0.15033333333333335,0.0,3.0
2024-01-01 23:30:00,0.7920347860576631,0.001,0.001,0.1097726625987592,0.0,0.0
2024-01-01 23:45:00,0.7920347860576631,0.001,0.001,0.21782374237267352,0.0,0.0
2024-01-02 00:00:00,0.7920347860576631,0.001,0.001,0.3698237423726735,0.0,0.0
2024-01-02 00:15:00,0.7920347860576631,0.001,0.001,0.2558237423726735,0.0,0.0
2024-01-02 00:30:00,0.7920347860576631,0.001,0.001,0.20729040903934018,0.0,0.0
2024-01-02 00:45:00,0.7920347860576631,0.001,0.001,0.20672949694906942,0.0,0.0
2024-01-02 01:00:00,0.7920347860576631,0.001,0.001,0.06766666666666668,0.0,0.0
2024-01-02 01:15:00,0.7920347860576631,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-02 01:30:00,0.6865634812499747,0.001,0.001,0.237,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.001,0.123,0.0,1.6666666666666667
2024-01-02 02:00:00,0.001,0.001,0.001,0.047,0.0,3.3333333333333335
2024-01-02 02:15:00,0.001,0.001,0.001,0.18133333333333335,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.001,0.14,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.237,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.123,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.047,0.0,1.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.109,0.0,1.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.202,0.26666666666666666,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.09533333333333333,4.0,3.6666666666666665
2024-01-02 04:30:00,0.001,0.001,0.001,0.237,0.26666666666666666,0.0
2024-01-02 04:45:00,0.001,0.001,0.001,0.123,0.0,3.3333333333333335
2024-01-02 05:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.19166666666666668,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.16766666666666669,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.237,0.0,1.6666666666666667
2024-01-02 06:15:00,0.001,0.001,0.001,0.123,0.0,1.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.11933333333333333,0.0,3.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.24173333333333336,0.0,0.6666666666666666
2024-01-02 07:30:00,0.001,0.001,0.001,0.25,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.136,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.001,0.0496,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.001,0.05653333333333333,0.0,2.3333333333333335
2024-01-02 08:45:00,0.001,0.001,0.001,0.253,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.001,0.3223333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.001,0.136,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.0522,1.8666666666666667,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.047,0.8,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.16766666666666669,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.3816666666666667,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.001,0.123,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.09533333333333333,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.392,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.185,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.33,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.25733333333333336,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.25766666666666665,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.27799999999999997,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.001,0.09866666666666667,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.001,0.08499999999999999,1.0666666666666667,0.0
2024-01-02 16:30:00,0.001,0.001,0.001,0.237,1.6,2.6666666666666665
2024-01-02 16:45:00,0.001,0.001,0.001,0.6261333333333334,0.0,2.0
2024-01-02 17:00:00,0.001,0.001,0.001,0.17099999999999999,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.001,0.047,0.0,1.3333333333333333
2024-01-02 17:30:00,0.001,0.001,0.001,0.047,0.0,1.6666666666666667
2024-01-02 17:45:00,0.001,0.001,0.001,0.09524724338965036,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.001,0.7818904090393402,0.0,2.0
2024-01-02 18:15:00,0.001,0.001,0.001,0.16582374237267353,0.0,3.3333333333333335
2024-01-02 18:30:00,0.001,0.001,0.001,0.21382374237267351,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.001,0.09936882621449526,0.0,4.666666666666667
2024-01-02 19:00:00,0.001,0.001,0.001,0.052517746440580965,0.0,5.0
2024-01-02 19:15:00,0.001,0.001,0.001,0.2308237423726735,0.0,5.0
2024-01-02 19:30:00,0.001,0.001,0.001,0.3828237423726735,0.0,5.0
2024-01-02 19:45:00,0.001,0.001,0.001,0.6686237423726736,0.0,5.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.30649040903934016,0.0,5.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.1886237423726735,0.0,5.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.0588237423726735,0.0,5.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.09682374237267351,0.0,5.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.24882374237267352,0.0,3.6666666666666665
2024-01-02 21:15:00,0.001,0.001,0.001,0.26879187394128307,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.25270927305892116,0.0,4.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.37677593972558776,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.2553759397255878,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.2518585406079497,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.44612172745108875,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.4175581932850069,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.001,0.33525219735291434,0.0,0.3333333333333333
2024-01-02 23:15:00,0.001,0.001,0.001,0.45925219735291434,0.0,3.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.44331502763531705,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.3850759397255878,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,0.46623216692167163,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.30207593972558777,0.0,3.6666666666666665
2024-01-03 00:30:00,0.001,0.001,0.001,0.2260759397255878,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.2698601114771388,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.001,0.3692521973529143,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.001,0.24978058596077715,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.3727,0.0,0.6666666666666666
2024-01-03 01:45:00,0.001,0.001,0.001,0.2587,0.0,1.3333333333333333
2024-01-03 02:00:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.1827,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.31703333333333333,0.0,2.3333333333333335
2024-01-03 02:45:00,0.001,0.001,0.001,0.3137,0.0,0.6666666666666666
2024-01-03 03:00:00,0.001,0.001,0.001,1.3055666666666665,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.2587,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.001,0.7157666666666667,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.6614866666666667,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.001,0.109,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.001,0.24000000000000002,2.933333333333333,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.24733333333333332,1.3333333333333333,5.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.123,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.5800666666666666,0.0,3.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.3135333333333333,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.18026666666666666,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.7627333333333334,0.0,3.3333333333333335
2024-01-03 06:00:00,0.001,0.001,0.001,0.7194666666666667,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.1308,0.0,3.0
2024-01-03 06:30:00,0.001,0.001,0.001,1.8990666666666667,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,2.5736,0.0,1.3333333333333333
2024-01-03 07:00:00,0.001,0.001,0.001,0.05999999999999999,0.0,2.0
2024-01-03 07:15:00,0.001,0.001,0.001,0.17033333333333334,0.0,1.0
2024-01-03 07:30:00,0.001,0.001,0.001,0.405,0.0,3.3333333333333335
2024-01-03 07:45:00,0.001,0.001,0.001,0.136,0.0,3.3333333333333335
2024-01-03 08:00:00,0.001,0.001,0.001,0.053933333333333326,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.001,0.5398,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.001,2.5632,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.001,0.18726666666666666,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.49426666666666663,0.0,1.3333333333333333
2024-01-03 09:15:00,0.001,0.001,0.001,0.29933333333333334,0.0,1.3333333333333333
2024-01-03 09:30:00,0.001,0.001,0.001,0.1146,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.001,1.390466666666667,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.001,2.474145237705859,2.6666666666666665,0.0
2024-01-03 10:15:00,0.001,0.001,0.001,0.2576855306862476,0.0,2.6666666666666665
2024-01-03 10:30:00,0.001,0.001,0.001,0.364218864019581,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.001,0.312218864019581,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.001,0.9444855306862476,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,2.4557771061372495,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.001,0.20693333333333333,0.0,1.3333333333333333
2024-01-03 11:45:00,0.001,0.001,0.001,0.7247333333333333,0.0,2.3333333333333335
2024-01-03 12:00:00,0.001,0.001,0.001,2.3264666666666667,0.0,3.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.8110666666666667,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.16546666666666668,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.001,0.168,0.0,3.6666666666666665
2024-01-03 13:00:00,0.001,0.001,0.001,0.168,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.20994124745755785,0.0,0.6666666666666666
2024-01-03 13:30:00,0.001,0.001,0.001,0.3698237423726735,0.0,1.3333333333333333
2024-01-03 13:45:00,0.001,0.001,0.001,0.2762237423726735,0.0,3.6666666666666665
2024-01-03 14:00:00,0.001,0.001,0.001,0.19315707570600685,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.0588237423726735,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.001,0.4538942454236041,0.0,3.3333333333333335
2024-01-03 14:45:00,0.001,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.001,0.237,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.001,0.14366666666666666,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.202,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.09866666666666667,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.047,1.8666666666666667,2.3333333333333335
2024-01-03 16:15:00,0.001,0.001,0.001,0.08499999999999999,0.8,1.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.237,0.0,2.0
2024-01-03 16:45:00,0.001,0.001,0.001,0.2496533333333333,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.001,0.2964333333333334,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.001,0.31970000000000004,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.001,0.19569999999999999,0.0,3.3333333333333335
2024-01-03 17:45:00,0.001,0.001,0.001,0.7667666666666666,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.3857,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.2738034798235276,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.26140519531896056,0.0,1.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.39407593972558785,0.0,1.3333333333333333
2024-01-03 19:00:00,0.001,0.001,0.001,0.26740927305892115,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.001,0.2640759397255878,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,1.4105426063922546,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,1.8754759397255876,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,0.3600759397255878,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.4737426063922545,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.001,0.4616092730589212,0.0,3.6666666666666665
2024-01-03 20:45:00,0.001,0.001,0.001,0.7203426063922544,0.0,0.0
2024-01-03 21:00:00,0.21194260961537684,0.001,0.001,0.8320092730589211,0.0,0.0
2024-01-03 21:15:00,0.7920347860576631,0.001,0.001,0.4230759397255878,0.0,0.0
2024-01-03 21:30:00,0.7920347860576631,0.001,0.001,0.7468759397255877,0.0,0.0
2024-01-03 21:45:00,0.7920347860576631,0.001,0.001,0.3884092730589212,0.0,0.0
2024-01-03 22:00:00,0.7920347860576631,0.001,0.001,0.5020759397255878,0.0,1.0
2024-01-03 22:15:00,0.7920347860576631,0.001,0.001,0.4160759397255878,0.0,1.3333333333333333
2024-01-03 22:30:00,0.7920347860576631,0.001,0.001,1.785075939725588,0.0,0.0
2024-01-03 22:45:00,0.7920347860576631,0.001,0.001,1.6710759397255879,0.0,0.0
2024-01-03 23:00:00,0.7920347860576631,0.001,0.001,0.8462759397255878,0.0,3.0
2024-01-03 23:15:00,0.7920347860576631,0.001,0.001,0.34076550025500496,0.0,0.0
2024-01-03 23:30:00,0.7920347860576631,0.001,0.001,0.42927649898302317,0.0,0.0
2024-01-03 23:45:00,0.7920347860576631,0.001,0.001,0.4450333333333333,0.0,0.0
2024-01-04 00:00:00,0.7920347860576631,0.001,0.001,0.49369999999999997,0.0,2.0
2024-01-04 00:15:00,0.7920347860576631,0.001,0.001,0.6059,0.0,0.0
2024-01-04 00:30:00,0.7920347860576631,0.001,0.001,0.44923333333333326,0.0,0.0
2024-01-04 00:45:00,0.7920347860576631,0.001,0.001,0.7157666666666667,0.0,0.0
2024-01-04 01:00:00,0.21194260961537684,0.001,0.001,0.23436666666666667,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.37570000000000003,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.001,0.3933666666666667,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.2587,0.0,2.3333333333333335
2024-01-04 02:00:00,0.001,0.001,0.001,0.07414000000000001,0.0,3.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.21933333333333332,0.0,3.6666666666666665
2024-01-04 03:00:00,0.001,0.001,0.001,0.33,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.38953333333333334,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.7133333333333333,0.8,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.047,0.8,0.0
2024-01-04 04:15:00,0.001,0.001,0.001,0.147,3.466666666666667,4.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.392,0.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.13333333333333333,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.08499999999999999,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.001,0.3816666666666667,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.20566666666666666,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.001,0.047,0.0,2.3333333333333335
2024-01-04 06:45:00,0.001,0.001,0.001,0.0522,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.001,0.3265333333333334,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.23126666666666668,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.001,0.3223333333333333,0.0,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.2996707444066272,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.06229040903934017,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.0588237423726735,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.19209040903934016,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.001,0.4966237423726735,0.0,2.3333333333333335
2024-01-04 09:00:00,0.001,0.001,0.001,0.24488249491511566,2.6666666666666665,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,0.27799999999999997,0.0,2.3333333333333335
2024-01-04 09:30:00,0.001,0.001,0.001,0.11933333333333333,0.0,1.0
2024-01-04 09:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.047,0.0,1.6666666666666667
