,TumbleDryer,WashingMachine,BaseLoad
2024-01-01 09:45:00,0.001,0.001,0.13266666666666665
2024-01-01 10:00:00,0.001,0.001,0.174
2024-01-01 10:15:00,0.001,0.001,0.05
2024-01-01 10:30:00,0.001,0.001,0.05733333333333334
2024-01-01 10:45:00,0.001,0.001,0.16
2024-01-01 11:00:00,0.001,0.001,0.05
2024-01-01 11:15:00,0.001,0.001,0.16366666666666668
2024-01-01 11:30:00,0.001,0.001,0.143
2024-01-01 11:45:00,0.001,0.001,0.05
2024-01-01 12:00:00,0.001,0.001,0.06466666666666668
2024-01-01 12:15:00,0.001,0.001,0.15266666666666667
2024-01-01 12:30:00,0.001,0.001,0.05
2024-01-01 12:45:00,0.001,0.001,0.19466666666666665
2024-01-01 13:00:00,0.001,0.001,0.112
2024-01-01 13:15:00,0.001,0.001,0.05
2024-01-01 13:30:00,0.001,0.001,0.07200000000000001
2024-01-01 13:45:00,0.001,0.001,0.14533333333333334
2024-01-01 14:00:00,0.001,0.001,0.07066666666666667
2024-01-01 14:15:00,0.001,0.001,0.7380666666666666
2024-01-01 14:30:00,0.001,0.001,0.081
2024-01-01 14:45:00,0.001,0.001,0.13066666666666668
2024-01-01 15:00:00,0.001,0.001,0.20033333333333336
2024-01-01 15:15:00,0.001,0.001,0.259
2024-01-01 15:30:00,0.001,0.001,0.22266666666666668
2024-01-01 15:45:00,0.001,0.001,0.2614666666666667
2024-01-01 16:00:00,0.001,0.001,0.05
2024-01-01 16:15:00,0.001,0.001,0.05
2024-01-01 16:30:00,0.001,0.001,0.08666666666666667
2024-01-01 16:45:00,0.001,0.001,0.13066666666666665
2024-01-01 17:00:00,0.001,0.001,0.13266666666666665
2024-01-01 17:15:00,0.001,0.001,0.174
2024-01-01 17:30:00,0.001,0.001,0.05
2024-01-01 17:45:00,0.001,0.001,0.05
2024-01-01 18:00:00,0.001,0.001,0.09400000000000001
2024-01-01 18:15:00,0.001,0.001,0.12333333333333334
2024-01-01 18:30:00,0.001,0.001,0.16366666666666668
2024-01-01 18:45:00,0.001,0.001,0.143
2024-01-01 19:00:00,0.001,0.001,0.05
2024-01-01 19:15:00,0.001,0.001,0.05
2024-01-01 19:30:00,0.001,0.001,0.10133333333333333
2024-01-01 19:45:00,0.001,0.001,0.116
2024-01-01 20:00:00,0.001,0.001,0.19466666666666665
2024-01-01 20:15:00,0.001,0.001,0.112
2024-01-01 20:30:00,0.001,0.001,0.05
2024-01-01 20:45:00,0.001,0.001,0.05
2024-01-01 21:00:00,0.001,0.001,0.10866666666666668
2024-01-01 21:15:00,0.001,0.001,0.12933333333333333
2024-01-01 21:30:00,0.001,0.001,0.205
2024-01-01 21:45:00,0.001,0.001,0.081
2024-01-01 22:00:00,0.001,0.001,0.05
2024-01-01 22:15:00,0.001,0.001,0.05
2024-01-01 22:30:00,0.001,0.001,0.116
2024-01-01 22:45:00,0.001,0.001,0.153
2024-01-01 23:00:00,0.001,0.001,0.33826666666666666
2024-01-01 23:15:00,0.001,0.001,0.3173215828248449
2024-01-01 23:30:00,0.001,0.001,0.0618237423726735
2024-01-01 23:45:00,0.001,0.001,0.07654810113736685
2024-01-02 00:00:00,0.001,0.001,0.16670927305892116
2024-01-02 00:15:00,0.001,0.001,0.22004260639225448
2024-01-02 00:30:00,0.001,0.001,0.207916945827449
2024-01-02 00:45:00,0.001,0.001,0.48135219735291435
2024-01-02 01:00:00,0.001,0.001,0.05841391929411048
2024-01-02 01:15:00,0.001,0.001,0.05
2024-01-02 01:30:00,0.001,0.001,0.13066666666666665
2024-01-02 01:45:00,0.001,0.001,0.20033333333333334
2024-01-02 02:00:00,0.001,0.001,0.143
2024-01-02 02:15:00,0.001,0.001,0.05
2024-01-02 02:30:00,0.001,0.001,0.05
2024-01-02 02:45:00,0.001,0.001,0.05
2024-01-02 03:00:00,0.001,0.001,0.13799999999999998
2024-01-02 03:15:00,0.001,0.001,0.224
2024-01-02 03:30:00,0.001,0.001,0.112
2024-01-02 03:45:00,0.001,0.001,0.05
2024-01-02 04:00:00,0.001,0.001,0.05
2024-01-02 04:15:00,0.001,0.001,0.05
2024-01-02 04:30:00,0.001,0.001,0.166
2024-01-02 04:45:00,0.001,0.001,0.22699999999999998
2024-01-02 05:00:00,0.001,0.001,0.081
2024-01-02 05:15:00,0.001,0.001,0.05
2024-01-02 05:30:00,0.001,0.001,0.05
2024-01-02 05:45:00,0.001,0.001,0.05
2024-01-02 06:00:00,0.001,0.001,0.20433333333333334
2024-01-02 06:15:00,0.001,0.001,0.21966666666666665
2024-01-02 06:30:00,0.001,0.001,0.05
2024-01-02 06:45:00,0.001,0.001,0.05
2024-01-02 07:00:00,0.001,0.001,0.05
2024-01-02 07:15:00,0.001,0.001,0.05
2024-01-02 07:30:00,0.001,0.001,0.24266666666666667
2024-01-02 07:45:00,0.001,0.001,0.18133333333333332
2024-01-02 08:00:00,0.001,0.001,0.05
2024-01-02 08:15:00,0.001,0.001,0.05
2024-01-02 08:30:00,0.001,0.001,0.05
2024-01-02 08:45:00,0.001,0.001,0.05733333333333334
2024-01-02 09:00:00,0.001,0.001,0.27366666666666667
2024-01-02 09:15:00,0.001,0.001,0.143
2024-01-02 09:30:00,0.001,0.001,0.05
2024-01-02 09:45:00,0.001,0.001,0.05
2024-01-02 10:00:00,0.001,0.001,0.05
2024-01-02 10:15:00,0.001,0.001,0.06466666666666668
2024-01-02 10:30:00,0.001,0.001,0.29733333333333334
2024-01-02 10:45:00,0.001,0.001,0.112
2024-01-02 11:00:00,0.001,0.001,0.05
2024-01-02 11:15:00,0.001,0.001,0.05
2024-01-02 11:30:00,0.001,0.001,0.05
2024-01-02 11:45:00,0.001,0.001,0.09266666666666667
2024-01-02 12:00:00,0.001,0.001,0.30033333333333334
2024-01-02 12:15:00,0.001,0.001,0.081
2024-01-02 12:30:00,0.001,0.001,0.05
2024-01-02 12:45:00,0.001,0.001,0.05
2024-01-02 13:00:00,0.001,0.001,0.05
2024-01-02 13:15:00,0.001,0.001,0.131
2024-01-02 13:30:00,0.001,0.001,0.293
2024-01-02 13:45:00,0.001,0.001,0.05
2024-01-02 14:00:00,0.001,0.001,0.05
2024-01-02 14:15:00,0.001,0.001,0.05
2024-01-02 14:30:00,0.001,0.001,0.05
2024-01-02 14:45:00,0.001,0.001,0.16933333333333334
2024-01-02 15:00:00,0.001,0.001,0.25466666666666665
2024-01-02 15:15:00,0.001,0.001,0.05
2024-01-02 15:30:00,0.001,0.001,0.05
2024-01-02 15:45:00,0.001,0.001,0.05
2024-01-02 16:00:00,0.001,0.001,0.05
2024-01-02 16:15:00,0.001,0.001,0.20766666666666664
2024-01-02 16:30:00,0.001,0.001,0.21633333333333335
2024-01-02 16:45:00,0.001,0.001,0.05
2024-01-02 17:00:00,0.001,0.001,0.05
2024-01-02 17:15:00,0.001,0.001,0.05
2024-01-02 17:30:00,0.001,0.001,0.05
2024-01-02 17:45:00,0.001,0.001,0.246
2024-01-02 18:00:00,0.001,0.001,0.178
2024-01-02 18:15:00,0.001,0.001,0.05
2024-01-02 18:30:00,0.001,0.001,0.05
2024-01-02 18:45:00,0.001,0.001,0.05
2024-01-02 19:00:00,0.001,0.001,0.07066666666666667
2024-01-02 19:15:00,0.001,0.001,0.26366666666666666
2024-01-02 19:30:00,0.001,0.001,0.1396666666666667
2024-01-02 19:45:00,0.001,0.001,0.05
2024-01-02 20:00:00,0.001,0.001,0.05
2024-01-02 20:15:00,0.001,0.001,0.05
2024-01-02 20:30:00,0.001,0.001,0.16948316564968982
2024-01-02 20:45:00,0.001,0.001,0.8300915809608945
2024-01-02 21:00:00,0.001,0.001,0.3368759397255878
2024-01-02 21:15:00,0.001,0.001,0.3500759397255878
2024-01-02 21:30:00,0.001,0.001,0.41631593972558784
2024-01-02 21:45:00,0.001,0.001,0.36663819328500685
2024-01-02 22:00:00,0.001,0.001,0.38585421227449906
2024-01-02 22:15:00,0.001,0.001,0.38303333333333334
2024-01-02 22:30:00,0.001,0.001,0.31801999999999997
2024-01-02 22:45:00,0.001,0.001,0.18648824949151155
2024-01-02 23:00:00,0.001,0.001,0.1975237423726735
2024-01-02 23:15:00,0.001,0.001,0.1975237423726735
2024-01-02 23:30:00,0.001,0.001,0.31119040903934014
2024-01-02 23:45:00,0.001,0.001,0.3711904090393402
2024-01-03 00:00:00,0.001,0.001,0.23340215954782859
2024-01-03 00:15:00,0.001,0.001,0.2290759397255878
2024-01-03 00:30:00,0.001,0.001,0.2290759397255878
2024-01-03 00:45:00,0.001,0.001,0.09337593972558782
2024-01-03 01:00:00,0.001,0.001,0.23804260639225447
2024-01-03 01:15:00,0.001,0.001,0.24337593972558783
2024-01-03 01:30:00,0.001,0.001,0.09484594158953824
2024-01-03 01:45:00,0.001,0.001,0.05
2024-01-03 02:00:00,0.001,0.001,0.05
2024-01-03 02:15:00,0.001,0.001,0.07066666666666667
2024-01-03 02:30:00,0.001,0.001,0.6048000000000001
2024-01-03 02:45:00,0.001,0.001,0.17633333333333334
2024-01-03 03:00:00,0.001,0.001,0.07200000000000001
2024-01-03 03:15:00,0.001,0.001,0.05
2024-01-03 03:30:00,0.001,0.001,0.05
2024-01-03 03:45:00,0.001,0.001,0.10166666666666666
2024-01-03 04:00:00,0.001,0.001,0.205
2024-01-03 04:15:00,0.001,0.001,0.15266666666666667
2024-01-03 04:30:00,0.001,0.001,0.06466666666666668
2024-01-03 04:45:00,0.001,0.001,0.05
2024-01-03 05:00:00,0.001,0.001,0.05
2024-01-03 05:15:00,0.001,0.001,0.13266666666666665
2024-01-03 05:30:00,0.001,0.001,0.174
2024-01-03 05:45:00,0.001,0.001,0.16
2024-01-03 06:00:00,0.001,0.001,0.05733333333333334
2024-01-03 06:15:00,0.001,0.001,0.05
2024-01-03 06:30:00,0.001,0.001,0.05
2024-01-03 06:45:00,0.001,0.001,0.16366666666666668
2024-01-03 07:00:00,0.001,0.001,0.15033333333333332
2024-01-03 07:15:00,0.001,0.001,0.16
2024-01-03 07:30:00,0.001,0.001,0.05
2024-01-03 07:45:00,0.001,0.001,0.05
2024-01-03 08:00:00,0.001,0.001,0.05
2024-01-03 08:15:00,0.001,0.001,0.19466666666666665
2024-01-03 08:30:00,0.001,0.001,0.12666666666666665
2024-01-03 08:45:00,0.001,0.001,0.15266666666666667
2024-01-03 09:00:00,0.001,0.001,0.05
2024-01-03 09:15:00,0.001,0.001,0.05
2024-01-03 09:30:00,0.001,0.001,0.07066666666666667
2024-01-03 09:45:00,0.001,0.001,0.205
2024-01-03 10:00:00,0.001,0.001,0.103
2024-01-03 10:15:00,0.001,0.001,0.14533333333333334
2024-01-03 10:30:00,0.001,0.001,0.05
2024-01-03 10:45:00,0.001,0.001,0.05
2024-01-03 11:00:00,0.001,0.001,0.10166666666666666
2024-01-03 11:15:00,0.001,0.001,0.205
2024-01-03 11:30:00,0.001,0.036593312409691596,0.08090983231635647
2024-01-03 11:45:00,0.001,0.19006134212123083,0.1498237423726735
2024-01-03 12:00:00,0.001,0.7803025484349668,0.0618237423726735
2024-01-03 12:15:00,0.001,0.5492199581826239,0.06615707570600683
2024-01-03 12:30:00,0.001,0.1434513441698239,0.15749040903934017
2024-01-03 12:45:00,0.001,0.2554147936828785,0.1988237423726735
2024-01-03 13:00:00,0.001,0.67508669111518,0.10676091209027078
2024-01-03 13:15:00,0.001,0.09870951859967539,0.2652237423726735
2024-01-03 13:30:00,0.001,0.18557756726486918,0.18282374237267351
2024-01-03 13:45:00,0.001,0.8314813029734992,0.18282374237267351
2024-01-03 14:00:00,0.001,1.341038226434923,0.2964904090393402
2024-01-03 14:15:00,0.001,0.14565805940498583,0.26636474847453473
2024-01-03 14:30:00,0.001,0.15539743014652482,0.10206666666666668
2024-01-03 14:45:00,0.001,0.326329885707718,0.24998666666666663
2024-01-03 15:00:00,0.001,0.5908149580219118,0.18990695964705523
2024-01-03 15:15:00,0.001,0.001,0.2172521973529143
2024-01-03 15:30:00,0.001,0.001,0.361918864019581
2024-01-03 15:45:00,0.001,0.001,0.2855581932850068
2024-01-03 16:00:00,0.001,0.001,0.7007426063922545
2024-01-03 16:15:00,0.001,0.001,1.5560759397255879
2024-01-03 16:30:00,0.001,0.001,0.8782272221962012
2024-01-03 16:45:00,0.001,0.001,0.22488441310724763
2024-01-03 17:00:00,0.001,0.001,0.3433
2024-01-03 17:15:00,0.001,0.001,0.21669999999999998
2024-01-03 17:30:00,0.001,0.001,0.24436666666666665
2024-01-03 17:45:00,0.001,0.001,0.24436666666666665
2024-01-03 18:00:00,0.001,0.001,0.1857
2024-01-03 18:15:00,0.001,0.001,0.23736666666666664
2024-01-03 18:30:00,0.001,0.001,0.3407
2024-01-03 18:45:00,0.001,0.001,0.1857
2024-01-03 19:00:00,0.001,0.001,0.2517
2024-01-03 19:15:00,0.001,0.001,0.2370333333333333
2024-01-03 19:30:00,0.001,0.001,0.1857
2024-01-03 19:45:00,0.001,0.001,0.2683666666666667
2024-01-03 20:00:00,0.001,0.001,0.22827999999999998
2024-01-03 20:15:00,0.001,0.001,0.05
2024-01-03 20:30:00,0.001,0.001,0.12333333333333334
2024-01-03 20:45:00,0.001,0.001,0.09400000000000001
2024-01-03 21:00:00,0.001,0.001,0.05
2024-01-03 21:15:00,0.001,0.001,0.16366666666666668
2024-01-03 21:30:00,0.001,0.001,0.143
2024-01-03 21:45:00,0.001,0.001,0.05
2024-01-03 22:00:00,0.001,0.001,0.13066666666666665
2024-01-03 22:15:00,0.001,0.001,0.08666666666666667
2024-01-03 22:30:00,0.001,0.001,0.05
2024-01-03 22:45:00,0.001,0.001,0.19466666666666665
2024-01-03 23:00:00,0.001,0.001,0.112
2024-01-03 23:15:00,0.001,0.001,0.05
2024-01-03 23:30:00,0.001,0.001,0.13799999999999998
2024-01-03 23:45:00,0.001,0.001,0.07933333333333333
2024-01-04 00:00:00,0.001,0.001,0.07066666666666667
2024-01-04 00:15:00,0.001,0.001,0.205
2024-01-04 00:30:00,0.001,0.001,0.081
2024-01-04 00:45:00,0.001,0.001,0.05
2024-01-04 01:00:00,0.001,0.001,0.14533333333333334
2024-01-04 01:15:00,0.001,0.001,0.07200000000000001
2024-01-04 01:30:00,0.001,0.001,0.10166666666666666
2024-01-04 01:45:00,0.001,0.001,0.205
2024-01-04 02:00:00,0.001,0.001,0.05
2024-01-04 02:15:00,0.001,0.001,0.05
2024-01-04 02:30:00,0.001,0.001,0.15266666666666667
2024-01-04 02:45:00,0.001,0.001,0.06466666666666668
2024-01-04 03:00:00,0.001,0.001,0.13266666666666665
2024-01-04 03:15:00,0.001,0.001,0.174
2024-01-04 03:30:00,0.001,0.001,0.05
2024-01-04 03:45:00,0.001,0.001,0.05
2024-01-04 04:00:00,0.001,0.001,0.16
2024-01-04 04:15:00,0.001,0.001,0.05733333333333334
2024-01-04 04:30:00,0.001,0.001,0.16366666666666668
2024-01-04 04:45:00,0.001,0.001,0.143
2024-01-04 05:00:00,0.001,0.001,0.05
2024-01-04 05:15:00,0.001,0.001,0.05733333333333334
2024-01-04 05:30:00,0.001,0.001,0.16
2024-01-04 05:45:00,0.001,0.001,0.05
2024-01-04 06:00:00,0.001,0.001,0.19466666666666665
2024-01-04 06:15:00,0.001,0.001,0.112
2024-01-04 06:30:00,0.001,0.001,0.05
2024-01-04 06:45:00,0.001,0.001,0.06466666666666668
2024-01-04 07:00:00,0.001,0.001,0.15266666666666667
2024-01-04 07:15:00,0.001,0.001,0.07066666666666667
2024-01-04 07:30:00,0.001,0.001,0.205
2024-01-04 07:45:00,0.001,0.001,0.081
2024-01-04 08:00:00,0.001,0.001,0.05
2024-01-04 08:15:00,0.001,0.001,0.07200000000000001
2024-01-04 08:30:00,0.001,0.001,0.14533333333333334
2024-01-04 08:45:00,0.001,0.001,0.10166666666666666
2024-01-04 09:00:00,0.001,0.001,0.205
2024-01-04 09:15:00,0.001,0.001,0.05
2024-01-04 09:30:00,0.001,0.001,0.05
2024-01-04 09:45:00,0.001,0.001,0.07933333333333333
2024-01-04 10:00:00,0.001,0.001,0.13799999999999998
2024-01-04 10:15:00,0.001,0.001,0.13266666666666665
2024-01-04 10:30:00,0.001,0.001,0.174
2024-01-04 10:45:00,0.001,0.001,0.05
2024-01-04 11:00:00,0.001,0.001,0.05
2024-01-04 11:15:00,0.001,0.001,0.08666666666666667
2024-01-04 11:30:00,0.001,0.001,0.13066666666666665
2024-01-04 11:45:00,0.001,0.001,0.16366666666666668
2024-01-04 12:00:00,0.001,0.001,0.143
2024-01-04 12:15:00,0.001,0.001,0.05
2024-01-04 12:30:00,0.001,0.001,0.05
2024-01-04 12:45:00,0.001,0.001,0.09400000000000001
2024-01-04 13:00:00,0.001,0.001,0.12333333333333334
2024-01-04 13:15:00,0.001,0.001,0.19466666666666665
2024-01-04 13:30:00,0.001,0.001,0.112
2024-01-04 13:45:00,0.001,0.001,0.05
2024-01-04 14:00:00,0.001,0.001,0.05
2024-01-04 14:15:00,0.001,0.001,0.10133333333333333
2024-01-04 14:30:00,0.001,0.001,0.13666666666666666
2024-01-04 14:45:00,0.001,0.001,0.205
2024-01-04 15:00:00,0.001,0.001,0.081
2024-01-04 15:15:00,0.001,0.001,0.05
2024-01-04 15:30:00,0.001,0.001,0.05
2024-01-04 15:45:00,0.001,0.001,0.10866666666666668
2024-01-04 16:00:00,0.001,0.001,0.16033333333333333
2024-01-04 16:15:00,0.001,0.001,0.205
2024-01-04 16:30:00,0.001,0.001,0.05
2024-01-04 16:45:00,0.001,0.001,0.05
2024-01-04 17:00:00,0.001,0.001,0.05
2024-01-04 17:15:00,0.001,0.001,0.116
2024-01-04 17:30:00,0.001,0.001,0.184
2024-01-04 17:45:00,0.001,0.001,0.174
2024-01-04 18:00:00,0.001,0.001,0.05
2024-01-04 18:15:00,0.001,0.001,0.05
2024-01-04 18:30:00,0.001,0.001,0.05
2024-01-04 18:45:00,0.001,0.001,0.12333333333333334
2024-01-04 19:00:00,0.001,0.001,0.20766666666666664
2024-01-04 19:15:00,0.001,0.001,0.143
2024-01-04 19:30:00,0.001,0.001,0.05
2024-01-04 19:45:00,0.001,0.001,0.05
2024-01-04 20:00:00,0.001,0.001,0.05
2024-01-04 20:15:00,0.001,0.001,0.13066666666666665
2024-01-04 20:30:00,0.001,0.001,0.2313333333333333
2024-01-04 20:45:00,0.001,0.001,0.112
2024-01-04 21:00:00,0.001,0.001,0.05
2024-01-04 21:15:00,0.001,0.001,0.05
2024-01-04 21:30:00,0.001,0.001,0.05
2024-01-04 21:45:00,0.001,0.001,0.15866666666666665
2024-01-04 22:00:00,0.001,0.001,0.2343333333333333
2024-01-04 22:15:00,0.001,0.001,0.081
2024-01-04 22:30:00,0.001,0.001,0.05
2024-01-04 22:45:00,0.001,0.001,0.05
2024-01-04 23:00:00,0.001,0.001,0.05
2024-01-04 23:15:00,0.001,0.001,0.197
2024-01-04 23:30:00,0.001,0.001,0.22699999999999998
2024-01-04 23:45:00,0.001,0.001,0.05
2024-01-05 00:00:00,0.001,0.001,0.05
2024-01-05 00:15:00,0.001,0.001,0.4498
2024-01-05 00:30:00,0.001,0.001,0.18326666666666666
2024-01-05 00:45:00,0.001,0.001,0.23533333333333334
2024-01-05 01:00:00,0.001,0.001,0.18866666666666668
2024-01-05 01:15:00,0.001,0.001,0.05
2024-01-05 01:30:00,0.001,0.001,0.47504175788233144
2024-01-05 01:45:00,0.001,0.001,0.0815521973529143
2024-01-05 02:00:00,0.001,0.001,0.0815521973529143
2024-01-05 02:15:00,0.001,0.001,0.305218864019581
2024-01-05 02:30:00,0.001,0.001,0.18188553068624763
2024-01-05 02:45:00,0.001,0.001,0.0815521973529143
2024-01-05 03:00:00,0.001,0.001,0.05
2024-01-05 03:15:00,0.001,0.001,0.05
2024-01-05 03:30:00,0.001,0.001,0.4571333333333333
2024-01-05 03:45:00,0.001,0.001,0.3046666666666667
2024-01-05 04:00:00,0.001,0.001,0.5117999999999999
2024-01-05 04:15:00,0.001,0.001,0.05
2024-01-05 04:30:00,0.001,0.001,0.05
2024-01-05 04:45:00,0.001,0.001,0.05
2024-01-05 05:00:00,0.001,0.001,0.08533333333333333
2024-01-05 05:15:00,0.001,0.001,0.3076666666666667
2024-01-05 05:30:00,0.001,0.001,0.081
2024-01-05 05:45:00,0.001,0.001,0.05
2024-01-05 06:00:00,0.001,0.001,0.05
2024-01-05 06:15:00,0.001,0.001,0.05
2024-01-05 06:30:00,0.001,0.001,0.12366666666666666
2024-01-05 06:45:00,0.001,0.001,0.30033333333333334
2024-01-05 07:00:00,0.001,0.001,0.05
2024-01-05 07:15:00,0.001,0.001,0.05
2024-01-05 07:30:00,0.001,0.001,0.05
2024-01-05 07:45:00,0.001,0.001,0.05
2024-01-05 08:00:00,0.001,0.001,0.162
2024-01-05 08:15:00,0.001,0.001,0.262
2024-01-05 08:30:00,0.001,0.001,0.05
2024-01-05 08:45:00,0.001,0.001,0.05
2024-01-05 09:00:00,0.001,0.001,0.05
2024-01-05 09:15:00,0.001,0.001,0.05
2024-01-05 09:30:00,0.001,0.001,0.20033333333333334
2024-01-05 09:45:00,0.001,0.001,0.2366666666666667
2024-01-05 10:00:00,0.001,0.001,0.063
2024-01-05 10:15:00,0.001,0.001,0.06720695964705524
2024-01-05 10:30:00,0.001,0.001,0.0945521973529143
2024-01-05 10:45:00,0.001,0.001,0.0919521973529143
2024-01-05 11:00:00,0.001,0.001,0.27021886401958095
2024-01-05 11:15:00,0.001,0.001,0.21688553068624764
2024-01-05 11:30:00,0.001,0.001,0.0815521973529143
2024-01-05 11:45:00,0.001,0.001,0.05631043947058287
2024-01-05 12:00:00,0.001,0.001,0.05
2024-01-05 12:15:00,0.001,0.001,0.07066666666666667
2024-01-05 12:30:00,0.8689622377404913,0.001,0.2563333333333333
2024-01-05 12:45:00,1.9127276990289628,0.001,0.1588237423726735
2024-01-05 13:00:00,1.8124454728166914,0.001,0.06355707570600683
2024-01-05 13:15:00,0.6293646436977995,0.001,0.11515707570600683
2024-01-05 13:30:00,1.066386949685267,0.001,0.20487040903934017
2024-01-05 13:45:00,0.0701276527905447,0.001,0.38082566056480543
2024-01-05 14:00:00,0.001,0.001,0.5307666666666667
2024-01-05 14:15:00,0.001,0.001,0.3653666666666667
2024-01-05 14:30:00,0.001,0.001,0.3161589938981388
2024-01-05 14:45:00,0.001,0.001,0.21610780815697828
2024-01-05 15:00:00,0.001,0.001,0.2290759397255878
2024-01-05 15:15:00,0.001,0.001,0.3117426063922545
2024-01-05 15:30:00,0.001,0.001,0.4190759397255878
2024-01-05 15:45:00,0.001,0.001,0.27173852865229386
2024-01-05 16:00:00,0.001,0.001,0.21514871752938666
2024-01-05 16:15:00,0.001,0.001,0.5854999999999999
2024-01-05 16:30:00,0.001,0.001,0.1857
2024-01-05 16:45:00,0.001,0.001,0.29936666666666667
2024-01-05 17:00:00,0.001,0.001,0.4624333333333333
2024-01-05 17:15:00,0.001,0.001,0.22969999999999996
2024-01-05 17:30:00,0.001,0.001,0.1857
2024-01-05 17:45:00,0.001,0.001,0.1857
2024-01-05 18:00:00,0.001,0.001,0.3284256605648055
2024-01-05 18:15:00,0.001,0.001,0.6087237423726735
2024-01-05 18:30:00,0.001,0.001,0.34825707570600684
2024-01-05 18:45:00,0.001,0.001,0.7007104090393402
2024-01-05 19:00:00,0.001,0.001,0.18282374237267351
2024-01-05 19:15:00,0.001,0.001,0.20990771142752548
2024-01-05 19:30:00,0.001,0.001,0.22321886401958096
2024-01-05 19:45:00,0.001,0.001,0.35755219735291427
2024-01-05 20:00:00,0.001,0.001,0.24088553068624766
2024-01-05 20:15:00,0.001,0.001,0.11088553068624764
2024-01-05 20:30:00,0.001,0.001,0.06682783858822097
2024-01-05 20:45:00,0.001,0.001,0.07418779620132247
2024-01-05 21:00:00,0.001,0.001,0.14504260639225447
2024-01-05 21:15:00,0.001,0.001,0.2605092730589211
2024-01-05 21:30:00,0.001,0.001,0.2985092730589211
2024-01-05 21:45:00,0.001,0.001,0.3850759397255878
2024-01-05 22:00:00,0.001,0.001,0.33783418184325636
2024-01-05 22:15:00,0.001,0.001,0.31182158282484485
2024-01-05 22:30:00,0.001,0.001,0.42643661046016196
2024-01-05 22:45:00,0.001,0.001,0.3934092730589212
2024-01-05 23:00:00,0.001,0.001,0.3317426063922545
2024-01-05 23:15:00,0.001,0.001,0.24894260639225446
2024-01-05 23:30:00,0.001,0.001,0.2420759397255878
2024-01-05 23:45:00,0.001,0.001,0.21263166573469144
2024-01-06 00:00:00,0.001,0.001,0.3123666666666667
2024-01-06 00:15:00,0.001,0.001,0.3015945052548876
2024-01-06 00:30:00,0.001,0.001,0.32725219735291433
2024-01-06 00:45:00,0.001,0.001,0.22458553068624762
2024-01-06 01:00:00,0.001,0.001,0.2172521973529143
2024-01-06 01:15:00,0.001,0.001,0.14487886401958097
2024-01-06 01:30:00,0.001,0.001,0.20939102543135998
2024-01-06 01:45:00,0.001,0.001,0.11933333333333333
2024-01-06 02:00:00,0.001,0.001,0.16
2024-01-06 02:15:00,0.001,0.001,0.05
2024-01-06 02:30:00,0.001,0.001,0.05
2024-01-06 02:45:00,0.001,0.001,0.07066666666666667
2024-01-06 03:00:00,0.001,0.001,0.205
2024-01-06 03:15:00,0.001,0.001,0.09566666666666666
2024-01-06 03:30:00,0.001,0.001,0.15266666666666667
2024-01-06 03:45:00,0.001,0.001,0.05
2024-01-06 04:00:00,0.001,0.001,0.05
2024-01-06 04:15:00,0.001,0.001,0.10166666666666666
2024-01-06 04:30:00,0.001,0.001,0.205
2024-01-06 04:45:00,0.001,0.001,0.07200000000000001
