,WasherDryer,TumbleDryer,BaseLoad
2024-01-01 23:45:00,0.001,0.001,0.46599040903934014
2024-01-02 00:00:00,0.001,0.001,0.5235237423726735
2024-01-02 00:15:00,0.001,0.001,0.3693745807908912
2024-01-02 00:30:00,0.001,0.001,0.3087
2024-01-02 00:45:00,0.001,0.001,0.30063333333333325
2024-01-02 01:00:00,0.001,0.001,0.2130333333333333
2024-01-02 01:15:00,0.001,0.001,0.3777
2024-01-02 01:30:00,0.001,0.001,0.2890333333333333
2024-01-02 01:45:00,0.001,0.001,0.18769999999999998
2024-01-02 02:00:00,0.001,0.001,0.18769999999999998
2024-01-02 02:15:00,0.001,0.001,0.18769999999999998
2024-01-02 02:30:00,0.001,0.001,0.35236666666666666
2024-01-02 02:45:00,0.001,0.001,0.33969999999999995
2024-01-02 03:00:00,0.001,0.001,0.18769999999999998
2024-01-02 03:15:00,0.001,0.001,0.18769999999999998
2024-01-02 03:30:00,0.001,0.001,0.18769999999999998
2024-01-02 03:45:00,0.001,0.001,0.3017
2024-01-02 04:00:00,0.001,0.001,0.3777
2024-01-02 04:15:00,0.001,0.001,0.15513333333333332
2024-01-02 04:30:00,0.001,0.001,0.052
2024-01-02 04:45:00,0.001,0.001,0.052
2024-01-02 05:00:00,0.001,0.001,0.11533333333333333
2024-01-02 05:15:00,0.001,0.001,0.242
2024-01-02 05:30:00,0.001,0.001,0.11533333333333333
2024-01-02 05:45:00,0.001,0.001,0.052
2024-01-02 06:00:00,0.001,0.001,0.052
2024-01-02 06:15:00,0.001,0.001,0.06466666666666666
2024-01-02 06:30:00,0.001,0.001,0.242
2024-01-02 06:45:00,0.001,0.001,0.16599999999999998
2024-01-02 07:00:00,0.001,0.001,0.052
2024-01-02 07:15:00,0.001,0.001,0.45180000000000003
2024-01-02 07:30:00,0.001,0.001,0.052
2024-01-02 07:45:00,0.001,0.001,0.20400000000000001
2024-01-02 08:00:00,0.001,0.001,0.21666666666666667
2024-01-02 08:15:00,0.001,0.001,0.052
2024-01-02 08:30:00,0.001,0.001,0.5850666666666667
2024-01-02 08:45:00,0.001,0.001,0.052
2024-01-02 09:00:00,0.001,0.001,0.6864
2024-01-02 09:15:00,0.001,0.001,0.242
2024-01-02 09:30:00,0.001,0.001,0.07733333333333332
2024-01-02 09:45:00,0.001,0.001,0.065
2024-01-02 10:00:00,0.001,0.001,0.065
2024-01-02 10:15:00,0.001,0.001,0.11566666666666667
2024-01-02 10:30:00,0.001,0.001,0.6548
2024-01-02 10:45:00,0.001,0.001,0.15366666666666667
2024-01-02 11:00:00,0.001,0.001,0.186
2024-01-02 11:15:00,0.001,0.001,0.27473333333333333
2024-01-02 11:30:00,0.001,0.001,0.307
2024-01-02 11:45:00,0.001,0.001,0.497
2024-01-02 12:00:00,0.001,0.001,0.4008
2024-01-02 12:15:00,0.001,0.001,0.173
2024-01-02 12:30:00,0.001,0.001,0.6012000000000001
2024-01-02 12:45:00,0.001,0.001,0.08818666666666666
2024-01-02 13:00:00,0.001,0.001,0.33825299796604624
2024-01-02 13:15:00,0.001,1.568549757829581,0.49785707570600685
2024-01-02 13:30:00,0.001,1.9363518725068227,1.7871904090393402
2024-01-02 13:45:00,0.001,1.9801249026137313,1.7871904090393402
2024-01-02 14:00:00,0.001,1.1144157959557826,0.3205237423726735
2024-01-02 14:15:00,0.001,0.001,0.3075904090393402
2024-01-02 14:30:00,0.001,0.001,0.4235237423726735
2024-01-02 14:45:00,0.001,0.001,0.6390999999999999
2024-01-02 15:00:00,0.001,0.001,0.3139
2024-01-02 15:15:00,0.001,0.001,0.33432087894116574
2024-01-02 15:30:00,0.001,0.001,0.3912521973529143
2024-01-02 15:45:00,0.001,0.001,0.5318483609686504
2024-01-02 16:00:00,0.001,0.001,0.3318759397255878
2024-01-02 16:15:00,0.001,0.001,0.6954092730589211
2024-01-02 16:30:00,0.001,0.001,0.4583515809608945
2024-01-02 16:45:00,0.001,0.001,1.2903237423726737
2024-01-02 17:00:00,0.001,0.001,2.7377040777399606
2024-01-02 17:15:00,0.001,0.001,0.8649666666666666
2024-01-02 17:30:00,0.001,0.001,0.41939103738701583
2024-01-02 17:45:00,0.001,0.001,0.3775159397255878
2024-01-02 18:00:00,0.001,0.001,1.1074626063922544
2024-01-02 18:15:00,0.001,0.001,1.2790759397255878
2024-01-02 18:30:00,0.001,0.001,0.9347267781438054
2024-01-02 18:45:00,0.001,0.001,0.4805581932850069
2024-01-02 19:00:00,0.001,0.001,0.4748092730589211
2024-01-02 19:15:00,0.001,0.001,0.4085426063922545
2024-01-02 19:30:00,0.001,0.001,0.4280759397255878
2024-01-02 19:45:00,0.001,0.001,0.6211661074092313
2024-01-02 20:00:00,0.001,0.001,0.5417778579177198
2024-01-02 20:15:00,0.001,0.001,0.5070759397255878
2024-01-02 20:30:00,0.001,0.001,0.5786341818432563
2024-01-02 20:45:00,0.001,0.001,0.48567099500011734
2024-01-02 21:00:00,0.001,0.001,0.6760759397255878
2024-01-02 21:15:00,0.001,0.001,0.6488051953189605
2024-01-02 21:30:00,0.001,0.001,0.4547816943019837
2024-01-02 21:45:00,0.001,0.001,0.48087593972558784
2024-01-02 22:00:00,0.001,0.001,0.4730759397255878
2024-01-02 22:15:00,0.001,0.001,0.6377426063922544
2024-01-02 22:30:00,0.001,0.001,0.6250759397255877
2024-01-02 22:45:00,0.001,0.001,0.4730759397255878
2024-01-02 23:00:00,0.001,0.001,0.4730759397255878
2024-01-02 23:15:00,0.001,0.001,0.4730759397255878
2024-01-02 23:30:00,0.001,0.001,0.5870759397255878
2024-01-02 23:45:00,0.001,0.001,0.6567655002550049
2024-01-03 00:00:00,0.001,0.001,0.4093329979660462
2024-01-03 00:15:00,0.001,0.001,0.5889333333333333
2024-01-03 00:30:00,0.001,0.001,0.7060666666666667
2024-01-03 00:45:00,0.001,0.001,0.6361333333333333
2024-01-03 01:00:00,0.001,0.001,0.36300000000000004
2024-01-03 01:15:00,0.001,0.001,0.23712158282484488
2024-01-03 01:30:00,0.001,0.001,0.10415707570600684
2024-01-03 01:45:00,0.001,0.001,0.0638237423726735
2024-01-03 02:00:00,0.001,0.001,0.07649040903934017
2024-01-03 02:15:00,0.001,0.001,0.6536237423726735
2024-01-03 02:30:00,0.001,0.001,0.1778237423726735
2024-01-03 02:45:00,0.001,0.001,0.0638237423726735
2024-01-03 03:00:00,0.001,0.001,0.054364748474534694
2024-01-03 03:15:00,0.001,0.001,0.052
2024-01-03 03:30:00,0.001,0.001,0.20400000000000001
2024-01-03 03:45:00,0.001,0.001,0.21666666666666667
2024-01-03 04:00:00,0.001,0.001,0.052
2024-01-03 04:15:00,0.001,0.001,0.052
2024-01-03 04:30:00,0.001,0.001,0.086
2024-01-03 04:45:00,0.001,0.001,0.1934
2024-01-03 05:00:00,0.001,0.001,0.26633333333333337
2024-01-03 05:15:00,0.001,0.001,0.49013333333333337
2024-01-03 05:30:00,0.001,0.001,0.065
2024-01-03 05:45:00,0.001,0.001,0.061533333333333336
2024-01-03 06:00:00,0.001,0.001,0.6357333333333334
2024-01-03 06:15:00,0.001,0.001,0.242
2024-01-03 06:30:00,0.001,0.001,0.128
2024-01-03 06:45:00,0.001,0.001,0.052
2024-01-03 07:00:00,0.001,0.001,0.052
2024-01-03 07:15:00,0.001,0.001,0.052
2024-01-03 07:30:00,0.001,0.001,0.242
2024-01-03 07:45:00,0.001,0.001,0.17866666666666664
2024-01-03 08:00:00,0.001,0.001,0.05893333333333333
2024-01-03 08:15:00,0.001,0.001,0.065
2024-01-03 08:30:00,0.001,0.001,0.0965521973529143
2024-01-03 08:45:00,0.001,0.001,0.9432188640195809
2024-01-03 09:00:00,0.001,0.001,2.395018864019581
2024-01-03 09:15:00,0.001,0.001,1.3567521973529144
2024-01-03 09:30:00,0.001,0.001,0.060413919294110476
2024-01-03 09:45:00,0.001,0.001,0.052
2024-01-03 10:00:00,0.001,0.001,0.17293333333333333
2024-01-03 10:15:00,0.001,0.001,0.36300000000000004
2024-01-03 10:30:00,0.001,0.001,0.21359999999999998
2024-01-03 10:45:00,0.001,0.001,0.186
2024-01-03 11:00:00,0.001,0.001,0.23809333333333335
2024-01-03 11:15:00,0.001,0.001,0.3856333333333334
2024-01-03 11:30:00,0.001,0.001,0.4025666666666667
2024-01-03 11:45:00,0.001,0.001,0.2763666666666666
2024-01-03 12:00:00,0.001,0.001,0.7207666666666666
2024-01-03 12:15:00,0.001,0.001,0.18769999999999998
2024-01-03 12:30:00,0.001,0.001,0.27602
2024-01-03 12:45:00,0.001,0.001,0.36503333333333327
2024-01-03 13:00:00,0.001,0.001,0.32703333333333334
2024-01-03 13:15:00,0.001,0.001,0.2764333333333333
2024-01-03 13:30:00,0.001,0.001,0.35285999999999995
2024-01-03 13:45:00,0.001,0.001,0.37493999999999994
2024-01-03 14:00:00,0.001,0.001,0.4353666666666667
2024-01-03 14:15:00,0.001,0.001,0.5849
2024-01-03 14:30:00,0.001,0.001,0.18769999999999998
2024-01-03 14:45:00,0.001,0.001,0.18769999999999998
2024-01-03 15:00:00,0.001,0.001,0.29256666666666664
2024-01-03 15:15:00,0.001,0.001,0.38469999999999993
2024-01-03 15:30:00,0.001,0.001,0.40823333333333334
2024-01-03 15:45:00,0.001,0.001,0.19946666666666665
2024-01-03 16:00:00,0.001,0.001,0.052
2024-01-03 16:15:00,0.001,0.001,0.09446666666666666
2024-01-03 16:30:00,0.001,0.001,0.27873333333333333
2024-01-03 16:45:00,0.001,0.001,0.333
2024-01-03 17:00:00,0.001,0.001,0.24433333333333335
2024-01-03 17:15:00,0.001,0.001,0.16732666666666668
2024-01-03 17:30:00,0.001,0.001,0.33432087894116574
2024-01-03 17:45:00,0.001,0.001,0.36192294175954154
2024-01-03 18:00:00,0.001,0.001,0.5297426063922545
2024-01-03 18:15:00,0.001,0.001,0.5144759397255878
2024-01-03 18:30:00,0.7392991336538189,0.001,0.36507593972558783
2024-01-03 18:45:00,0.7920347860576631,0.001,0.8981426063922544
2024-01-03 19:00:00,0.7920347860576631,0.001,0.32459172931503916
2024-01-03 19:15:00,0.7920347860576631,0.001,0.846535492881162
2024-01-03 19:30:00,0.7920347860576631,0.001,0.4359237423726735
2024-01-03 19:45:00,0.7920347860576631,0.001,0.6365904090393403
2024-01-03 20:00:00,0.7920347860576631,0.001,2.4021904090393402
2024-01-03 20:15:00,0.7920347860576631,0.001,1.9011105840968268
2024-01-03 20:30:00,0.7920347860576631,0.001,0.4154092730589211
2024-01-03 20:45:00,0.7920347860576631,0.001,0.5420759397255878
2024-01-03 21:00:00,0.7920347860576631,0.001,0.45574260639225445
2024-01-03 21:15:00,0.7920347860576631,0.001,0.9577426063922545
2024-01-03 21:30:00,0.7920347860576631,0.001,0.8728759397255879
2024-01-03 21:45:00,0.7920347860576631,0.001,0.4676492730589211
2024-01-03 22:00:00,0.1064713048076884,0.001,0.5273759397255877
2024-01-03 22:15:00,0.001,0.001,0.38684260639225443
2024-01-03 22:30:00,0.001,0.001,0.2163759397255878
2024-01-03 22:45:00,0.001,0.001,0.21006550025500495
2024-01-03 23:00:00,0.001,0.001,0.11248927305892115
2024-01-03 23:15:00,0.001,0.001,0.38307593972558784
2024-01-03 23:30:00,0.001,0.001,0.7955426063922545
2024-01-03 23:45:00,0.001,0.001,0.2310759397255878
2024-01-04 00:00:00,0.001,0.001,0.22266202043147734
2024-01-04 00:15:00,0.001,0.001,0.1995237423726735
2024-01-04 00:30:00,0.001,0.001,0.30085707570600684
2024-01-04 00:45:00,0.001,0.001,0.38715899389813885
2024-01-04 01:00:00,0.001,0.001,0.21697458079089113
2024-01-04 01:15:00,0.001,0.001,0.1995237423726735
2024-01-04 01:30:00,0.001,0.001,0.1995237423726735
2024-01-04 01:45:00,0.001,0.001,0.2501904090393402
2024-01-04 02:00:00,0.001,0.001,0.3895237423726735
2024-01-04 02:15:00,0.001,0.001,0.26527649898302313
2024-01-04 02:30:00,0.001,0.001,0.18769999999999998
2024-01-04 02:45:00,0.001,0.001,0.18769999999999998
2024-01-04 03:00:00,0.001,0.001,0.18769999999999998
2024-01-04 03:15:00,0.001,0.001,0.3777
2024-01-04 03:30:00,0.001,0.001,0.8474333333333331
2024-01-04 03:45:00,0.001,0.001,0.08818666666666666
2024-01-04 04:00:00,0.001,0.001,0.5850666666666667
2024-01-04 04:15:00,0.001,0.001,0.052
2024-01-04 04:30:00,0.001,0.001,0.7243999999999999
2024-01-04 04:45:00,0.001,0.001,0.22933333333333333
2024-01-04 05:00:00,0.001,0.001,0.052
2024-01-04 05:15:00,0.001,0.001,0.052
2024-01-04 05:30:00,0.001,0.001,0.05410347982352762
2024-01-04 05:45:00,0.001,0.001,0.17221886401958095
2024-01-04 06:00:00,0.001,0.001,0.27355219735291425
2024-01-04 06:15:00,0.001,0.001,0.1215521973529143
2024-01-04 06:30:00,0.001,0.001,0.0835521973529143
2024-01-04 06:45:00,0.001,0.001,0.08144871752938669
2024-01-04 07:00:00,0.001,0.001,0.09
2024-01-04 07:15:00,0.001,0.001,0.6712666666666666
2024-01-04 07:30:00,0.001,0.001,0.17466666666666666
2024-01-04 07:45:00,0.001,0.001,0.054266666666666664
2024-01-04 08:00:00,0.001,0.001,0.052
2024-01-04 08:15:00,0.001,0.001,0.055466666666666664
2024-01-04 08:30:00,0.001,0.001,0.24233333333333335
2024-01-04 08:45:00,0.001,0.001,0.20433333333333334
2024-01-04 09:00:00,0.001,0.001,0.065
2024-01-04 09:15:00,0.001,0.001,0.9138
2024-01-04 09:30:00,0.001,0.001,2.2164487175293868
2024-01-04 09:45:00,0.001,0.001,0.6476188640195809
2024-01-04 10:00:00,0.001,0.001,0.2881286963359374
2024-01-04 10:15:00,0.001,0.001,0.10837593972558782
2024-01-04 10:30:00,0.001,0.001,0.10837593972558782
2024-01-04 10:45:00,0.001,0.001,0.0901849142942278
2024-01-04 11:00:00,0.7920347860576631,0.001,0.4064904090393402
2024-01-04 11:15:00,0.7920347860576631,0.001,2.265957075706007
2024-01-04 11:30:00,0.7920347860576631,0.001,1.1908040777399607
2024-01-04 11:45:00,0.7920347860576631,0.001,0.0768237423726735
2024-01-04 12:00:00,0.7920347860576631,0.001,0.16555707570600683
2024-01-04 12:15:00,0.7920347860576631,0.001,0.22315707570600685
2024-01-04 12:30:00,0.7920347860576631,0.001,0.38782374237267353
2024-01-04 12:45:00,0.7920347860576631,0.001,0.8322237423726736
2024-01-04 13:00:00,0.7920347860576631,0.001,0.2768456605648055
2024-01-04 13:15:00,0.7920347860576631,0.001,0.2571970757060068
2024-01-04 13:30:00,0.7920347860576631,0.001,0.39196374237267345
2024-01-04 13:45:00,0.7920347860576631,0.001,0.5606037423726735
2024-01-04 14:00:00,0.7920347860576631,0.11520820983748822,0.6065237423726735
2024-01-04 14:15:00,0.7920347860576631,1.7347724020109978,0.44348824949151155
2024-01-04 14:30:00,0.7920347860576631,1.9241623818578888,0.4409666666666666
2024-01-04 14:45:00,0.7920347860576631,1.3724456512705567,0.38130000000000003
2024-01-04 15:00:00,0.7920347860576631,0.1283456747623794,0.42269999999999996
2024-01-04 15:15:00,0.7920347860576631,0.001,0.4987
2024-01-04 15:30:00,0.4756208716345978,0.001,0.2797058992026397
2024-01-04 15:45:00,0.001,0.001,0.3414759397255878
2024-01-04 16:00:00,0.001,0.001,0.27140927305892115
2024-01-04 16:15:00,0.001,0.001,0.4154092730589211
2024-01-04 16:30:00,0.001,0.001,0.5641559397255878
2024-01-04 16:45:00,0.001,0.001,1.0125213589346966
2024-01-04 17:00:00,0.001,0.001,0.8610521973529143
2024-01-04 17:15:00,0.001,0.001,0.4177736263137219
2024-01-04 17:30:00,0.001,0.001,0.3476014649019429
2024-01-04 17:45:00,0.001,0.001,0.7525721973529144
2024-01-04 18:00:00,0.001,0.001,0.49854644277651844
2024-01-04 18:15:00,0.001,0.001,0.36507593972558783
2024-01-04 18:30:00,0.001,0.001,0.2726707020197287
2024-01-04 18:45:00,0.001,0.001,0.16869040903934016
2024-01-04 19:00:00,0.001,0.001,0.4174904090393402
2024-01-04 19:15:00,0.001,0.001,0.4681256605648055
2024-01-04 19:30:00,0.001,0.001,0.29557649898302313
2024-01-04 19:45:00,0.001,0.001,0.23216202043147732
2024-01-04 20:00:00,0.001,0.001,0.30684260639225447
2024-01-04 20:15:00,0.001,0.001,0.4534092730589211
2024-01-04 20:30:00,0.001,0.001,0.5743426063922544
2024-01-04 20:45:00,0.001,0.001,0.4894728164627965
2024-01-04 21:00:00,0.001,0.001,0.4659816943019838
2024-01-04 21:15:00,0.001,0.001,0.4730759397255878
2024-01-04 21:30:00,0.001,0.001,0.5237426063922545
2024-01-04 21:45:00,0.001,0.001,0.5985426063922544
2024-01-04 22:00:00,0.001,0.001,0.41476055552953445
2024-01-04 22:15:00,0.001,0.001,0.31658249491511564
2024-01-04 22:30:00,0.001,0.001,0.3087
2024-01-04 22:45:00,0.001,0.001,0.32105072321317796
2024-01-04 23:00:00,0.001,0.001,0.5178759397255878
2024-01-04 23:15:00,0.001,0.001,0.8220759397255878
2024-01-04 23:30:00,0.001,0.001,0.3520759397255878
2024-01-04 23:45:00,0.001,0.001,0.3843426063922545
2024-01-05 00:00:00,0.001,0.001,0.4615134660039214
2024-01-05 00:15:00,0.001,0.001,1.3686333333333331
2024-01-05 00:30:00,0.3701495668269094,0.001,0.50752
2024-01-05 00:45:00,0.7920347860576631,0.001,0.21734391743016004
2024-01-05 01:00:00,0.7920347860576631,0.001,0.1679759397255878
2024-01-05 01:15:00,0.7920347860576631,0.001,0.09537593972558782
2024-01-05 01:30:00,0.7920347860576631,0.001,0.18404260639225448
2024-01-05 01:45:00,0.7920347860576631,0.001,0.2798581932850068
2024-01-05 02:00:00,0.7920347860576631,0.001,0.10682783858822094
2024-01-05 02:15:00,0.7920347860576631,0.001,0.052
2024-01-05 02:30:00,0.7920347860576631,0.001,0.052
2024-01-05 02:45:00,0.7920347860576631,0.001,0.09
2024-01-05 03:00:00,0.7920347860576631,0.001,0.242
2024-01-05 03:15:00,0.7920347860576631,0.001,0.14066666666666666
2024-01-05 03:30:00,0.7920347860576631,0.001,0.052
2024-01-05 03:45:00,0.7920347860576631,0.001,0.052
2024-01-05 04:00:00,0.7920347860576631,0.001,0.052
2024-01-05 04:15:00,0.4756208716345978,0.001,0.22933333333333333
2024-01-05 04:30:00,0.001,0.001,0.19133333333333333
2024-01-05 04:45:00,0.001,0.001,0.052
2024-01-05 05:00:00,0.001,0.001,0.052
2024-01-05 05:15:00,0.001,0.001,0.052
2024-01-05 05:30:00,0.001,0.001,0.17866666666666664
2024-01-05 05:45:00,0.001,0.001,0.242
2024-01-05 06:00:00,0.001,0.001,0.052
2024-01-05 06:15:00,0.001,0.001,0.052
2024-01-05 06:30:00,0.001,0.001,0.052
2024-01-05 06:45:00,0.001,0.001,0.128
2024-01-05 07:00:00,0.001,0.001,0.242
2024-01-05 07:15:00,0.001,0.001,0.10266666666666667
2024-01-05 07:30:00,0.001,0.001,0.45180000000000003
2024-01-05 07:45:00,0.001,0.001,0.052
2024-01-05 08:00:00,0.001,0.001,0.07733333333333332
2024-01-05 08:15:00,0.001,0.001,0.242
2024-01-05 08:30:00,0.001,0.001,0.15333333333333332
2024-01-05 08:45:00,0.001,0.001,0.052
2024-01-05 09:00:00,0.001,0.001,0.5850666666666667
2024-01-05 09:15:00,0.001,0.001,0.052
2024-01-05 09:30:00,0.001,0.001,0.782
2024-01-05 09:45:00,0.001,0.001,0.325
2024-01-05 10:00:00,0.001,0.001,0.17386666666666664
2024-01-05 10:15:00,0.001,0.001,0.186
2024-01-05 10:30:00,0.001,0.001,0.186
2024-01-05 10:45:00,0.001,0.001,2.272466666666667
2024-01-05 11:00:00,0.001,0.001,2.235533333333333
2024-01-05 11:15:00,0.001,0.001,0.4644666666666667
2024-01-05 11:30:00,0.001,0.001,0.052
2024-01-05 11:45:00,0.001,0.001,0.052
2024-01-05 12:00:00,0.26467826201922107,0.001,0.6484000000000001
2024-01-05 12:15:00,0.7920347860576631,0.001,0.242
2024-01-05 12:30:00,0.7920347860576631,0.001,0.6484000000000001
2024-01-05 12:45:00,0.7920347860576631,0.001,0.052
2024-01-05 13:00:00,0.7920347860576631,0.001,0.052
2024-01-05 13:15:00,0.7920347860576631,0.001,0.5977333333333334
2024-01-05 13:30:00,0.7920347860576631,0.001,0.242
2024-01-05 13:45:00,0.7920347860576631,0.001,0.22325491615817822
2024-01-05 14:00:00,0.7920347860576631,0.001,0.19629040903934017
2024-01-05 14:15:00,0.7920347860576631,0.001,0.2318237423726735
2024-01-05 14:30:00,0.7920347860576631,0.001,0.25075506078442206
2024-01-05 14:45:00,0.7920347860576631,0.001,0.4020426063922544
2024-01-05 15:00:00,0.7920347860576631,0.001,0.4103915266183401
2024-01-05 15:15:00,0.6338278288461304,0.001,0.20455219735291433
2024-01-05 15:30:00,0.001,0.001,0.18982783858822094
2024-01-05 15:45:00,0.001,0.001,0.2906066666666666
2024-01-05 16:00:00,0.001,0.001,0.3374333333333333
2024-01-05 16:15:00,0.001,0.001,0.45347333333333334
2024-01-05 16:30:00,0.001,0.001,0.38059333333333334
2024-01-05 16:45:00,0.001,0.001,0.6740999999999999
2024-01-05 17:00:00,0.001,0.001,0.3557
2024-01-05 17:15:00,0.001,0.001,0.8039000000000001
2024-01-05 17:30:00,0.001,0.001,0.5117
2024-01-05 17:45:00,0.001,0.001,0.35736666666666667
2024-01-05 18:00:00,0.001,0.001,0.20779424542360408
2024-01-05 18:15:00,0.001,0.001,0.20559040903934017
2024-01-05 18:30:00,0.001,0.001,0.2963237423726735
2024-01-05 18:45:00,0.001,0.001,0.6303307020197287
2024-01-05 19:00:00,0.001,0.001,0.4917426063922544
2024-01-05 19:15:00,0.001,0.001,0.36507593972558783
2024-01-05 19:30:00,0.001,0.001,0.36507593972558783
2024-01-05 19:45:00,0.001,0.001,0.4005426063922545
2024-01-05 20:00:00,0.001,0.001,0.5398092730589211
2024-01-05 20:15:00,0.001,0.001,0.650409273058921
2024-01-05 20:30:00,0.001,0.001,0.3735626063922544
2024-01-05 20:45:00,0.001,0.001,0.34344260639225443
