,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 08:45:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-01 09:00:00,0.0,0.001,0.4518000000000001,0.0,0.0,1.5
2024-01-01 09:15:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-01 09:30:00,0.0,0.001,0.15333333333333332,0.0,0.0,1.5
2024-01-01 09:45:00,0.0,0.17504257523551237,0.335,0.0,0.0,1.5
2024-01-01 10:00:00,0.0,0.5291632413106246,0.19099999999999998,0.0,0.0,1.5
2024-01-01 10:15:00,0.0,0.5540378648781691,1.1181333333333334,0.0,2.4,1.5
2024-01-01 10:30:00,0.0,0.16032994249522786,0.45180000000000003,0.0,0.0,1.5
2024-01-01 10:45:00,0.0,0.4326330753153764,0.052,0.0,0.0,1.5
2024-01-01 11:00:00,0.0,1.298188058297114,0.128,0.0,0.0,1.5
2024-01-01 11:15:00,0.0,0.1750075079033244,0.3453333333333333,0.0,0.0,1.5
2024-01-01 11:30:00,0.0,0.11103646193573567,0.206,0.0,0.0,1.5
2024-01-01 11:45:00,0.0,0.26348672542836127,0.052,0.0,0.0,1.5
2024-01-01 12:00:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-01 12:15:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-01 12:30:00,0.0,0.001,0.10266666666666667,0.0,0.0,1.5
2024-01-01 12:45:00,0.0,0.001,0.8982666666666665,0.0,2.4,1.5
2024-01-01 13:00:00,0.0,0.001,0.23399999999999999,0.0,0.0,1.5
2024-01-01 13:15:00,0.0,0.001,0.065,0.0,0.0,1.5
2024-01-01 13:30:00,0.0,0.001,0.07288249491511567,0.0,0.0,1.5
2024-01-01 13:45:00,0.0,0.001,0.0742237423726735,0.0,0.0,1.5
2024-01-01 14:00:00,0.0,0.001,0.08915707570600685,0.0,0.0,1.5
2024-01-01 14:15:00,0.0,0.001,0.3925481011373668,0.0,0.0,1.5
2024-01-01 14:30:00,0.0,0.001,0.27858769023407626,0.0,0.0,1.5
2024-01-01 14:45:00,0.0,0.001,0.0835521973529143,0.0,0.0,1.5
2024-01-01 15:00:00,0.0,0.001,0.5716721973529143,0.0,0.0,1.5
2024-01-01 15:15:00,0.0,0.001,0.1056321973529143,0.0,0.26666666666666666,1.4
2024-01-01 15:30:00,0.0,0.001,0.5976875456078324,2.3333333333333335,2.1333333333333333,0.0
2024-01-01 15:45:00,0.0,0.001,0.37633333333333335,4.666666666666667,0.0,0.0
2024-01-01 16:00:00,0.0,0.001,0.7840666666666666,0.0,0.0,0.2
2024-01-01 16:15:00,0.0,0.001,0.5850666666666666,0.0,0.0,1.5
2024-01-01 16:30:00,0.0,0.001,0.06013333333333333,0.0,0.0,1.5
2024-01-01 16:45:00,0.0,0.001,0.174,0.0,0.0,0.7
2024-01-01 17:00:00,0.0,0.001,0.174,0.0,0.0,0.0
2024-01-01 17:15:00,0.0,0.001,1.0250666666666666,0.0,0.0,1.1
2024-01-01 17:30:00,0.0,0.001,0.3440666666666667,0.0,0.0,0.7
2024-01-01 17:45:00,0.0,0.001,0.065,0.0,0.0,0.0
2024-01-01 18:00:00,0.0,0.001,0.065,0.0,2.4,0.0
2024-01-01 18:15:00,0.0,0.001,0.06425073245097143,0.0,0.0,0.0
2024-01-01 18:30:00,0.0,0.001,0.1106921973529143,0.0,0.0,1.0
2024-01-01 18:45:00,0.0,0.001,2.3445188640195815,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.001,4.297452197352914,0.0,0.0,1.2
2024-01-01 19:15:00,0.0,0.001,0.6371855306862476,0.0,0.0,1.5
2024-01-01 19:30:00,0.0,0.001,0.3542521973529143,0.0,0.0,1.5
2024-01-01 19:45:00,0.0,0.001,0.36371119125105317,0.0,0.0,1.5
2024-01-01 20:00:00,0.0,0.001,0.3682759397255878,0.0,0.0,1.5
2024-01-01 20:15:00,0.0,0.001,0.6246759397255878,0.0,0.0,1.0
2024-01-01 20:30:00,0.0,0.001,0.5844092730589211,0.0,2.4,1.4
2024-01-01 20:45:00,0.0,0.001,0.35732868709814397,0.0,0.0,0.2
2024-01-01 21:00:00,0.0,0.001,0.31442949694906935,0.0,0.0,1.0
2024-01-01 21:15:00,0.0,0.001,0.24832374237267352,0.0,0.0,0.0
2024-01-01 21:30:00,0.0,0.001,0.3421904090393401,0.0,0.0,0.0
2024-01-01 21:45:00,0.0,0.001,0.5651904090393401,0.0,0.0,1.5
2024-01-01 22:00:00,0.0,0.001,0.5708491615817823,0.0,0.0,1.5
2024-01-01 22:15:00,0.0,0.001,0.8684999999999999,0.0,0.0,1.5
2024-01-01 22:30:00,0.0,0.001,0.3068733333333333,0.0,0.0,1.5
2024-01-01 22:45:00,0.0,0.001,0.173,0.0,0.0,1.5
2024-01-01 23:00:00,0.0,0.001,0.20400000000000001,0.0,0.0,1.5
2024-01-01 23:15:00,0.0,0.001,0.39133333333333337,0.0,0.0,0.0
2024-01-01 23:30:00,0.0,0.001,0.3191333333333333,0.0,0.0,0.7
2024-01-01 23:45:00,0.0,0.001,0.11533333333333333,0.0,0.0,0.8
2024-01-02 00:00:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 00:15:00,0.0,0.001,0.052,0.0,2.4,0.0
2024-01-02 00:30:00,0.0,0.001,0.09333333333333332,0.0,0.0,0.0
2024-01-02 00:45:00,0.0,0.001,0.245,0.0,0.0,0.0
2024-01-02 01:00:00,0.0,0.001,0.25233333333333335,0.0,0.0,0.0
2024-01-02 01:15:00,0.0,0.001,0.14066666666666666,0.0,0.0,0.0
2024-01-02 01:30:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 01:45:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.001,0.10366666666666666,0.0,0.0,0.0
2024-01-02 02:15:00,0.0,0.001,0.21966666666666665,0.0,0.0,0.0
2024-01-02 02:30:00,0.0,0.001,0.242,0.0,0.0,0.0
2024-01-02 02:45:00,0.0,0.001,0.16599999999999998,0.0,1.0666666666666667,0.6
2024-01-02 03:00:00,0.0,0.001,0.052,0.0,1.3333333333333333,1.2
2024-01-02 03:15:00,0.0,0.001,0.052,0.0,0.0,1.3
2024-01-02 03:30:00,0.0,0.001,0.114,0.0,0.0,1.5
2024-01-02 03:45:00,0.0,0.001,0.19666666666666666,0.0,0.0,1.1
2024-01-02 04:00:00,0.0,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-02 04:15:00,0.0,0.001,0.19133333333333333,0.0,2.4,0.5
2024-01-02 04:30:00,0.0,0.001,0.052,0.0,0.0,1.0
2024-01-02 04:45:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 05:00:00,0.0,0.001,0.12433333333333334,0.0,0.0,0.0
2024-01-02 05:15:00,0.0,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-02 05:30:00,0.0,0.001,0.20400000000000001,0.0,0.0,0.0
2024-01-02 05:45:00,0.0,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-02 06:00:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 06:15:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 06:30:00,0.0,0.001,0.13466666666666666,0.0,2.4,0.0
2024-01-02 06:45:00,0.0,0.001,0.176,0.0,0.0,0.0
2024-01-02 07:00:00,0.0,0.001,0.17866666666666664,0.0,0.0,0.0
2024-01-02 07:15:00,0.0,0.001,0.242,0.0,0.0,0.0
2024-01-02 07:30:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 07:45:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-02 08:00:00,0.0,0.001,0.145,0.0,0.0,0.0
2024-01-02 08:15:00,0.0,0.001,0.16566666666666666,0.4666666666666667,0.0,0.0
2024-01-02 08:30:00,0.0,0.001,0.15333333333333332,0.0,1.3333333333333333,0.0
2024-01-02 08:45:00,0.0,0.001,0.242,0.0,1.0666666666666667,0.0
2024-01-02 09:00:00,0.0,0.001,0.07733333333333332,0.0,0.0,1.1
2024-01-02 09:15:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-02 09:30:00,0.0,0.001,0.15533333333333335,0.0,0.0,1.5
2024-01-02 09:45:00,0.0,0.001,0.5551333333333334,0.0,0.0,1.5
2024-01-02 10:00:00,0.0,0.001,0.128,0.0,0.0,1.5
2024-01-02 10:15:00,0.0,0.001,1.3081333333333334,0.0,0.0,1.5
2024-01-02 10:30:00,0.0,0.001,0.10266666666666667,0.0,0.0,1.5
2024-01-02 10:45:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-02 11:00:00,0.0,0.001,0.16566666666666666,0.0,2.4,1.5
2024-01-02 11:15:00,0.0,0.001,0.145,0.0,0.0,1.5
2024-01-02 11:30:00,0.0,0.001,0.10266666666666667,0.0,0.0,1.5
2024-01-02 11:45:00,0.0,0.001,0.242,0.0,0.0,1.5
2024-01-02 12:00:00,0.0,0.001,0.128,0.0,0.0,1.5
2024-01-02 12:15:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-02 12:30:00,0.0,0.001,0.18639999999999998,0.0,0.0,1.5
2024-01-02 12:45:00,0.4503333333333333,0.001,0.5474666666666667,0.0,0.0,1.0
2024-01-02 13:00:00,2.25,0.001,0.09033333333333333,0.0,0.0,0.0
2024-01-02 13:15:00,0.9006000000000001,0.001,0.255,0.0,0.5333333333333333,1.4
2024-01-02 13:30:00,1.0505333333333333,0.001,0.15593333333333334,0.0,1.8666666666666667,0.2
2024-01-02 13:45:00,0.00046666666666666666,0.001,0.052,0.0,0.0,0.0
2024-01-02 14:00:00,0.0,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-02 14:15:00,0.0,0.001,0.12433333333333334,0.0,0.0,0.5
2024-01-02 14:30:00,0.0,0.001,0.45180000000000003,0.0,0.0,0.5
2024-01-02 14:45:00,0.0,0.001,0.242,0.0,0.0,0.0
2024-01-02 15:00:00,0.0,0.001,0.2674,0.0,0.0,0.0
2024-01-02 15:15:00,0.0,0.001,0.173,0.0,0.0,0.0
2024-01-02 15:30:00,0.0,0.001,0.33576,0.0,0.0,0.0
2024-01-02 15:45:00,0.0,0.001,0.3707,0.0,0.0,0.0
2024-01-02 16:00:00,0.0,0.001,0.2683666666666666,0.0,2.4,0.3
2024-01-02 16:15:00,0.0,0.001,0.35236666666666666,0.0,0.0,0.7
2024-01-02 16:30:00,0.0,0.001,0.35863131841174856,0.0,0.0,0.0
2024-01-02 16:45:00,0.0,0.001,0.2192521973529143,0.0,0.0,0.1
2024-01-02 17:00:00,0.0,0.001,0.3742521973529143,0.0,0.0,1.5
2024-01-02 17:15:00,0.0,0.001,0.270918864019581,0.0,0.0,0.2
2024-01-02 17:30:00,0.0,0.001,0.2192521973529143,6.533333333333333,0.0,0.0
2024-01-02 17:45:00,0.0,0.001,0.35858553068624766,1.8666666666666667,0.0,0.0
2024-01-02 18:00:00,0.0,0.001,0.40415769209802666,0.0,0.0,0.6
2024-01-02 18:15:00,0.0,0.001,0.3515855306862477,0.0,0.0,0.7
2024-01-02 18:30:00,0.0,0.001,0.9749188640195808,0.0,2.4,0.0
2024-01-02 18:45:00,0.0,0.001,0.47358553068624765,0.0,0.0,0.0
2024-01-02 19:00:00,0.0,0.0320847911347406,0.4322521973529143,0.0,0.0,0.7
2024-01-02 19:15:00,0.0,0.17024573764765996,0.5381188640195809,0.0,0.0,1.5
2024-01-02 19:30:00,0.0,0.6549454171780517,0.3959,0.0,0.0,1.5
2024-01-02 19:45:00,0.0,0.6899985656358884,0.36834724338965036,0.0,0.0,1.4
2024-01-02 20:00:00,0.0,0.14051531329240405,0.6105237423726735,0.0,0.0,0.0
2024-01-02 20:15:00,0.0,0.26725347411247097,0.4865237423726735,0.0,0.0,0.6
2024-01-02 20:30:00,0.0,0.6694765650804625,0.4555237423726735,0.0,0.0,1.2
2024-01-02 20:45:00,0.0,0.09643487810921333,0.5433237423726734,0.0,0.0,0.0
2024-01-02 21:00:00,0.0,0.16095998638317108,0.6325237423726736,0.0,2.4,0.9
2024-01-02 21:15:00,0.0,0.6840029394128664,0.3207170757060068,0.0,0.0,1.5
2024-01-02 21:30:00,0.0,1.519195949822883,0.4211570757060068,0.0,0.0,1.2
2024-01-02 21:45:00,0.0,0.001,0.3274904090393402,0.0,0.0,1.5
2024-01-02 22:00:00,0.0,0.001,0.3068237423726735,0.0,0.0,1.3
2024-01-02 22:15:00,0.0,0.001,0.36148633129937957,0.0,0.0,0.0
2024-01-02 22:30:00,0.0,0.001,0.5039313184117485,0.0,0.0,0.0
2024-01-02 22:45:00,0.0,0.001,0.4312188640195809,0.0,0.0,0.0
2024-01-02 23:00:00,0.0,0.001,0.4164855306862476,0.0,0.0,1.1
2024-01-02 23:15:00,0.0,0.001,0.22592102356740956,0.0,0.0,0.4
2024-01-02 23:30:00,0.0,0.001,0.2163759397255878,0.0,0.0,1.5
2024-01-02 23:45:00,0.0,0.001,0.1414426063922545,0.0,0.0,1.4
2024-01-03 00:00:00,0.0,0.001,0.2769620204314773,0.0,0.0,0.0
2024-01-03 00:15:00,0.0,0.001,0.6200904090393402,0.0,0.0,0.0
2024-01-03 00:30:00,0.0,0.001,0.32957649898302316,0.0,0.0,0.0
2024-01-03 00:45:00,0.0,0.001,0.173,0.0,2.4,0.6
2024-01-03 01:00:00,0.0,0.001,0.2624666666666667,0.0,0.0,0.7
2024-01-03 01:15:00,0.0,0.001,0.3076666666666667,0.0,0.0,0.0
2024-01-03 01:30:00,0.0,0.001,0.4769333333333333,0.0,0.0,0.7
2024-01-03 01:45:00,0.0,0.001,0.35,0.0,0.0,0.6
2024-01-03 02:00:00,0.0,0.001,0.2048,0.0,0.0,0.0
2024-01-03 02:15:00,0.0,0.001,0.5850666666666666,0.0,0.0,0.7
2024-01-03 02:30:00,0.0,0.001,0.4518000000000001,0.0,0.0,1.5
2024-01-03 02:45:00,0.0,0.001,0.18526666666666666,0.0,0.0,1.1
2024-01-03 03:00:00,0.0,0.001,0.22933333333333333,0.0,0.8,0.0
2024-01-03 03:15:00,0.0,0.001,0.26366666666666666,0.0,1.6,0.9
2024-01-03 03:30:00,0.0,0.001,0.7194,0.0,0.0,1.5
2024-01-03 03:45:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-03 04:00:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-03 04:15:00,0.0,0.001,0.052,0.4666666666666667,0.0,0.0
2024-01-03 04:30:00,0.0,0.001,0.7370666666666668,2.8,0.0,1.5
2024-01-03 04:45:00,0.0,0.001,0.29933333333333334,0.0,0.0,0.0
2024-01-03 05:00:00,0.0,0.001,0.176,0.0,0.0,0.0
2024-01-03 05:15:00,0.0,0.001,0.052,0.0,1.8666666666666667,0.0
2024-01-03 05:30:00,0.0,0.001,0.052,0.0,1.6,0.0
2024-01-03 05:45:00,0.0,0.001,0.052,0.0,0.0,1.2
2024-01-03 06:00:00,0.0,0.001,0.17866666666666664,0.0,0.0,1.0
2024-01-03 06:15:00,0.0,0.001,0.335,0.0,0.0,1.5
2024-01-03 06:30:00,0.0,0.001,0.16566666666666666,0.0,0.0,0.7
2024-01-03 06:45:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-03 07:00:00,0.0,0.001,0.052,0.0,0.0,0.7
2024-01-03 07:15:00,0.0,0.001,0.07934523770585906,0.0,1.8666666666666667,1.5
2024-01-03 07:30:00,0.0,0.001,0.1848855306862476,0.0,0.5333333333333333,1.5
2024-01-03 07:45:00,0.0,0.001,0.3768855306862476,0.0,0.0,1.5
2024-01-03 08:00:00,0.0,0.001,0.21221886401958096,0.0,0.0,1.5
2024-01-03 08:15:00,0.0,0.001,0.06251739911763811,0.0,0.0,1.5
2024-01-03 08:30:00,0.0,0.001,0.45180000000000003,0.0,0.0,1.5
2024-01-03 08:45:00,0.0,0.001,0.05286666666666666,0.0,0.0,1.5
2024-01-03 09:00:00,0.0,0.001,0.14100000000000001,0.0,0.0,1.5
2024-01-03 09:15:00,0.0,0.001,0.36866666666666664,0.0,2.4,1.5
2024-01-03 09:30:00,0.0,0.001,0.6084666666666667,0.0,0.0,1.5
2024-01-03 09:45:00,0.0,0.001,0.06413333333333333,0.0,0.0,1.5
2024-01-03 10:00:00,0.0,0.001,0.5850666666666666,0.0,0.0,1.5
2024-01-03 10:15:00,0.0,0.001,0.09233333333333332,0.0,0.0,1.5
2024-01-03 10:30:00,0.0,0.001,0.22366666666666665,0.0,0.0,1.5
2024-01-03 10:45:00,0.0,0.001,0.487,0.0,0.0,1.1
2024-01-03 11:00:00,0.0,0.001,0.33166666666666667,0.0,0.0,0.0
2024-01-03 11:15:00,0.0,0.001,0.28156,0.0,1.8666666666666667,0.5
2024-01-03 11:30:00,0.0,0.001,0.23609999999999998,0.0,0.5333333333333333,1.5
2024-01-03 11:45:00,0.0,0.001,0.18769999999999998,0.0,0.0,1.5
2024-01-03 12:00:00,0.0,0.001,0.2185510797739143,0.0,0.0,1.1
2024-01-03 12:15:00,0.0,0.001,0.5238570757060068,0.4666666666666667,0.0,0.0
2024-01-03 12:30:00,0.0,0.001,0.3731904090393402,4.666666666666667,0.0,0.0
2024-01-03 12:45:00,0.0,0.001,0.1995237423726735,0.0,0.0,0.0
2024-01-03 13:00:00,0.0,0.001,0.19794724338965036,0.0,0.0,0.0
2024-01-03 13:15:00,0.0,0.001,0.18769999999999998,0.0,1.3333333333333333,0.3
2024-01-03 13:30:00,0.0,0.001,0.18769999999999998,0.0,1.0666666666666667,1.5
2024-01-03 13:45:00,0.0,0.001,0.5223666666666668,0.0,0.0,0.8
2024-01-03 14:00:00,0.0,0.001,0.3763666666666667,0.0,0.0,0.0
2024-01-03 14:15:00,0.0,0.001,0.18769999999999998,0.0,0.0,1.0
2024-01-03 14:30:00,0.0,0.001,0.18769999999999998,0.0,0.0,1.5
2024-01-03 14:45:00,0.0,0.001,0.18769999999999998,0.0,0.0,1.5
2024-01-03 15:00:00,0.0,0.001,0.18769999999999998,0.0,0.0,1.5
2024-01-03 15:15:00,0.0,0.001,0.5073666666666667,0.0,1.0666666666666667,0.9
2024-01-03 15:30:00,0.0,0.001,0.39136666666666664,0.0,1.3333333333333333,0.8
2024-01-03 15:45:00,0.0,0.001,0.32096666666666657,0.0,0.0,0.3
2024-01-03 16:00:00,0.0,0.001,0.5874999999999999,0.0,0.0,0.0
2024-01-03 16:15:00,0.0,0.001,0.18678666666666663,0.0,0.0,0.3
2024-01-03 16:30:00,0.0,0.001,0.18433333333333332,0.4666666666666667,0.0,1.5
2024-01-03 16:45:00,0.0,0.001,0.4683333333333334,0.9333333333333333,0.0,1.5
2024-01-03 17:00:00,0.0,0.001,0.7924666666666667,0.0,0.0,1.5
2024-01-03 17:15:00,0.0,0.001,0.174,0.0,0.5333333333333333,1.5
2024-01-03 17:30:00,0.0,0.001,0.1252,0.0,1.8666666666666667,1.5
2024-01-03 17:45:00,0.0,0.001,0.062247243389650375,0.0,0.0,1.5
2024-01-03 18:00:00,0.0,0.001,0.6745570757060069,0.0,0.0,1.5
2024-01-03 18:15:00,0.0,0.001,2.5758237423726738,0.0,0.0,1.5
2024-01-03 18:30:00,0.0,0.001,1.9619570757060067,0.0,0.0,1.5
2024-01-03 18:45:00,0.0,0.001,0.2608170757060069,0.0,0.0,1.5
2024-01-03 19:00:00,0.0,0.001,0.4280844131072476,0.0,0.0,1.5
2024-01-03 19:15:00,0.0,0.001,0.4299,0.0,0.5333333333333333,1.5
2024-01-03 19:30:00,0.0,0.001,0.37140983231635644,0.0,1.8666666666666667,1.5
2024-01-03 19:45:00,0.0,0.001,0.7076043283334507,0.0,0.0,1.5
2024-01-03 20:00:00,0.0,0.001,0.6977426063922544,0.0,0.0,1.5
2024-01-03 20:15:00,0.0,0.001,0.4844092730589212,0.0,0.0,1.5
2024-01-03 20:30:00,0.0,0.001,0.36420927305892115,0.0,0.0,1.5
2024-01-03 20:45:00,0.0,0.001,0.3596210235674096,0.0,0.0,1.5
2024-01-03 21:00:00,0.0,0.001,0.36575769209802667,0.0,0.0,1.5
2024-01-03 21:15:00,0.0,0.001,0.5511716113921371,0.0,1.0666666666666667,1.5
2024-01-03 21:30:00,0.0,0.001,0.5534092730589211,0.0,0.26666666666666666,1.5
2024-01-03 21:45:00,0.0,0.001,0.4164092730589211,0.0,0.0,1.5
2024-01-03 22:00:00,0.0,0.001,0.3530759397255878,0.0,0.0,1.5
2024-01-03 22:15:00,0.0,0.001,0.6196092730589212,0.0,0.0,1.5
2024-01-03 22:30:00,0.0,0.001,0.6834092730589211,0.0,0.0,1.5
2024-01-03 22:45:00,0.0,0.001,1.0727816943019837,0.0,0.0,1.5
2024-01-03 23:00:00,0.0,0.001,1.2101426063922545,0.0,0.0,1.5
2024-01-03 23:15:00,0.0,0.001,0.5644759397255877,0.0,0.0,1.5
2024-01-03 23:30:00,0.0,0.001,0.45780927305892116,0.0,2.4,0.8
2024-01-03 23:45:00,0.0,0.001,0.3520759397255878,0.0,0.0,0.0
2024-01-04 00:00:00,0.0,0.001,0.25550781739477174,0.0,0.0,0.0
2024-01-04 00:15:00,0.0,0.001,0.44420000000000004,0.0,0.0,0.0
2024-01-04 00:30:00,0.0,0.001,0.485,0.0,0.0,0.0
2024-01-04 00:45:00,0.0,0.001,0.409,0.0,0.0,0.3
2024-01-04 01:00:00,0.0,0.001,0.6948000000000001,0.0,0.0,1.2
2024-01-04 01:15:00,0.0,0.001,0.24659999999999999,0.0,0.0,0.0
2024-01-04 01:30:00,0.0,0.001,0.16499999999999998,0.0,2.4,0.0
2024-01-04 01:45:00,0.0,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.001,0.22933333333333333,0.0,0.0,0.0
2024-01-04 02:15:00,0.0,0.001,0.19133333333333333,0.0,0.0,0.0
2024-01-04 02:30:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-04 02:45:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-04 03:00:00,0.0,0.001,0.13466666666666666,0.0,0.0,0.0
2024-01-04 03:15:00,0.0,0.001,0.176,0.0,0.0,0.0
2024-01-04 03:30:00,0.0,0.001,0.20400000000000001,0.0,2.4,0.0
2024-01-04 03:45:00,0.0,0.001,0.21666666666666667,0.0,0.0,0.0
2024-01-04 04:00:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-04 04:15:00,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-04 04:30:00,0.0,0.001,0.145,0.0,2.4,0.0
2024-01-04 04:45:00,0.0,0.001,0.16566666666666666,0.0,0.0,0.8
2024-01-04 05:00:00,0.0,0.001,0.17866666666666664,0.0,0.0,1.5
2024-01-04 05:15:00,0.0,0.001,0.242,0.0,0.0,1.5
2024-01-04 05:30:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-04 05:45:00,0.0,0.001,0.052,0.0,0.0,1.5
2024-01-04 06:00:00,0.0,0.001,0.15533333333333335,0.0,0.0,1.5
2024-01-04 06:15:00,0.0,0.001,0.15533333333333335,0.0,0.0,1.0
2024-01-04 06:30:00,0.0,0.001,0.15333333333333332,0.0,0.26666666666666666,0.4
2024-01-04 06:45:00,0.0,0.001,0.242,0.0,2.933333333333333,0.9
2024-01-04 07:00:00,0.0,0.001,0.07733333333333332,0.0,0.0,0.0
2024-01-04 07:15:00,0.0,0.001,0.052,0.0,0.0,1.4
2024-01-04 07:30:00,0.0,0.001,0.16566666666666666,0.0,0.0,1.4
2024-01-04 07:45:00,0.0,0.001,0.145,0.0,0.0,0.0
2024-01-04 08:00:00,0.0,0.001,0.128,0.0,0.0,0.0
2024-01-04 08:15:00,0.0,0.001,0.242,0.0,0.5333333333333333,0.0
2024-01-04 08:30:00,0.0,0.001,0.10266666666666667,0.0,1.8666666666666667,0.0
2024-01-04 08:45:00,0.0,0.001,0.052,0.0,0.0,1.0
2024-01-04 09:00:00,0.0,0.001,0.17946666666666664,0.0,0.0,0.0
2024-01-04 09:15:00,0.0,0.001,0.14766666666666667,0.0,0.0,0.0
2024-01-04 09:30:00,0.0,0.001,0.11566666666666667,0.0,0.0,0.9
2024-01-04 09:45:00,0.0,0.001,0.255,0.0,0.0,0.1
2024-01-04 10:00:00,0.0,0.001,0.21246666666666666,0.0,2.1333333333333333,0.2
2024-01-04 10:15:00,0.0,0.001,0.7070666666666666,0.0,0.26666666666666666,1.5
2024-01-04 10:30:00,0.0,0.001,0.30833333333333335,0.0,0.0,1.5
2024-01-04 10:45:00,0.0,0.001,0.24633333333333332,0.0,0.0,0.9
2024-01-04 11:00:00,0.0,0.001,0.19119999999999998,3.7333333333333334,0.0,0.0
2024-01-04 11:15:00,0.0,0.001,0.242,3.2666666666666666,0.0,0.0
2024-01-04 11:30:00,0.0,0.001,0.15333333333333332,0.0,0.0,0.6
