,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.4004226063922544,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.47560927305892114,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.25427795464717257,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.31000599593209255,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.39236666666666664,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.4810333333333333,0.0,0.0,2.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.3846313184117486,0.0,0.0,1.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.448918864019581,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.23845219735291429,0.0,0.0,0.2
2024-01-01 02:15:00,0.001,0.0,0.001,0.264918864019581,0.0,0.0,2.4
2024-01-01 02:30:00,0.001,0.0,0.001,0.4021487175293867,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.20803333333333332,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.31703333333333333,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.22403333333333333,0.0,1.3333333333333333,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.19536666666666666,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.3727,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.7790999999999999,0.0,1.0666666666666667,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.23436666666666667,0.0,0.5333333333333333,1.2
2024-01-01 04:30:00,0.001,0.0,0.001,0.30670000000000003,0.0,0.0,3.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.4492333333333333,0.0,0.0,1.4
2024-01-01 05:00:00,0.001,0.0,0.001,0.4806333333333333,0.0,3.2,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.2840333333333333,0.0,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.5824999999999999,0.0,1.8666666666666667,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.23432666666666666,0.0,4.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.09866666666666667,0.0,4.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.17366666666666666,0.0,4.0,0.6
2024-01-01 06:30:00,0.001,0.0,0.001,0.18633333333333332,0.0,3.2,3.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.5800666666666666,0.0,0.0,0.2
2024-01-01 07:00:00,0.001,0.0,0.001,0.08833333333333335,0.0,0.0,3.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.18133333333333335,0.0,0.0,3.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.13653333333333334,0.0,0.0,3.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.25494497787457554,0.0,0.0,3.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.3699092730589212,0.0,0.0,1.8
2024-01-01 08:15:00,0.001,0.0,0.001,0.5240226063922545,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.4402759397255878,0.0,0.0,1.2
2024-01-01 08:45:00,0.001,0.0,0.001,0.4297426063922545,0.0,0.0,2.0
2024-01-01 09:00:00,0.001,0.0,0.001,1.0220039810105077,0.0,0.5333333333333333,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.20803333333333332,0.0,2.6666666666666665,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.21910000000000002,0.0,0.0,0.2
2024-01-01 09:45:00,0.001,0.0,0.001,0.3047,0.0,0.0,3.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.4310333333333333,0.0,0.0,3.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.4637,0.0,0.0,2.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.30063333333333336,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.5824999999999999,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.2860333333333333,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.4197,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.2840333333333333,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.1827,0.0,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.1827,0.0,0.0,1.8
2024-01-01 12:30:00,0.001,0.0,0.001,0.20336666666666667,0.0,0.0,3.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.36485333333333336,0.0,0.0,2.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.047,0.0,0.0,3.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.22866666666666668,0.0,0.0,1.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.30700000000000005,0.0,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.047,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.047,0.0,1.0666666666666667,0.0
