,TumbleDryer,WashingMachine,BaseLoad,P_EV
2024-01-05 14:45:00,0.001,0.001,0.047,0.0
2024-01-05 15:00:00,0.001,0.001,0.047,0.0
2024-01-05 15:15:00,0.001,0.001,0.047,0.0
2024-01-05 15:30:00,0.001,0.001,0.047,0.0
2024-01-05 15:45:00,0.001,0.001,0.17366666666666666,0.0
2024-01-05 16:00:00,0.001,0.001,0.237,0.0
2024-01-05 16:15:00,0.001,0.001,0.047,0.0
2024-01-05 16:30:00,0.001,0.001,0.047,0.0
2024-01-05 16:45:00,0.001,0.001,0.047,0.0
2024-01-05 17:00:00,0.001,0.001,0.047,0.0
2024-01-05 17:15:00,0.001,0.001,0.08499999999999999,0.0
2024-01-05 17:30:00,0.001,0.001,0.237,0.0
2024-01-05 17:45:00,0.001,0.001,0.16793333333333335,0.0
2024-01-05 18:00:00,0.001,0.001,0.168,0.0
2024-01-05 18:15:00,0.001,0.001,0.168,0.0
2024-01-05 18:30:00,0.001,0.001,0.7242049447254705,0.0
2024-01-05 18:45:00,0.001,0.001,0.1995521973529143,0.0
2024-01-05 19:00:00,0.001,0.001,0.23401886401958097,0.0
2024-01-05 19:15:00,0.001,0.001,0.26297977610985174,0.0
2024-01-05 19:30:00,0.001,0.001,0.12264260639225448,0.0
2024-01-05 19:45:00,0.001,0.001,0.20085854060794972,0.0
2024-01-05 20:00:00,0.001,0.001,0.21137593972558782,0.0
2024-01-05 20:15:00,0.001,0.001,0.21137593972558782,0.0
2024-01-05 20:30:00,0.001,0.001,0.18944260639225446,0.0
2024-01-05 20:45:00,0.001,0.001,0.2777718619856272,0.0
2024-01-05 21:00:00,0.001,0.001,0.1559763930157769,0.0
2024-01-05 21:15:00,0.001,0.001,0.08444462131383923,0.0
2024-01-05 21:30:00,0.001,0.001,0.20824260639225448,0.0
2024-01-05 21:45:00,0.001,0.001,0.2148426063922545,0.0
2024-01-05 22:00:00,0.001,0.001,0.20270519531896056,0.0
2024-01-05 22:15:00,0.001,0.001,0.3515521973529143,0.0
2024-01-05 22:30:00,0.001,0.001,0.364218864019581,0.0
2024-01-05 22:45:00,0.001,0.001,0.3099521973529143,0.0
2024-01-05 23:00:00,0.001,0.001,0.1995521973529143,0.0
2024-01-05 23:15:00,0.001,0.001,0.1995521973529143,0.0
2024-01-05 23:30:00,0.001,0.001,0.5186855306862477,0.0
2024-01-05 23:45:00,0.001,0.001,0.11664377280391619,0.0
2024-01-06 00:00:00,0.001,0.001,0.237,0.0
2024-01-06 00:15:00,0.001,0.001,0.11033333333333334,0.0
2024-01-06 00:30:00,0.001,0.001,0.047,0.0
2024-01-06 00:45:00,0.001,0.001,0.047,0.0
2024-01-06 01:00:00,0.001,0.001,0.047,0.0
2024-01-06 01:15:00,0.001,0.001,0.047,0.0
2024-01-06 01:30:00,0.001,0.001,0.21166666666666664,0.0
2024-01-06 01:45:00,0.001,0.001,0.19899999999999998,0.0
2024-01-06 02:00:00,0.001,0.001,0.047,0.0
2024-01-06 02:15:00,0.001,0.001,0.047,0.0
2024-01-06 02:30:00,0.001,0.001,0.18026666666666666,0.0
2024-01-06 02:45:00,0.001,0.001,0.4570472433896503,0.0
2024-01-06 03:00:00,0.001,0.001,0.1348237423726735,0.0
2024-01-06 03:15:00,0.001,0.001,0.24882374237267352,0.0
2024-01-06 03:30:00,0.001,0.001,0.10949040903934018,0.0
2024-01-06 03:45:00,0.001,0.001,0.05488249491511567,0.0
2024-01-06 04:00:00,0.001,0.001,0.047,0.0
2024-01-06 04:15:00,0.001,0.001,0.047,0.0
2024-01-06 04:30:00,0.001,0.001,0.047,0.0
2024-01-06 04:45:00,0.001,0.001,0.22433333333333333,0.0
2024-01-06 05:00:00,0.001,0.001,0.18633333333333332,0.0
2024-01-06 05:15:00,0.001,0.001,0.3135333333333333,0.0
2024-01-06 05:30:00,0.001,0.001,0.3135333333333333,0.0
2024-01-06 05:45:00,0.001,0.001,0.047,0.0
2024-01-06 06:00:00,0.001,0.001,0.047,0.0
2024-01-06 06:15:00,0.001,0.001,0.13566666666666669,0.0
2024-01-06 06:30:00,0.001,0.001,0.237,0.0
2024-01-06 06:45:00,0.001,0.001,0.08499999999999999,0.0
2024-01-06 07:00:00,0.001,0.001,0.0496,0.0
2024-01-06 07:15:00,0.001,0.001,0.05999999999999999,0.0
2024-01-06 07:30:00,0.001,0.001,0.05999999999999999,0.0
2024-01-06 07:45:00,0.001,0.001,0.05999999999999999,0.0
2024-01-06 08:00:00,0.001,0.001,0.25,0.0
2024-01-06 08:15:00,0.001,0.001,0.18666666666666665,0.0
2024-01-06 08:30:00,0.001,0.001,0.12673333333333334,0.0
2024-01-06 08:45:00,0.001,0.001,0.151,0.0
2024-01-06 09:00:00,0.001,0.001,0.151,0.0
2024-01-06 09:15:00,0.001,0.001,0.151,0.0
2024-01-06 09:30:00,0.001,0.001,0.18274725262744382,0.0
2024-01-06 09:45:00,0.001,0.001,0.28155219735291426,0.0
2024-01-06 10:00:00,0.001,0.001,0.11688553068624764,0.0
2024-01-06 10:15:00,0.001,0.001,0.08895219735291432,0.0
2024-01-06 10:30:00,0.001,0.001,0.07855219735291431,0.0
2024-01-06 10:45:00,0.001,0.001,0.07855219735291431,0.0
2024-01-06 11:00:00,0.001,0.001,0.06957014649019429,0.0
2024-01-06 11:15:00,0.001,0.001,0.25,0.0
2024-01-06 11:30:00,0.001,0.001,0.174,0.0
2024-01-06 11:45:00,0.001,0.001,0.05999999999999999,0.0
2024-01-06 12:00:00,0.001,0.001,0.0496,0.0
2024-01-06 12:15:00,0.001,0.001,0.047,0.0
2024-01-06 12:30:00,0.001,0.001,0.047,0.0
2024-01-06 12:45:00,0.001,0.001,0.161,0.0
2024-01-06 13:00:00,0.001,0.001,0.237,2.0
2024-01-06 13:15:00,0.001,0.001,0.059666666666666666,11.0
2024-01-06 13:30:00,0.001,0.001,0.047,0.0
2024-01-06 13:45:00,0.001,0.001,0.047,0.0
2024-01-06 14:00:00,0.001,0.001,0.047,0.0
2024-01-06 14:15:00,0.001,0.001,0.07233333333333333,0.0
2024-01-06 14:30:00,0.001,0.001,0.237,0.0
2024-01-06 14:45:00,0.001,0.001,0.14833333333333334,0.0
2024-01-06 15:00:00,0.001,0.001,0.047,0.0
2024-01-06 15:15:00,0.001,0.001,0.047,0.0
2024-01-06 15:30:00,0.001,0.001,0.047,0.0
2024-01-06 15:45:00,0.001,0.001,0.31366666666666665,0.0
2024-01-06 16:00:00,0.001,0.001,1.1736666666666666,14.0
2024-01-06 16:15:00,0.001,0.001,1.1036666666666666,15.0
2024-01-06 16:30:00,0.001,0.001,0.047,5.0
2024-01-06 16:45:00,0.001,0.001,0.047,0.0
2024-01-06 17:00:00,0.001,0.001,0.047,0.0
2024-01-06 17:15:00,0.001,0.001,0.047,0.0
2024-01-06 17:30:00,0.001,0.001,0.08499999999999999,0.0
2024-01-06 17:45:00,0.001,0.001,0.237,0.0
2024-01-06 18:00:00,0.001,0.001,0.14173333333333332,0.0
2024-01-06 18:15:00,0.001,0.001,0.05999999999999999,0.0
2024-01-06 18:30:00,0.001,0.001,0.05999999999999999,0.0
2024-01-06 18:45:00,0.001,0.001,0.07162783858822096,0.0
2024-01-06 19:00:00,0.001,0.001,0.07855219735291431,0.0
2024-01-06 19:15:00,0.001,0.001,0.7509521973529143,0.0
2024-01-06 19:30:00,0.001,0.001,0.3221255306862476,0.0
2024-01-06 19:45:00,0.001,0.001,0.15921886401958096,0.0
2024-01-06 20:00:00,0.001,0.001,0.17010347982352764,0.0
2024-01-06 20:15:00,0.001,0.001,0.168,0.0
2024-01-06 20:30:00,0.001,0.001,0.168,0.0
2024-01-06 20:45:00,0.001,0.001,0.21866666666666668,0.0
2024-01-06 21:00:00,0.001,0.001,0.2448,0.0
2024-01-06 21:15:00,0.001,0.001,0.15589040903934018,0.0
2024-01-06 21:30:00,0.001,0.001,0.1928237423726735,0.0
2024-01-06 21:45:00,0.001,0.001,0.1919570757060068,0.0
2024-01-06 22:00:00,0.001,0.001,0.1798237423726735,0.0
2024-01-06 22:15:00,0.001,0.001,0.1798237423726735,0.0
2024-01-06 22:30:00,0.001,0.001,0.32315299796604624,0.0
2024-01-06 22:45:00,0.001,0.001,0.2691750912156648,0.0
2024-01-06 23:00:00,0.001,0.001,0.07855219735291431,0.0
2024-01-06 23:15:00,0.001,0.001,0.08722294175954154,0.0
2024-01-06 23:30:00,0.001,0.001,0.0903759397255878,0.0
2024-01-06 23:45:00,0.001,0.001,0.4901759397255878,0.0
2024-01-07 00:00:00,0.001,0.001,0.1537092730589211,0.0
2024-01-07 00:15:00,0.001,0.001,0.2803759397255878,0.0
2024-01-07 00:30:00,0.001,0.001,0.25174820710461304,0.0
2024-01-07 00:45:00,0.001,0.001,0.3135333333333333,0.0
2024-01-07 01:00:00,0.001,0.001,0.047,0.0
2024-01-07 01:15:00,0.001,0.001,0.4467999999999999,0.0
2024-01-07 01:30:00,0.001,0.001,0.047,0.0
2024-01-07 01:45:00,0.001,0.001,0.21166666666666664,0.0
2024-01-07 02:00:00,0.001,0.001,0.5988000000000001,0.0
2024-01-07 02:15:00,0.001,0.001,0.047,0.0
2024-01-07 02:30:00,0.001,0.001,0.047,0.0
2024-01-07 02:45:00,0.001,0.001,0.047,0.0
2024-01-07 03:00:00,0.001,0.001,0.047,0.0
2024-01-07 03:15:00,0.001,0.001,0.123,0.0
2024-01-07 03:30:00,0.001,0.001,0.237,0.0
2024-01-07 03:45:00,0.001,0.001,0.09766666666666665,0.0
2024-01-07 04:00:00,0.001,0.001,0.047,0.0
2024-01-07 04:15:00,0.001,0.001,0.047,0.0
2024-01-07 04:30:00,0.001,0.001,0.047,0.0
2024-01-07 04:45:00,0.001,0.001,0.047,0.0
2024-01-07 05:00:00,0.001,0.001,0.22433333333333333,11.0
2024-01-07 05:15:00,0.001,0.001,0.18633333333333332,11.0
2024-01-07 05:30:00,0.001,0.001,0.047,0.0
2024-01-07 05:45:00,0.001,0.001,0.047,0.0
2024-01-07 06:00:00,0.001,0.001,0.047,0.0
2024-01-07 06:15:00,0.001,0.001,0.047,0.0
2024-01-07 06:30:00,0.001,0.001,0.13566666666666669,0.0
2024-01-07 06:45:00,0.001,0.001,0.237,0.0
2024-01-07 07:00:00,0.001,0.001,0.08499999999999999,0.0
2024-01-07 07:15:00,0.001,0.001,0.047,0.0
2024-01-07 07:30:00,0.001,0.001,0.047,0.0
2024-01-07 07:45:00,0.001,0.001,0.047,0.0
2024-01-07 08:00:00,0.001,0.001,0.047,0.0
2024-01-07 08:15:00,0.001,0.001,0.237,11.0
2024-01-07 08:30:00,0.001,0.001,0.17366666666666666,1.0
2024-01-07 08:45:00,0.001,0.001,0.047,0.0
2024-01-07 09:00:00,0.001,0.001,0.047,0.0
2024-01-07 09:15:00,0.001,0.001,0.047,0.0
2024-01-07 09:30:00,0.001,0.001,0.047,0.0
2024-01-07 09:45:00,0.001,0.001,0.14833333333333334,0.0
2024-01-07 10:00:00,0.001,0.001,0.237,0.0
2024-01-07 10:15:00,0.001,0.001,0.07233333333333333,0.0
2024-01-07 10:30:00,0.001,0.001,0.047,0.0
2024-01-07 10:45:00,0.001,0.001,0.047,8.0
2024-01-07 11:00:00,0.001,0.001,0.047,0.0
2024-01-07 11:15:00,0.001,0.001,0.059666666666666666,0.0
2024-01-07 11:30:00,0.001,0.001,0.237,0.0
2024-01-07 11:45:00,0.001,0.001,0.161,0.0
2024-01-07 12:00:00,0.001,0.001,0.047,0.0
2024-01-07 12:15:00,0.001,0.001,0.047,0.0
2024-01-07 12:30:00,0.001,0.001,0.047,0.0
2024-01-07 12:45:00,0.001,0.001,0.047,0.0
2024-01-07 13:00:00,0.001,0.001,0.161,0.0
2024-01-07 13:15:00,0.001,0.001,0.237,0.0
2024-01-07 13:30:00,0.001,0.001,0.059666666666666666,0.0
2024-01-07 13:45:00,0.001,0.001,0.047,0.0
2024-01-07 14:00:00,0.001,0.001,0.047,0.0
2024-01-07 14:15:00,0.001,0.001,0.047,0.0
2024-01-07 14:30:00,0.001,0.001,0.07233333333333333,0.0
2024-01-07 14:45:00,0.001,0.001,0.237,0.0
2024-01-07 15:00:00,0.001,0.001,0.14833333333333334,0.0
2024-01-07 15:15:00,0.001,0.001,0.047,0.0
2024-01-07 15:30:00,0.001,0.001,0.047,0.0
2024-01-07 15:45:00,0.001,0.001,0.047,0.0
2024-01-07 16:00:00,0.001,0.001,0.047,0.0
2024-01-07 16:15:00,0.001,0.001,0.17366666666666666,0.0
2024-01-07 16:30:00,0.001,0.001,0.237,0.0
2024-01-07 16:45:00,0.001,0.001,0.047,0.0
2024-01-07 17:00:00,0.001,0.001,0.047,0.0
2024-01-07 17:15:00,0.001,0.001,0.047,0.0
2024-01-07 17:30:00,0.001,0.001,0.047,0.0
2024-01-07 17:45:00,0.001,0.001,0.08499999999999999,0.0
2024-01-07 18:00:00,0.001,0.001,0.237,0.0
2024-01-07 18:15:00,0.001,0.001,0.13566666666666669,0.0
2024-01-07 18:30:00,0.001,0.001,0.047,0.0
2024-01-07 18:45:00,0.001,0.001,0.047,0.0
2024-01-07 19:00:00,0.001,0.001,0.047,0.0
2024-01-07 19:15:00,0.001,0.001,0.047,0.0
2024-01-07 19:30:00,0.001,0.001,0.18633333333333332,0.0
2024-01-07 19:45:00,0.001,0.001,0.22433333333333333,0.0
2024-01-07 20:00:00,0.001,0.001,0.047,0.0
2024-01-07 20:15:00,0.001,0.001,0.047,0.0
2024-01-07 20:30:00,0.001,0.001,0.047,0.0
2024-01-07 20:45:00,0.001,0.001,0.047,0.0
2024-01-07 21:00:00,0.001,0.001,0.09766666666666665,0.0
2024-01-07 21:15:00,0.001,0.001,0.237,0.0
2024-01-07 21:30:00,0.001,0.001,0.123,0.0
2024-01-07 21:45:00,0.001,0.001,0.047,0.0
2024-01-07 22:00:00,0.001,0.001,0.047,0.0
2024-01-07 22:15:00,0.001,0.001,0.047,0.0
2024-01-07 22:30:00,0.001,0.001,0.047,0.0
2024-01-07 22:45:00,0.001,0.001,0.19899999999999998,0.0
2024-01-07 23:00:00,0.001,0.001,0.21166666666666664,0.0
2024-01-07 23:15:00,0.001,0.001,0.047,0.0
2024-01-07 23:30:00,0.001,0.001,0.047,0.0
2024-01-07 23:45:00,0.001,0.001,0.047,0.0
