,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.5841333333333334
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.8716
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.16
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.05733333333333334
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.07066666666666667
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.6048000000000001
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.05
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.09400000000000001
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.14533333333333334
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.05
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.205
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.7916000000000001
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.5425333333333333
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.7656875456078324
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.2588855306862476
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.31988553068624764
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.22688553068624762
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.1127521973529143
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.0945521973529143
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.14753333333333335
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,1.2941333333333334
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.125
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.5960666666666666
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.0526
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.05
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.5231333333333333
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,1.36012
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.984
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.2744666666666667
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.3197
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.8285
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.6007
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.31403333333333333
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.3067
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.3067
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.31803333333333333
2024-01-02 13:15:00,0.001,0.001,0.0002666666666666667,0.001,1.0077666666666667
2024-01-02 13:30:00,0.001,0.001,0.45080000000000003,0.001,0.9469237423726735
2024-01-02 13:45:00,0.001,0.001,0.7506666666666667,0.001,0.40725707570600683
2024-01-02 14:00:00,0.001,0.001,0.001,0.001,0.4395237423726735
2024-01-02 14:15:00,0.001,0.001,0.001,0.001,0.47052374237267347
2024-01-02 14:30:00,0.001,0.001,0.0002,0.001,1.1172570757060067
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.38786091209027074
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.6588333333333334
2024-01-02 15:15:00,0.001,0.001,0.0002,0.001,0.1857
2024-01-02 15:30:00,0.001,0.001,0.30086666666666667,0.001,1.1291666666666667
2024-01-02 15:45:00,0.001,0.001,0.9006000000000001,0.001,1.448918864019581
2024-01-02 16:00:00,0.001,0.001,0.001,0.001,0.7729188640195809
2024-01-02 16:15:00,0.001,0.001,0.001,0.001,0.4013788640195809
2024-01-02 16:30:00,0.001,0.001,0.001,0.001,0.42570202966927073
2024-01-02 16:45:00,0.001,0.001,0.001,0.001,0.3703626063922545
2024-01-02 17:00:00,0.001,0.001,0.001,0.001,0.5158092730589211
2024-01-02 17:15:00,0.001,0.001,0.001,0.001,0.4656341818432564
2024-01-02 17:30:00,0.001,0.001,1.2004666666666668,0.001,0.44125707570600686
2024-01-02 17:45:00,0.001,0.001,1.2001333333333333,0.001,0.5570059959320925
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.4802805767229837
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.5765237423726735
2024-01-02 18:30:00,0.001,0.001,0.0,0.0836337114293139,0.49899040903934017
2024-01-02 18:45:00,0.001,0.001,0.0002,0.35241852509254945,0.4395237423726735
2024-01-02 19:00:00,0.001,0.001,0.30086666666666667,0.759159940451665,0.4373237423726735
2024-01-02 19:15:00,0.001,0.001,0.9006000000000001,0.1313832674071484,0.5339904090393401
2024-01-02 19:30:00,0.001,0.001,0.001,0.16556550051723923,1.0962570757060068
2024-01-02 19:45:00,0.001,0.001,0.001,1.1133278462578373,0.5248570757060068
2024-01-02 20:00:00,0.001,0.001,0.001,0.6646948238997311,0.47986898007853257
2024-01-02 20:15:00,0.001,0.001,0.001,0.12497312234815415,0.45840927305892115
2024-01-02 20:30:00,0.001,0.001,0.001,0.2759831373647351,0.5571159397255878
2024-01-02 20:45:00,0.001,0.001,0.001,0.8756974757013526,0.6932359397255877
2024-01-02 21:00:00,0.001,0.001,1.2004666666666668,0.07226666666666669,0.9638759397255878
2024-01-02 21:15:00,0.001,0.4021083233660059,1.2004666666666668,0.001,0.9812759397255878
2024-01-02 21:30:00,0.001,1.8406756085268738,0.001,0.001,1.4039426063922547
2024-01-02 21:45:00,0.001,1.876675357220152,1.3504,0.001,0.4605585406079497
2024-01-02 22:00:00,0.001,1.0562196165049882,1.6502666666666668,0.001,0.5748759397255878
2024-01-02 22:15:00,0.001,0.8785710521150513,1.5003333333333333,0.001,0.6419426063922544
2024-01-02 22:30:00,0.001,0.8716531683927703,0.1509333333333333,0.001,0.4710759397255878
2024-01-02 22:45:00,0.001,0.9470681853495577,6.666666666666667e-05,0.001,1.0041426063922545
2024-01-02 23:00:00,0.001,0.026639105107753854,0.0,0.001,0.4710759397255878
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.5124092730589211
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.6934092730589211
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.4428043283334507
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.7183237423726735
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.3122177464405809
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.6538521973529143
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.3722521973529143
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.7270521973529144
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.2552562750928749
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.2164550607844221
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.1975237423726735
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.3525237423726735
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.6399904090393402
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.29569999999999996
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.1930333333333333
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.1857
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.26575333333333334
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.09133333333333332
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.09400000000000001
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.14533333333333334
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.05
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.16366666666666668
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.112
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.05
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.116
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.12333333333333334
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.143
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.14393333333333333
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.063
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.9958666666666666
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.6823333333333333
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.17453333333333332
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.23257333333333333
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.10715999999999999
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.063
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.5856666666666667
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.21166666666666664
2024-01-03 08:30:00,0.001,0.001,0.0,0.1907336200641085,0.2033333333333333
2024-01-03 08:45:00,0.26467826201922107,0.001,0.0,0.5904714082723814,0.05
2024-01-03 09:00:00,0.7920347860576631,0.001,0.0,0.4854863435082232,0.05
2024-01-03 09:15:00,0.7920347860576631,0.001,0.0,0.16616168836457856,0.05
2024-01-03 09:30:00,0.7920347860576631,0.001,0.0,0.5149083967827618,0.103
2024-01-03 09:45:00,0.7920347860576631,0.001,0.0,1.2575608255053539,0.3046666666666667
2024-01-03 10:00:00,0.7920347860576631,0.001,0.0,0.12384923520517449,0.46926666666666667
2024-01-03 10:15:00,0.7920347860576631,0.001,0.0,0.1062672096685026,0.063
2024-01-03 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.063
2024-01-03 10:45:00,0.7920347860576631,0.001,0.0,0.001,0.07333333333333333
2024-01-03 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.3407415828248449
2024-01-03 11:15:00,0.7920347860576631,0.001,0.0,0.001,0.3057904090393402
2024-01-03 11:30:00,0.4228852192307536,0.001,0.0,0.001,0.2105237423726735
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.2105237423726735
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.2105237423726735
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.34289616361573605
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.29569999999999996
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.7176844131072476
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.3315237423726735
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.7313237423726735
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.4451237423726735
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.40174260639225445
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.3816092730589212
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.27331502763531706
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.2172521973529143
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.3100681315686095
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.25803333333333334
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.1857
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.4289666666666666
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.48817999999999995
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.13266666666666665
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.2020507324509714
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.29355219735291427
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.31555219735291423
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.4096188640195809
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.35768553068624764
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.2727521973529143
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.15418406578430474
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.17706666666666668
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.21500000000000002
2024-01-03 18:30:00,0.001,0.001,0.00046666666666666666,0.001,0.36413333333333336
2024-01-03 18:45:00,0.001,0.001,0.9006000000000001,0.001,0.4715666666666667
2024-01-03 19:00:00,0.001,0.001,0.30086666666666667,0.001,0.43715899389813884
2024-01-03 19:15:00,0.001,0.001,0.001,0.001,0.46972172745108876
2024-01-03 19:30:00,0.001,0.001,0.0002666666666666667,0.001,0.4840759397255878
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.5707426063922545
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.712409273058921
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.4840759397255878
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.4745426063922545
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.4710759397255878
2024-01-03 21:00:00,0.05373565240384421,0.001,0.0,0.001,0.4710759397255878
2024-01-03 21:15:00,0.7920347860576631,0.001,0.0,0.001,0.7117111912510531
2024-01-03 21:30:00,0.7920347860576631,0.001,0.0,0.001,1.040118864019581
2024-01-03 21:45:00,0.7920347860576631,0.001,0.0,0.001,0.33825219735291434
2024-01-03 22:00:00,0.7920347860576631,0.001,0.0,0.001,0.43445469226802996
2024-01-03 22:15:00,0.7920347860576631,0.001,0.0,0.001,0.3500759397255878
2024-01-03 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.4844092730589212
2024-01-03 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.5326341818432564
2024-01-03 23:00:00,0.7920347860576631,0.001,0.0,0.001,0.4029147678040335
2024-01-03 23:15:00,0.7920347860576631,0.001,0.0,0.001,0.4710759397255878
2024-01-03 23:30:00,0.7920347860576631,0.001,0.0,0.001,1.0041426063922545
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,1.117809273058921
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.5550759397255878
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.5584646425072886
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.43503333333333327
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.42769999999999997
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.4723
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.34903333333333336
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.8837666666666666
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.40203333333333335
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.22528
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.24333333333333335
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.2743333333333334
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.0742
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.116
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.12333333333333334
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.10166666666666666
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.174
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.13799999999999998
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.5321333333333333
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.19466666666666665
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.5830666666666667
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.17206666666666667
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.24733333333333332
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.07333333333333333
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.063
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.063
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.07806666666666667
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.3168
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.10133333333333333
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.063
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.0578
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.7510666666666667
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.197
2024-01-04 09:15:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 09:30:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 09:45:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 10:00:00,0.001,0.001,0.0,0.001,0.15333333333333332
2024-01-04 10:15:00,0.001,0.001,0.0,0.001,0.18833333333333335
2024-01-04 10:30:00,0.001,0.001,0.0,0.001,0.12333333333333334
2024-01-04 10:45:00,0.001,0.001,0.0,0.001,0.4498
2024-01-04 11:00:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 11:15:00,0.001,0.001,0.0,0.001,0.13266666666666665
2024-01-04 11:30:00,0.001,0.001,0.0,0.001,0.143
2024-01-04 11:45:00,0.3701495668269094,0.001,0.0,0.001,0.5378000000000001
2024-01-04 12:00:00,0.7920347860576631,0.001,0.0,0.001,0.24326666666666666
2024-01-04 12:15:00,0.7920347860576631,0.001,0.0,0.001,0.063
2024-01-04 12:30:00,0.7920347860576631,0.001,0.0,0.001,0.125
2024-01-04 12:45:00,0.7920347860576631,0.001,0.0,0.001,0.17666666666666667
2024-01-04 13:00:00,0.7920347860576631,0.001,0.0,0.001,0.59
2024-01-04 13:15:00,0.7920347860576631,0.001,0.0,0.001,0.16
2024-01-04 13:30:00,0.7920347860576631,0.001,0.0,0.001,0.07933333333333333
2024-01-04 13:45:00,0.7920347860576631,0.001,0.0,0.001,0.09133333333333332
2024-01-04 14:00:00,0.7920347860576631,0.001,0.0,0.001,0.7174
2024-01-04 14:15:00,0.7920347860576631,0.001,0.0,0.001,0.05
2024-01-04 14:30:00,0.7920347860576631,0.001,0.0,0.001,0.07200000000000001
2024-01-04 14:45:00,0.7920347860576631,0.001,0.0,0.001,0.16
2024-01-04 15:00:00,0.528356524038442,0.001,0.0,0.001,0.078
2024-01-04 15:15:00,0.001,0.001,0.0,0.001,0.6048000000000001
2024-01-04 15:30:00,0.001,0.001,0.0,0.001,0.05
2024-01-04 15:45:00,0.001,0.001,0.0,0.001,0.4498
2024-01-04 16:00:00,0.001,0.001,0.0,0.001,0.1424
2024-01-04 16:15:00,0.001,0.001,0.0,0.001,0.7994
2024-01-04 16:30:00,0.001,0.001,0.0,0.001,0.326
2024-01-04 16:45:00,0.001,0.001,0.0,0.001,0.19166666666666668
2024-01-04 17:00:00,0.001,0.001,0.0,0.001,0.171
2024-01-04 17:15:00,0.001,0.001,0.0,0.001,0.7208945052548876
2024-01-04 17:30:00,0.001,0.001,0.0,0.001,0.7128855306862476
2024-01-04 17:45:00,0.001,0.001,0.0,0.001,0.7816585286522939
2024-01-04 18:00:00,0.001,0.001,0.0,0.001,0.4801426063922545
2024-01-04 18:15:00,0.6338278288461304,0.001,0.0,0.0283419891600648,0.4710759397255878
2024-01-04 18:30:00,0.7920347860576631,0.001,0.0,0.10681042737621244,0.4710759397255878
2024-01-04 18:45:00,0.7920347860576631,0.630807192736493,0.0,0.23745119725150918,0.4710759397255878
2024-01-04 19:00:00,0.7920347860576631,1.8806181382605769,0.0,1.1517212860473274,0.7585426063922545
2024-01-04 19:15:00,0.7920347860576631,1.8468793226196831,0.0,0.11247319452245182,1.845409273058921
