,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.08906666666666667,0.0,0.0,0.0
2024-01-01 00:15:00,0.0,0.233,0.0,0.0,0.0
2024-01-01 00:30:00,0.0,0.09366666666666666,0.0,0.0,0.2
2024-01-01 00:45:00,0.0,0.043,0.0,0.0,1.5
2024-01-01 01:00:00,0.0,0.22033333333333335,0.0,0.0,1.1
2024-01-01 01:15:00,0.0,0.05566666666666666,0.0,0.0,0.0
2024-01-01 01:30:00,0.0,0.18233333333333335,0.0,2.933333333333333,0.0
2024-01-01 01:45:00,0.0,0.18233333333333335,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.043,0.0,0.0,0.0
2024-01-01 02:15:00,0.0,0.043,0.0,0.0,0.0
2024-01-01 02:30:00,0.0,0.05566666666666666,0.0,0.0,0.0
2024-01-01 02:45:00,0.0,0.271,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.233,0.0,0.0,0.0
2024-01-01 03:15:00,0.0,0.081,0.0,0.0,0.0
2024-01-01 03:30:00,0.0,0.043,0.0,1.8666666666666667,1.4
2024-01-01 03:45:00,0.0,0.043,0.0,0.0,1.5
2024-01-01 04:00:00,0.0,0.44279999999999997,0.0,0.0,1.4
2024-01-01 04:15:00,0.0,0.233,0.0,0.0,0.0
2024-01-01 04:30:00,0.0,0.32166666666666666,0.0,0.0,0.0
2024-01-01 04:45:00,0.0,0.043,0.0,0.0,0.0
2024-01-01 05:00:00,0.0,0.043,0.0,0.0,0.0
2024-01-01 05:15:00,0.0,0.043,0.0,1.8666666666666667,0.0
2024-01-01 05:30:00,0.0,0.2396,3.0,0.5333333333333333,0.0
2024-01-01 05:45:00,0.0,0.6328,5.0,0.0,0.0
2024-01-01 06:00:00,0.0,0.13166666666666668,0.0,0.0,0.0
2024-01-01 06:15:00,0.0,0.16966666666666666,0.0,0.0,0.8
2024-01-01 06:30:00,0.0,0.043,0.0,0.0,1.5
2024-01-01 06:45:00,0.0,0.043,0.0,0.0,0.1
2024-01-01 07:00:00,0.0,0.2076666666666667,0.0,0.0,0.0
2024-01-01 07:15:00,0.0,0.157,0.0,0.0,0.0
2024-01-01 07:30:00,0.0,0.043,0.0,0.0,1.3
2024-01-01 07:45:00,0.0,0.13166666666666668,0.0,0.0,1.5
2024-01-01 08:00:00,0.0,0.14433333333333334,0.0,2.933333333333333,1.5
2024-01-01 08:15:00,0.0,0.11900000000000001,0.0,0.5333333333333333,1.5
2024-01-01 08:30:00,0.0,0.233,0.0,0.0,1.5
2024-01-01 08:45:00,0.0,0.06780000000000001,0.0,0.0,1.5
2024-01-01 09:00:00,0.0,0.056,0.0,0.0,0.9
2024-01-01 09:15:00,0.0,0.056,0.0,0.0,0.0
2024-01-01 09:30:00,0.0,0.16913333333333333,0.0,0.0,1.0
2024-01-01 09:45:00,0.0,0.29633333333333334,0.0,0.0,1.5
2024-01-01 10:00:00,0.0002666666666666667,0.14433333333333334,0.0,0.0,1.5
2024-01-01 10:15:00,2.1000666666666667,0.043,0.0,0.0,0.4
2024-01-01 10:30:00,1.2004666666666668,0.043,0.0,0.0,0.1
2024-01-01 10:45:00,1.3504,0.043,0.0,0.0,1.5
2024-01-01 11:00:00,0.0007333333333333333,0.13166666666666668,0.0,0.0,1.5
2024-01-01 11:15:00,0.0,0.37233333333333335,0.0,0.0,1.5
2024-01-01 11:30:00,0.0,0.09366666666666666,0.0,0.0,1.5
2024-01-01 11:45:00,0.0,0.043,0.0,2.1333333333333333,1.5
2024-01-01 12:00:00,0.0,0.043,0.0,0.8,1.5
2024-01-01 12:15:00,0.0,0.043,15.0,0.0,0.1
2024-01-01 12:30:00,0.0,0.233,8.0,0.0,0.0
2024-01-01 12:45:00,0.0,0.13166666666666668,0.0,0.0,0.0
2024-01-01 13:00:00,0.0,0.21081966463271293,0.0,0.0,0.0
2024-01-01 13:15:00,0.0,0.08015707570600683,0.0,0.0,0.9
2024-01-01 13:30:00,0.0,0.0548237423726735,0.0,0.0,1.2
2024-01-01 13:45:00,0.0,0.17425040903934017,0.0,0.0,0.0
2024-01-01 14:00:00,0.0,0.36785707570600684,0.0,0.0,0.0
2024-01-01 14:15:00,0.0,0.18658249491511567,0.0,0.0,0.0
2024-01-01 14:30:00,0.0,0.1787,0.0,0.0,0.0
2024-01-01 14:45:00,0.0,0.36869999999999997,0.0,0.0,0.0
2024-01-01 15:00:00,0.0,0.19136666666666666,0.0,0.0,0.0
2024-01-01 15:15:00,0.0,0.36869999999999997,0.0,0.0,0.0
2024-01-01 15:30:00,0.0,0.2547,0.0,0.0,0.3
2024-01-01 15:45:00,0.0,0.1787,0.0,2.1333333333333333,1.5
2024-01-01 16:00:00,0.0,0.1787,0.0,0.8,1.5
2024-01-01 16:15:00,0.0,0.606198081807868,4.0,0.0,1.5
2024-01-01 16:30:00,0.0,0.4797078081569782,0.0,0.0,1.5
2024-01-01 16:45:00,0.0,1.4528759397255877,0.0,0.0,0.9
2024-01-01 17:00:00,0.0,0.2220759397255878,0.0,0.0,0.0
2024-01-01 17:15:00,0.0,0.41700927305892116,0.0,0.0,0.0
2024-01-01 17:30:00,0.0,1.1556759397255878,0.0,0.0,0.0
2024-01-01 17:45:00,0.0,0.3743150276353171,0.0,0.0,1.2
2024-01-01 18:00:00,0.0,0.5849188640195809,0.0,0.0,0.8
2024-01-01 18:15:00,0.0,1.0791188640195808,0.0,0.0,0.0
2024-01-01 18:30:00,0.0,0.33519344481047214,0.0,0.0,0.0
2024-01-01 18:45:00,0.0,0.2462759397255878,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.13160927305892114,0.0,0.0,0.0
2024-01-01 19:15:00,0.0,0.6370426063922545,0.0,1.3333333333333333,0.7
2024-01-01 19:30:00,0.0,0.3593759397255878,0.0,1.6,1.5
2024-01-01 19:45:00,0.0,0.83059469226803,0.0,0.0,1.5
2024-01-01 20:00:00,0.0,0.4570759397255878,0.0,0.0,0.9
2024-01-01 20:15:00,0.0,0.319937661666784,0.0,0.0,0.1
2024-01-01 20:30:00,0.0,0.3495237423726735,0.0,0.0,1.5
2024-01-01 20:45:00,0.0,0.9083286870981441,0.0,0.0,0.7
2024-01-01 21:00:00,0.0,0.3705150276353171,0.0,0.0,0.0
2024-01-01 21:15:00,0.0,0.3430759397255878,0.0,0.0,0.0
2024-01-01 21:30:00,0.0,0.44440927305892114,0.0,0.0,0.0
2024-01-01 21:45:00,0.0,0.4317426063922544,0.0,0.0,0.8
2024-01-01 22:00:00,0.0,0.48030579323539346,0.0,0.0,1.5
2024-01-01 22:15:00,0.0,0.4592709950001173,0.0,0.0,1.5
2024-01-01 22:30:00,0.0,0.33834644277651843,0.0,0.0,0.1
2024-01-01 22:45:00,0.0,0.2946759397255878,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.3430759397255878,0.0,0.0,0.7
2024-01-01 23:15:00,0.0,0.520409273058921,0.0,0.0,1.5
2024-01-01 23:30:00,0.0,0.596409273058921,0.0,0.0,1.5
2024-01-01 23:45:00,0.0,0.3600411414903116,0.0,0.0,1.5
2024-01-02 00:00:00,0.0,0.305217746440581,0.0,0.0,1.5
2024-01-02 00:15:00,0.0,0.2029,0.0,0.0,1.5
2024-01-02 00:30:00,0.0,0.1787,0.0,0.0,1.3
2024-01-02 00:45:00,0.0,0.29451333333333335,0.0,1.3333333333333333,0.0
2024-01-02 01:00:00,0.0,0.32166666666666666,0.0,1.6,0.0
2024-01-02 01:15:00,0.0,0.4808,0.0,0.0,0.0
2024-01-02 01:30:00,0.0,0.5760666666666665,0.0,0.0,0.0
2024-01-02 01:45:00,0.0,0.043,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.10633333333333334,0.0,0.0,0.0
