,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,59.784689154323935,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,60.624139512661266,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,61.017035833731505,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,59.570013951266155,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,2.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,61.01240898232207,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,60.300298136646006,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,60.1477725752509,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,60.731782130912634,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,60.179782130912635,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,3.0,59.075782130912636,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,59.075782130912636,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,59.59910253225043,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,1.0,60.36974333492603,60.0,1.5404480000000003,0.0,0.726111111111111,1,0,1,0.7183333333333334
2024-01-01 10:15:00,1.0,59.37614333492603,60.0,0.0,0.0,0.7552777777777773,0,0,1,0.0
2024-01-01 10:30:00,3.0,59.37614333492603,60.0,0.0,0.0,0.7844444444444435,0,0,1,0.0
2024-01-01 10:45:00,3.0,59.384880649785075,60.0,0.5134826666666666,0.0,0.0,0,1,0,0.0
2024-01-01 11:00:00,1.0,60.75661538461548,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 11:15:00,1.0,58.689400860009656,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 11:30:00,1.0,60.64615231724809,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 11:45:00,1.0,60.470889632107145,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 12:00:00,1.0,59.80848963210713,60.0,0.5134826666666666,0.0,0.7999999999999998,1,0,1,0.7883333333333333
2024-01-01 12:15:00,3.0,59.642889632107135,60.0,0.0,0.0,0.7999999999999998,0,0,1,0.0
2024-01-01 12:30:00,3.0,59.51408963210714,60.0,0.2567413333333333,0.0,0.7999999999999998,0,0,1,0.0
2024-01-01 12:45:00,1.0,59.36688963210713,60.0,0.0,0.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:00:00,1.0,59.36688963210713,60.0,0.0,0.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:15:00,2.0,60.28310635451517,60.0,0.770224,0.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:30:00,1.0,60.808050836120515,60.0,0.5134826666666666,0.0,0.7999999999999998,0,0,1,0.0
2024-01-01 13:45:00,3.0,60.49525083612051,60.0,0.0,0.0,0.0,0,1,0,0.0
2024-01-01 14:00:00,1.0,60.28388686096524,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 14:15:00,1.0,61.15394935499296,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 14:30:00,1.0,61.15394935499296,60.0,0.0,0.0,0.7941666666666667,1,0,1,0.7922222222222223
2024-01-01 14:45:00,1.0,61.00674935499296,60.0,0.2567413333333333,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:00:00,1.0,60.87794935499296,60.0,0.0,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:15:00,1.0,60.509949354992955,60.0,0.770224,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:30:00,1.0,60.04994935499295,60.0,0.0,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 15:45:00,1.0,60.04994935499295,60.0,0.0,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 16:00:00,1.0,60.01314935499295,60.0,0.2567413333333333,0.0,0.0,0,1,0,0.0
2024-01-01 16:15:00,1.0,59.51634935499294,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 16:30:00,1.0,59.49794935499294,60.0,0.0,0.0,0.7980555555555555,1,0,1,0.7961111111111111
2024-01-01 16:45:00,1.0,59.44081681796475,60.0,0.5134826666666666,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 17:00:00,1.0,60.95781901576696,60.0,0.2567413333333333,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 17:15:00,1.0,61.17831055900633,60.0,0.0,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 17:30:00,1.0,60.95751055900632,60.0,0.2567413333333333,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 17:45:00,1.0,60.244782799808995,60.0,2.053930666666667,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 18:00:00,1.0,61.03707176301972,60.0,0.5134826666666666,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 18:15:00,1.0,59.422825800286795,60.0,6.161792000000001,0.0,0.7999999999999999,0,0,1,0.0
2024-01-01 18:30:00,1.0,60.524521739130584,60.0,0.0,0.0,0.7999999999999999,0,0,1,0.0
