,WasherDryer,TumbleDryer,BaseLoad
2024-01-06 00:15:00,0.001,0.001,0.45962374237267356
2024-01-06 00:30:00,0.001,0.001,0.0598237423726735
2024-01-06 00:45:00,0.001,0.001,0.0598237423726735
2024-01-06 01:00:00,0.001,0.001,0.05115299796604626
2024-01-06 01:15:00,0.001,0.001,0.1258237423726735
2024-01-06 01:30:00,0.001,0.001,0.15515707570600684
2024-01-06 01:45:00,0.001,0.001,0.5928904090393402
2024-01-06 02:00:00,0.001,0.001,0.0598237423726735
2024-01-06 02:15:00,0.001,0.001,0.45962374237267356
2024-01-06 02:30:00,0.001,0.001,0.05824724338965037
2024-01-06 02:45:00,0.001,0.001,0.08466666666666667
2024-01-06 03:00:00,0.001,0.001,0.158
2024-01-06 03:15:00,0.001,0.001,0.06266666666666668
2024-01-06 03:30:00,0.001,0.001,0.048
2024-01-06 03:45:00,0.001,0.001,0.048
2024-01-06 04:00:00,0.001,0.001,0.048
2024-01-06 04:15:00,0.001,0.001,0.9882000000000001
2024-01-06 04:30:00,0.001,0.001,0.158
2024-01-06 04:45:00,0.001,0.001,0.09200000000000001
2024-01-06 05:00:00,0.001,0.001,0.048
2024-01-06 05:15:00,0.001,0.001,0.048
2024-01-06 05:30:00,0.001,0.001,0.048
2024-01-06 05:45:00,0.001,0.001,0.048
2024-01-06 06:00:00,0.001,0.001,0.136
2024-01-06 06:15:00,0.001,0.001,0.12133333333333333
2024-01-06 06:30:00,0.001,0.001,0.048
2024-01-06 06:45:00,0.001,0.001,0.44780000000000003
2024-01-06 07:00:00,0.001,0.001,0.048
2024-01-06 07:15:00,0.001,0.001,0.048
2024-01-06 07:30:00,0.001,0.001,0.10666666666666667
2024-01-06 07:45:00,0.001,0.001,0.15066666666666667
2024-01-06 08:00:00,0.001,0.001,0.048
2024-01-06 08:15:00,0.001,0.001,0.048
2024-01-06 08:30:00,0.001,0.001,0.44780000000000003
2024-01-06 08:45:00,0.001,0.001,0.048
2024-01-06 09:00:00,0.001,0.001,0.08600000000000001
2024-01-06 09:15:00,0.001,0.001,0.171
2024-01-06 09:30:00,0.001,0.001,0.08772949694906941
2024-01-06 09:45:00,0.001,0.001,0.07282374237267351
2024-01-06 10:00:00,0.001,0.001,0.8728237423726736
2024-01-06 10:15:00,0.3701495668269094,0.001,1.948337075706007
2024-01-06 10:30:00,0.7920347860576631,0.001,0.6889904090393402
2024-01-06 10:45:00,0.7920347860576631,0.001,0.5727904090393402
2024-01-06 11:00:00,0.7920347860576631,0.001,0.3808570757060068
2024-01-06 11:15:00,0.7920347860576631,0.001,0.3295237423726735
2024-01-06 11:30:00,0.7920347860576631,0.001,0.32145707570600685
2024-01-06 11:45:00,0.7920347860576631,0.001,0.1910294969490694
2024-01-06 12:00:00,0.7920347860576631,0.001,0.5953237423726735
2024-01-06 12:15:00,0.7920347860576631,0.001,0.3645104090393401
2024-01-06 12:30:00,0.7920347860576631,0.001,0.3145237423726735
2024-01-06 12:45:00,0.7920347860576631,0.001,0.40752374237267347
2024-01-06 13:00:00,0.7920347860576631,0.001,0.9398021595478286
2024-01-06 13:15:00,0.7920347860576631,0.001,0.3957
2024-01-06 13:30:00,0.5810921764422863,0.001,0.4373666666666667
2024-01-06 13:45:00,0.001,0.001,0.23503333333333332
2024-01-06 14:00:00,0.001,1.568549757829581,0.29369999999999996
2024-01-06 14:15:00,0.001,1.9363518725068227,0.1837
2024-01-06 14:30:00,0.001,1.9801249026137313,0.1854333333333333
2024-01-06 14:45:00,0.001,1.553999046848477,0.19669999999999999
2024-01-06 15:00:00,0.001,0.001,0.6935800000000001
2024-01-06 15:15:00,0.001,0.001,0.09088249491511567
2024-01-06 15:30:00,0.001,0.001,0.7010237423726735
2024-01-06 15:45:00,0.001,0.001,0.21015707570600686
2024-01-06 16:00:00,0.001,0.001,0.18082374237267348
2024-01-06 16:15:00,0.001,0.001,1.246957075706007
2024-01-06 16:30:00,0.001,0.001,0.18082374237267348
2024-01-06 16:45:00,0.001,0.001,0.10446666666666668
2024-01-06 17:00:00,0.001,0.001,0.6837333333333333
2024-01-06 17:15:00,0.001,0.001,0.10666666666666667
2024-01-06 17:30:00,0.001,0.001,0.048
2024-01-06 17:45:00,0.001,0.001,0.048
2024-01-06 18:00:00,0.001,0.001,0.048
2024-01-06 18:15:00,0.001,0.001,0.048
2024-01-06 18:30:00,0.001,0.001,0.12133333333333333
2024-01-06 18:45:00,0.001,0.001,0.1480079141242245
2024-01-06 19:00:00,0.001,0.001,0.18082374237267348
2024-01-06 19:15:00,0.001,0.001,0.18082374237267348
2024-01-06 19:30:00,0.001,0.001,0.18082374237267348
2024-01-06 19:45:00,0.001,0.001,0.7138904090393403
2024-01-06 20:00:00,0.001,0.001,1.0082904090393403
2024-01-06 20:15:00,0.001,0.001,0.22629040903934017
2024-01-06 20:30:00,0.001,0.001,0.18815707570600684
2024-01-06 20:45:00,0.001,0.001,0.18082374237267348
2024-01-06 21:00:00,0.001,0.001,0.17530599593209256
2024-01-06 21:15:00,0.001,0.001,0.4364
2024-01-06 21:30:00,0.001,0.001,0.4023647484745347
2024-01-06 21:45:00,0.001,0.001,0.30382374237267357
2024-01-06 22:00:00,0.001,0.001,0.23049040903934018
2024-01-06 22:15:00,0.6338278288461304,0.001,0.19209040903934016
2024-01-06 22:30:00,0.7920347860576631,0.001,0.18082374237267348
2024-01-06 22:45:00,0.7920347860576631,0.001,0.1155021595478286
2024-01-06 23:00:00,0.7920347860576631,0.001,0.2636259959320925
2024-01-06 23:15:00,0.7920347860576631,0.001,1.0151504090393402
2024-01-06 23:30:00,0.7920347860576631,0.001,0.3825237423726735
2024-01-06 23:45:00,0.7920347860576631,0.001,0.8495904090393401
2024-01-07 00:00:00,0.7920347860576631,0.001,0.40484374237267345
2024-01-07 00:15:00,0.7920347860576631,0.001,0.3165237423726735
2024-01-07 00:30:00,0.7920347860576631,0.001,0.1955237423726735
2024-01-07 00:45:00,0.7920347860576631,0.001,0.2615237423726735
2024-01-07 01:00:00,0.7920347860576631,0.001,0.29085707570600683
2024-01-07 01:15:00,0.7920347860576631,0.001,0.1955237423726735
2024-01-07 01:30:00,0.4228852192307536,0.001,0.1955237423726735
2024-01-07 01:45:00,0.001,0.001,0.1955237423726735
2024-01-07 02:00:00,0.001,0.001,0.21578249491511567
2024-01-07 02:15:00,0.001,0.001,0.8413104090393401
2024-01-07 02:30:00,0.001,0.001,0.4265237423726735
2024-01-07 02:45:00,0.001,0.001,0.33119040903934016
2024-01-07 03:00:00,0.001,0.001,0.3165237423726735
2024-01-07 03:15:00,0.001,0.001,0.8334570757060068
2024-01-07 03:30:00,0.001,0.001,0.08733966463271294
2024-01-07 03:45:00,0.001,0.001,0.05533333333333334
2024-01-07 04:00:00,0.001,0.001,0.158
2024-01-07 04:15:00,0.001,0.001,0.09200000000000001
2024-01-07 04:30:00,0.001,0.001,0.048
2024-01-07 04:45:00,0.001,0.001,0.048
2024-01-07 05:00:00,0.001,0.001,0.048
2024-01-07 05:15:00,0.001,0.001,0.048
2024-01-07 05:30:00,0.001,0.001,0.136
2024-01-07 05:45:00,0.001,0.001,0.12133333333333333
2024-01-07 06:00:00,0.001,0.001,0.048
2024-01-07 06:15:00,0.001,0.001,0.048
2024-01-07 06:30:00,0.001,0.001,0.048
2024-01-07 06:45:00,0.001,0.001,0.048
2024-01-07 07:00:00,0.001,0.001,0.1188
2024-01-07 07:15:00,0.001,0.001,0.16366666666666668
2024-01-07 07:30:00,0.001,0.001,0.061000000000000006
2024-01-07 07:45:00,0.001,0.001,0.061000000000000006
2024-01-07 08:00:00,0.001,0.001,0.061000000000000006
2024-01-07 08:15:00,0.001,0.001,0.048
2024-01-07 08:30:00,0.001,0.001,0.0886
2024-01-07 08:45:00,0.001,0.001,0.171
2024-01-07 09:00:00,0.001,0.001,1.0158666666666667
2024-01-07 09:15:00,0.001,0.001,0.07282374237267351
2024-01-07 09:30:00,0.001,0.001,0.07282374237267351
2024-01-07 09:45:00,0.001,0.001,0.06069040903934017
2024-01-07 10:00:00,0.001,0.001,0.0598237423726735
2024-01-07 10:15:00,0.001,0.001,0.1698237423726735
2024-01-07 10:30:00,0.001,0.001,0.11989808180786804
2024-01-07 10:45:00,0.001,0.001,0.152
2024-01-07 11:00:00,0.001,0.001,0.16303549288116193
2024-01-07 11:15:00,0.001,0.001,0.1638237423726735
2024-01-07 11:30:00,0.001,0.001,0.1274237423726735
2024-01-07 11:45:00,0.001,0.001,0.14222374237267352
2024-01-07 12:00:00,0.001,0.001,0.14049040903934015
2024-01-07 12:15:00,0.001,0.5144450257389442,0.04878824949151157
2024-01-07 12:30:00,0.001,1.8622016175697218,0.05493333333333333
2024-01-07 12:45:00,0.001,1.86172679143735,0.15146666666666667
2024-01-07 13:00:00,0.001,0.9484501748831693,0.32242949694906936
2024-01-07 13:15:00,0.001,0.9656081184889888,0.3808570757060068
2024-01-07 13:30:00,0.001,0.1575636466850185,1.0141504090393403
2024-01-07 13:45:00,0.001,0.001,0.3606837423726735
2024-01-07 14:00:00,0.001,0.001,0.3165237423726735
2024-01-07 14:15:00,0.001,0.001,0.31179424542360407
2024-01-07 14:30:00,0.001,0.001,0.3046999999999999
2024-01-07 14:45:00,0.001,0.001,0.3267
2024-01-07 15:00:00,0.001,0.001,0.4147
2024-01-07 15:15:00,0.001,0.001,0.2533666666666667
2024-01-07 15:30:00,0.001,0.001,0.1837
2024-01-07 15:45:00,0.001,0.001,0.1837
2024-01-07 16:00:00,0.001,0.001,0.1837
2024-01-07 16:15:00,0.001,0.001,0.1837
2024-01-07 16:30:00,0.001,0.001,0.28636666666666666
2024-01-07 16:45:00,0.001,0.001,0.24236666666666665
2024-01-07 17:00:00,0.001,0.001,0.1837
2024-01-07 17:15:00,0.001,0.001,0.1837
2024-01-07 17:30:00,0.001,0.001,0.1837
2024-01-07 17:45:00,0.001,0.001,0.1837
2024-01-07 18:00:00,0.001,0.001,0.14847333333333335
2024-01-07 18:15:00,0.001,0.001,0.136
2024-01-07 18:30:00,0.001,0.001,0.048
2024-01-07 18:45:00,0.001,0.001,0.048
2024-01-07 19:00:00,0.001,0.001,0.048
2024-01-07 19:15:00,0.001,0.001,0.048
2024-01-07 19:30:00,0.001,0.001,0.09200000000000001
2024-01-07 19:45:00,0.001,0.001,0.158
2024-01-07 20:00:00,0.001,0.001,0.05533333333333334
2024-01-07 20:15:00,0.001,0.001,0.048
2024-01-07 20:30:00,0.001,0.001,0.048
2024-01-07 20:45:00,0.001,0.001,0.048
2024-01-07 21:00:00,0.001,0.001,0.06266666666666668
2024-01-07 21:15:00,0.001,0.001,0.158
2024-01-07 21:30:00,0.001,0.001,0.08466666666666667
2024-01-07 21:45:00,0.001,0.001,0.048
2024-01-07 22:00:00,0.001,0.001,0.048
2024-01-07 22:15:00,0.001,0.001,0.048
2024-01-07 22:30:00,0.001,0.001,0.048
2024-01-07 22:45:00,0.001,0.001,0.14333333333333334
2024-01-07 23:00:00,0.001,0.001,0.114
2024-01-07 23:15:00,0.001,0.001,0.048
2024-01-07 23:30:00,0.001,0.001,0.048
2024-01-07 23:45:00,0.001,0.001,0.048
