,TumbleDryer,BaseLoad,P_EV
2024-01-01 20:45:00,0.001,0.44387593972558775,0.0
2024-01-01 21:00:00,0.001,0.9124092730589212,0.0
2024-01-01 21:15:00,0.001,0.4315356467451992,0.0
2024-01-01 21:30:00,0.001,0.6292759397255878,0.0
2024-01-01 21:45:00,0.001,0.4810759397255878,0.0
2024-01-01 22:00:00,0.001,0.4810759397255878,0.0
2024-01-01 22:15:00,0.001,0.4810759397255878,0.0
2024-01-01 22:30:00,0.001,0.5950759397255878,0.0
2024-01-01 22:45:00,0.001,0.6457426063922544,0.0
2024-01-01 23:00:00,0.001,1.2799426063922545,0.0
2024-01-01 23:15:00,0.001,0.34707593972558776,0.0
2024-01-01 23:30:00,0.001,0.34707593972558776,0.0
2024-01-01 23:45:00,0.001,0.3654092730589211,0.0
2024-01-02 00:00:00,0.001,1.0033426063922546,0.0
2024-01-02 00:15:00,0.001,0.3197307020197287,0.0
2024-01-02 00:30:00,0.001,0.31394724338965035,0.0
2024-01-02 00:45:00,0.001,0.3092177464405809,0.0
2024-01-02 01:00:00,0.001,0.46405707570600685,0.0
2024-01-02 01:15:00,0.001,0.3232481011373668,0.0
2024-01-02 01:30:00,0.001,0.2260759397255878,0.0
2024-01-02 01:45:00,0.001,0.33700927305892114,0.0
2024-01-02 02:00:00,0.001,0.30579593972558783,0.0
2024-01-02 02:15:00,0.001,0.40570519531896054,0.0
2024-01-02 02:30:00,0.001,0.8342855306862477,0.0
2024-01-02 02:45:00,0.001,0.18174029298038857,0.0
2024-01-02 03:00:00,0.001,0.11153333333333333,0.0
2024-01-02 03:15:00,0.001,0.07233333333333333,0.0
2024-01-02 03:30:00,0.001,0.237,0.0
2024-01-02 03:45:00,0.001,0.11033333333333334,0.0
2024-01-02 04:00:00,0.001,0.047,0.0
2024-01-02 04:15:00,0.001,0.047,0.0
2024-01-02 04:30:00,0.001,0.09766666666666665,0.0
2024-01-02 04:45:00,0.001,0.3546066666666666,0.0
2024-01-02 05:00:00,0.001,0.22069999999999998,0.0
2024-01-02 05:15:00,0.001,0.1827,0.0
2024-01-02 05:30:00,0.001,0.1827,0.0
2024-01-02 05:45:00,0.001,0.2587,0.0
2024-01-02 06:00:00,0.001,0.3727,0.0
2024-01-02 06:15:00,0.001,0.19536666666666666,0.0
2024-01-02 06:30:00,0.001,0.1827,0.0
2024-01-02 06:45:00,0.001,0.1827,0.0
2024-01-02 07:00:00,0.001,0.2840333333333333,0.0
2024-01-02 07:15:00,0.001,0.3600333333333333,0.0
2024-01-02 07:30:00,0.001,0.1827,0.0
2024-01-02 07:45:00,0.001,0.1827,0.0
2024-01-02 08:00:00,0.001,0.1827,0.0
2024-01-02 08:15:00,0.001,0.3093666666666666,0.0
2024-01-02 08:30:00,0.001,1.6141666666666665,0.0
2024-01-02 08:45:00,0.001,1.3100333333333332,0.0
2024-01-02 09:00:00,0.630807192736493,0.19964124745755782,0.0
2024-01-02 09:15:00,1.8806181382605769,0.2075237423726735,0.0
2024-01-02 09:30:00,1.8468793226196831,0.35952374237267354,0.0
2024-01-02 09:45:00,0.8416371624534832,0.3341904090393402,0.0
2024-01-02 10:00:00,0.9524899120479379,0.08991707570600684,0.0
2024-01-02 10:15:00,0.001,0.05771774644058097,0.0
2024-01-02 10:30:00,0.001,1.6463333333333334,0.0
2024-01-02 10:45:00,0.001,2.167733333333333,0.0
2024-01-02 11:00:00,0.001,2.0286,0.0
2024-01-02 11:15:00,0.001,0.168,0.0
2024-01-02 11:30:00,0.001,0.168,0.0
2024-01-02 11:45:00,0.001,0.18697266259875922,0.0
2024-01-02 12:00:00,0.001,1.4086904090393404,0.9333333333333333
2024-01-02 12:15:00,0.001,1.5742237423726737,7.0
2024-01-02 12:30:00,0.001,0.6040237423726736,7.0
2024-01-02 12:45:00,0.001,0.47162374237267357,7.0
2024-01-02 13:00:00,0.001,0.1727805767229837,7.0
2024-01-02 13:15:00,0.001,0.47586666666666666,7.0
2024-01-02 13:30:00,0.001,0.7411999999999999,3.2666666666666666
2024-01-02 13:45:00,0.001,0.3205521973529143,0.0
2024-01-02 14:00:00,0.001,0.3205521973529143,0.0
2024-01-02 14:15:00,0.001,0.2870855306862476,0.0
2024-01-02 14:30:00,0.001,0.7570855306862476,0.0
2024-01-02 14:45:00,0.001,0.10388553068624763,3.7333333333333334
2024-01-02 15:00:00,0.001,0.5163840657843047,7.0
2024-01-02 15:15:00,0.001,0.181,7.0
2024-01-02 15:30:00,0.001,0.2791256605648055,3.2666666666666666
2024-01-02 15:45:00,0.001,0.3828237423726735,0.0
2024-01-02 16:00:00,0.001,0.18849040903934017,0.0
2024-01-02 16:15:00,0.001,0.07495707570600683,0.0
2024-01-02 16:30:00,0.001,0.6315092730589211,0.0
2024-01-02 16:45:00,0.001,0.3253759397255878,0.0
2024-01-02 17:00:00,0.001,0.37604260639225445,0.0
2024-01-02 17:15:00,0.001,0.2678426063922545,0.0
2024-01-02 17:30:00,0.001,0.3312699437934953,0.0
2024-01-02 17:45:00,0.001,0.3159272221962012,0.0
2024-01-02 18:00:00,0.001,1.7326237423726736,0.0
2024-01-02 18:15:00,0.001,1.7326237423726736,0.0
2024-01-02 18:30:00,0.001,0.22976202043147734,0.0
2024-01-02 18:45:00,0.001,0.21137593972558782,0.0
2024-01-02 19:00:00,0.001,0.33237593972558777,0.0
2024-01-02 19:15:00,0.001,0.41637593972558773,0.0
2024-01-02 19:30:00,0.001,0.4274892730589211,0.0
2024-01-02 19:45:00,0.001,0.3545581932850069,0.0
2024-01-02 20:00:00,0.001,0.4239314151412013,0.0
2024-01-02 20:15:00,0.001,0.4642481011373668,0.0
2024-01-02 20:30:00,0.001,0.6676092730589211,0.0
2024-01-02 20:45:00,0.001,1.8894759397255878,0.0
