,DishWasher,WashingMachine,BaseLoad
2024-01-02 03:15:00,0.0,0.001,0.046
2024-01-02 03:30:00,0.0,0.001,0.046
2024-01-02 03:45:00,0.0,0.001,0.046
2024-01-02 04:00:00,0.0,0.001,0.13466666666666666
2024-01-02 04:15:00,0.0,0.001,0.21066666666666664
2024-01-02 04:30:00,0.0,0.001,0.046
2024-01-02 04:45:00,0.0,0.001,0.046
2024-01-02 05:00:00,0.0,0.001,0.046
2024-01-02 05:15:00,0.0,0.001,0.12199999999999998
2024-01-02 05:30:00,0.0,0.001,0.2233333333333333
2024-01-02 05:45:00,0.0,0.001,0.046
2024-01-02 06:00:00,0.0,0.001,0.046
2024-01-02 06:15:00,0.0,0.001,0.046
2024-01-02 06:30:00,0.0,0.001,0.10933333333333332
2024-01-02 06:45:00,0.0,0.001,0.23600000000000002
2024-01-02 07:00:00,0.0,0.001,0.586
2024-01-02 07:15:00,0.0,0.001,0.059000000000000004
2024-01-02 07:30:00,0.0,0.001,0.07582783858822097
2024-01-02 07:45:00,0.0,0.001,0.940818864019581
2024-01-02 08:00:00,0.0,0.001,0.27188553068624766
2024-01-02 08:15:00,0.0,0.001,0.49001886401958106
2024-01-02 08:30:00,0.0,0.001,0.07841886401958097
2024-01-02 08:45:00,0.0,0.001,0.09055219735291432
2024-01-02 09:00:00,0.0,0.001,0.097
2024-01-02 09:15:00,0.0,0.001,0.249
2024-01-02 09:30:00,0.0,0.001,0.08433333333333333
2024-01-02 09:45:00,0.0,0.001,0.05466666666666666
2024-01-02 10:00:00,0.0,0.001,0.17926666666666666
2024-01-02 10:15:00,0.0,0.001,0.3422
2024-01-02 10:30:00,0.0,0.001,0.249
2024-01-02 10:45:00,0.0,0.001,0.10251774644058097
2024-01-02 11:00:00,0.0,0.001,0.07082374237267351
2024-01-02 11:15:00,0.0,0.001,0.05955707570600684
2024-01-02 11:30:00,0.0,0.001,0.07049040903934016
2024-01-02 11:45:00,0.0,0.001,0.24782374237267352
2024-01-02 12:00:00,0.0,0.001,0.6430510797739142
2024-01-02 12:15:00,0.0,0.001,0.6152049447254704
2024-01-02 12:30:00,0.0,0.001,0.09055219735291432
2024-01-02 12:45:00,0.0,0.001,0.09055219735291432
2024-01-02 13:00:00,0.0,0.001,0.32887161139213716
2024-01-02 13:15:00,0.0,0.001,0.23033333333333333
2024-01-02 13:30:00,0.0,0.001,0.167
2024-01-02 13:45:00,0.0,0.001,0.17803549288116194
2024-01-02 14:00:00,0.0,0.001,0.1788237423726735
2024-01-02 14:15:00,0.0,0.001,0.3077570757060068
2024-01-02 14:30:00,0.0,0.001,0.1338237423726735
2024-01-02 14:45:00,0.0,0.001,0.04915299796604626
2024-01-02 15:00:00,0.0,0.001,0.046
2024-01-02 15:15:00,0.0,0.001,0.046
2024-01-02 15:30:00,0.0,0.001,0.21066666666666664
2024-01-02 15:45:00,0.0,0.1343270449307853,0.13466666666666666
2024-01-02 16:00:00,0.0,0.3980656350139567,0.4458
2024-01-02 16:15:00,0.0,0.7000993479286205,0.08633333333333333
2024-01-02 16:30:00,0.0,0.1361017319839218,0.17567074440662725
2024-01-02 16:45:00,0.0,0.2459531966181246,0.3308237423726735
2024-01-02 17:00:00,0.0,1.262108895437139,0.28015707570600684
2024-01-02 17:15:00,0.0,0.4280888661194665,0.1788237423726735
2024-01-02 17:30:00,0.0,0.11063258560186728,0.16269040903934018
2024-01-02 17:45:00,0.0,0.2961313106793138,0.051517746440580964
2024-01-02 18:00:00,0.0,0.9065954028231974,0.18533333333333332
2024-01-02 18:15:00,0.0,0.001,0.6930666666666666
2024-01-02 18:30:00,0.0,0.001,0.05414820710461307
2024-01-02 18:45:00,0.0,0.001,0.0893759397255878
2024-01-02 19:00:00,0.0,0.001,0.0893759397255878
2024-01-02 19:15:00,0.0,0.001,0.21604260639225445
2024-01-02 19:30:00,0.0,0.001,0.21604260639225445
2024-01-02 19:45:00,0.0,0.001,0.076493792133415
2024-01-02 20:00:00,0.0,0.001,0.046
2024-01-02 20:15:00,0.0,0.001,0.046
2024-01-02 20:30:00,0.0,0.001,0.16
2024-01-02 20:45:00,0.0,0.001,0.18533333333333332
2024-01-02 21:00:00,0.0,0.001,0.046
2024-01-02 21:15:00,0.0,0.001,0.046
2024-01-02 21:30:00,0.0,0.001,0.046
2024-01-02 21:45:00,0.0,0.001,0.14733333333333334
2024-01-02 22:00:00,0.0,0.001,0.19799999999999998
2024-01-02 22:15:00,0.0,0.001,0.046
2024-01-02 22:30:00,0.0,0.001,0.046
2024-01-02 22:45:00,0.0,0.001,0.046
2024-01-02 23:00:00,0.0,0.001,0.13466666666666666
2024-01-02 23:15:00,0.0,0.001,0.21066666666666664
2024-01-02 23:30:00,0.0,0.001,0.046
2024-01-02 23:45:00,0.0,0.001,0.046
2024-01-03 00:00:00,0.0,0.001,0.046
2024-01-03 00:15:00,0.0,0.001,0.12199999999999998
2024-01-03 00:30:00,0.0,0.001,0.2233333333333333
2024-01-03 00:45:00,0.0,0.001,0.046
2024-01-03 01:00:00,0.0,0.001,0.046
2024-01-03 01:15:00,0.0,0.001,0.046
2024-01-03 01:30:00,0.0,0.001,0.10933333333333332
2024-01-03 01:45:00,0.0,0.001,0.23600000000000002
2024-01-03 02:00:00,0.0,0.001,0.5790666666666666
2024-01-03 02:15:00,0.0,0.001,0.046
2024-01-03 02:30:00,0.0,0.001,0.046
2024-01-03 02:45:00,0.0,0.001,0.09666666666666666
2024-01-03 03:00:00,0.0,0.001,0.23600000000000002
2024-01-03 03:15:00,0.0,0.001,0.058666666666666666
2024-01-03 03:30:00,0.0,0.001,0.046
2024-01-03 03:45:00,0.0,0.001,0.046
2024-01-03 04:00:00,0.0,0.001,0.48379999999999995
2024-01-03 04:15:00,0.0,0.001,0.23600000000000002
2024-01-03 04:30:00,0.0,0.001,0.07133333333333333
2024-01-03 04:45:00,0.0,0.001,0.046
2024-01-03 05:00:00,0.0,0.001,0.046
2024-01-03 05:15:00,0.0,0.001,0.07133333333333332
2024-01-03 05:30:00,0.0,0.001,0.23600000000000002
2024-01-03 05:45:00,0.0,0.001,0.084
2024-01-03 06:00:00,0.0,0.001,0.046
2024-01-03 06:15:00,0.0,0.001,0.046
2024-01-03 06:30:00,0.0,0.001,0.058666666666666666
2024-01-03 06:45:00,0.0,0.001,0.23600000000000002
2024-01-03 07:00:00,0.0,0.001,0.09666666666666666
2024-01-03 07:15:00,0.0,0.001,0.046
2024-01-03 07:30:00,0.0,0.001,0.046
2024-01-03 07:45:00,0.0,0.001,0.046
2024-01-03 08:00:00,0.0,0.001,0.23600000000000002
2024-01-03 08:15:00,0.0,0.001,0.10933333333333332
2024-01-03 08:30:00,0.0,0.001,0.046
2024-01-03 08:45:00,0.0,0.001,0.5912
2024-01-03 09:00:00,0.0,0.001,0.059000000000000004
2024-01-03 09:15:00,0.0,0.001,0.23633333333333334
2024-01-03 09:30:00,0.0,0.001,0.12806666666666666
2024-01-03 09:45:00,0.0,0.001,0.046
2024-01-03 10:00:00,0.0,0.001,0.20593333333333333
2024-01-03 10:15:00,0.0,0.001,2.9780666666666664
2024-01-03 10:30:00,0.0,0.001,0.2124
2024-01-03 10:45:00,0.0,0.001,0.17921886401958095
2024-01-03 11:00:00,0.0,0.001,0.09055219735291432
2024-01-03 11:15:00,0.0,0.001,0.09055219735291432
2024-01-03 11:30:00,0.0,0.001,0.09055219735291432
2024-01-03 11:45:00,0.0,0.001,0.24081886401958094
2024-01-03 12:00:00,0.0,0.001,0.23443102543136
2024-01-03 12:15:00,0.0,0.001,0.1817
2024-01-03 12:30:00,0.0,0.001,0.3149666666666667
2024-01-03 12:45:00,0.0,0.001,0.5909589938981388
2024-01-03 13:00:00,0.0,0.001,0.7326570757060068
2024-01-03 13:15:00,0.0,0.001,0.3075237423726735
2024-01-03 13:30:00,0.0,0.001,0.1935237423726735
2024-01-03 13:45:00,0.0,0.001,0.18800599593209252
2024-01-03 14:00:00,0.0,0.001,0.1817
2024-01-03 14:15:00,0.0,0.001,0.3083666666666666
2024-01-03 14:30:00,0.0,0.001,0.3083666666666666
2024-01-03 14:45:00,0.0,0.001,0.1817
2024-01-03 15:00:00,0.0,0.001,0.1817
2024-01-03 15:15:00,0.0,0.001,0.1817
2024-01-03 15:30:00,0.0,0.001,0.29569999999999996
2024-01-03 15:45:00,0.0,0.001,0.32103333333333334
2024-01-03 16:00:00,0.0,0.001,0.10028
2024-01-03 16:15:00,0.0,0.001,0.046
2024-01-03 16:30:00,0.0,0.001,0.046
2024-01-03 16:45:00,0.0,0.001,0.14733333333333334
2024-01-03 17:00:00,0.0,0.001,0.19799999999999998
2024-01-03 17:15:00,0.0,0.001,0.046
2024-01-03 17:30:00,0.0,0.001,0.046
2024-01-03 17:45:00,0.0,0.001,0.11860000000000001
2024-01-03 18:00:00,0.0,0.001,0.25566666666666665
2024-01-03 18:15:00,0.0,0.001,0.36505218811512086
2024-01-03 18:30:00,0.0,0.001,0.7434426063922545
2024-01-03 18:45:00,0.0,0.001,0.21297593972558782
2024-01-03 19:00:00,0.0,0.001,0.18304260639225448
2024-01-03 19:15:00,0.0,0.001,0.17837593972558782
2024-01-03 19:30:00,0.0,0.001,0.2426437728039162
2024-01-03 19:45:00,0.0,0.001,0.17507857103919242
2024-01-03 20:00:00,0.0,0.001,0.20201886401958097
2024-01-03 20:15:00,0.0,0.001,0.1985521973529143
2024-01-03 20:30:00,0.0,0.001,0.26188553068624765
2024-01-03 20:45:00,0.0,0.001,0.3759313184117486
2024-01-03 21:00:00,0.0,0.001,0.07826666666666666
2024-01-03 21:15:00,0.0,0.001,0.046
2024-01-03 21:30:00,0.0,0.001,0.046
2024-01-03 21:45:00,0.0,0.001,0.09666666666666666
2024-01-03 22:00:00,0.0,0.001,0.23600000000000002
2024-01-03 22:15:00,0.0,0.001,0.058666666666666666
2024-01-03 22:30:00,0.0,0.001,0.046
2024-01-03 22:45:00,0.0,0.001,0.06493131841174858
2024-01-03 23:00:00,0.0,0.001,0.11555219735291432
2024-01-03 23:15:00,0.0,0.001,0.2675521973529143
2024-01-03 23:30:00,0.0,0.001,0.10288553068624764
2024-01-03 23:45:00,0.0,0.001,0.09368553068624765
2024-01-04 00:00:00,0.0,0.001,0.19111739911763811
2024-01-04 00:15:00,0.0,0.001,0.22633333333333333
2024-01-04 00:30:00,0.0,0.001,0.36833333333333335
2024-01-04 00:45:00,0.0,0.001,0.20500000000000002
2024-01-04 01:00:00,0.0,0.001,0.6032666666666666
2024-01-04 01:15:00,0.0,0.001,0.046
2024-01-04 01:30:00,0.0,0.001,0.058666666666666666
2024-01-04 01:45:00,0.0,0.001,0.7690666666666667
2024-01-04 02:00:00,0.0,0.001,0.09666666666666666
2024-01-04 02:15:00,0.0,0.001,0.046
2024-01-04 02:30:00,0.0,0.001,0.046
2024-01-04 02:45:00,0.0,0.001,0.046
2024-01-04 03:00:00,0.0,0.001,0.7690666666666667
2024-01-04 03:15:00,0.0,0.001,0.13879999999999998
2024-01-04 03:30:00,0.0,0.001,0.08
2024-01-04 03:45:00,0.0,0.001,0.048266666666666666
2024-01-04 04:00:00,0.0,0.001,0.046
2024-01-04 04:15:00,0.0,0.001,0.2233333333333333
2024-01-04 04:30:00,0.0,0.001,0.12199999999999998
2024-01-04 04:45:00,0.0,0.001,0.046
2024-01-04 05:00:00,0.0,0.001,0.046
2024-01-04 05:15:00,0.0,0.001,0.046
2024-01-04 05:30:00,0.0,0.001,0.21066666666666664
2024-01-04 05:45:00,0.0,0.001,0.13466666666666666
2024-01-04 06:00:00,0.0,0.001,0.046
2024-01-04 06:15:00,0.0,0.001,0.046
2024-01-04 06:30:00,0.0,0.001,0.046
2024-01-04 06:45:00,0.0,0.001,0.19799999999999998
2024-01-04 07:00:00,0.0,0.001,0.1508
2024-01-04 07:15:00,0.0,0.001,0.059000000000000004
2024-01-04 07:30:00,0.0,0.001,0.37886666666666663
2024-01-04 07:45:00,0.0,0.001,2.458
2024-01-04 08:00:00,0.0,0.001,0.1914
2024-01-04 08:15:00,0.0,0.001,0.16
2024-01-04 08:30:00,0.0,0.001,0.046
2024-01-04 08:45:00,0.0,0.001,0.046
2024-01-04 09:00:00,0.0,0.001,0.046
2024-01-04 09:15:00,0.0,0.001,0.17266666666666666
2024-01-04 09:30:00,0.0,0.001,0.17266666666666666
2024-01-04 09:45:00,0.0,0.001,0.046
2024-01-04 10:00:00,0.0,0.001,0.046
2024-01-04 10:15:00,0.0,0.001,0.046
2024-01-04 10:30:00,0.0,0.001,0.17813333333333334
2024-01-04 10:45:00,0.0,0.001,0.21933333333333332
2024-01-04 11:00:00,0.0,0.001,0.07713333333333333
2024-01-04 11:15:00,0.0,0.001,0.059000000000000004
2024-01-04 11:30:00,0.0,0.001,0.059000000000000004
2024-01-04 11:45:00,0.0,0.001,0.15513333333333332
2024-01-04 12:00:00,0.0,0.001,0.19799999999999998
2024-01-04 12:15:00,0.0,0.001,0.046
2024-01-04 12:30:00,0.0,0.001,0.046
2024-01-04 12:45:00,0.0,0.001,0.4458
2024-01-04 13:00:00,0.0,0.001,0.13466666666666666
2024-01-04 13:15:00,0.0,0.001,0.21066666666666664
2024-01-04 13:30:00,0.0,0.001,0.046
2024-01-04 13:45:00,0.0,0.001,0.4458
2024-01-04 14:00:00,0.0,0.001,0.046
2024-01-04 14:15:00,0.0,0.001,0.12199999999999998
2024-01-04 14:30:00,0.0,0.001,0.25835219735291426
2024-01-04 14:45:00,0.0,0.001,0.09055219735291432
2024-01-04 15:00:00,0.0,0.001,0.623618864019581
2024-01-04 15:15:00,0.0,0.001,0.09055219735291432
2024-01-04 15:30:00,0.0,0.001,0.15388553068624763
2024-01-04 15:45:00,0.0,0.001,0.23810347982352761
2024-01-04 16:00:00,0.0,0.001,0.046
2024-01-04 16:15:00,0.0,0.001,0.046
2024-01-04 16:30:00,0.0,0.001,0.046
2024-01-04 16:45:00,0.0,0.001,0.15999333333333332
2024-01-04 17:00:00,0.0,0.001,0.3717
2024-01-04 17:15:00,0.0,0.001,0.19436666666666666
2024-01-04 17:30:00,0.0,0.001,0.1817
2024-01-04 17:45:00,0.0,0.001,0.1817
2024-01-04 18:00:00,0.0,0.001,0.7527666666666666
2024-01-04 18:15:00,0.0,0.001,0.3717
2024-01-04 18:30:00,0.0,0.001,0.20703333333333335
2024-01-04 18:45:00,0.0,0.001,0.19296666666666665
2024-01-04 19:00:00,0.0,0.001,0.20942435876469334
2024-01-04 19:15:00,0.0,0.001,0.2515855306862476
2024-01-04 19:30:00,0.0,0.001,0.4058521973529144
2024-01-04 19:45:00,0.0,0.001,0.2512521973529143
2024-01-04 20:00:00,0.0,0.001,0.21325219735291429
2024-01-04 20:15:00,0.00013333333333333334,0.001,0.22414871752938667
2024-01-04 20:30:00,1.8002,0.001,0.26627186198562725
2024-01-04 20:45:00,1.2004666666666668,0.001,0.5490759397255878
2024-01-04 21:00:00,1.6502666666666668,0.001,0.3993426063922545
2024-01-04 21:15:00,0.0008666666666666667,0.001,0.34186898007853256
2024-01-04 21:30:00,0.0,0.001,0.26445070201972876
2024-01-04 21:45:00,0.0,0.001,0.1458426063922545
2024-01-04 22:00:00,0.0,0.001,0.26912869633593745
2024-01-04 22:15:00,0.0,0.001,0.15270927305892112
2024-01-04 22:30:00,0.0,0.001,0.24927593972558781
2024-01-04 22:45:00,0.0,0.001,0.33976550025500496
2024-01-04 23:00:00,0.0,0.001,0.3145237423726735
2024-01-04 23:15:00,0.0,0.0836337114293139,0.4808215828248449
2024-01-04 23:30:00,0.0,0.35241852509254945,0.3787
2024-01-04 23:45:00,0.0,0.759159940451665,0.18976666666666667
2024-01-05 00:00:00,0.0,0.1313832674071484,0.1817
2024-01-05 00:15:00,0.0,0.16556550051723923,0.1817
2024-01-05 00:30:00,0.0,1.1133278462578373,0.34636666666666666
2024-01-05 00:45:00,0.0,0.6646948238997311,0.27036666666666664
2024-01-05 01:00:00,0.0,0.12497312234815415,0.1817
2024-01-05 01:15:00,0.0,0.2759831373647351,0.1817
2024-01-05 01:30:00,0.0,0.8756974757013526,0.1817
2024-01-05 01:45:00,0.0,0.07226666666666669,0.3337
2024-01-05 02:00:00,0.0,0.001,0.2830333333333333
2024-01-05 02:15:00,0.0,0.001,0.1817
2024-01-05 02:30:00,0.0,0.001,0.1817
2024-01-05 02:45:00,0.0,0.001,0.1817
2024-01-05 03:00:00,0.0,0.001,0.20342666666666664
2024-01-05 03:15:00,0.0,0.001,0.16
2024-01-05 03:30:00,0.0,0.001,0.046
2024-01-05 03:45:00,0.0,0.001,0.046
2024-01-05 04:00:00,0.0,0.001,0.046
2024-01-05 04:15:00,0.0,0.001,0.17266666666666666
2024-01-05 04:30:00,0.0,0.001,0.17266666666666666
2024-01-05 04:45:00,0.0,0.001,0.046
2024-01-05 05:00:00,0.0,0.001,0.06393333333333333
2024-01-05 05:15:00,0.0,0.001,0.093
2024-01-05 05:30:00,0.0,0.001,0.1934
2024-01-05 05:45:00,0.0,0.001,0.19833333333333333
2024-01-05 06:00:00,0.0,0.001,0.0564
2024-01-05 06:15:00,0.0,0.001,0.046
2024-01-05 06:30:00,0.0,0.001,0.046
2024-01-05 06:45:00,0.0,0.001,0.14733333333333334
2024-01-05 07:00:00,0.0,0.001,0.19799999999999998
2024-01-05 07:15:00,0.0,0.001,0.046
2024-01-05 07:30:00,0.0,0.001,0.0664
2024-01-05 07:45:00,0.0,0.001,0.08
2024-01-05 08:00:00,0.0,0.001,1.5584666666666667
2024-01-05 08:15:00,0.0,0.001,2.2208666666666668
2024-01-05 08:30:00,0.0,0.001,0.137
2024-01-05 08:45:00,0.0,0.001,0.137
2024-01-05 09:00:00,0.0,0.001,0.07831043947058287
2024-01-05 09:15:00,0.0,0.001,0.27141886401958093
2024-01-05 09:30:00,0.0,0.001,0.9852788640195809
2024-01-05 09:45:00,0.0,0.001,0.34725219735291435
2024-01-05 10:00:00,0.0,0.001,0.34725219735291435
2024-01-05 10:15:00,0.0,0.001,0.29829798507841526
2024-01-05 10:30:00,0.0,0.001,2.3241666666666663
2024-01-05 10:45:00,0.0,0.001,1.4912333333333332
2024-01-05 11:00:00,0.0,0.001,0.1817
2024-01-05 11:15:00,0.0,0.001,0.1817
2024-01-05 11:30:00,0.0,0.001,0.19013141514120135
2024-01-05 11:45:00,0.0,0.001,0.25719040903934015
2024-01-05 12:00:00,0.0,0.001,0.3965237423726735
2024-01-05 12:15:00,0.0,0.001,0.2444321669216716
2024-01-05 12:30:00,0.0,0.001,0.23200927305892113
2024-01-05 12:45:00,0.0,0.001,0.21482869633593743
2024-01-05 13:00:00,0.0,0.0687316897825012,0.2512521973529143
2024-01-05 13:15:00,0.0,0.22682445028681286,0.40114871752938674
2024-01-05 13:30:00,0.0,1.0480917842527124,0.6383855306862477
2024-01-05 13:45:00,0.0,0.23935650167967457,0.21325219735291429
2024-01-05 14:00:00,0.0,0.13825657016981338,0.09651219735291432
2024-01-05 14:15:00,0.0,0.23973158958077476,0.11588553068624764
2024-01-05 14:30:00,0.0,0.6691374043641064,0.28055219735291426
2024-01-05 14:45:00,0.0,0.12481499771125158,0.0991034798235276
2024-01-05 15:00:00,0.0,0.25295079774059637,0.050333333333333334
2024-01-05 15:15:00,0.0,1.3412469755805598,0.046
2024-01-05 15:30:00,0.0,0.18870491934865127,0.058666666666666666
2024-01-05 15:45:00,0.0,0.001,0.23600000000000002
2024-01-05 16:00:00,0.0,0.001,0.09666666666666666
2024-01-05 16:15:00,0.0,0.001,0.046
2024-01-05 16:30:00,0.0,0.001,0.046
2024-01-05 16:45:00,0.0,0.001,0.046
2024-01-05 17:00:00,0.0,0.001,0.2465173991176381
2024-01-05 17:15:00,0.0,0.001,0.14088553068624765
2024-01-05 17:30:00,0.0,0.001,0.07755219735291431
2024-01-05 17:45:00,0.0,0.001,0.07755219735291431
2024-01-05 18:00:00,0.0,0.001,0.07755219735291431
2024-01-05 18:15:00,0.0,0.001,0.24436813156860954
2024-01-05 18:30:00,0.0,0.001,0.12199999999999998
2024-01-05 18:45:00,0.0,0.001,0.046
2024-01-05 19:00:00,0.0,0.001,0.046
2024-01-05 19:15:00,0.0,0.001,0.052066666666666664
2024-01-05 19:30:00,0.0,0.001,0.22366666666666665
2024-01-05 19:45:00,0.0,0.001,0.15608058596077715
2024-01-05 20:00:00,0.0,0.001,0.6338661074092313
2024-01-05 20:15:00,0.0,0.001,0.0997759397255878
2024-01-05 20:30:00,0.0,0.001,0.0893759397255878
2024-01-05 20:45:00,0.0,0.001,0.24137593972558777
2024-01-05 21:00:00,0.0,0.001,0.16730972634911023
2024-01-05 21:15:00,0.0,0.001,0.046
2024-01-05 21:30:00,0.0,0.001,0.046
2024-01-05 21:45:00,0.0,0.001,0.06072435876469335
2024-01-05 22:00:00,0.0,0.001,0.22003852865229387
2024-01-05 22:15:00,0.0,0.001,1.0033759397255877
2024-01-05 22:30:00,0.0,0.001,1.0893759397255878
2024-01-05 22:45:00,0.0,0.001,0.16197593972558783
2024-01-05 23:00:00,0.0,0.001,0.5807272221962011
2024-01-05 23:15:00,0.0,0.001,0.6989844131072477
2024-01-05 23:30:00,0.0,0.001,0.2936666666666667
2024-01-05 23:45:00,0.0,0.001,0.167
2024-01-06 00:00:00,0.0,0.001,0.167
2024-01-06 00:15:00,0.0,0.001,0.06213333333333334
2024-01-06 00:30:00,0.0,0.001,0.16
2024-01-06 00:45:00,0.0,0.001,0.19479232723147213
2024-01-06 01:00:00,0.0,0.001,0.0578237423726735
2024-01-06 01:15:00,0.0,0.001,0.0578237423726735
2024-01-06 01:30:00,0.0,0.001,0.5908904090393402
