,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.073,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.111,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.1996666666666667,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.17433333333333334,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.035,0.0,1.6
2024-01-01 02:45:00,0.001,0.0,0.001,0.035,0.0,0.26666666666666666
2024-01-01 03:00:00,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.04766666666666667,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.073,0.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.111,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.43479999999999996,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.7327333333333335,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.17433333333333334,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.0428,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.44780000000000003,6.6,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.14933333333333332,11.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.23193333333333335,0.7333333333333333,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.04766666666666667,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.035,0.0,0.6666666666666666
2024-01-01 08:00:00,0.001,0.0,0.001,0.035,0.0,1.2
2024-01-01 08:15:00,0.001,0.0,0.001,0.073,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.111,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.1996666666666667,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.17433333333333334,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.4474666666666666,2.933333333333333,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.073,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.111,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.043666666666666666,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.21266666666666667,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.18473333333333333,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.035,4.4,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.13633333333333333,3.6666666666666665,0.26666666666666666
2024-01-01 15:15:00,0.001,0.0,0.001,0.225,0.0,0.8
2024-01-01 15:30:00,0.001,0.0,0.001,0.04766666666666667,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.073,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.111,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.1996666666666667,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.17433333333333334,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.0592,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.2573333333333333,0.0,1.4666666666666666
2024-01-01 19:15:00,0.001,0.0,0.001,0.8790666666666667,0.0,0.4
2024-01-01 19:30:00,0.001,0.0005333333333333334,0.001,0.16866666666666666,0.0,0.0
2024-01-01 19:45:00,0.001,1.0505333333333333,0.001,0.1076,0.0,0.0
2024-01-01 20:00:00,0.001,0.1509333333333333,0.001,0.035,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.001,0.0835173991176381,0.0,0.0
2024-01-01 20:30:00,0.001,0.0008,0.001,0.4324188640195809,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.39855219735291425,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.4492055306862477,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.4519417578823315,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.5166333333333334,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.4573666666666666,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.4481666666666666,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.4137,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.4137,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.4137,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.5150333333333333,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.3953368131568609,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.23985219735291433,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.2362521973529143,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.21131886401958097,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.2402521973529143,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.3859417578823315,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.3026521973529143,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.32425219735291433,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.32425219735291433,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.32425219735291433,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.48891886401958096,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.39949999999999997,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.43479999999999996,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.13633333333333333,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.3582666666666667,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.4474666666666666,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.035,0.0,1.2
2024-01-02 04:15:00,0.001,0.0,0.001,0.073,0.0,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.225,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.111,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.035,0.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.1996666666666667,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.44086666666666663,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.3015333333333333,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.035,0.0,0.0
