,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.047,0.26666666666666666,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.047,2.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.161,1.6,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.22433333333333333,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.047,0.0,3.6666666666666665
2024-01-01 02:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.14113333333333333,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.271,2.0,4.666666666666667
2024-01-01 03:00:00,0.001,0.0,0.001,0.09046666666666667,1.7333333333333334,0.3333333333333333
2024-01-01 03:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.08499999999999999,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.237,1.0666666666666667,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.11033333333333334,2.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.047,1.3333333333333333,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.14833333333333334,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.047,1.7333333333333334,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.05306666666666667,2.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.23013333333333333,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.2333333333333333,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.07813333333333333,0.0,2.6666666666666665
2024-01-01 08:00:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.7673333333333333,0.0,2.0
2024-01-01 08:30:00,0.001,0.0,0.001,2.182,0.13333333333333333,2.0
2024-01-01 08:45:00,0.001,1.5003333333333333,0.001,0.9086785710391925,2.0,0.0
2024-01-01 09:00:00,0.001,1.5003333333333333,0.001,0.2688855306862476,1.6,0.0
2024-01-01 09:15:00,0.001,1.6502666666666665,0.001,0.0863521973529143,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.6922855306862475,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.20908553068624763,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.5934208789411657,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.257,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.3610736263137219,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.10388553068624763,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.9273521973529143,0.8,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,2.2005521973529145,2.0,2.6666666666666665
2024-01-01 11:30:00,0.001,0.0,0.001,0.7858855306862477,0.6666666666666666,5.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.11655219735291429,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.2475173991176381,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.11033333333333334,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.19673333333333334,1.2,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.168,2.0,2.0
2024-01-01 14:15:00,0.001,0.0,0.001,1.7241333333333335,0.26666666666666666,4.666666666666667
2024-01-01 14:30:00,0.001,0.0,0.001,2.423266666666667,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.9922,0.0,0.3333333333333333
2024-01-01 15:00:00,0.001,0.0,0.001,0.22319999999999998,0.0,4.666666666666667
2024-01-01 15:15:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.18026666666666666,0.0,4.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.4467999999999999,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.047,0.6666666666666666,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.161,2.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.22433333333333333,0.9333333333333333,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.047,0.0,3.6666666666666665
2024-01-01 17:45:00,0.001,0.0,0.001,0.047,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.123,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.237,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.09673333333333334,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.169,0.13333333333333333,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.169,2.0,5.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.27386666666666665,1.4666666666666666,3.6666666666666665
2024-01-01 19:30:00,0.001,0.0,0.001,0.3624394831294631,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.5776559397255877,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.47774260639225447,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.3116759397255878,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.2390759397255878,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.32624497787457557,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.3054333333333333,0.0,3.3333333333333335
2024-01-01 21:15:00,0.001,0.0,0.001,0.5669000000000001,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,1.0653,2.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.46840998618039376,0.5333333333333333,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.8818759397255878,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.8818759397255878,0.0,2.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.4478092730589212,0.0,5.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.4948689800785325,0.0,2.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.4548570757060068,0.0,2.6666666666666665
2024-01-01 23:15:00,0.001,0.0,0.001,0.30692233460531515,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.33625219735291434,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.33625219735291434,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.33625219735291434,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.45025219735291433,0.13333333333333333,0.6666666666666666
2024-01-02 00:30:00,0.001,0.0,0.001,0.49886117192155427,2.0,4.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.21158,1.3333333333333333,0.3333333333333333
2024-01-02 01:00:00,0.001,0.0,0.001,0.047,0.0,2.6666666666666665
2024-01-02 01:15:00,0.001,0.0,0.001,0.047,0.0,2.6666666666666665
2024-01-02 01:30:00,0.001,0.0,0.001,0.047,0.0,1.0
