,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.2357076404471998,0.025,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.07197535911370828,0.03233333333333334,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.13500000000000004,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.03966666666666667,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.18966666666666665,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.15166666666666667,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.06166666666666667,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.12033333333333335,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.050333333333333334,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.215,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.16699999999999998,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.091,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.025,0.0,1.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.10099999999999999,0.0,5.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.31033333333333335,0.0,1.6666666666666667
2024-01-01 05:00:00,0.001,0.0,0.001,0.08700000000000001,3.7333333333333334,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.025,7.0,1.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.025,7.0,1.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.025,7.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.03966666666666666,4.666666666666667,1.3333333333333333
2024-01-01 06:15:00,0.001,0.0,0.001,0.26166666666666666,0.0,5.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.197,0.0,1.3333333333333333
2024-01-01 06:45:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.069,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.113,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.20233333333333334,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.13899999999999998,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.09833333333333334,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.08366666666666668,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.063,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.215,2.3333333333333335,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.08833333333333333,7.0,3.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.025,0.4666666666666667,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.12766666666666668,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.05433333333333334,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.025,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.11366666666666667,0.0,0.0
