,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-02 12:15:00,0.0,0.001,0.066,0.6
2024-01-02 12:30:00,0.0,0.001,0.15,1.5
2024-01-02 12:45:00,0.0,0.001,0.3245333333333333,1.1
2024-01-02 13:00:00,0.0,0.001,0.996196163615736,0.0
2024-01-02 13:15:00,0.0,0.001,0.20092722219620113,0.0
2024-01-02 13:30:00,0.0,0.001,0.2303759397255878,0.0
2024-01-02 13:45:00,0.0,0.001,0.2743759397255878,1.3
2024-01-02 14:00:00,0.0,0.001,0.42704260639225444,1.5
2024-01-02 14:15:00,0.0,0.001,0.3578071135110925,1.5
2024-01-02 14:30:00,0.0,0.001,0.2055521973529143,1.5
2024-01-02 14:45:00,0.0,0.001,0.18477422423015485,1.5
2024-01-02 15:00:00,0.0,0.001,0.21515707570600684,1.5
2024-01-02 15:15:00,0.0,0.001,0.1990237423726735,0.2
2024-01-02 15:30:00,0.0,0.001,0.24215707570600686,0.7
2024-01-02 15:45:00,0.0,0.001,0.6588589938981388,1.5
2024-01-02 16:00:00,0.0,0.001,0.053,1.4
2024-01-02 16:15:00,0.0,0.001,0.06766666666666667,0.0
2024-01-02 16:30:00,0.0,0.001,0.21139999999999998,0.0
2024-01-02 16:45:00,0.0,0.001,0.252,0.0
2024-01-02 17:00:00,0.0,0.001,0.43965333333333334,0.0
2024-01-02 17:15:00,0.0,0.001,0.174,0.0
2024-01-02 17:30:00,0.0,0.001,0.174,0.0
2024-01-02 17:45:00,0.0,0.001,0.8089999999999999,0.0
2024-01-02 18:00:00,0.0,0.001,0.20535421227449904,0.8
2024-01-02 18:15:00,0.0,0.001,0.22388553068624759,1.5
2024-01-02 18:30:00,0.0,0.001,0.1858855306862476,0.0
2024-01-02 18:45:00,0.0,0.001,0.2094721973529143,0.0
2024-01-02 19:00:00,0.0,0.001,0.446832774075898,0.3
2024-01-02 19:15:00,0.0,0.001,0.5180759397255879,1.5
2024-01-02 19:30:00,0.0,0.001,0.4909953537648107,1.5
2024-01-02 19:45:00,0.0,0.001,0.6325237423726736,1.1
2024-01-02 20:00:00,0.0,0.001,0.4678570757060069,0.0
2024-01-02 20:15:00,0.0,0.001,0.6537417578823315,0.0
2024-01-02 20:30:00,0.0,0.001,0.799718864019581,0.0
2024-01-02 20:45:00,0.0,0.001,0.34931886401958095,1.5
2024-01-02 21:00:00,0.0,0.001,0.5222797761098518,0.6
2024-01-02 21:15:00,0.0,0.001,0.6092023134118658,0.0
2024-01-02 21:30:00,0.0,0.001,0.5295585406079497,0.4
2024-01-02 21:45:00,0.0,0.001,0.5474092730589212,1.5
2024-01-02 22:00:00,0.0,0.001,0.4740759397255878,0.4
2024-01-02 22:15:00,0.0,0.001,0.34100927305892115,0.0
2024-01-02 22:30:00,0.0,0.001,0.5353426063922544,0.0
2024-01-02 22:45:00,0.0,0.001,0.8784391265687269,0.0
2024-01-02 23:00:00,0.0,0.001,0.5266759397255878,0.0
2024-01-02 23:15:00,0.0,0.001,0.46895027916078236,0.0
2024-01-02 23:30:00,0.0,0.001,0.35568102356740955,0.8
2024-01-02 23:45:00,0.0,0.001,0.7531092730589213,1.5
2024-01-03 00:00:00,0.0,0.001,0.4313759397255878,1.5
2024-01-03 00:15:00,0.0,0.001,0.32004260639225446,1.5
2024-01-03 00:30:00,0.0,0.001,0.17704260639225447,1.5
2024-01-03 00:45:00,0.0,0.001,0.08849344481047214,1.5
2024-01-03 01:00:00,0.0,0.001,0.08455219735291429,0.7
2024-01-03 01:15:00,0.0,0.001,0.24378205086272,0.0
2024-01-03 01:30:00,0.0,0.001,0.2643333333333333,0.0
2024-01-03 01:45:00,0.0,0.001,0.060333333333333336,0.0
2024-01-03 02:00:00,0.0,0.001,0.053,0.0
2024-01-03 02:15:00,0.0,0.001,0.053,1.3
2024-01-03 02:30:00,0.0,0.001,0.08566666666666665,1.5
2024-01-03 02:45:00,0.0,0.001,0.353,1.5
2024-01-03 03:00:00,0.0,0.001,0.10033333333333333,0.0
2024-01-03 03:15:00,0.0,0.001,0.053,0.0
2024-01-03 03:30:00,0.0,0.001,0.053,0.0
2024-01-03 03:45:00,0.0,0.001,0.053,0.0
2024-01-03 04:00:00,0.0,0.001,0.257,0.0
2024-01-03 04:15:00,0.0,0.001,0.229,0.0
2024-01-03 04:30:00,0.0,0.001,0.053,1.2
2024-01-03 04:45:00,0.0,0.001,0.053,1.4
2024-01-03 05:00:00,0.0,0.001,0.053,0.0
2024-01-03 05:15:00,0.0,0.001,0.14100000000000001,0.2
2024-01-03 05:30:00,0.0,0.001,0.6814666666666667,1.5
2024-01-03 05:45:00,0.0,0.001,0.11633333333333333,0.9
2024-01-03 06:00:00,0.0,0.001,0.053,0.9
2024-01-03 06:15:00,0.0,0.001,0.4528,1.1
2024-01-03 06:30:00,0.0,0.001,0.12633333333333333,1.0
2024-01-03 06:45:00,0.0,0.001,0.18233333333333332,1.5
2024-01-03 07:00:00,0.0,0.001,0.3135333333333333,1.5
2024-01-03 07:15:00,0.0,0.001,1.7007999999999999,1.5
2024-01-03 07:30:00,0.0,0.001,1.3114,1.5
2024-01-03 07:45:00,0.0,0.001,0.12466666666666666,1.5
2024-01-03 08:00:00,0.0,0.001,0.14666666666666664,1.3
2024-01-03 08:15:00,0.0,0.001,0.20533333333333334,0.0
2024-01-03 08:30:00,0.0,0.001,0.16733333333333336,0.6
2024-01-03 08:45:00,0.0,0.001,0.066,1.5
2024-01-03 09:00:00,0.0,0.001,0.11,1.5
2024-01-03 09:15:00,0.0,0.001,0.1596,0.2
2024-01-03 09:30:00,0.0,0.001,0.09133333333333334,0.0
2024-01-03 09:45:00,0.0,0.001,0.256,0.0
2024-01-03 10:00:00,0.0,0.001,0.09133333333333334,0.0
2024-01-03 10:15:00,0.0,0.001,0.09533333333333333,0.0
2024-01-03 10:30:00,0.0,0.001,0.176,0.0
2024-01-03 10:45:00,0.0,0.001,0.066,0.0
2024-01-03 11:00:00,0.0,0.001,0.5671333333333333,0.0
2024-01-03 11:15:00,0.0,0.001,0.6240646517450819,0.0
2024-01-03 11:30:00,0.0,0.001,0.11221886401958096,0.0
2024-01-03 11:45:00,0.0,0.001,0.2075521973529143,0.2
2024-01-03 12:00:00,0.0,0.001,0.11221886401958096,1.5
2024-01-03 12:15:00,0.0,0.001,0.5797750912156647,1.5
2024-01-03 12:30:00,0.0,0.001,1.4960666666666669,1.5
2024-01-03 12:45:00,0.0008666666666666667,0.001,2.494121582824845,1.5
2024-01-03 13:00:00,1.2004666666666668,0.001,1.4099620204314776,1.5
2024-01-03 13:15:00,0.001,0.001,0.3677092730589211,1.5
2024-01-03 13:30:00,0.001,0.001,0.2657759397255878,1.5
2024-01-03 13:45:00,0.001,0.001,0.31689593972558777,1.5
2024-01-03 14:00:00,0.001,0.001,0.5241032771268286,0.1
2024-01-03 14:15:00,0.001,0.001,0.4639855306862477,0.0
2024-01-03 14:30:00,0.001,0.001,0.5192521973529144,0.0
2024-01-03 14:45:00,0.45080000000000003,0.001,0.4752521973529143,0.0
2024-01-03 15:00:00,1.9501333333333333,0.001,0.46052783858822094,0.7
2024-01-03 15:15:00,0.001,0.001,0.46776666666666666,1.5
2024-01-03 15:30:00,0.0008666666666666667,0.001,0.4594333333333333,1.2
2024-01-03 15:45:00,0.0,0.001,0.24736666666666665,0.0
2024-01-03 16:00:00,0.0,0.001,0.3219666666666666,0.0
2024-01-03 16:15:00,0.0,0.001,0.5885,0.0
2024-01-03 16:30:00,0.0,0.001,0.22506882621449528,0.3
2024-01-03 16:45:00,0.0,0.001,0.9895904090393403,1.5
2024-01-03 17:00:00,0.0,0.001,0.38963040903934015,1.5
2024-01-03 17:15:00,0.0,0.001,0.7434037423726736,1.5
2024-01-03 17:30:00,0.0,0.001,0.41867099500011734,1.5
2024-01-03 17:45:00,0.0,0.001,0.4801426063922545,1.5
2024-01-03 18:00:00,0.0,0.001,0.6397426063922544,1.5
2024-01-03 18:15:00,0.0,0.001,0.6256759397255878,1.5
2024-01-03 18:30:00,0.0,0.001,1.6392759397255878,1.5
2024-01-03 18:45:00,0.0,0.001,2.476252197352914,0.3
2024-01-03 19:00:00,0.0,0.001,1.3267855306862477,0.0
2024-01-03 19:15:00,0.0,0.001,0.8422521973529143,0.0
2024-01-03 19:30:00,0.7503333333333333,0.001,0.7422521973529144,0.0
2024-01-03 19:45:00,2.25,0.001,0.5308375649373311,0.0
2024-01-03 20:00:00,0.9006000000000001,0.001,1.0071426063922544,0.0
2024-01-03 20:15:00,0.7506666666666667,0.001,0.6073426063922545,0.0
2024-01-03 20:30:00,1.6502666666666668,0.001,0.8878092730589212,1.1
2024-01-03 20:45:00,1.3504,0.001,0.6474092730589212,0.9
2024-01-03 21:00:00,1.6502666666666668,0.001,0.6264759397255877,0.0
2024-01-03 21:15:00,0.0009333333333333333,0.001,0.3530759397255878,0.0
2024-01-03 21:30:00,0.0,0.001,0.4014759397255878,0.0
2024-01-03 21:45:00,0.0,0.001,0.48140927305892117,0.0
2024-01-03 22:00:00,0.0,0.001,0.5840759397255878,0.0
2024-01-03 22:15:00,0.0,0.001,1.168475939725588,0.0
2024-01-03 22:30:00,0.0,0.001,0.5762759397255878,1.4
2024-01-03 22:45:00,0.0,0.001,0.4870759397255878,1.5
2024-01-03 23:00:00,0.0,0.001,0.47235158096089447,1.5
2024-01-03 23:15:00,0.0,0.001,0.5897426063922545,1.5
2024-01-03 23:30:00,0.0,0.001,0.5430092730589211,1.3
2024-01-03 23:45:00,0.0,0.001,0.5914759397255878,0.0
2024-01-04 00:00:00,0.0,0.001,0.3689502791607824,0.0
2024-01-04 00:15:00,0.0,0.001,0.3370452377058591,0.0
2024-01-04 00:30:00,0.0,0.001,0.494315828248449,0.0
2024-01-04 00:45:00,0.0,0.001,0.4293237423726735,0.0
2024-01-04 01:00:00,0.0,0.001,0.8226570757060069,0.0
2024-01-04 01:15:00,0.0,0.001,0.5941237423726735,1.3
2024-01-04 01:30:00,0.0,0.001,0.3215237423726735,1.5
2024-01-04 01:45:00,0.0,0.001,0.2899904090393402,0.8
2024-01-04 02:00:00,0.0,0.001,0.7956491615817823,0.0
2024-01-04 02:15:00,0.0,0.001,0.7217666666666667,0.0
2024-01-04 02:30:00,0.0,0.001,0.3208,0.3
2024-01-04 02:45:00,0.0,0.001,0.11633333333333333,1.5
2024-01-04 03:00:00,0.0,0.001,0.11166666666666666,1.5
2024-01-04 03:15:00,0.0,0.001,0.13366666666666666,1.5
2024-01-04 03:30:00,0.0,0.001,0.053,1.4
2024-01-04 03:45:00,0.0,0.001,0.11633333333333333,0.0
2024-01-04 04:00:00,0.0,0.001,0.23033333333333333,0.6
2024-01-04 04:15:00,0.0,0.001,0.097,1.5
2024-01-04 04:30:00,0.0,0.001,0.14833333333333334,1.5
2024-01-04 04:45:00,0.0,0.001,0.053,1.5
2024-01-04 05:00:00,0.0,0.001,0.053,1.5
2024-01-04 05:15:00,0.0,0.001,0.19233333333333333,1.5
2024-01-04 05:30:00,0.0,0.001,0.18366666666666667,1.5
2024-01-04 05:45:00,0.0,0.001,0.163,0.6
2024-01-04 06:00:00,0.0,0.001,0.053,0.0
2024-01-04 06:15:00,0.0,0.001,0.053,1.1
2024-01-04 06:30:00,0.0,0.001,0.07833333333333334,1.5
2024-01-04 06:45:00,0.0,0.001,0.25766666666666665,0.8
2024-01-04 07:00:00,0.0,0.001,0.18833333333333335,0.0
2024-01-04 07:15:00,0.0,0.001,0.3342,0.0
2024-01-04 07:30:00,0.0,0.001,0.1932,0.0
2024-01-04 07:45:00,0.0,0.001,0.066,0.0
2024-01-04 08:00:00,0.0,0.001,0.8418666666666667,0.0
2024-01-04 08:15:00,0.0,0.001,2.703866666666667,0.4
2024-01-04 08:30:00,0.0,0.001,0.8018000000000001,1.5
2024-01-04 08:45:00,0.0,0.001,0.08455219735291429,1.5
2024-01-04 09:00:00,0.0,0.001,0.4843521973529144,1.1
2024-01-04 09:15:00,0.0,0.001,0.21781886401958098,1.5
2024-01-04 09:30:00,0.0,0.001,1.309418864019581,1.1
2024-01-04 09:45:00,0.0,0.001,0.9859084245489982,0.0
2024-01-04 10:00:00,0.0,0.001,0.26766666666666666,0.0
2024-01-04 10:15:00,0.0,0.001,0.308,0.5
2024-01-04 10:30:00,0.0,0.001,0.3002,1.5
2024-01-04 10:45:00,0.0,0.001,0.8388000000000001,1.5
2024-01-04 11:00:00,0.0,0.001,0.8178666666666667,1.4
2024-01-04 11:15:00,0.0,0.001,0.63494,0.0
2024-01-04 11:30:00,0.0,0.001,0.6978547982352762,0.0
2024-01-04 11:45:00,0.0,0.001,0.2202521973529143,0.7
2024-01-04 12:00:00,0.0,0.001,0.38305219735291435,1.5
2024-01-04 12:15:00,0.0,0.001,0.5539188640195809,0.4
2024-01-04 12:30:00,0.0,0.001,0.4425855306862477,0.0
2024-01-04 12:45:00,0.0,0.001,0.33073479823527624,0.0
2024-01-04 13:00:00,0.0,0.001,0.22096666666666664,0.0
2024-01-04 13:15:00,0.0,0.001,0.2989507324509714,0.0
2024-01-04 13:30:00,0.0,0.001,0.4545855306862477,0.0
2024-01-04 13:45:00,0.0,0.001,0.5312521973529143,0.6
2024-01-04 14:00:00,0.0,0.001,0.36658553068624766,1.5
2024-01-04 14:15:00,0.0,0.001,0.34125219735291434,1.5
2024-01-04 14:30:00,0.0,0.001,0.2881437728039162,1.5
2024-01-04 14:45:00,0.0,0.001,0.29136666666666666,0.0
2024-01-04 15:00:00,0.0,0.001,0.8230999999999999,1.1
2024-01-04 15:15:00,0.0,0.001,0.3280333333333333,1.5
2024-01-04 15:30:00,0.0,0.001,0.18869999999999998,1.0
2024-01-04 15:45:00,0.0,0.001,0.21876666666666664,0.0
2024-01-04 16:00:00,0.0,0.001,0.41969999999999996,1.2
2024-01-04 16:15:00,0.0,0.001,0.8501,1.5
2024-01-04 16:30:00,0.0,0.001,0.4909745807908912,0.9
2024-01-04 16:45:00,0.0,0.001,0.4510970757060068,1.5
2024-01-04 17:00:00,0.0,0.001,0.37301707570600684,0.6
2024-01-04 17:15:00,0.0,0.001,0.3831237423726735,0.1
2024-01-04 17:30:00,0.0,0.001,0.4621589938981388,1.5
2024-01-04 17:45:00,0.0,0.001,0.4940333333333333,1.5
2024-01-04 18:00:00,0.0,0.001,0.6141000000000001,1.5
2024-01-04 18:15:00,0.0,0.001,0.4458034798235276,0.2
2024-01-04 18:30:00,0.0,0.001,0.4972521973529143,0.0
2024-01-04 18:45:00,0.0,0.001,0.3753896084262082,1.3
2024-01-04 19:00:00,0.0,0.001,0.36000927305892116,1.5
2024-01-04 19:15:00,0.0,0.001,0.49240927305892107,1.5
2024-01-04 19:30:00,0.0,0.001,0.45440927305892115,0.6
2024-01-04 19:45:00,0.0,0.001,0.4410759397255878,0.0
2024-01-04 20:00:00,0.0,0.001,0.2924483609686504,1.3
2024-01-04 20:15:00,0.0,0.001,0.3306521973529143,1.5
2024-01-04 20:30:00,0.0,0.001,0.24558553068624764,1.5
2024-01-04 20:45:00,0.0,0.001,0.38080347982352764,0.3
2024-01-04 21:00:00,0.0,0.001,0.30770695964705524,0.0
2024-01-04 21:15:00,0.0,0.001,0.40725219735291435,0.0
2024-01-04 21:30:00,0.0,0.001,0.3815855306862476,0.0
2024-01-04 21:45:00,0.0,0.001,0.4622521973529144,0.0
2024-01-04 22:00:00,0.0,0.001,0.4644845245843864,0.0
2024-01-04 22:15:00,0.0,0.001,0.6720759397255878,0.0
2024-01-04 22:30:00,0.0,0.001,0.46600927305892115,0.0
2024-01-04 22:45:00,0.0,0.001,0.8012759397255879,0.0
2024-01-04 23:00:00,0.0,0.001,0.4740759397255878,1.2
2024-01-04 23:15:00,0.0,0.001,0.4740759397255878,1.5
2024-01-04 23:30:00,0.0,0.001,0.6933057932353935,1.2
2024-01-04 23:45:00,0.0,0.001,0.49650791412422446,0.8
2024-01-05 00:00:00,0.0,0.001,0.8427666666666666,1.5
2024-01-05 00:15:00,0.0,0.001,0.3097,1.5
2024-01-05 00:30:00,0.0,0.001,0.3097,1.5
2024-01-05 00:45:00,0.0,0.001,0.40236666666666665,1.5
2024-01-05 01:00:00,0.0,0.001,0.5970333333333334,1.5
2024-01-05 01:15:00,0.0,0.001,0.3097,1.5
2024-01-05 01:30:00,0.0,0.001,0.2290333333333333,1.5
2024-01-05 01:45:00,0.0,0.001,0.18869999999999998,1.3
2024-01-05 02:00:00,0.0,0.001,0.20336666666666664,0.8
2024-01-05 02:15:00,0.0,0.001,0.36566,1.5
2024-01-05 02:30:00,0.0,0.001,0.16899999999999998,1.5
2024-01-05 02:45:00,0.0,0.001,0.053,1.5
2024-01-05 03:00:00,0.0,0.001,0.053,1.5
2024-01-05 03:15:00,0.0,0.001,0.053,0.1
2024-01-05 03:30:00,0.0,0.001,0.18833333333333335,0.4
2024-01-05 03:45:00,0.0,0.001,0.2723333333333333,1.5
2024-01-05 04:00:00,0.0,0.001,0.14286666666666664,0.2
2024-01-05 04:15:00,0.0,0.001,0.7070666666666666,1.3
2024-01-05 04:30:00,0.0,0.001,0.174,1.2
2024-01-05 04:45:00,0.0,0.001,0.2693333333333333,0.0
2024-01-05 05:00:00,0.0,0.001,0.8523999999999999,0.0
2024-01-05 05:15:00,0.0,0.001,0.6647333333333333,0.0
2024-01-05 05:30:00,0.0,0.001,0.053,0.0
2024-01-05 05:45:00,0.0,0.001,0.053,0.0
2024-01-05 06:00:00,0.0,0.001,0.13366666666666666,0.0
2024-01-05 06:15:00,0.0,0.001,0.24493333333333336,0.0
2024-01-05 06:30:00,0.0,0.001,0.6301333333333333,1.0
2024-01-05 06:45:00,0.0,0.001,0.5291333333333333,1.5
2024-01-05 07:00:00,0.0,0.001,0.066,1.5
2024-01-05 07:15:00,0.0,0.001,0.132,1.5
2024-01-05 07:30:00,0.0,0.001,1.0721999999999998,1.5
2024-01-05 07:45:00,0.0,0.001,0.12846666666666667,1.5
2024-01-05 08:00:00,0.0,0.001,0.24333333333333332,0.3
2024-01-05 08:15:00,0.0,0.001,0.4658,0.0
2024-01-05 08:30:00,0.0,0.001,0.14153333333333332,0.0
