,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP
2024-01-01 00:00:00,1.0,20.0,1.0885562236453012,19.960630622795126,16.01981970092623,12.0
2024-01-01 00:15:00,1.0,20.0,1.0885562236453012,19.877905067464734,16.060388096128474,12.0
2024-01-01 00:30:00,1.0,20.0,1.0885562236453012,19.797640349496557,16.098105864676544,12.0
2024-01-01 00:45:00,1.0,20.0,1.0885562236453012,19.719731301259518,16.133106296738415,12.0
2024-01-01 01:00:00,1.0,20.0,1.0885562236453012,19.644077472549224,16.165516647931675,12.0
2024-01-01 01:15:00,1.0,20.0,1.0885562236453012,19.570582917899632,16.195458411652588,12.0
2024-01-01 01:30:00,1.0,20.0,1.0885562236453012,19.711890452188182,16.22362734712623,12.0
2024-01-01 01:45:00,1.0,20.0,1.0885562236453012,20.534907452143912,16.262971842873302,12.0
2024-01-01 02:00:00,2.0,14.0,1.0885562236453012,20.46739439718477,16.30380650889533,11.0
2024-01-01 02:15:00,2.0,11.0,1.0885562236453012,20.379183227823408,16.336621512277603,11.0
2024-01-01 02:30:00,2.0,11.0,1.0885562236453012,20.293392997945272,16.366704940786942,11.0
2024-01-01 02:45:00,2.0,11.0,1.0885562236453012,20.209921661305884,16.3941857749611,11.0
2024-01-01 03:00:00,2.0,11.0,1.0885562236453012,20.128671742198524,16.419187150323513,11.0
2024-01-01 03:15:00,2.0,11.0,1.0885562236453012,20.049550129420265,16.441826621184493,11.0
2024-01-01 03:30:00,2.0,11.0,1.0885562236453012,19.97246787953203,16.462216412541316,11.0
2024-01-01 03:45:00,2.0,11.0,1.0885562236453012,19.8973400289931,16.48046366061402,11.0
2024-01-01 04:00:00,2.0,11.0,1.0885562236453012,19.82408541477,16.496670642529676,11.0
2024-01-01 04:15:00,1.0,14.6,1.0885562236453012,19.752626503037302,16.510934995644575,11.0
2024-01-01 04:30:00,1.0,20.0,1.0885562236453012,19.682889225605443,16.523349926971882,11.0
2024-01-01 04:45:00,1.0,20.0,1.0885562236453012,19.614802823726823,16.534004413161032,11.0
2024-01-01 05:00:00,1.0,20.0,1.0885562236453012,19.54795682416283,16.538524185232184,10.0
2024-01-01 05:15:00,2.0,17.0,1.0885562236453012,19.906580642251935,16.538692346455647,10.0
2024-01-01 05:30:00,2.0,11.0,1.0885562236453012,20.201396609982112,16.54922364281078,10.0
2024-01-01 05:45:00,1.0,14.0,1.0885562236453012,20.122568131680502,16.55997375059619,10.0
2024-01-01 06:00:00,2.0,11.6,1.0885562236453012,20.045541898316337,16.56883077069952,10.0
2024-01-01 06:15:00,2.0,16.4,1.0885562236453012,19.97024467281723,16.575886579489723,10.0
2024-01-01 06:30:00,2.0,11.0,1.0885562236453012,19.89660648488014,16.581228878841422,10.0
2024-01-01 06:45:00,2.0,11.0,1.0885562236453012,19.82456048377187,16.584941384591126,10.0
2024-01-01 07:00:00,2.0,11.0,1.0885562236453012,19.754056654794724,16.587104088092477,10.0
2024-01-01 07:15:00,2.0,11.0,1.0885562236453012,19.685035564647077,16.587793657472254,10.0
2024-01-01 07:30:00,2.0,11.0,1.0885562236453012,19.617422870834023,16.58708299337474,10.0
2024-01-01 07:45:00,2.0,11.0,1.0885562236453012,19.551162880115854,16.585041559224077,10.0
2024-01-01 08:00:00,1.0,14.0,1.0885562236453012,19.56331927699285,16.581845550851003,10.0
2024-01-01 08:15:00,2.0,13.4,1.0885562236453012,20.36806413394707,16.587152304344396,10.0
2024-01-01 08:30:00,1.0,18.2,1.0885562236453012,20.36369398179998,16.601461228568702,10.0
2024-01-01 08:45:00,3.0,19.8,1.0885562236453012,20.28484322155281,16.61393635934212,10.0
2024-01-01 09:00:00,1.0,19.666666666666668,1.0885562236453012,20.20922807155999,16.624475310113684,10.0
2024-01-01 09:15:00,1.0,20.0,1.0885562236453012,20.13693454459408,16.633211800800588,10.0
2024-01-01 09:30:00,1.0,20.0,1.0885562236453012,20.06627202887562,16.640245253506134,10.0
2024-01-01 09:45:00,1.0,20.0,1.0885562236453012,19.997174443733776,16.645658514852144,10.0
2024-01-01 10:00:00,1.0,20.0,1.0885562236453012,19.93309440258108,16.654008557068774,11.0
2024-01-01 10:15:00,1.0,20.0,1.0885562236453012,19.874496146223994,16.665924942001606,11.0
2024-01-01 10:30:00,1.0,20.0,1.0885562236453012,19.817313939888116,16.67631828354433,11.0
2024-01-01 10:45:00,1.0,20.0,1.0885562236453012,19.761489547557137,16.685261820978575,11.0
2024-01-01 11:00:00,1.0,20.0,1.0885562236453012,19.70981126318011,16.697299403229312,12.0
2024-01-01 11:15:00,1.0,20.0,1.0885562236453012,19.662673234315555,16.7130328101643,12.0
2024-01-01 11:30:00,1.0,20.0,1.0885562236453012,19.616793855974468,16.72735968960146,12.0
2024-01-01 11:45:00,1.0,20.0,1.0885562236453012,19.572120339044606,16.740346696870365,12.0
2024-01-01 12:00:00,1.0,20.0,1.0885562236453012,19.527526036359664,16.752051127961217,12.0
2024-01-01 12:15:00,1.0,20.0,1.0885562236453012,20.05126614148099,16.76544134475897,12.0
2024-01-01 12:30:00,1.0,20.0,1.0885562236453012,20.559747538314873,16.793789365369697,12.0
2024-01-01 12:45:00,1.0,20.0,1.0885562236453012,20.495009865272415,16.823646712721718,12.0
2024-01-01 13:00:00,1.0,20.0,1.0885562236453012,20.43191877697665,16.851327596859704,12.0
2024-01-01 13:15:00,3.0,19.933333333333334,1.0885562236453012,20.370365920896575,16.876927077345577,12.0
2024-01-01 13:30:00,1.0,19.9,1.0885562236453012,20.3105549035893,16.900540799384405,12.0
2024-01-01 13:45:00,1.0,20.0,1.0885562236453012,20.25241190683334,16.922262165435928,12.0
2024-01-01 14:00:00,1.0,20.0,1.0885562236453012,20.192407582466867,16.942159978400603,12.0
2024-01-01 14:15:00,1.0,20.0,1.0885562236453012,20.130076794834427,16.960221367099575,12.0
2024-01-01 14:30:00,1.0,20.0,1.0885562236453012,20.069356987574853,16.97650381534596,12.0
2024-01-01 14:45:00,1.0,20.0,1.0885562236453012,20.010181008908162,16.99109200839011,12.0
2024-01-01 15:00:00,1.0,20.0,1.0885562236453012,19.949251551279346,17.00404775133123,12.0
2024-01-01 15:15:00,1.0,20.0,1.0885562236453012,19.886135504935815,17.015356613391067,12.0
2024-01-01 15:30:00,1.0,20.0,1.0885562236453012,19.824515004281988,17.025070032652916,12.0
2024-01-01 15:45:00,1.0,20.0,1.0885562236453012,19.76432879877683,17.033264973454095,12.0
2024-01-01 16:00:00,1.0,20.0,1.0885562236453012,19.705062706950706,17.03555503474958,11.0
2024-01-01 16:15:00,1.0,20.0,1.0885562236453012,19.646488188577983,17.031542977410233,11.0
2024-01-01 16:30:00,1.0,20.0,1.0885562236453012,19.589019505550265,17.026478233839853,11.0
2024-01-01 16:45:00,1.0,19.633333333333333,1.0885562236453012,19.53261383789202,17.020413966064908,11.0
2024-01-01 17:00:00,2.0,15.2,1.0885562236453012,19.95400074924421,17.016570626691678,11.0
2024-01-01 17:15:00,2.0,11.0,1.0885562236453012,20.09240759826145,17.021380682499537,11.0
2024-01-01 17:30:00,2.0,11.0,1.0885562236453012,20.025728814407863,17.02553068435375,11.0
2024-01-01 17:45:00,1.0,16.4,1.0885562236453012,19.960478375952434,17.028225199505375,11.0
2024-01-01 18:00:00,1.0,20.0,1.0885562236453012,19.89659911204332,17.029535720154254,11.0
2024-01-01 18:15:00,1.0,20.0,1.0885562236453012,19.834036397504867,17.029530486531595,11.0
2024-01-01 18:30:00,1.0,20.0,1.0885562236453012,19.772738038151,17.028274633725694,11.0
2024-01-01 18:45:00,1.0,20.0,1.0885562236453012,19.712654161271704,17.025830331883515,11.0
2024-01-01 19:00:00,1.0,20.0,1.0885562236453012,19.65373711105912,17.022256920086924,11.0
2024-01-01 19:15:00,1.0,20.0,1.0885562236453012,19.59594134875049,17.017611034188988,11.0
2024-01-01 19:30:00,1.0,20.0,1.0885562236453012,19.539223357275123,17.01194672888274,11.0
2024-01-01 19:45:00,3.0,19.733333333333334,1.0885562236453012,19.82445226719365,17.007222924491884,11.0
2024-01-01 20:00:00,1.0,19.566666666666666,1.0885562236453012,19.987963371276766,17.009905319569857,11.0
2024-01-01 20:15:00,1.0,20.0,1.0885562236453012,19.92317236991351,17.012305757958924,11.0
2024-01-01 20:30:00,1.0,20.0,1.0885562236453012,19.859737538959493,17.013340062202005,11.0
2024-01-01 20:45:00,1.0,20.0,1.0885562236453012,19.797604903789875,17.013075645689586,11.0
2024-01-01 21:00:00,2.0,16.4,1.0885562236453012,19.736380016758236,17.007117647843742,10.0
2024-01-01 21:15:00,2.0,11.0,1.0885562236453012,19.675853934561726,16.995063309554403,10.0
2024-01-01 21:30:00,2.0,11.0,1.0885562236453012,19.61631674546916,16.982154512776674,10.0
2024-01-01 21:45:00,2.0,11.0,1.0885562236453012,19.557731847645716,16.968436233952783,10.0
2024-01-01 22:00:00,2.0,11.0,1.0885562236453012,19.50006425360221,16.953951390982734,10.0
2024-01-01 22:15:00,2.0,11.0,1.0885562236453012,19.443280517538366,16.93874093622492,10.0
2024-01-01 22:30:00,2.0,11.0,1.0885562236453012,19.387348665962914,16.922843945300794,10.0
2024-01-01 22:45:00,2.0,11.0,1.0885562236453012,19.33223813144285,16.906297701892694,10.0
2024-01-01 23:00:00,2.0,11.0,1.0885562236453012,19.277919689340553,16.889137778715657,10.0
2024-01-01 23:15:00,2.0,11.0,1.0885562236453012,19.224365397404092,16.871398114835863,10.0
