,WasherDryer,WashingMachine,BaseLoad,P_HP
2024-01-05 01:15:00,0.001,0.001,0.0604589938981388,0.0
2024-01-05 01:30:00,0.001,0.001,0.7360666666666666,0.0
2024-01-05 01:45:00,0.001,0.001,0.20299999999999999,0.0
2024-01-05 02:00:00,0.001,0.001,0.051,0.0
2024-01-05 02:15:00,0.001,0.001,0.31753333333333333,0.0
2024-01-05 02:30:00,0.001,0.001,0.31753333333333333,0.0
2024-01-05 02:45:00,0.001,0.001,0.051,0.0
2024-01-05 03:00:00,0.001,0.001,0.12699999999999997,0.0
2024-01-05 03:15:00,0.001,0.001,0.241,0.0
2024-01-05 03:30:00,0.001,0.001,0.089,0.0
2024-01-05 03:45:00,0.001,0.001,0.051,0.0
2024-01-05 04:00:00,0.001,0.001,0.051,0.0
2024-01-05 04:15:00,0.001,0.001,0.051,2.0
2024-01-05 04:30:00,0.001,0.001,0.051,0.4
2024-01-05 04:45:00,0.001,0.001,0.241,2.6
2024-01-05 05:00:00,0.001,0.001,0.165,0.2
2024-01-05 05:15:00,0.001,0.001,0.051,0.0
2024-01-05 05:30:00,0.001,0.001,0.051,0.0
2024-01-05 05:45:00,0.001,0.001,0.051,0.0
2024-01-05 06:00:00,0.001,0.001,0.051,0.0
2024-01-05 06:15:00,0.001,0.001,0.1702,0.0
2024-01-05 06:30:00,0.001,0.001,0.254,0.0
2024-01-05 06:45:00,0.001,0.001,0.5970666666666667,0.0
2024-01-05 07:00:00,0.001,0.001,0.5970666666666667,0.2
2024-01-05 07:15:00,0.001,0.001,0.064,1.4
2024-01-05 07:30:00,0.001,0.001,0.05533333333333333,0.8
2024-01-05 07:45:00,0.001,0.001,0.10113333333333333,0.0
2024-01-05 08:00:00,0.001,0.001,1.6686666666666665,0.0
2024-01-05 08:15:00,0.001,0.001,2.3788666666666667,0.0
2024-01-05 08:30:00,0.001,0.001,0.064,0.0
2024-01-05 08:45:00,0.001,0.001,0.0588,0.0
2024-01-05 09:00:00,0.001,0.001,0.0758237423726735,0.0
2024-01-05 09:15:00,0.001,0.001,0.0758237423726735,0.0
2024-01-05 09:30:00,0.001,0.001,0.22782374237267353,1.2
2024-01-05 09:45:00,0.001,0.001,0.22089040903934018,0.8
2024-01-05 10:00:00,0.001,0.11920751533575101,0.055729496949069396,0.0
2024-01-05 10:15:00,0.001,0.3770993350918567,0.051,0.0
2024-01-05 10:30:00,0.001,0.7261964883268495,0.19039999999999999,0.0
2024-01-05 10:45:00,0.001,0.13009393002600678,1.8636000000000001,0.0
2024-01-05 11:00:00,0.001,0.20773299504554338,1.1400000000000001,0.0
2024-01-05 11:15:00,0.001,1.216813004506753,0.3206666666666667,0.0
2024-01-05 11:30:00,0.001,0.5173311925843554,0.20286666666666667,0.0
2024-01-05 11:45:00,0.001,0.11589228021551379,0.3336666666666666,1.6
2024-01-05 12:00:00,0.001,0.2885587116668161,0.45066666666666666,0.4
2024-01-05 12:15:00,0.001,0.9191785643369471,0.2334,0.0
2024-01-05 12:30:00,0.001,0.001,1.2160666666666666,0.0
2024-01-05 12:45:00,0.001,0.001,2.4152,0.0
2024-01-05 13:00:00,0.001,0.001,0.4119333333333334,0.0
2024-01-05 13:15:00,0.001,0.030528685607001272,0.17693333333333333,0.0
2024-01-05 13:30:00,0.001,0.13127529386954348,0.09171538419605335,0.0
2024-01-05 13:45:00,0.001,0.4035889908621166,0.18741886401958097,0.0
2024-01-05 14:00:00,0.001,0.967440270205737,0.2035521973529143,1.2
2024-01-05 14:15:00,0.001,0.127732778090345,1.8575531094431852,0.8
2024-01-05 14:30:00,0.001,0.2795297395044324,2.04723245990206,0.0
2024-01-05 14:45:00,0.001,0.6215710321512413,0.1864237423726735,0.0
2024-01-05 15:00:00,0.001,0.14483182563310534,0.29927707570600687,0.0
2024-01-05 15:15:00,0.001,0.12370632987967563,0.21073549288116192,0.0
2024-01-05 15:30:00,0.001,0.4627587167084743,0.3126333333333333,0.0
2024-01-05 15:45:00,0.001,1.7921499552981397,0.35869999999999996,0.0
2024-01-05 16:00:00,0.001,0.001,0.5285119043725257,0.0
2024-01-05 16:15:00,0.001,0.001,0.4247111912510531,0.6
2024-01-05 16:30:00,0.001,0.001,0.4718092730589211,1.4
2024-01-05 16:45:00,0.001,0.001,0.5551426063922544,0.0
2024-01-05 17:00:00,0.001,0.001,0.3472481011373668,0.0
2024-01-05 17:15:00,0.001,0.001,0.3325237423726735,0.0
2024-01-05 17:30:00,0.001,0.001,1.0152256605648053,0.0
2024-01-05 17:45:00,0.001,0.001,2.6065237423726737,0.0
2024-01-05 18:00:00,0.001,0.001,2.313057075706007,0.0
2024-01-05 18:15:00,0.001,0.001,0.3325237423726735,0.0
2024-01-05 18:30:00,0.001,0.001,0.919655060784422,0.0
2024-01-05 18:45:00,0.001,0.001,0.47207593972558776,2.0
2024-01-05 19:00:00,0.001,0.001,0.6467959397255877,0.0
2024-01-05 19:15:00,0.001,0.001,0.6750759397255878,0.0
2024-01-05 19:30:00,0.001,0.001,0.5230759397255879,0.0
2024-01-05 19:45:00,0.001,0.001,0.40440927305892116,0.0
2024-01-05 20:00:00,0.001,0.001,0.3805816943019837,0.0
2024-01-05 20:15:00,0.001,0.001,0.4618286963359374,0.0
2024-01-05 20:30:00,0.001,0.001,0.46786898007853256,0.0
2024-01-05 20:45:00,0.001,0.001,0.6620759397255878,0.0
2024-01-05 21:00:00,0.001,0.001,0.9936759397255878,1.8
2024-01-05 21:15:00,0.001,0.001,0.6183426063922545,0.2
2024-01-05 21:30:00,0.001,0.001,1.0521159397255877,0.0
2024-01-05 21:45:00,0.001,0.001,0.3994097475425595,0.0
2024-01-05 22:00:00,0.001,0.001,0.4374491615817823,0.0
2024-01-05 22:15:00,0.001,0.001,0.5818689800785325,0.0
2024-01-05 22:30:00,0.001,0.001,0.6629426063922544,0.0
2024-01-05 22:45:00,0.001,0.001,0.3963426063922545,0.0
2024-01-05 23:00:00,0.001,0.001,0.3455778579177198,0.0
2024-01-05 23:15:00,0.001,0.001,0.3280521973529143,0.0
2024-01-05 23:30:00,0.001,0.001,0.4606313184117486,0.0
2024-01-05 23:45:00,0.001,0.001,0.4684333333333333,0.0
2024-01-06 00:00:00,0.001,0.001,0.6187,0.0
2024-01-06 00:15:00,0.001,0.001,0.5047,0.0
2024-01-06 00:30:00,0.001,0.001,0.3722333333333333,0.0
2024-01-06 00:45:00,0.001,0.001,0.18669999999999998,0.0
2024-01-06 01:00:00,0.001,0.001,0.18669999999999998,0.0
2024-01-06 01:15:00,0.001,0.001,0.11432666666666666,0.0
2024-01-06 01:30:00,0.001,0.001,0.20299999999999999,0.0
2024-01-06 01:45:00,0.001,0.001,0.20299999999999999,0.0
2024-01-06 02:00:00,0.001,0.001,0.4508,0.0
2024-01-06 02:15:00,0.001,0.001,0.051,0.0
2024-01-06 02:30:00,0.001,0.001,0.051,0.0
2024-01-06 02:45:00,0.001,0.001,0.051,0.0
2024-01-06 03:00:00,0.001,0.001,0.12699999999999997,0.0
2024-01-06 03:15:00,0.001,0.001,0.241,0.0
2024-01-06 03:30:00,0.001,0.001,0.089,0.0
2024-01-06 03:45:00,0.001,0.001,0.051,0.0
2024-01-06 04:00:00,0.001,0.001,0.051,0.0
2024-01-06 04:15:00,0.001,0.001,0.051,0.0
2024-01-06 04:30:00,0.001,0.001,0.051,2.2
2024-01-06 04:45:00,0.001,0.001,0.241,3.0
2024-01-06 05:00:00,0.001,0.001,0.165,0.4
2024-01-06 05:15:00,0.001,0.001,0.051,0.0
2024-01-06 05:30:00,0.001,0.001,0.051,0.0
2024-01-06 05:45:00,0.001,0.001,0.051,0.0
2024-01-06 06:00:00,0.001,0.001,0.051,0.0
2024-01-06 06:15:00,0.001,0.001,0.5648000000000001,0.0
2024-01-06 06:30:00,0.001,0.001,0.241,0.0
2024-01-06 06:45:00,0.001,0.001,0.051,0.0
2024-01-06 07:00:00,0.001,0.001,0.051,2.0
2024-01-06 07:15:00,0.001,0.001,0.051,0.0
2024-01-06 07:30:00,0.001,0.001,0.051,0.0
2024-01-06 07:45:00,0.001,0.001,0.48879999999999996,0.0
2024-01-06 08:00:00,0.001,0.001,0.241,0.0
2024-01-06 08:15:00,0.001,0.001,0.13913333333333336,0.0
2024-01-06 08:30:00,0.001,0.001,0.064,0.0
2024-01-06 08:45:00,0.001,0.001,0.064,0.0
2024-01-06 09:00:00,0.001,0.001,0.060533333333333335,0.6
2024-01-06 09:15:00,0.001,0.001,0.051,0.0
2024-01-06 09:30:00,0.001,0.001,0.20299999999999999,0.0
2024-01-06 09:45:00,0.001,0.001,0.20299999999999999,0.0
2024-01-06 10:00:00,0.001,0.001,0.051,0.2
2024-01-06 10:15:00,0.001,0.001,0.051,2.2
2024-01-06 10:30:00,0.001,0.001,0.051,0.0
2024-01-06 10:45:00,0.05373565240384421,0.001,0.051,0.0
2024-01-06 11:00:00,0.7920347860576631,0.001,0.12699999999999997,0.0
2024-01-06 11:15:00,0.7920347860576631,0.001,1.1743333333333335,0.0
2024-01-06 11:30:00,0.7920347860576631,0.001,1.4318666666666668,0.0
2024-01-06 11:45:00,0.7920347860576631,0.001,0.5970666666666667,0.0
2024-01-06 12:00:00,0.7920347860576631,0.001,0.064,0.0
2024-01-06 12:15:00,0.7920347860576631,0.001,0.064,0.0
2024-01-06 12:30:00,0.7920347860576631,0.001,0.052733333333333327,1.8
2024-01-06 12:45:00,0.7920347860576631,0.001,0.241,0.2
2024-01-06 13:00:00,0.7920347860576631,0.001,0.178,0.0
2024-01-06 13:15:00,0.7920347860576631,0.001,0.15232,0.0
2024-01-06 13:30:00,0.7920347860576631,0.001,0.5970666666666667,0.0
2024-01-06 13:45:00,0.7920347860576631,0.001,0.06313333333333333,0.0
2024-01-06 14:00:00,0.7920347860576631,0.001,0.4508,0.0
2024-01-06 14:15:00,0.3701495668269094,0.001,0.165,0.0
2024-01-06 14:30:00,0.001,0.001,0.9119866666666666,0.0
2024-01-06 14:45:00,0.001,0.001,0.1997,1.0
2024-01-06 15:00:00,0.001,0.001,0.1997,1.0
2024-01-06 15:15:00,0.001,0.001,0.1997,0.0
2024-01-06 15:30:00,0.001,0.001,0.18669999999999998,0.0
2024-01-06 15:45:00,0.001,0.001,0.22469999999999998,0.0
2024-01-06 16:00:00,0.001,0.001,0.37880347982352763,0.0
2024-01-06 16:15:00,0.001,0.001,0.29425219735291436,0.0
2024-01-06 16:30:00,0.001,0.001,0.33925219735291434,0.0
2024-01-06 16:45:00,0.001,0.001,0.46025219735291434,0.0
2024-01-06 17:00:00,0.001,0.001,0.46025219735291434,0.6
2024-01-06 17:15:00,0.001,0.001,0.4613716113921372,1.4
2024-01-06 17:30:00,0.001,0.001,0.6637666666666667,0.0
2024-01-06 17:45:00,0.001,0.001,0.9734999999999999,0.0
2024-01-06 18:00:00,0.001,0.001,0.32069999999999993,0.0
2024-01-06 18:15:00,0.001,0.001,0.3155,0.0
2024-01-06 18:30:00,0.001,0.001,0.3077,0.0
2024-01-06 18:45:00,0.001,0.001,0.3077,0.0
2024-01-06 19:00:00,0.001,0.001,0.46395333333333333,0.0
2024-01-06 19:15:00,0.001,0.001,0.3767,0.8
2024-01-06 19:30:00,0.001,0.001,0.22469999999999998,1.2
2024-01-06 19:45:00,0.001,0.001,0.11847333333333333,0.0
2024-01-06 20:00:00,0.001,0.001,0.172,0.0
2024-01-06 20:15:00,0.001,0.001,0.22039999999999998,0.0
2024-01-06 20:30:00,0.001,0.001,0.293,0.0
2024-01-06 20:45:00,0.001,0.001,0.4104,0.0
2024-01-06 21:00:00,0.001,0.001,0.286,0.0
2024-01-06 21:15:00,0.001,0.001,0.172,0.0
2024-01-06 21:30:00,0.001,0.001,0.09133333333333332,0.0
2024-01-06 21:45:00,0.001,0.001,0.051,0.0
2024-01-06 22:00:00,0.001,0.001,0.051,0.0
2024-01-06 22:15:00,0.001,0.001,0.165,0.0
2024-01-06 22:30:00,0.001,0.001,0.241,2.8
2024-01-06 22:45:00,0.001,0.001,0.10746666666666665,0.0
2024-01-06 23:00:00,0.001,0.001,0.2180713184117486,0.0
2024-01-06 23:15:00,0.001,0.001,0.33925219735291434,0.0
2024-01-06 23:30:00,0.001,0.001,0.33925219735291434,0.0
2024-01-06 23:45:00,0.001,0.001,0.4498521973529143,0.0
2024-01-07 00:00:00,0.001,0.001,0.5534521973529143,0.0
2024-01-07 00:15:00,0.001,0.001,0.9167666666666665,0.0
2024-01-07 00:30:00,0.001,0.001,0.3722333333333333,0.0
2024-01-07 00:45:00,0.001,0.001,0.33996666666666664,0.0
2024-01-07 01:00:00,0.001,0.001,0.3077,0.0
2024-01-07 01:15:00,0.001,0.001,0.3077,0.0
2024-01-07 01:30:00,0.001,0.001,0.37096666666666667,0.0
2024-01-07 01:45:00,0.001,0.001,0.7384999999999999,0.0
2024-01-07 02:00:00,0.001,0.001,0.18669999999999998,0.0
2024-01-07 02:15:00,0.001,0.001,0.18669999999999998,0.0
2024-01-07 02:30:00,0.001,0.001,0.21089999999999998,0.0
2024-01-07 02:45:00,0.001,0.001,0.3077,0.0
2024-01-07 03:00:00,0.001,0.001,0.3837,0.0
2024-01-07 03:15:00,0.001,0.001,0.4977,0.0
2024-01-07 03:30:00,0.001,0.001,0.33763333333333334,0.0
2024-01-07 03:45:00,0.001,0.001,0.18669999999999998,0.0
2024-01-07 04:00:00,0.001,0.001,0.18669999999999998,0.0
2024-01-07 04:15:00,0.001,0.001,0.18669999999999998,1.2
2024-01-07 04:30:00,0.001,0.001,0.18669999999999998,1.2
2024-01-07 04:45:00,0.001,0.001,0.3767,0.0
2024-01-07 05:00:00,0.001,0.001,0.19214,0.0
2024-01-07 05:15:00,0.001,0.001,0.4508,0.0
2024-01-07 05:30:00,0.001,0.001,0.051,0.6
2024-01-07 05:45:00,0.001,0.001,0.051,2.8
2024-01-07 06:00:00,0.001,0.001,0.051,0.0
2024-01-07 06:15:00,0.001,0.001,0.165,0.0
2024-01-07 06:30:00,0.001,0.001,0.241,0.0
2024-01-07 06:45:00,0.001,0.001,0.09133333333333332,0.0
2024-01-07 07:00:00,0.001,0.001,0.18813333333333332,0.0
2024-01-07 07:15:00,0.001,0.001,0.293,0.0
2024-01-07 07:30:00,0.001,0.001,0.293,0.0
2024-01-07 07:45:00,0.001,0.001,0.3396666666666667,2.0
2024-01-07 08:00:00,0.001,0.001,0.44760000000000005,0.0
2024-01-07 08:15:00,0.001,0.001,0.1884,0.0
2024-01-07 08:30:00,0.001,0.001,0.064,0.0
2024-01-07 08:45:00,0.001,0.001,0.4612,0.0
2024-01-07 09:00:00,0.001,0.001,0.060533333333333335,0.0
2024-01-07 09:15:00,0.001,0.001,0.5970666666666666,0.0
2024-01-07 09:30:00,0.001,0.001,0.21600000000000003,0.0
2024-01-07 09:45:00,0.1592069572115326,0.001,0.6149333333333333,0.6
2024-01-07 10:00:00,0.7920347860576631,0.001,0.06313333333333333,1.4
2024-01-07 10:15:00,0.7920347860576631,0.001,0.5970666666666666,0.0
2024-01-07 10:30:00,0.7920347860576631,0.001,1.5114666666666667,0.0
2024-01-07 10:45:00,0.7920347860576631,0.001,1.4644666666666668,0.0
2024-01-07 11:00:00,0.7920347860576631,0.001,0.25146666666666667,0.0
2024-01-07 11:15:00,0.7920347860576631,0.001,0.395916945827449,0.0
2024-01-07 11:30:00,0.7920347860576631,0.001,0.2533759397255878,0.0
2024-01-07 11:45:00,0.7920347860576631,0.001,0.7361759397255878,0.0
2024-01-07 12:00:00,0.7920347860576631,0.001,0.23384260639225446,1.8
2024-01-07 12:15:00,0.7920347860576631,0.001,0.3595391265687269,0.2
2024-01-07 12:30:00,0.7920347860576631,0.001,0.49490927305892113,0.0
2024-01-07 12:45:00,0.7920347860576631,0.001,0.41206994379349526,0.0
2024-01-07 13:00:00,0.7920347860576631,0.001,0.3985486963359374,0.0
2024-01-07 13:15:00,0.7920347860576631,0.001,0.3640759397255878,0.0
2024-01-07 13:30:00,0.7920347860576631,0.001,0.3640759397255878,0.0
2024-01-07 13:45:00,0.7920347860576631,0.001,0.3451446213138392,0.0
2024-01-07 14:00:00,0.7920347860576631,0.001,0.3623426063922545,0.0
2024-01-07 14:15:00,0.7920347860576631,0.001,0.40860927305892114,2.0
2024-01-07 14:30:00,0.7920347860576631,0.001,0.531616945827449,0.0
2024-01-07 14:45:00,0.6338278288461304,0.001,0.4037855306862477,0.0
2024-01-07 15:00:00,0.001,0.001,0.4413208789411657,0.0
2024-01-07 15:15:00,0.001,0.001,0.4458805767229837,0.0
2024-01-07 15:30:00,0.001,0.001,0.4535237423726735,0.0
2024-01-07 15:45:00,0.001,0.001,0.47539040903934016,0.0
2024-01-07 16:00:00,0.001,0.001,0.6273904090393402,0.0
2024-01-07 16:15:00,0.001,0.001,0.4915354928811619,0.0
2024-01-07 16:30:00,0.001,0.001,0.4371139192941105,2.0
2024-01-07 16:45:00,0.001,0.001,0.46025219735291434,0.0
2024-01-07 17:00:00,0.001,0.001,0.33925219735291434,0.0
2024-01-07 17:15:00,0.001,0.001,0.33925219735291434,0.0
2024-01-07 17:30:00,0.001,0.001,0.4121620296692708,0.0
2024-01-07 17:45:00,0.001,0.001,1.8109585406079496,0.0
2024-01-07 18:00:00,0.001,0.001,1.6379237423726736,0.0
2024-01-07 18:15:00,0.001,0.001,0.20062722219620113,0.0
2024-01-07 18:30:00,0.001,0.001,0.22928769023407625,0.0
2024-01-07 18:45:00,0.001,0.001,0.2182521973529143,1.2
2024-01-07 19:00:00,0.001,0.001,0.7585855306862476,0.0
2024-01-07 19:15:00,0.001,0.001,0.5271487175293866,0.0
2024-01-07 19:30:00,0.001,0.001,0.3504294969490694,0.0
2024-01-07 19:45:00,0.001,0.001,0.3195237423726735,0.0
2024-01-07 20:00:00,0.001,0.001,0.25499040903934017,1.6
2024-01-07 20:15:00,0.001,0.001,0.3195237423726735,0.4
2024-01-07 20:30:00,0.001,0.001,0.3195237423726735,0.0
2024-01-07 20:45:00,0.001,0.001,0.5895863312993797,0.0
2024-01-07 21:00:00,0.001,0.001,0.4793733333333333,0.0
2024-01-07 21:15:00,0.001,0.001,0.30631538419605336,0.0
2024-01-07 21:30:00,0.001,0.001,0.2106464427765184,0.0
2024-01-07 21:45:00,0.001,0.001,0.3041092730589211,0.0
2024-01-07 22:00:00,0.001,0.001,0.33637593972558777,0.0
2024-01-07 22:15:00,0.001,0.001,0.3693620204314773,2.0
2024-01-07 22:30:00,0.001,0.001,0.405028687098144,0.0
2024-01-07 22:45:00,0.001,0.001,0.8694426063922546,0.0
2024-01-07 23:00:00,0.001,0.001,0.26080711351109254,0.0
2024-01-07 23:15:00,0.001,0.001,0.2035521973529143,0.0
2024-01-07 23:30:00,0.001,0.001,0.28352435876469334,0.0
2024-01-07 23:45:00,0.001,0.001,0.2826,0.0
