,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-03 02:45:00,0.001,0.001,0.001,0.17366666666666666,0.3333333333333333
2024-01-03 03:00:00,0.001,0.001,0.001,0.24966666666666665,1.6666666666666667
2024-01-03 03:15:00,0.001,0.001,0.001,0.18866666666666668,0.3333333333333333
2024-01-03 03:30:00,0.001,0.001,0.001,0.168,0.3333333333333333
2024-01-03 03:45:00,0.001,0.001,0.001,0.168,0.3333333333333333
2024-01-03 04:00:00,0.001,0.001,0.001,0.6184666666666666,0.0
2024-01-03 04:15:00,0.001,0.001,0.001,0.358,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.3096,0.6666666666666666
2024-01-03 04:45:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.4468,0.3333333333333333
2024-01-03 05:15:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 05:30:00,0.001,0.001,0.001,0.21166666666666664,0.0
2024-01-03 05:45:00,0.001,0.001,0.001,0.30033333333333334,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.059666666666666666,0.3333333333333333
2024-01-03 06:15:00,0.001,0.001,0.001,0.047,1.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.13566666666666669,0.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.32566666666666666,0.3333333333333333
2024-01-03 07:15:00,0.001,0.001,0.001,0.11033333333333334,1.6666666666666667
2024-01-03 07:30:00,0.001,0.001,0.001,0.05653333333333333,0.0
2024-01-03 07:45:00,0.001,0.001,0.001,0.05999999999999999,0.3333333333333333
2024-01-03 08:00:00,0.001,0.001,0.0320847911347406,0.07266666666666666,0.0
2024-01-03 08:15:00,0.001,0.001,0.17024573764765996,0.28713333333333335,1.6666666666666667
2024-01-03 08:30:00,0.001,0.001,0.6549454171780517,0.24133333333333334,0.0
2024-01-03 08:45:00,0.001,0.001,0.6899985656358884,0.05999999999999999,0.3333333333333333
2024-01-03 09:00:00,0.001,0.001,0.14051531329240405,0.14873333333333333,0.0
2024-01-03 09:15:00,0.001,0.001,0.26725347411247097,0.181,0.0
2024-01-03 09:30:00,0.001,0.001,0.6694765650804625,0.30879999999999996,0.3333333333333333
2024-01-03 09:45:00,0.4228852192307536,0.001,0.09643487810921333,0.593,0.3333333333333333
2024-01-03 10:00:00,0.7920347860576631,0.001,0.16095998638317108,0.289,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.6840029394128664,0.18413333333333334,0.0
2024-01-03 10:30:00,0.7920347860576631,0.001,1.519195949822883,0.168,0.3333333333333333
2024-01-03 10:45:00,0.7920347860576631,0.001,0.10716399965674288,1.3708666666666667,0.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.001,2.4856666666666665,0.3333333333333333
2024-01-03 11:15:00,0.7920347860576631,0.001,0.001,1.4943333333333333,0.3333333333333333
2024-01-03 11:30:00,0.7920347860576631,0.001,0.001,1.326466666666667,0.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.001,0.047,0.0
2024-01-03 12:00:00,0.7920347860576631,0.001,0.001,0.047,0.3333333333333333
2024-01-03 12:15:00,0.7920347860576631,0.001,0.001,0.2876666666666666,0.0
2024-01-03 12:30:00,0.7920347860576631,0.001,0.001,0.237,0.0
2024-01-03 12:45:00,0.7920347860576631,0.001,0.001,0.047,0.0
2024-01-03 13:00:00,0.7920347860576631,0.001,0.001,0.047,0.0
2024-01-03 13:15:00,0.7920347860576631,0.001,0.001,0.047,0.3333333333333333
2024-01-03 13:30:00,0.7920347860576631,0.001,0.001,0.161,0.0
2024-01-03 13:45:00,0.05373565240384421,0.001,0.001,0.3636666666666667,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.047,0.3333333333333333
2024-01-03 14:30:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 14:45:00,0.001,0.001,0.001,0.059666666666666666,0.0
2024-01-03 15:00:00,0.001,0.001,0.001,0.389,0.0
2024-01-03 15:15:00,0.001,0.001,0.001,0.123,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.047,0.3333333333333333
2024-01-03 15:45:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.047,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.2876666666666666,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.2708431656496898,0.3333333333333333
2024-01-03 16:45:00,0.001,0.001,0.001,0.1798237423726735,0.0
2024-01-03 17:00:00,0.001,0.001,0.001,0.21699187394128305,0.0
2024-01-03 17:15:00,0.001,0.001,0.001,0.33237593972558777,0.3333333333333333
2024-01-03 17:30:00,0.001,0.001,0.001,0.3737759397255878,0.0
2024-01-03 17:45:00,0.001,0.001,0.001,0.49004260639225444,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.23413348719737062,0.3333333333333333
2024-01-03 18:15:00,0.001,0.001,0.001,0.168,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.08733333333333333,1.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.18066666666666667,0.6666666666666666
2024-01-03 19:00:00,0.001,0.001,0.001,0.5845034798235277,1.0
2024-01-03 19:15:00,0.001,0.001,0.001,1.2731521973529143,2.0
2024-01-03 19:30:00,0.001,0.001,0.001,2.215552197352914,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,0.2646896084262082,0.3333333333333333
2024-01-03 20:00:00,0.001,0.001,0.001,0.33237593972558777,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.5562147678040333,1.3333333333333333
2024-01-03 20:30:00,0.001,0.001,0.001,0.5076515809608944,0.0
2024-01-03 20:45:00,0.001,0.001,0.001,0.25662294175954153,0.3333333333333333
2024-01-03 21:00:00,0.001,0.001,0.001,0.1995521973529143,0.3333333333333333
2024-01-03 21:15:00,0.001,0.001,0.001,0.10650927305892115,1.0
2024-01-03 21:30:00,0.001,0.001,0.001,0.30924260639225437,0.3333333333333333
2024-01-03 21:45:00,0.001,0.001,0.001,0.564628687098144,0.3333333333333333
2024-01-03 22:00:00,0.001,0.001,0.001,0.3768237423726735,0.3333333333333333
2024-01-03 22:15:00,0.001,0.001,0.001,0.3008237423726735,0.3333333333333333
2024-01-03 22:30:00,0.001,0.001,0.001,0.310291623347793,0.0
2024-01-03 22:45:00,0.001,0.001,0.001,0.2824855306862476,0.3333333333333333
2024-01-03 23:00:00,0.001,0.001,0.001,0.3791521973529143,0.3333333333333333
2024-01-03 23:15:00,0.001,0.001,0.001,0.3554934448104721,0.6666666666666666
2024-01-03 23:30:00,0.001,0.001,0.001,0.7444426063922546,0.3333333333333333
2024-01-03 23:45:00,0.001,0.001,0.001,0.3001092730589211,0.0
2024-01-04 00:00:00,0.001,0.001,0.001,0.3008237423726735,0.3333333333333333
2024-01-04 00:15:00,0.001,0.001,0.001,0.5034904090393402,0.0
2024-01-04 00:30:00,0.001,0.001,0.001,0.4376942454236041,0.6666666666666666
2024-01-04 00:45:00,0.001,0.001,0.001,0.206,0.3333333333333333
2024-01-04 01:00:00,0.001,0.001,0.001,0.13833333333333334,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.05999999999999999,0.3333333333333333
2024-01-04 01:30:00,0.001,0.001,0.001,0.3203333333333333,1.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.35833333333333334,0.6666666666666666
2024-01-04 02:00:00,0.001,0.001,0.001,0.295,0.0
2024-01-04 02:15:00,0.001,0.001,0.001,0.1688666666666667,0.3333333333333333
2024-01-04 02:30:00,0.001,0.001,0.001,0.7010666666666666,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.16793333333333335,0.3333333333333333
2024-01-04 03:00:00,0.001,0.001,0.001,0.19899999999999998,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.237,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.047,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.047,1.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.08499999999999999,0.3333333333333333
2024-01-04 04:15:00,0.001,0.001,0.001,0.17366666666666666,0.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.237,0.3333333333333333
2024-01-04 04:45:00,0.001,0.001,0.001,0.123,0.0
2024-01-04 05:00:00,0.001,0.001,0.001,0.047,2.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.047,0.3333333333333333
2024-01-04 05:30:00,0.001,0.001,0.001,0.20073333333333332,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.18666666666666665,1.6666666666666667
2024-01-04 06:00:00,0.001,0.001,0.001,0.21200000000000002,0.0
2024-01-04 06:15:00,0.001,0.001,0.001,0.05999999999999999,0.3333333333333333
2024-01-04 06:30:00,0.001,0.001,0.001,0.05999999999999999,0.3333333333333333
2024-01-04 06:45:00,0.001,0.001,0.001,0.17886666666666665,1.6666666666666667
2024-01-04 07:00:00,0.001,0.001,0.001,0.123,0.0
2024-01-04 07:15:00,0.001,0.001,0.001,0.237,0.3333333333333333
2024-01-04 07:30:00,0.001,0.001,0.001,0.08499999999999999,2.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.13532,0.3333333333333333
2024-01-04 08:00:00,0.001,0.001,0.001,0.123,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.123,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.21166666666666664,1.3333333333333333
2024-01-04 08:45:00,0.001,0.001,0.001,0.17313333333333333,1.6666666666666667
2024-01-04 09:00:00,0.001,0.001,0.001,0.05999999999999999,2.3333333333333335
2024-01-04 09:15:00,0.001,0.001,0.001,0.08533333333333333,0.3333333333333333
2024-01-04 09:30:00,0.001,0.001,0.001,0.18666666666666665,0.3333333333333333
2024-01-04 09:45:00,0.001,0.001,0.001,0.1391333333333333,0.0
2024-01-04 10:00:00,0.001,0.001,0.001,0.26126666666666665,0.3333333333333333
2024-01-04 10:15:00,0.001,0.001,0.001,0.5441104394705828,0.3333333333333333
2024-01-04 10:30:00,0.001,0.001,0.001,0.1695521973529143,0.0
2024-01-04 10:45:00,0.001,0.001,0.001,0.4319521973529143,1.0
2024-01-04 11:00:00,0.001,0.001,0.001,0.6057921973529143,0.0
2024-01-04 11:15:00,0.001,0.001,0.001,0.2702855306862476,0.3333333333333333
2024-01-04 11:30:00,0.001,0.001,0.001,0.16755219735291427,0.0
2024-01-04 11:45:00,0.001,0.001,0.001,0.648818864019581,0.0
2024-01-04 12:00:00,0.001,0.001,0.001,0.32655219735291424,0.6666666666666666
2024-01-04 12:15:00,0.001,0.001,0.001,0.2505521973529143,1.0
2024-01-04 12:30:00,0.001,0.001,0.001,0.3322855306862476,0.0
2024-01-04 12:45:00,0.001,0.001,0.001,0.32631043947058286,1.6666666666666667
2024-01-04 13:00:00,0.001,0.001,0.001,0.1764139192941105,0.3333333333333333
2024-01-04 13:15:00,0.001,0.001,0.001,0.1479521973529143,0.3333333333333333
2024-01-04 13:30:00,0.001,0.001,0.001,0.18021886401958095,0.6666666666666666
2024-01-04 13:45:00,0.001,0.001,0.001,0.2551521973529143,0.0
2024-01-04 14:00:00,0.001,0.001,0.001,0.40255219735291425,0.6666666666666666
2024-01-04 14:15:00,0.001,0.001,0.001,0.22876813156860953,0.0
2024-01-04 14:30:00,0.001,0.001,0.001,0.18066666666666667,1.0
2024-01-04 14:45:00,0.001,0.001,0.001,0.22666666666666666,0.3333333333333333
2024-01-04 15:00:00,0.001,0.001,0.001,0.047,0.3333333333333333
2024-01-04 15:15:00,0.001,0.001,0.21009531541237417,0.21166666666666664,0.3333333333333333
2024-01-04 15:30:00,0.001,0.001,0.6512177418389324,0.17139999999999997,1.0
2024-01-04 15:45:00,0.001,0.001,0.4137072442888054,0.06867074440662724,0.0
2024-01-04 16:00:00,0.001,0.001,0.16964365321084549,0.22382374237267352,0.3333333333333333
2024-01-04 16:15:00,0.001,0.001,0.6030308412973945,0.06575707570600683,0.3333333333333333
