,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.19227087261080253,15.0,13.5,12.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,15.0,0.20323579054802937,14.984786148118413,13.50735611173281,12.0,59.91838101547338,0.0,0.07576071887506004,60.0
2024-01-01 00:30:00,2.0,15.0,0.20042675848236186,14.969783734492335,13.51447347978483,12.0,59.83693733775294,0.8985946666666668,0.07487278369659847,60.0
2024-01-01 00:45:00,2.0,15.0,0.1976729899605744,14.95498859550653,13.521357259914732,12.0,59.00545058987078,0.0,0.0741085552334358,60.0
2024-01-01 01:00:00,2.0,15.0,0.19497334272852693,14.940396653613561,13.528012500236658,12.0,59.03328420225721,0.0,0.07409259157410575,60.0
2024-01-01 01:15:00,2.0,15.0,0.19232669827098034,14.92600391554505,13.534444143459782,12.0,59.061134975768084,0.0,0.07407661088451055,60.0
2024-01-01 01:30:00,2.0,15.0,0.1897319613179551,14.911806470560153,13.540657029081245,12.0,59.08900292871116,0.12837066666666666,0.07407327840460905,60.0
2024-01-01 01:45:00,2.0,15.0,0.18718805936135258,14.897800488730468,13.546655895533524,12.0,59.08637565856765,0.385112,0.07407613615442689,60.0
2024-01-01 02:00:00,2.0,15.0,0.1920580590929547,14.883982219260574,13.552445382287123,11.0,58.915246510766664,0.0,0.07408587113613306,60.0
2024-01-01 02:15:00,2.0,15.0,0.1905685564111784,14.869763911806212,13.553750857425882,11.0,59.050605703286344,1.5404480000000003,0.07235238162305621,60.0
2024-01-01 02:30:00,2.0,15.0,0.18860524993015643,14.8556932257882,13.554908187448195,11.0,58.82184275123098,0.2567413333333333,0.07403838998841474,60.0
2024-01-01 02:45:00,2.0,15.0,0.18667832368124773,14.841767420652792,13.555920722390756,11.0,58.896255375467035,0.0,0.07410517469242862,60.0
2024-01-01 03:00:00,2.0,15.0,0.18478703099292754,14.827983812106428,13.556791742023458,11.0,59.03159381643313,0.2567413333333333,0.07401392396442842,60.0
2024-01-01 03:15:00,2.0,15.0,0.18293064069955642,14.81433977094735,13.557524457312015,11.0,58.99853154747949,0.0,0.07412334668971911,60.0
2024-01-01 03:30:00,2.0,15.0,0.18110843681896951,14.800832721921536,13.558122011850134,11.0,59.02634925887372,0.0,0.07410737177723611,60.0
2024-01-01 03:45:00,2.0,15.0,0.17931971823676535,14.787460142602429,13.558587483261936,11.0,59.054184143489685,0.2567413333333333,0.07402229885684705,60.0
2024-01-01 04:00:00,2.0,15.0,0.17756379839716172,14.774219562293915,13.5589238845752,11.0,59.02111287142667,0.0,0.07411122451640036,60.0
2024-01-01 04:15:00,1.0,17.1,0.19977588229185592,14.76110856095618,13.559134165566023,11.0,59.048943614302026,0.0,0.0740809093245764,60.0
2024-01-01 04:30:00,1.0,18.5,0.36517332959418736,15.632489729244316,13.561408204670624,11.0,59.07680694637069,0.0,0.0740792584657717,60.0
