,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.18829024348843965,15.0,13.5,12.0,60.0,0.385112,0.0755008067221164,60.0
2024-01-01 00:15:00,2.0,15.0,0.19868046683439958,14.982863049684326,13.507916196568077,12.0,59.50483573094853,0.12837066666666666,0.07484248401739757,60.0
2024-01-01 00:30:00,2.0,15.0,0.19558623810800596,14.96599478386468,13.515525490894738,12.0,59.286379166668006,0.0,0.07449798262120143,60.0
2024-01-01 00:45:00,2.0,15.0,0.1925622480789858,14.949389096126483,13.522835596408314,12.0,59.20629294550331,0.7702240000000001,0.07416496492005603,60.0
2024-01-01 01:00:00,2.0,15.0,0.18960681265912563,14.933040026486852,13.529854039511267,12.0,59.015239352063205,0.0,0.07448143164799048,60.0
2024-01-01 01:15:00,2.0,15.0,0.1867182883892214,14.916941757861855,13.536588164097754,12.0,59.29350823825147,0.0,0.07451222646742091,60.0
2024-01-01 01:30:00,2.0,15.0,0.1838950714582327,14.901088612619048,13.543045135962076,12.0,59.21340670478196,0.0,0.07435218403955016,60.0
2024-01-01 01:45:00,2.0,15.0,0.18113559674611743,14.885475049213232,13.549231947100722,12.0,59.133477218834045,0.7702240000000001,0.07401947949451478,60.0
2024-01-01 02:00:00,2.0,15.0,0.18426200755453728,14.870095658903429,13.555155419910527,11.0,58.942580023964176,0.0,0.07447934728831704,60.0
2024-01-01 02:15:00,2.0,15.0,0.18260059875403503,14.854413197869148,13.55552379970448,11.0,59.220851150863965,0.12837066666666666,0.07436705800230106,60.0
2024-01-01 02:30:00,2.0,15.0,0.18058623734233156,14.838905377363957,13.555720475969016,11.0,59.002905675228426,0.0,0.07455218825391577,60.0
2024-01-01 02:45:00,2.0,15.0,0.17861422836286212,14.82356851611692,13.555750021351908,11.0,59.28109849722015,0.0,0.07448743187238788,60.0
2024-01-01 03:00:00,2.0,15.0,0.17668356575923974,14.808399020331834,13.555616896980743,11.0,59.201023618236455,0.0,0.07432744270003468,60.0
2024-01-01 03:15:00,2.0,15.0,0.1747932677215496,14.793393381578937,13.555325455158329,11.0,59.12112072952403,0.0,0.07416779716330738,60.0
2024-01-01 03:30:00,2.0,16.0,0.24218225741836932,14.778548174737557,13.554879941993057,11.0,59.041389461670505,0.2567413333333333,0.07406692810107572,60.0
2024-01-01 03:45:00,2.0,15.0,0.2786052196695812,15.607267041871633,13.560600418071957,11.0,59.04410394412276,0.0,0.07425274111533768,60.0
2024-01-01 04:00:00,1.0,19.333333333333332,0.3669364354296406,15.583611231082035,13.568678595506746,11.0,59.32261867536523,0.0,0.0745703889623229,60.0
2024-01-01 04:15:00,1.0,20.0,0.6141275107249446,17.392676616199612,13.585207721619065,11.0,59.24245461651896,0.2567413333333333,0.07437699511245882,60.0
2024-01-01 04:30:00,1.0,20.0,0.8571068208651932,19.463753266344323,13.622314658105903,11.0,59.24483577323037,1.5404480000000003,0.07411855823412222,60.0
2024-01-01 04:45:00,1.0,20.0,0.8951343913904506,20.523273429625547,13.678618434375942,11.0,59.3008440121091,0.0,0.07452688330365904,60.0
2024-01-01 05:00:00,1.0,20.0,0.8840991320504378,20.44729193887707,13.736814233658883,10.0,59.22072672236556,0.0,0.07436680939483852,60.0
2024-01-01 05:15:00,1.0,20.0,0.8686098933429041,20.37220907412823,13.787984233687986,10.0,59.14078151398601,0.0,0.07420707930364663,60.0
2024-01-01 05:30:00,1.0,20.0,0.8530935033762381,20.298474219395835,13.837547879358892,10.0,59.06100801736242,0.2567413333333333,0.07414999616751825,60.0
2024-01-01 05:45:00,1.0,20.0,0.8379374223357577,20.226056048290825,13.885544926789297,10.0,59.06363320065103,1.9255600000000002,0.07370276234256216,60.0
2024-01-01 06:00:00,1.0,20.0,0.8231329886537301,20.154923987553516,13.932014169692852,10.0,58.34775111022066,0.385112,0.07413510001396635,60.0
2024-01-01 06:15:00,1.0,20.0,0.8086717497843174,20.085048198878788,13.97699346262165,10.0,59.28740425162944,0.385112,0.07449206374192509,60.0
2024-01-01 06:30:00,1.0,20.0,0.7945454571573253,20.01639956118013,14.020519743647506,10.0,59.15166170818972,0.0,0.07422881787244355,60.0
2024-01-01 06:45:00,1.0,20.0,0.7807460612537717,19.948949653281804,14.06262905649568,10.0,59.071864842345,0.0,0.07406938416882877,60.0
2024-01-01 07:00:00,1.0,20.0,0.767044200716992,19.88267073702891,14.103356572144138,10.0,59.35057668449508,0.0,0.07462624891238591,60.0
2024-01-01 07:15:00,1.0,20.0,0.7538618886781819,19.81755590412572,14.142736710407807,10.0,59.270352575535284,0.0,0.07446596157935274,60.0
