,TumbleDryer,BaseLoad,P_HP
2024-01-02 05:45:00,0.001,0.237,1.8666666666666667
2024-01-02 06:00:00,0.001,0.11033333333333334,1.2
2024-01-02 06:15:00,0.001,0.047,0.0
2024-01-02 06:30:00,0.001,0.047,0.0
2024-01-02 06:45:00,0.001,0.047,0.0
2024-01-02 07:00:00,0.001,0.161,0.0
2024-01-02 07:15:00,0.001,0.22433333333333333,0.0
2024-01-02 07:30:00,0.001,0.0522,0.0
2024-01-02 07:45:00,0.001,0.05999999999999999,0.0
2024-01-02 08:00:00,0.001,0.05999999999999999,0.0
2024-01-02 08:15:00,0.001,0.054799999999999995,0.0
2024-01-02 08:30:00,0.001,0.24306666666666665,0.0
2024-01-02 08:45:00,0.001,0.16133333333333333,0.0
2024-01-02 09:00:00,0.001,0.05999999999999999,0.0
2024-01-02 09:15:00,0.001,0.05999999999999999,0.0
2024-01-02 09:30:00,0.001,0.053933333333333326,0.0
2024-01-02 09:45:00,0.001,0.123,0.0
2024-01-02 10:00:00,0.001,0.237,0.0
2024-01-02 10:15:00,0.001,0.07233333333333333,0.0
2024-01-02 10:30:00,0.001,0.047,0.0
2024-01-02 10:45:00,0.001,0.047,0.0
2024-01-02 11:00:00,0.001,0.047,0.0
2024-01-02 11:15:00,0.001,0.19899999999999998,0.0
2024-01-02 11:30:00,0.001,0.18633333333333332,0.0
2024-01-02 11:45:00,0.001,0.047,0.0
2024-01-02 12:00:00,0.001,0.047,0.0
2024-01-02 12:15:00,0.001,0.047,0.0
2024-01-02 12:30:00,0.001,0.08499999999999999,0.0
2024-01-02 12:45:00,0.001,0.237,0.0
2024-01-02 13:00:00,0.001,0.11033333333333334,0.0
2024-01-02 13:15:00,0.001,0.047,1.6
2024-01-02 13:30:00,0.001,0.047,1.3333333333333333
2024-01-02 13:45:00,0.001,0.047,0.0
2024-01-02 14:00:00,0.001,0.161,0.0
2024-01-02 14:15:00,0.001,0.22433333333333333,0.0
2024-01-02 14:30:00,0.001,0.047,0.0
2024-01-02 14:45:00,0.001,0.047,0.0
2024-01-02 15:00:00,0.001,0.047,0.0
2024-01-02 15:15:00,0.001,0.047,0.0
2024-01-02 15:30:00,0.001,0.237,0.0
2024-01-02 15:45:00,0.001,0.14833333333333334,0.0
2024-01-02 16:00:00,0.001,0.047,0.0
2024-01-02 16:15:00,0.001,0.047,0.0
2024-01-02 16:30:00,0.001,0.047,0.0
2024-01-02 16:45:00,0.001,0.123,0.0
2024-01-02 17:00:00,0.001,0.237,0.0
2024-01-02 17:15:00,0.001,0.07233333333333333,0.0
2024-01-02 17:30:00,0.001,0.047,0.0
2024-01-02 17:45:00,0.001,0.047,0.0
2024-01-02 18:00:00,0.001,0.45452158282484495,0.0
2024-01-02 18:15:00,0.001,0.22382374237267352,0.0
2024-01-02 18:30:00,0.001,0.21115707570600686,0.0
2024-01-02 18:45:00,0.001,0.08795707570600685,0.0
2024-01-02 19:00:00,0.001,0.18762374237267349,0.0
2024-01-02 19:15:00,0.001,0.1798237423726735,0.0
2024-01-02 19:30:00,0.001,0.22053706375035104,0.0
2024-01-02 19:45:00,0.001,0.4670855306862476,0.0
2024-01-02 20:00:00,0.001,0.39688553068624766,0.0
2024-01-02 20:15:00,0.001,0.3093521973529143,0.0
2024-01-02 20:30:00,0.001,0.3335521973529143,0.0
2024-01-02 20:45:00,0.001,0.2540906688706237,0.0
2024-01-02 21:00:00,0.001,0.2938237423726735,1.8666666666666667
2024-01-02 21:15:00,0.001,0.38450231341186586,0.13333333333333333
2024-01-02 21:30:00,0.001,0.32850927305892114,0.0
2024-01-02 21:45:00,0.001,0.4901759397255878,0.0
2024-01-02 22:00:00,0.001,0.0880111912510531,0.0
2024-01-02 22:15:00,0.001,0.20561785791771975,0.0
2024-01-02 22:30:00,0.001,0.8116689800785326,0.0
2024-01-02 22:45:00,0.001,0.36039040903934016,0.0
2024-01-02 23:00:00,0.001,0.3155237423726735,0.0
2024-01-02 23:15:00,0.001,0.3294598516458553,0.0
2024-01-02 23:30:00,0.001,0.33525219735291434,0.0
2024-01-02 23:45:00,0.001,0.395118864019581,0.0
2024-01-03 00:00:00,0.001,0.40425219735291434,0.0
2024-01-03 00:15:00,0.001,0.23958553068624763,0.0
2024-01-03 00:30:00,0.001,0.2142521973529143,0.0
2024-01-03 00:45:00,0.001,0.18901043947058285,0.0
2024-01-03 01:00:00,0.001,0.1827,0.0
2024-01-03 01:15:00,0.001,0.33469999999999994,0.0
2024-01-03 01:30:00,0.001,0.32203333333333334,0.0
2024-01-03 01:45:00,0.001,0.1827,0.0
2024-01-03 02:00:00,0.001,0.1827,0.0
2024-01-03 02:15:00,0.001,0.1827,0.0
2024-01-03 02:30:00,0.001,1.1535666666666666,0.0
2024-01-03 02:45:00,0.001,0.3727,0.0
2024-01-03 03:00:00,0.001,0.24603333333333335,0.0
2024-01-03 03:15:00,0.001,0.14651333333333336,0.0
2024-01-03 03:30:00,0.001,0.047,0.0
2024-01-03 03:45:00,0.001,0.047,0.0
2024-01-03 04:00:00,0.001,0.161,0.13333333333333333
2024-01-03 04:15:00,0.001,0.22433333333333333,0.26666666666666666
2024-01-03 04:30:00,0.001,0.047,0.4
2024-01-03 04:45:00,0.001,0.047,0.0
2024-01-03 05:00:00,0.001,0.047,0.0
2024-01-03 05:15:00,0.001,0.047,0.0
2024-01-03 05:30:00,0.001,0.237,0.9333333333333333
2024-01-03 05:45:00,0.001,0.14833333333333334,1.4666666666666666
2024-01-03 06:00:00,0.001,0.047,0.0
2024-01-03 06:15:00,0.001,0.047,0.0
2024-01-03 06:30:00,0.001,0.047,0.0
2024-01-03 06:45:00,0.001,0.123,0.0
2024-01-03 07:00:00,0.001,0.237,0.0
2024-01-03 07:15:00,0.001,0.07233333333333333,0.0
2024-01-03 07:30:00,0.001,0.047,0.0
2024-01-03 07:45:00,0.001,0.047,0.0
2024-01-03 08:00:00,0.001,0.047,0.0
2024-01-03 08:15:00,0.001,0.19899999999999998,0.0
2024-01-03 08:30:00,0.001,0.18633333333333332,0.0
2024-01-03 08:45:00,0.5133357661134783,0.047,0.0
2024-01-03 09:00:00,1.8126105293494639,0.047,0.0
2024-01-03 09:15:00,1.9750930667388347,0.05999999999999999,0.0
2024-01-03 09:30:00,1.9517746161720926,0.098,0.0
2024-01-03 09:45:00,0.4515216182052655,0.25,0.0
2024-01-03 10:00:00,0.001,0.1216,0.0
2024-01-03 10:15:00,0.001,0.047,0.0
2024-01-03 10:30:00,0.001,0.047,0.8
2024-01-03 10:45:00,0.001,0.13193333333333335,2.0
2024-01-03 11:00:00,0.001,1.4220000000000002,0.13333333333333333
2024-01-03 11:15:00,0.001,1.4853333333333334,0.0
2024-01-03 11:30:00,0.001,0.47600000000000003,0.0
2024-01-03 11:45:00,0.001,0.059133333333333336,0.0
2024-01-03 12:00:00,0.001,0.047,0.0
2024-01-03 12:15:00,0.001,0.047,0.0
2024-01-03 12:30:00,0.001,0.237,0.0
2024-01-03 12:45:00,0.001,0.14833333333333334,0.0
2024-01-03 13:00:00,0.001,0.047,0.0
2024-01-03 13:15:00,0.001,0.047,0.0
2024-01-03 13:30:00,0.001,0.047,0.0
2024-01-03 13:45:00,0.001,0.123,0.0
2024-01-03 14:00:00,0.001,0.237,0.0
2024-01-03 14:15:00,0.001,0.07233333333333333,0.0
2024-01-03 14:30:00,0.001,0.047,0.0
2024-01-03 14:45:00,0.001,0.047,0.0
2024-01-03 15:00:00,0.001,0.047,0.0
2024-01-03 15:15:00,0.001,0.19899999999999998,0.0
2024-01-03 15:30:00,0.001,0.18633333333333332,0.0
2024-01-03 15:45:00,0.001,0.047,0.0
2024-01-03 16:00:00,0.001,0.047,0.0
2024-01-03 16:15:00,0.001,0.055066666666666673,0.0
2024-01-03 16:30:00,0.001,0.206,0.0
2024-01-03 16:45:00,0.001,0.4465491615817824,0.0
2024-01-03 17:00:00,0.001,0.3641570757060068,0.0
2024-01-03 17:15:00,0.001,0.3008237423726735,0.0
2024-01-03 17:30:00,0.001,0.23629040903934018,0.5333333333333333
2024-01-03 17:45:00,0.001,0.17667074440662725,2.0
2024-01-03 18:00:00,0.001,0.1852,0.5333333333333333
2024-01-03 18:15:00,0.001,0.22433333333333333,0.0
2024-01-03 18:30:00,0.001,0.08733333333333333,0.0
2024-01-03 18:45:00,0.001,0.17430599593209256,0.0
2024-01-03 19:00:00,0.001,0.1798237423726735,0.0
2024-01-03 19:15:00,0.001,0.7128904090393402,0.0
2024-01-03 19:30:00,0.001,0.4032356467451992,0.0
2024-01-03 19:45:00,0.001,0.3257092730589211,0.0
2024-01-03 20:00:00,0.001,0.21806994379349526,0.0
2024-01-03 20:15:00,0.001,0.6225994407425647,0.0
2024-01-03 20:30:00,0.001,0.32117593972558783,0.0
2024-01-03 20:45:00,0.001,0.40169535376481064,0.0
2024-01-03 21:00:00,0.001,0.4908237423726735,0.0
2024-01-03 21:15:00,0.001,0.34929535376481063,0.0
2024-01-03 21:30:00,0.001,0.33237593972558777,0.0
2024-01-03 21:45:00,0.001,0.33237593972558777,0.0
2024-01-03 22:00:00,0.001,0.41379593972558776,0.0
2024-01-03 22:15:00,0.001,0.6200759397255877,0.0
2024-01-03 22:30:00,0.001,0.534809273058921,0.0
2024-01-03 22:45:00,0.001,0.34076550025500496,0.0
2024-01-03 23:00:00,0.001,0.3155237423726735,0.0
2024-01-03 23:15:00,0.001,0.3155237423726735,0.0
2024-01-03 23:30:00,0.001,0.3456412474575578,0.0
2024-01-03 23:45:00,0.001,0.49369999999999997,0.0
2024-01-04 00:00:00,0.001,0.24603333333333335,0.0
2024-01-04 00:15:00,0.001,0.1827,0.0
2024-01-04 00:30:00,0.001,0.1827,0.0
2024-01-04 00:45:00,0.001,0.1827,0.0
2024-01-04 01:00:00,0.001,0.2967,0.0
2024-01-04 01:15:00,0.001,0.3600333333333333,0.0
2024-01-04 01:30:00,0.001,0.1827,0.0
2024-01-04 01:45:00,0.001,0.1827,0.0
2024-01-04 02:00:00,0.001,0.1827,0.0
2024-01-04 02:15:00,0.001,0.1827,0.0
2024-01-04 02:30:00,0.001,0.3727,0.0
2024-01-04 02:45:00,0.001,0.2840333333333333,0.0
2024-01-04 03:00:00,0.001,0.1827,0.0
2024-01-04 03:15:00,0.001,0.08318666666666667,0.0
2024-01-04 03:30:00,0.001,0.047,0.0
2024-01-04 03:45:00,0.001,0.123,0.0
2024-01-04 04:00:00,0.001,0.237,0.0
2024-01-04 04:15:00,0.001,0.07233333333333333,1.3333333333333333
2024-01-04 04:30:00,0.001,0.047,2.0
2024-01-04 04:45:00,0.001,0.047,1.4666666666666666
2024-01-04 05:00:00,0.001,0.047,0.0
2024-01-04 05:15:00,0.001,0.19899999999999998,0.0
2024-01-04 05:30:00,0.001,0.18633333333333332,0.0
2024-01-04 05:45:00,0.001,0.054799999999999995,0.0
2024-01-04 06:00:00,0.001,0.05999999999999999,0.0
2024-01-04 06:15:00,0.001,0.05999999999999999,0.0
2024-01-04 06:30:00,0.001,0.098,0.0
2024-01-04 06:45:00,0.001,0.2439333333333333,0.0
2024-01-04 07:00:00,0.001,0.11033333333333334,0.0
2024-01-04 07:15:00,0.001,0.047,0.0
2024-01-04 07:30:00,0.001,0.047,0.0
2024-01-04 07:45:00,0.001,0.4468,0.0
2024-01-04 08:00:00,0.001,0.161,0.0
2024-01-04 08:15:00,0.001,0.22433333333333333,0.0
2024-01-04 08:30:00,0.001,0.047,0.0
2024-01-04 08:45:00,0.001,0.047,0.0
2024-01-04 09:00:00,0.001,0.4467999999999999,0.0
2024-01-04 09:15:00,0.001,0.047,0.0
2024-01-04 09:30:00,0.001,0.237,0.0
2024-01-04 09:45:00,0.001,0.14833333333333334,0.0
2024-01-04 10:00:00,0.001,0.5800666666666666,1.2
2024-01-04 10:15:00,0.001,0.047,1.7333333333333334
2024-01-04 10:30:00,0.001,0.054799999999999995,0.0
2024-01-04 10:45:00,0.001,0.136,0.0
2024-01-04 11:00:00,0.001,0.25,0.0
2024-01-04 11:15:00,0.001,0.08533333333333333,0.0
2024-01-04 11:30:00,0.001,0.07323479823527619,0.0
2024-01-04 11:45:00,0.001,0.1753521973529143,0.0
2024-01-04 12:00:00,0.001,0.1995521973529143,0.0
2024-01-04 12:15:00,0.001,0.3515521973529143,0.0
2024-01-04 12:30:00,0.001,0.7386855306862475,0.0
2024-01-04 12:45:00,0.001,0.1995521973529143,0.0
2024-01-04 13:00:00,0.001,0.055066666666666673,0.0
2024-01-04 13:15:00,0.001,0.047,0.0
2024-01-04 13:30:00,0.001,0.08499999999999999,0.0
2024-01-04 13:45:00,0.001,0.237,0.0
2024-01-04 14:00:00,0.001,0.11033333333333334,0.0
2024-01-04 14:15:00,0.001,0.15186666666666668,0.0
2024-01-04 14:30:00,0.001,0.168,0.0
2024-01-04 14:45:00,0.001,0.168,0.0
2024-01-04 15:00:00,0.001,0.282,0.0
2024-01-04 15:15:00,0.001,0.3211333333333333,0.0
2024-01-04 15:30:00,0.001,0.047,0.9333333333333333
2024-01-04 15:45:00,0.001,0.047,2.0
2024-01-04 16:00:00,0.001,0.047,0.0
2024-01-04 16:15:00,0.001,0.047,0.0
2024-01-04 16:30:00,0.001,0.237,0.0
2024-01-04 16:45:00,0.001,0.14833333333333334,0.0
2024-01-04 17:00:00,0.001,0.047,0.0
2024-01-04 17:15:00,0.001,0.047,0.0
2024-01-04 17:30:00,0.001,0.047,0.0
2024-01-04 17:45:00,0.001,0.123,0.0
2024-01-04 18:00:00,0.001,0.237,0.0
2024-01-04 18:15:00,0.001,0.1772,0.0
2024-01-04 18:30:00,0.001,0.168,0.0
2024-01-04 18:45:00,0.001,0.168,0.0
2024-01-04 19:00:00,0.001,0.168,0.0
2024-01-04 19:15:00,0.001,0.26353333333333334,0.0
2024-01-04 19:30:00,0.001,0.18633333333333332,0.0
2024-01-04 19:45:00,0.001,0.047,0.0
2024-01-04 20:00:00,0.001,0.047,0.0
2024-01-04 20:15:00,0.001,0.047,0.0
2024-01-04 20:30:00,0.001,0.08499999999999999,0.4
2024-01-04 20:45:00,0.001,0.237,2.0
2024-01-04 21:00:00,0.001,0.11033333333333334,0.5333333333333333
2024-01-04 21:15:00,0.001,0.047,0.0
2024-01-04 21:30:00,0.001,0.047,0.0
2024-01-04 21:45:00,0.001,0.047,0.0
2024-01-04 22:00:00,0.001,0.161,0.0
2024-01-04 22:15:00,0.001,0.22433333333333333,0.0
2024-01-04 22:30:00,0.001,0.047,0.0
2024-01-04 22:45:00,0.001,0.047,0.0
2024-01-04 23:00:00,0.001,0.047,0.0
2024-01-04 23:15:00,0.001,0.047,0.0
2024-01-04 23:30:00,0.001,0.237,0.0
2024-01-04 23:45:00,0.001,0.14833333333333334,0.0
2024-01-05 00:00:00,0.001,0.047,0.0
2024-01-05 00:15:00,0.001,0.047,0.0
2024-01-05 00:30:00,0.001,0.047,0.0
2024-01-05 00:45:00,0.001,0.123,0.0
2024-01-05 01:00:00,0.001,0.237,0.0
2024-01-05 01:15:00,0.001,0.0836,0.0
2024-01-05 01:30:00,0.001,0.05999999999999999,0.0
2024-01-05 01:45:00,0.001,0.05999999999999999,0.0
2024-01-05 02:00:00,0.001,0.05999999999999999,0.0
2024-01-05 02:15:00,0.001,0.2042,0.0
2024-01-05 02:30:00,0.001,0.7193999999999999,0.0
2024-01-05 02:45:00,0.001,0.047,0.0
2024-01-05 03:00:00,0.001,0.047,0.0
2024-01-05 03:15:00,0.001,0.047,0.0
2024-01-05 03:30:00,0.001,0.08499999999999999,0.0
2024-01-05 03:45:00,0.001,0.3702666666666667,0.0
2024-01-05 04:00:00,0.001,0.3768666666666667,0.5333333333333333
2024-01-05 04:15:00,0.001,0.047,2.0
2024-01-05 04:30:00,0.001,0.047,2.0
2024-01-05 04:45:00,0.001,0.047,0.26666666666666666
2024-01-05 05:00:00,0.001,0.161,0.0
2024-01-05 05:15:00,0.001,0.22433333333333333,0.0
2024-01-05 05:30:00,0.001,0.047,0.0
2024-01-05 05:45:00,0.001,0.047,0.0
2024-01-05 06:00:00,0.001,0.047,0.0
2024-01-05 06:15:00,0.001,0.047,0.0
2024-01-05 06:30:00,0.001,0.237,0.0
2024-01-05 06:45:00,0.001,0.14833333333333334,0.0
2024-01-05 07:00:00,0.001,0.047,0.0
2024-01-05 07:15:00,0.001,0.11153333333333333,0.0
2024-01-05 07:30:00,0.001,0.17233333333333334,0.0
2024-01-05 07:45:00,0.001,0.257,0.0
2024-01-05 08:00:00,0.001,0.37099999999999994,0.0
2024-01-05 08:15:00,0.001,0.2063333333333333,0.0
2024-01-05 08:30:00,0.001,0.11326666666666667,2.0
2024-01-05 08:45:00,0.001,0.047,1.0666666666666667
2024-01-05 09:00:00,0.001,0.047,0.0
2024-01-05 09:15:00,0.001,0.19899999999999998,0.0
2024-01-05 09:30:00,0.001,0.18633333333333332,0.0
2024-01-05 09:45:00,0.001,0.047,0.0
2024-01-05 10:00:00,0.001,0.5803333333333334,0.0
2024-01-05 10:15:00,0.001,2.0144,0.0
2024-01-05 10:30:00,0.001,1.0186000000000002,0.0
2024-01-05 10:45:00,0.001,0.37099999999999994,0.0
2024-01-05 11:00:00,0.001,0.24433333333333335,0.0
2024-01-05 11:15:00,0.001,0.1713098323163565,0.0
2024-01-05 11:30:00,0.001,0.12335707570600683,0.0
2024-01-05 11:45:00,0.001,0.0588237423726735,0.0
2024-01-05 12:00:00,0.001,0.17282374237267353,0.0
2024-01-05 12:15:00,0.001,0.2723437423726735,0.0
2024-01-05 12:30:00,0.001,0.20059040903934017,0.13333333333333333
2024-01-05 12:45:00,0.001,0.19648824949151156,2.0
2024-01-05 13:00:00,0.001,0.7582153841960533,0.9333333333333333
2024-01-05 13:15:00,0.001,0.2272521973529143,0.0
2024-01-05 13:30:00,0.001,0.4094521973529143,0.0
2024-01-05 13:45:00,0.001,0.3155855306862476,0.0
2024-01-05 14:00:00,0.001,0.20163131841174856,0.0
2024-01-05 14:15:00,0.001,0.1827,0.0
2024-01-05 14:30:00,0.001,0.1827,0.0
2024-01-05 14:45:00,0.001,0.2587,0.0
2024-01-05 15:00:00,0.001,0.3727,0.0
2024-01-05 15:15:00,0.001,0.20803333333333332,0.0
2024-01-05 15:30:00,0.001,0.1827,0.0
2024-01-05 15:45:00,0.001,0.1827,0.0
2024-01-05 16:00:00,0.001,0.5824999999999999,0.0
2024-01-05 16:15:00,0.001,0.37503333333333333,0.0
2024-01-05 16:30:00,0.001,0.8428333333333332,0.0
2024-01-05 16:45:00,0.001,0.30369999999999997,0.5333333333333333
2024-01-05 17:00:00,0.001,0.30369999999999997,2.0
2024-01-05 17:15:00,0.001,1.1033666666666666,0.5333333333333333
2024-01-05 17:30:00,0.001,2.2528333333333332,0.0
2024-01-05 17:45:00,0.001,0.3880814649019429,0.0
2024-01-05 18:00:00,0.001,0.2628855306862476,0.0
2024-01-05 18:15:00,0.001,2.8496855306862474,0.0
2024-01-05 18:30:00,0.001,0.5324188640195809,0.0
2024-01-05 18:45:00,0.001,0.21044871752938668,0.0
2024-01-05 19:00:00,0.001,0.23333333333333334,0.0
2024-01-05 19:15:00,0.001,0.31306666666666666,0.0
2024-01-05 19:30:00,0.001,0.289,0.0
2024-01-05 19:45:00,0.001,0.289,0.0
2024-01-05 20:00:00,0.001,0.31300494472547047,0.0
2024-01-05 20:15:00,0.001,0.3335521973529143,0.0
2024-01-05 20:30:00,0.001,0.5031092730589211,0.0
2024-01-05 20:45:00,0.001,0.4467092730589211,0.0
2024-01-05 21:00:00,0.001,0.3453759397255878,1.4666666666666666
2024-01-05 21:15:00,0.001,0.33584260639225444,1.6
2024-01-05 21:30:00,0.001,0.29204260639225443,0.0
2024-01-05 21:45:00,0.001,0.3256057932353935,0.0
2024-01-05 22:00:00,0.001,0.4629404468444258,0.0
2024-01-05 22:15:00,0.001,0.22488553068624764,0.0
2024-01-05 22:30:00,0.001,0.2090111912510531,0.0
2024-01-05 22:45:00,0.001,0.21137593972558782,0.0
2024-01-05 23:00:00,0.001,0.21419388886286778,0.0
2024-01-05 23:15:00,0.001,0.33989040903934015,0.0
2024-01-05 23:30:00,0.001,0.3175805767229837,0.0
2024-01-05 23:45:00,0.001,0.168,0.0
2024-01-06 00:00:00,0.001,0.5678,0.0
2024-01-06 00:15:00,0.001,0.06313333333333333,0.0
2024-01-06 00:30:00,0.001,0.08499999999999999,0.0
2024-01-06 00:45:00,0.001,0.237,0.0
2024-01-06 01:00:00,0.001,0.6434,0.0
2024-01-06 01:15:00,0.001,0.4467999999999999,0.0
2024-01-06 01:30:00,0.001,0.168,0.0
2024-01-06 01:45:00,0.001,0.168,0.0
2024-01-06 02:00:00,0.001,0.282,0.0
2024-01-06 02:15:00,0.001,0.3453333333333333,0.0
2024-01-06 02:30:00,0.001,0.168,0.0
2024-01-06 02:45:00,0.001,0.07926666666666667,0.0
2024-01-06 03:00:00,0.001,0.047,0.0
2024-01-06 03:15:00,0.001,0.047,0.0
2024-01-06 03:30:00,0.001,0.237,0.0
2024-01-06 03:45:00,0.001,0.14833333333333334,0.0
2024-01-06 04:00:00,0.001,0.047,0.0
