,DishWasher,BaseLoad,P_WB
2024-10-02 18:30:00,0.0,2.439657075706007,0.3333333333333333
2024-10-02 18:45:00,0.0,0.5787809120902707,1.3333333333333333
2024-10-02 19:00:00,0.0,0.4276513303674044,0.0
2024-10-02 19:15:00,0.0,0.27140927305892115,1.3333333333333333
2024-10-02 19:30:00,0.0,0.3590759397255878,0.0
2024-10-02 19:45:00,0.0,0.3590759397255878,0.0
2024-10-02 20:00:00,0.0,0.3590759397255878,1.0
2024-10-02 20:15:00,0.0003333333333333333,1.0539446213138393,0.0
2024-10-02 20:30:00,2.25,0.9325426063922545,1.3333333333333333
2024-10-02 20:45:00,1.2004666666666668,0.46947593972558777,1.0
2024-10-02 21:00:00,1.2004666666666668,0.22077593972558782,0.0
2024-10-02 21:15:00,0.0006666666666666666,0.19144462131383924,0.0
2024-10-02 21:30:00,0.0,0.2511570757060068,0.0
2024-10-02 21:45:00,0.0,0.4620570757060068,0.0
2024-10-02 22:00:00,0.0,0.5107883941177555,1.0
2024-10-02 22:15:00,0.0,0.3460759397255878,0.0
2024-10-02 22:30:00,0.0,0.3460759397255878,2.6666666666666665
2024-10-02 22:45:00,0.0,0.37020927305892115,0.0
2024-10-02 23:00:00,0.0,0.9122994407425646,0.0
2024-10-02 23:15:00,0.0,0.5391855306862477,0.0
2024-10-02 23:30:00,0.0,0.4425512336379516,2.0
2024-10-02 23:45:00,0.0,0.3924437423726735,0.3333333333333333
2024-10-03 00:00:00,0.0,1.260011287980506,1.3333333333333333
2024-10-03 00:15:00,0.0,0.4700759397255878,1.6666666666666667
2024-10-03 00:30:00,0.0,0.4184092730589211,0.0
2024-10-03 00:45:00,0.0,0.33740519531896057,0.0
2024-10-03 01:00:00,0.0,0.445918864019581,2.0
2024-10-03 01:15:00,0.0,0.32313681315686094,0.0
2024-10-03 01:30:00,0.0,0.25403333333333333,1.6666666666666667
2024-10-03 01:45:00,0.0,0.7055,0.0
2024-10-03 02:00:00,0.0,0.1817,0.0
2024-10-03 02:15:00,0.0,0.1817,2.0
2024-10-03 02:30:00,0.0,0.2577,0.0
2024-10-03 02:45:00,0.0,0.39236666666666664,1.6666666666666667
2024-10-03 03:00:00,0.0,0.3620333333333334,0.6666666666666666
2024-10-03 03:15:00,0.0,0.14808666666666664,1.3333333333333333
2024-10-03 03:30:00,0.0,0.046,0.6666666666666666
2024-10-03 03:45:00,0.0,0.046,0.0
2024-10-03 04:00:00,0.0,0.046,2.0
2024-10-03 04:15:00,0.0,0.36000000000000004,0.0
2024-10-03 04:30:00,0.0,0.21966666666666665,1.6666666666666667
2024-10-03 04:45:00,0.0,0.046,1.6666666666666667
2024-10-03 05:00:00,0.0,0.046,1.6666666666666667
2024-10-03 05:15:00,0.0,0.046,0.0
2024-10-03 05:30:00,0.0,0.11833333333333335,0.0
2024-10-03 05:45:00,0.0,0.284,1.0
