,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,59.78722969709117,60.0,0.2567413333333333,0.07557445939418234,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,59.50384431145498,60.0,0.2567413333333333,0.07500768862290998,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,59.24873479364751,60.0,0.0,0.07449746958729503,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,58.746668835842634,60.0,1.5404480000000003,0.07349333767168525,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,60.28980360762937,60.0,0.8985946666666668,0.07657960721525875,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,60.25435254945409,60.0,0.0,0.07650870509890817,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,59.92400998355306,60.0,0.2567413333333333,0.07584801996710612,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,59.461649192415706,60.0,1.5404480000000003,0.0749232983848314,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,60.44326109586758,60.0,0.0,0.07688652219173517,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,60.88515303286758,60.0,0.12837066666666666,0.07777030606573515,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,60.78326842892428,60.0,0.0,0.07756653685784856,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,60.607994774964716,60.0,0.2567413333333333,0.07721598954992943,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,60.30452687261739,60.0,0.12837066666666666,0.07660905374523477,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,60.1211842688043,60.0,0.0,0.0762423685376086,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,60.03930499646294,60.0,0.0,0.07607860999292587,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,59.957601589991626,60.0,0.0,0.07591520317998325,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,59.87607367165369,60.0,0.0,0.07575214734330739,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,59.79472086452379,60.0,0.0,0.0755894417290476,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,59.71354279248616,60.0,0.0,0.07542708558497233,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,59.63253908023289,60.0,0.0,0.07526507816046579,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,59.551709353262176,60.0,0.0,0.07510341870652434,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,59.471053237876596,60.0,0.0,0.0749421064757532,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,59.39057036118136,60.0,0.0,0.07478114072236271,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,59.31026035108264,60.0,0.0,0.07462052070216528,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,59.23012283628581,60.0,0.0,0.07446024567257163,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,59.15015744629374,60.0,0.0,0.07430031489258747,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,59.07036381140503,60.0,0.0,0.07414072762281007,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,59.50657475604028,60.0,0.0,0.07501314951208055,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,61.043745647827905,60.0,0.0,0.0780874912956558,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,60.974189591925004,60.0,0.0,0.07794837918385,0.0,0.0,0,0,0
2024-01-01 07:30:00,2.0,60.89047817673443,60.0,0.0,0.07778095635346886,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,60.80694656261496,60.0,0.0,0.07761389312522993,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,60.72359436337759,60.0,0.0,0.07744718872675518,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,60.64042119366286,60.0,0.0,0.07728084238732572,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,60.557426668938966,60.0,0.0,0.07711485333787794,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,60.47461040550006,60.0,0.0,0.07694922081100011,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,60.39197202046442,60.0,0.0,0.07678394404092884,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,60.30951113177271,60.0,0.0,0.07661902226354542,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,60.2272273581862,60.0,0.0,0.0764544547163724,0.0,0.0,0,0,0
2024-01-01 09:45:00,3.0,60.14512031928504,60.0,0.0,0.0762902406385701,0.0,0.0,0,0,0
2024-01-01 10:00:00,3.0,60.06318963546646,60.0,0.0,0.07612637927093294,0.7477499999999996,0.683888888888889,1,1,0
2024-01-01 10:15:00,3.0,59.972234927943006,60.0,0.2567413333333333,0.07594446985588603,0.7999999999999992,0.0,1,0,0
2024-01-01 10:30:00,3.0,59.62415233027551,60.0,0.7702240000000001,0.07524830466055102,0.7999999999999992,0.0,1,0,0
2024-01-01 10:45:00,1.0,60.134260463734826,60.0,0.0,0.07626852092746965,0.7999999999999992,0.0,1,0,0
2024-01-01 11:00:00,1.0,60.960126238677844,60.0,0.12837066666666666,0.07792025247735569,0.7999999999999992,0.0,1,0,0
2024-01-01 11:15:00,1.0,60.77537549395649,60.0,0.0,0.07755075098791298,0.7999999999999992,0.0,1,0,0
2024-01-01 11:30:00,1.0,60.60931220146274,60.0,0.2567413333333333,0.07721862440292547,0.7999999999999992,0.0,1,0,0
2024-01-01 11:45:00,1.0,60.333440149642,60.0,0.0,0.07666688029928401,0.7999999999999992,0.0,1,0,0
2024-01-01 12:00:00,1.0,59.54970970427027,60.0,1.9255600000000002,0.07509941940854055,0.7999999999999992,0.0,1,0,0
2024-01-01 12:15:00,1.0,60.72643474286937,60.0,0.12837066666666666,0.07745286948573875,0.7999999999999992,0.0,1,0,0
2024-01-01 12:30:00,1.0,60.82736902832375,60.0,0.7702240000000001,0.0776547380566475,0.7999999999999992,0.0,1,0,0
2024-01-01 12:45:00,3.0,60.18352410823323,60.0,0.2567413333333333,0.07636704821646646,0.7999999999999992,0.0,1,0,0
2024-01-01 13:00:00,3.0,59.29831666598875,60.0,1.5404480000000003,0.0745966333319775,0.7999999999999992,0.0,1,0,0
