,TumbleDryer,DishWasher,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.049,0.0
2024-01-01 00:15:00,0.001,0.0,0.049,0.0
2024-01-01 00:30:00,0.001,0.0,0.10066666666666667,0.0
2024-01-01 00:45:00,0.001,0.0,0.204,0.0
2024-01-01 01:00:00,0.001,0.0,0.3343333333333333,0.0
2024-01-01 01:15:00,0.001,0.0,0.08566666666666668,0.0
2024-01-01 01:30:00,0.001,0.0,0.049,1.0
2024-01-01 01:45:00,0.001,0.0,0.142,0.0
2024-01-01 02:00:00,0.001,0.0,0.16266666666666665,0.0
2024-01-01 02:15:00,0.001,0.0,0.13099999999999998,0.0
2024-01-01 02:30:00,0.001,0.0,0.289,0.0
2024-01-01 02:45:00,0.001,0.0,0.049,0.0
2024-01-01 03:00:00,0.001,0.0,0.18333333333333332,0.0
2024-01-01 03:15:00,0.001,0.0,0.12133333333333332,0.0
2024-01-01 03:30:00,0.001,0.0,0.049,0.0
2024-01-01 03:45:00,0.001,0.0,0.22766666666666666,0.0
2024-01-01 04:00:00,0.001,0.0,0.213,0.0
2024-01-01 04:15:00,0.001,0.0,0.204,0.0
2024-01-01 04:30:00,0.001,0.0,0.08,0.0
2024-01-01 04:45:00,0.001,0.0,0.049,0.9
2024-01-01 05:00:00,0.001,0.0,0.10033333333333334,0.1
2024-01-01 05:15:00,0.001,0.0,0.30566666666666664,0.0
2024-01-01 05:30:00,0.001,0.0,0.26966666666666667,0.0
2024-01-01 05:45:00,0.001,0.0,0.049,0.0
2024-01-01 06:00:00,0.001,0.0,0.049,0.0
2024-01-01 06:15:00,0.001,0.0,0.049,0.4
2024-01-01 06:30:00,0.001,0.0,0.26233333333333336,1.1
2024-01-01 06:45:00,0.001,0.0,0.32633333333333336,1.5
2024-01-01 07:00:00,0.001,0.0,0.087,0.5
2024-01-01 07:15:00,0.001,0.0,0.049,0.0
2024-01-01 07:30:00,0.001,0.0,0.049,0.0
2024-01-01 07:45:00,0.001,0.0,0.25233333333333335,0.0
2024-01-01 08:00:00,0.001,0.0,0.18433333333333335,0.0
2024-01-01 08:15:00,0.001,0.0,0.239,1.4
2024-01-01 08:30:00,0.001,0.0,0.049,0.2
2024-01-01 08:45:00,0.001,0.0,0.08,0.8
2024-01-01 09:00:00,0.001,0.0,0.21133333333333332,0.6
2024-01-01 09:15:00,0.001,0.0,0.17966666666666667,0.0
2024-01-01 09:30:00,0.001,0.0,0.10166666666666666,0.1
2024-01-01 09:45:00,0.001,0.0,0.20099999999999998,1.5
2024-01-01 10:00:00,0.001,0.0,0.13236882621449528,1.5
2024-01-01 10:15:00,0.001,0.0,0.19515707570600685,1.5
2024-01-01 10:30:00,0.001,0.0,0.12682374237267352,1.1
2024-01-01 10:45:00,0.001,0.0,0.12682374237267352,1.5
2024-01-01 11:00:00,0.001,0.0,0.13051774644058098,0.1
2024-01-01 11:15:00,0.001,0.0,0.27666666666666667,0.0
2024-01-01 11:30:00,0.001,0.0,0.1662,0.0
2024-01-01 11:45:00,0.001,0.0,0.1846666666666667,0.3
2024-01-01 12:00:00,0.001,0.0,0.28,1.5
2024-01-01 12:15:00,1.4722013236727856,0.0,0.17733333333333334,0.5
2024-01-01 12:30:00,1.954200059956906,0.0,0.4600347982352762,0.0
2024-01-01 12:45:00,1.6200243860984527,0.0,0.30501886401958095,0.0
2024-01-01 13:00:00,0.2757115776730087,0.0,0.1531521973529143,0.7
2024-01-01 13:15:00,1.1323136157883729,0.0,0.2819797761098517,1.5
2024-01-01 13:30:00,1.0038340355312507,0.0,0.31127245990206015,0.9
2024-01-01 13:45:00,1.2190899041625383,0.0,0.3368237423726735,1.5
2024-01-01 14:00:00,0.001,0.0,0.3736057932353935,0.6
2024-01-01 14:15:00,0.001,0.0,0.14414452458438642,0.0
2024-01-01 14:30:00,0.001,0.0,0.514175939725588,0.0
2024-01-01 14:45:00,0.001,0.0,0.2850426063922545,0.0
2024-01-01 15:00:00,0.001,0.0,0.20796202043147732,0.0
2024-01-01 15:15:00,0.001,0.0,0.0608237423726735,0.0
