,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,0.2980633661479149,14.982876827485802,13.509852105582448,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,0.30806920450847564,14.947053812589582,13.529958802509464,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.2969640900733335,14.912530601400805,13.548566980941281,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.2864108302543048,14.87924254504067,13.565756291494495,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.2763809860541257,14.847128326489003,13.581602254919371,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.2668475889705615,14.816129788302558,13.596176475760899,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.25778506493841363,14.786191769244242,13.609546844968104,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.24916916220554775,14.757261949362258,13.621777732023387,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.24728946201592086,14.728943746906852,13.628475149553452,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.24162520103727653,14.701011217724409,13.629252417663004,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.23585176072022393,14.673753343560634,13.629351066716,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.2303455505976957,14.647138824175794,13.628809178591869,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.22509289497437746,14.621137961523461,13.62766285149479,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,1.0,15.7,0.2216837486322561,14.618565890624618,13.625958500852814,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.38369118748279296,15.430561051738778,13.632472611217418,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,1.0,15.466666666666667,0.41456746881559176,15.550718335275091,13.652612681641296,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,0.4463500924439794,15.722413366393228,13.674329104753282,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,18.033333333333335,0.5374220203234875,16.262935420485224,13.700281880148456,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,18.5,0.8616958815145231,17.87338245364654,13.752970943495889,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,16.166666666666668,1.0929699085964537,18.969360382369437,13.839408089961015,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,15.0,1.0699500489436866,18.890895007932162,13.928891011255844,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,15.7,1.0289086852435654,18.77112443006048,14.00760697059185,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,17.566666666666666,0.9895544995214768,18.655960931133052,14.080935032902305,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,3.0,18.5,0.9521711424276033,18.54517362762922,14.149160029484099,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,3.0,18.5,0.9166569765398997,18.43854354369399,14.212552030243833,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,3.0,18.5,0.882915620147328,18.33586299538418,14.271367107354049,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,3.0,18.5,0.8508556754085923,18.236935006763378,14.325848059409287,10.0,0.0,0.0,0,0,0
