,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.11066666666666666,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.08133333333333333,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.162,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.059333333333333335,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.13266666666666665,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.11800000000000001,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.074,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.162,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.06666666666666667,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.12533333333333335,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.12533333333333335,3.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.052,3.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.06666666666666667,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.162,0.6666666666666666
2024-01-01 05:45:00,0.001,0.0,0.001,0.074,5.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.052,1.3333333333333333
2024-01-01 06:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.11800000000000001,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.13266666666666665,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.05933333333333333,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.162,2.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.08133333333333333,0.6666666666666666
2024-01-01 08:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.11066666666666668,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.14,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.162,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.08866666666666667,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.10333333333333333,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.14733333333333334,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.15466666666666667,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.096,1.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.052,1.6666666666666667
2024-01-01 13:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.096,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.15466666666666667,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.14733333333333334,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.11279232723147214,0.0
2024-01-01 15:00:00,1.214255689298831,0.0,0.001,0.0638237423726735,0.0
2024-01-01 15:15:00,1.8990402474384707,0.0,0.001,0.0638237423726735,0.0
2024-01-01 15:30:00,1.9725531957406226,0.0,0.001,0.10049040903934017,0.0
2024-01-01 15:45:00,1.7964477539625179,0.0,0.001,0.5736237423726736,0.0
2024-01-01 16:00:00,0.1577286933581698,0.0,0.001,0.08250599593209254,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.18655707570600685,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.1978237423726735,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.694037661666784,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.3966026063922545,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.3385111912510531,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.3454521973529143,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.37037378017775924,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.9951426063922545,2.6666666666666665
2024-01-01 18:15:00,0.001,0.0,0.001,1.4178709950001174,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,1.4475237423726734,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.7117237423726734,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.28136666666666665,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.2667,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.22056666666666663,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.3087,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.3307,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.41869999999999996,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.32336666666666664,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.8417666666666666,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.2840866666666667,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.17056666666666667,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.1576,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.3010942454236041,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.3058237423726735,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.8535570757060069,0.0
2024-01-01 22:30:00,0.001,0.0,0.023245747194113448,0.4158237423726735,0.0
2024-01-01 22:45:00,0.001,0.0,0.10312271613385555,0.2955570757060068,0.0
2024-01-01 23:00:00,0.001,0.0,0.2010950398913879,0.17904472728108545,0.0
2024-01-01 23:15:00,0.001,0.0,1.1929415846478972,0.1679759397255878,0.0
2024-01-01 23:30:00,0.001,0.0,0.10714553533121343,0.1613759397255878,0.0
2024-01-01 23:45:00,0.001,0.0,0.22679193220298569,0.1760426063922545,0.0
2024-01-02 00:00:00,0.001,0.0,0.46523556676035854,0.09537593972558782,0.0
2024-01-02 00:15:00,0.001,0.0,0.3648347632789099,0.09064644277651841,0.0
2024-01-02 00:30:00,0.001,0.0,0.11089546792914368,0.06564377280391619,0.0
2024-01-02 00:45:00,0.001,0.0,0.3183593209385203,0.162,0.0
2024-01-02 01:00:00,0.001,0.0,1.9552611943631961,0.08133333333333333,0.0
2024-01-02 01:15:00,0.001,0.0,0.08778927446213827,0.4518000000000001,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,1.0435333333333334,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.14,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.5618,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.08866666666666667,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.10333333333333333,0.3333333333333333
2024-01-02 04:15:00,0.001,0.0,0.001,0.14733333333333334,4.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.5850666666666666,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.15466666666666667,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.096,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.052,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.096,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.5544666666666667,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.3185333333333334,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.18526666666666666,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.061533333333333336,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.16033333333333333,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.11633333333333333,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.065,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.06326666666666667,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.08866666666666667,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.162,0.0
2024-01-02 09:00:00,0.001,0.0,0.001,0.052,0.0
