,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-02 00:15:00,0.0,0.001,0.29028,0.0,0.0
2024-01-02 00:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 00:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 01:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 01:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 01:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 01:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 02:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 02:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 02:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 02:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 03:00:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 03:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 03:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 03:45:00,0.0,0.001,0.45846666666666663,0.0,0.6
2024-01-02 04:00:00,0.0,0.001,0.23600000000000002,0.0,0.8
2024-01-02 04:15:00,0.0,0.001,0.10933333333333332,0.0,2.0
2024-01-02 04:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 04:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 05:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 05:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 05:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 05:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 06:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 06:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 06:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 06:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 07:00:00,0.0,0.001,0.4458,0.0,0.0
2024-01-02 07:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 07:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 07:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 08:00:00,0.0,0.001,0.10933333333333332,0.0,1.2
2024-01-02 08:15:00,0.0,0.001,0.046,0.0,0.8
2024-01-02 08:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 08:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 09:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 09:15:00,0.0,0.001,0.5091333333333333,0.0,0.0
2024-01-02 09:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 09:45:00,0.0,0.001,0.046,5.133333333333334,0.0
2024-01-02 10:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 10:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 10:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 10:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 11:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 11:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 11:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 11:45:00,0.0,0.001,0.10933333333333332,0.7333333333333333,0.0
2024-01-02 12:00:00,0.0,0.001,0.5790666666666666,0.0,0.0
2024-01-02 12:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 12:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 12:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 13:00:00,0.0,0.001,0.10933333333333332,0.0,0.8
2024-01-02 13:15:00,0.0,0.001,0.046,0.0,1.2
2024-01-02 13:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 13:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 14:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 14:15:00,0.0,0.001,0.10933333333333332,0.7333333333333333,0.0
2024-01-02 14:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 14:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 15:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 15:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 15:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 15:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 16:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 16:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 16:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 16:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 17:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 17:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 17:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 17:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 18:00:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 18:15:00,0.0,0.001,0.046,0.0,1.6
2024-01-02 18:30:00,0.0,0.001,0.046,0.0,0.4
2024-01-02 18:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 19:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 19:15:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 19:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 19:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 20:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-02 20:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-02 20:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-02 20:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-02 21:00:00,0.0,0.001,0.12666666666666668,0.0,0.0
2024-01-02 21:15:00,0.0,0.001,0.1922875456078324,0.0,0.0
2024-01-02 21:30:00,0.0,0.001,0.3885521973529143,0.0,0.0
2024-01-02 21:45:00,0.0,0.001,0.26188553068624765,0.0,0.0
2024-01-02 22:00:00,0.0,0.001,0.13401886401958096,0.0,0.0
2024-01-02 22:15:00,0.0,0.001,0.079916945827449,0.0,0.0
2024-01-02 22:30:00,0.0,0.001,0.11360520727461637,0.0,0.0
2024-01-02 22:45:00,0.0,0.001,0.36769593972558773,0.0,0.0
2024-01-02 23:00:00,0.0,0.001,0.15270927305892112,0.0,0.0
2024-01-02 23:15:00,0.0,0.001,0.0893759397255878,0.0,0.0
2024-01-02 23:30:00,0.0,0.001,0.0893759397255878,0.0,0.0
2024-01-02 23:45:00,0.0,0.001,0.09126838216209962,0.0,0.0
2024-01-03 00:00:00,0.0,0.001,0.24504666666666666,0.0,0.0
2024-01-03 00:15:00,0.0,0.001,0.24503333333333333,0.0,0.0
2024-01-03 00:30:00,0.0,0.001,0.19852783858822096,0.0,0.0
2024-01-03 00:45:00,0.0,0.001,0.21325219735291429,0.0,0.0
2024-01-03 01:00:00,0.0,0.001,0.22591886401958094,0.0,0.0
2024-01-03 01:15:00,0.0,0.001,0.40325219735291434,0.0,0.0
2024-01-03 01:30:00,0.0,0.001,0.27658553068624764,0.0,0.0
2024-01-03 01:45:00,0.0,0.001,0.7168701464901942,0.0,0.0
2024-01-03 02:00:00,0.0,0.001,0.1817,0.0,0.0
2024-01-03 02:15:00,0.0,0.001,0.19436666666666666,0.0,0.0
2024-01-03 02:30:00,0.0,0.001,0.3717,0.0,0.0
2024-01-03 02:45:00,0.0,0.001,0.24503333333333333,0.0,0.0
2024-01-03 03:00:00,0.0,0.001,0.1817,0.0,0.0
2024-01-03 03:15:00,0.0,0.001,0.1817,0.0,0.0
2024-01-03 03:30:00,0.0,0.001,0.19436666666666666,0.0,0.0
2024-01-03 03:45:00,0.0,0.001,0.7715,0.0,0.0
2024-01-03 04:00:00,0.0,0.001,0.24503333333333333,0.0,0.0
2024-01-03 04:15:00,0.0,0.001,0.1817,0.0,2.4
2024-01-03 04:30:00,0.0,0.001,0.7147666666666666,1.4666666666666666,1.0
2024-01-03 04:45:00,0.0,0.001,0.19436666666666666,0.0,0.0
2024-01-03 05:00:00,0.0,0.001,0.6382333333333333,0.0,0.0
2024-01-03 05:15:00,0.0,0.001,0.4572866666666666,0.0,0.0
2024-01-03 05:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 05:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 06:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 06:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 06:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 06:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 07:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 07:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 07:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 07:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 08:00:00,0.0,0.001,0.046,0.0,2.0
2024-01-03 08:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 08:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 08:45:00,0.0,0.001,0.36926666666666663,0.0,0.0
2024-01-03 09:00:00,0.0,0.001,0.3758666666666667,0.0,0.0
2024-01-03 09:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 09:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 09:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 10:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 10:15:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 10:30:00,0.0,0.001,0.4458,0.0,0.0
2024-01-03 10:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 11:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 11:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 11:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 11:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 12:00:00,0.0,0.001,0.046,0.0,0.8
2024-01-03 12:15:00,0.0,0.001,0.058666666666666666,6.6,1.2
2024-01-03 12:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 12:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 13:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 13:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 13:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 13:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 14:00:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 14:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 14:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 14:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 15:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 15:15:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 15:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 15:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 16:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 16:15:00,0.0,0.001,0.23600000000000002,0.0,2.0
2024-01-03 16:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 16:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 17:00:00,0.0,0.001,1.0056,0.0,0.0
2024-01-03 17:15:00,0.0,0.001,1.4980666666666667,0.0,0.0
2024-01-03 17:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 17:45:00,0.0,0.001,0.2197333333333333,0.0,0.0
2024-01-03 18:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 18:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 18:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 18:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 19:00:00,0.0,0.001,0.12826465174508192,0.0,0.0
2024-01-03 19:15:00,0.0,0.001,0.07755219735291431,0.0,0.0
2024-01-03 19:30:00,0.0,0.001,0.07755219735291431,0.0,0.0
2024-01-03 19:45:00,0.0,0.001,0.09021886401958097,0.0,0.0
2024-01-03 20:00:00,0.0,0.001,0.2591382780588038,0.0,0.0
2024-01-03 20:15:00,0.0,0.001,0.10933333333333332,0.0,2.0
2024-01-03 20:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 20:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 21:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 21:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 21:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 21:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 22:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 22:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-03 22:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-03 22:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-03 23:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 23:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-03 23:30:00,0.0,0.001,0.06654916158178234,0.0,0.0
2024-01-03 23:45:00,0.0,0.001,0.6476237423726735,0.0,0.0
2024-01-04 00:00:00,0.0,0.001,0.12115707570600684,0.0,0.0
2024-01-04 00:15:00,0.0,0.001,0.0578237423726735,0.0,0.0
2024-01-04 00:30:00,0.0,0.001,0.8574237423726736,0.0,0.0
2024-01-04 00:45:00,0.0,0.001,0.06103141514120137,0.0,0.0
2024-01-04 01:00:00,0.0,0.001,0.7737961636157361,0.0,0.0
2024-01-04 01:15:00,0.0,0.001,0.12115707570600684,0.0,0.0
2024-01-04 01:30:00,0.0,0.001,0.0578237423726735,0.0,0.0
2024-01-04 01:45:00,0.0,0.001,0.0578237423726735,0.0,0.0
2024-01-04 02:00:00,0.0,0.001,0.07049040903934016,0.0,0.0
2024-01-04 02:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 02:30:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 02:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 03:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 03:15:00,0.0,0.001,0.45846666666666663,0.0,0.0
2024-01-04 03:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 03:45:00,0.0,0.001,0.5091333333333333,0.0,0.0
2024-01-04 04:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 04:15:00,0.0,0.001,0.046,0.0,2.0
2024-01-04 04:30:00,0.0,0.001,0.058666666666666666,0.0,1.8
2024-01-04 04:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 05:00:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 05:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 05:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 05:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 06:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 06:15:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 06:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 06:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 07:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 07:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 07:30:00,0.0,0.001,0.10933333333333332,0.0,1.4
2024-01-04 07:45:00,0.0,0.001,0.046,0.0,0.6
2024-01-04 08:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 08:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 08:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 08:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 09:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 09:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 09:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 09:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 10:00:00,0.0,0.001,0.10933333333333332,7.333333333333333,0.0
2024-01-04 10:15:00,0.0,0.001,0.046,1.4666666666666666,0.0
2024-01-04 10:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 10:45:00,0.0,0.001,0.058666666666666666,0.0,1.6
2024-01-04 11:00:00,0.0,0.001,0.23600000000000002,0.0,0.4
2024-01-04 11:15:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 11:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 11:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 12:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 12:15:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 12:30:00,0.0,0.001,0.3758666666666667,1.4666666666666666,0.0
2024-01-04 12:45:00,0.0,0.001,0.31253333333333333,0.0,0.0
2024-01-04 13:00:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 13:15:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 13:30:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 13:45:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 14:00:00,0.0,0.001,0.046,0.0,0.6
2024-01-04 14:15:00,0.0,0.001,0.046,0.0,1.4
2024-01-04 14:30:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 14:45:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 15:00:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 15:15:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 15:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 15:45:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 16:00:00,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-04 16:15:00,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-04 16:30:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 16:45:00,0.0,0.001,0.046,0.0,0.0
2024-01-04 17:00:00,0.0,0.001,0.058666666666666666,0.0,0.0
2024-01-04 17:15:00,0.0,0.001,0.28123333333333334,0.0,2.0
2024-01-04 17:30:00,0.0,0.001,0.4091736263137219,0.0,0.0
2024-01-04 17:45:00,0.0,0.001,2.6122521973529143,0.0,0.0
2024-01-04 18:00:00,0.0,0.001,2.4523188640195808,0.0,0.0
2024-01-04 18:15:00,0.0,0.001,1.0271620296692707,0.0,0.0
2024-01-04 18:30:00,0.0,0.001,0.4150759397255878,0.0,0.0
2024-01-04 18:45:00,0.0,0.001,0.2715814344707002,0.0,0.0
2024-01-04 19:00:00,0.0,0.001,0.1935237423726735,0.0,0.0
2024-01-04 19:15:00,0.0,0.001,0.1935237423726735,0.0,0.0
2024-01-04 19:30:00,0.0,0.001,0.23274739725368768,0.0,0.0
2024-01-04 19:45:00,0.0,0.001,0.40325219735291434,0.0,0.0
2024-01-04 20:00:00,0.0,0.001,0.27658553068624764,0.0,0.0
2024-01-04 20:15:00,0.0,0.001,0.22507593972558781,0.0,0.8
2024-01-04 20:30:00,0.0,0.001,2.624075939725588,0.0,1.2
2024-01-04 20:45:00,0.0,0.001,0.38926202043147734,0.0,0.0
2024-01-04 21:00:00,0.0,0.001,0.9165904090393402,0.0,0.0
2024-01-04 21:15:00,0.0,0.001,0.3213904090393402,0.0,0.0
2024-01-04 21:30:00,0.0,0.001,0.3145237423726735,0.0,0.0
2024-01-04 21:45:00,0.0,0.001,0.30427649898302306,0.0,0.0
2024-01-04 22:00:00,0.0,0.001,0.22720871752938668,0.0,0.0
2024-01-04 22:15:00,0.0,0.001,0.3885521973529143,0.0,0.0
