,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,0.30205769835387836,14.989285607770817,13.506712589884346,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,0.3165353024932015,14.96666299360374,13.520720851203087,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.3094026405546169,14.944551766166752,13.534159037785773,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.3024784556499539,14.922936972968223,13.547044664201701,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.29575649436642665,14.901804110040835,13.559394717458197,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,1.0,18.333333333333332,0.3123334153206579,15.022190879097879,13.571578952977301,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,17.666666666666668,0.4256483963395725,15.589839477606194,13.588812762801025,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.4440025524987756,15.671587695962062,13.610890335966648,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.44570886533423365,15.640162784444424,13.63042840991657,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.4369837841648329,15.608950359899582,13.646847444517444,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.427684995574059,15.578404563502056,13.662533056699619,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.4186561611994451,15.54850603362442,13.67750790060152,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.40988918831706517,15.519235989087246,13.691793947691764,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.4013762274723845,15.490576211710653,13.70541250729931,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.393109665165847,15.462509029390453,13.71838424652629,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,0.38508211675838666,15.435017299683143,13.730729209562123,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,0.3772864195902568,15.408084393884467,13.742466836416861,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,16.0,0.38888990092501424,15.484897133796096,13.754103299247506,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,15.0,0.39047032199029535,15.494825909327712,13.766541739443054,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.0,0.38256314548452897,15.467516239721911,13.778456151191758,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,15.333333333333334,0.3871180987038925,15.440327610913696,13.78772806865651,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,20.0,0.4482886444405823,15.788569326219207,13.795770496239856,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,3.0,19.966666666666665,0.5829863689811722,16.458846383413594,13.81147083752388,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,19.733333333333334,0.714016824377465,17.119738236134655,13.83619530185029,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,18.666666666666668,0.8395569666525469,17.752656837455866,13.869636902807711,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,15.0,0.8697964278964319,17.898767251066417,13.90871797993021,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,2.0,15.0,0.8499265454102102,17.838018817849782,13.947057924761458,10.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,19.333333333333332,0.8729153337971647,18.022908019683992,13.984694433299689,10.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,20.0,0.9922535937548081,18.654429731784937,14.027862415931203,10.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,20.0,1.1122963458215434,19.28679997942652,14.079134097491666,10.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,20.0,1.2291197027617549,19.91080388040071,14.138253722586722,10.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,20.0,1.3293148093912532,20.43884434716403,14.204796707112996,10.0,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,20.0,1.3012648631327002,20.433350431199322,14.273997451845071,10.0,0.0,0.0,0,0,0
2024-01-01 08:15:00,3.0,19.566666666666666,1.2683965243188489,20.342630354560853,14.340883894630005,10.0,0.0,0.0,0,0,0
2024-01-01 08:30:00,3.0,19.5,1.237796673432478,20.254104408625544,14.405288640838005,10.0,0.0,0.0,0,0,0
